"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Elaeagnus"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Juniperus"	"Larix"	"Liliaceae"	"Myrica"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Pseudotsuga"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tsuga"	"Ulmus"	"Urticaceae"
1605	1656	"Lofty Lake"	54.72528	-112.48083	0	"AWI"	0	-100	73	-16	0.196850393700787	10.6299212598425	0.196850393700787	0	3.74015748031496	0	31.988188976378	0	0	0	0	0	2.46062992125984	0	0	0	0	0	0	0	0.295275590551181	0	0	0	24.1141732283465	20.6692913385827	0	1.96850393700787	0	1.47637795275591	0	0	0	0	0	0	1.96850393700787	0.295275590551181	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	10	"AWI"	10	-21	637	182	0.194363459669582	6.80272108843537	0.194363459669582	0	3.88726919339164	0	38.8726919339164	0	0	0	0	0.777453838678328	1.94363459669582	0	0	0	0	0	0	0.0971817298347911	0.485908649173955	0	0	0	24.7813411078717	14.868804664723	0	2.1379980563654	0	2.42954324586978	0	0	0	0	0	0	2.42954324586978	0.0971817298347911	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	20	"AWI"	20	34	1218	386	0	9.05587668593449	0.289017341040462	0	1.92678227360308	0	30.8285163776493	0	0	0	0	0.770712909441233	2.11946050096339	0	0	0	0	0.0963391136801541	0	0	0.481695568400771	0	0	0	22.6396917148362	24.0847784200385	0.0963391136801541	2.11946050096339	0	1.92678227360308	0	0.0963391136801541	0	0	0	0.0963391136801541	3.3718689788054	0	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	30	"AWI"	30	136	1498	633	0.0968992248062016	13.0813953488372	0	0	1.93798449612403	0	32.9457364341085	0	0	0	0	0	2.22868217054264	0	0	0	0.0968992248062016	0	0.0968992248062016	0	1.16279069767442	0	0	0	21.3178294573643	18.8953488372093	0	2.90697674418605	0	1.55038759689922	0	0	0	0	0	0	3.68217054263566	0	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	40	"AWI"	40	265	1849	869	0.195694716242661	8.80626223091977	0.195694716242661	0	2.05479452054794	0	39.6281800391389	0	0	0.0978473581213307	0	0	1.95694716242661	0	0	0	0	0	0	0	0.782778864970646	0	0	0	22.9941291585127	16.6340508806262	0	1.95694716242661	0	1.76125244618395	0	0	0	0	0	0	2.93542074363992	0	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	50	"AWI"	50	422	2083	1122	0.0952380952380952	12.3809523809524	0.19047619047619	0	3.80952380952381	0	28.5714285714286	0	0	0	0	0	3.80952380952381	0	0	0	0	0	0	0.380952380952381	0.666666666666667	0	0	0	16.952380952381	24.2857142857143	0	3.33333333333333	0	1.61904761904762	0	0.0952380952380952	0	0	0	0	3.80952380952381	0	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	60	"AWI"	60	584	2336	1366	0.0968054211035818	10.648596321394	0.580832526621491	0	1.93610842207164	0	31.945788964182	0	0	0	0	0	2.22652468538238	0	0	0	0	0	0	0	1.16166505324298	0	0	0	19.3610842207164	23.2333010648596	0	1.93610842207164	0	2.90416263310745	0	0	0	0	0	0	3.87221684414327	0.0968054211035818	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	70	"AWI"	70	737	2574	1598	0.195121951219512	10.3414634146341	0.195121951219512	0	1.95121951219512	0	25.3658536585366	0	0	0	0	0	2.73170731707317	0	0	0	0	0	0	0.0975609756097561	0.682926829268293	0	0	0	24.8780487804878	23.9024390243902	0.0975609756097561	1.95121951219512	0	2.04878048780488	0	0	0	0	0	0	5.36585365853659	0	0.195121951219512	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	80	"AWI"	80	959	2772	1841	0.587084148727984	9.29549902152642	0.195694716242661	0.0978473581213307	1.95694716242661	0	32.2896281800391	0	0	0	0	0	2.05479452054794	0	0	0	0	0	0	0	0.587084148727984	0	0	0	27.3972602739726	17.6125244618395	0	1.56555772994129	0	3.91389432485323	0.0978473581213307	0	0	0	0	0	2.34833659491194	0	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	90	"AWI"	90	1114	2973	2085	0.580270793036751	13.8297872340426	0	0	3.38491295938104	0	24.2746615087041	0	0	0	0	0.580270793036751	2.03094777562863	0	0	0	0	0	0	0.290135396518375	0.773694390715667	0	0	0	18.7620889748549	24.2746615087041	0	2.90135396518375	0	2.51450676982592	0	0	0	0	0	0	5.8027079303675	0	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	100	"AWI"	100	1380	3158	2329	0.0964320154291225	11.3789778206365	0.578592092574735	0	3.76084860173578	0	32.7868852459016	0	0	0	0	0	1.92864030858245	0	0	0	0	0	0	0.0964320154291225	0.482160077145612	0	0	0	18.7078109932498	21.5043394406943	0	2.89296046287367	0	1.92864030858245	0	0	0	0	0	0	3.8572806171649	0	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	110	"AWI"	110	1551	3372	2574	0	17.2514619883041	0.0974658869395711	0	1.94931773879142	0	30.7017543859649	0	0	0	0	0.779727095516569	1.75438596491228	0	0	0	0	0	0	0.389863547758285	0.487329434697856	0	0	0	17.0565302144249	20.1754385964912	0	3.41130604288499	0	2.14424951267056	0	0	0	0	0	0	3.7037037037037	0.0974658869395711	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	120	"AWI"	120	1917	3506	2801	0	17.3449612403101	0.968992248062015	0	3.68217054263566	0	30.0387596899225	0	0	0	0	1.93798449612403	1.55038759689922	0	0	0	0	0	0	0	0.0968992248062016	0	0	0	19.7674418604651	16.3759689922481	0	1.93798449612403	0	1.93798449612403	0	0	0	0	0	0.0968992248062016	4.06976744186047	0	0.193798449612403	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	130	"AWI"	130	2127	3686	3038	0	15.7016683022571	0	0	3.92541707556428	0	35.3287536800785	0	0	0	0	0.490677134445535	1.96270853778214	0	0	0	0	0	0	0	0.196270853778214	0	0	0	17.1736997055937	15.9960745829244	0	2.94406280667321	0	1.96270853778214	0	0	0	0	0	0	3.92541707556428	0.392541707556428	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	140	"AWI"	140	2584	3791	3254	0.194174757281553	18.9320388349515	0.776699029126214	0	3.68932038834951	0	32.5242718446602	0	0	0	0.0970873786407767	1.94174757281553	1.74757281553398	0	0	0	0	0	0	0	0.194174757281553	0	0	0	15.2427184466019	14.5631067961165	0	2.42718446601942	0	1.94174757281553	0	0.0970873786407767	0	0	0	0	5.33980582524272	0.29126213592233	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	150	"AWI"	150	2896	3965	3483	0	18.3397683397683	1.54440154440154	0	4.05405405405405	0	36.6795366795367	0	0	0	0	1.93050193050193	3.37837837837838	0	0	0	0	0	0	0	0.386100386100386	0	0	0	11.1003861003861	13.3204633204633	0	1.93050193050193	0	2.02702702702703	0	0	0	0	0	0	5.30888030888031	0	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	160	"AWI"	160	3189	4092	3675	0	9.46859903381643	0.579710144927536	0	5.79710144927536	0	19.3236714975845	0	0	0	0	1.93236714975845	3.38164251207729	0	0	0	0	0	0	0	0	0	0	0	24.6376811594203	19.8067632850242	0	7.2463768115942	0	2.02898550724638	0	0	0	0	0	0	5.60386473429952	0.193236714975845	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	170	"AWI"	170	3370	4338	3858	0	9.30674264007597	0.189933523266857	0	2.37416904083571	0	29.7245963912631	0	0	0	0	0.474833808167141	3.79867046533713	0	0	0	0	0	0	0.0949667616334283	0.0949667616334283	0	0	0	20.7027540360874	18.8983855650522	0	4.74833808167141	0	3.79867046533713	0	0	0	0	0	0	5.6980056980057	0.0949667616334283	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	180	"AWI"	180	3504	4582	4017	0.19047619047619	9.23809523809524	0.285714285714286	0	3.04761904761905	0	26.8571428571429	0	0	0	0	1.9047619047619	5.71428571428571	0	0	0	0	0	0	0	0.0952380952380952	0	0	0	16.1904761904762	19.2380952380952	0	3.42857142857143	0.0952380952380952	7.90476190476191	0	0	0	0	0	0	5.71428571428571	0.0952380952380952	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	190	"AWI"	190	3651	4813	4176	0	11.472275334608	0.860420650095602	0	2.86806883365201	0	17.0172084130019	0	0	0	0	0.764818355640535	5.54493307839388	0	0	0	0	0	0	0.286806883365201	0.382409177820268	0.0956022944550669	0	0	18.1644359464627	26.7686424474187	0	4.30210325047801	0	4.11089866156788	0	0	0.286806883365201	0	0.0956022944550669	0	6.69216061185468	0.286806883365201	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	200	"AWI"	200	3765	5003	4352	0.0968054211035818	12.5847047434656	0.871248789932236	0.0968054211035818	5.80832526621491	1.74249757986447	11.6166505324298	0	0	0	0	0.774443368828654	3.87221684414327	0	0	0	0	0	0	0.0968054211035818	0.0968054211035818	0	0	0	16.9409486931268	29.0416263310745	0	7.74443368828654	0	2.1297192642788	0	0	0.0968054211035818	0	0.0968054211035818	0	5.80832526621491	0.484027105517909	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	210	"AWI"	210	3914	5189	4526	0	12.7151051625239	0.860420650095602	0	5.83173996175908	0	16.9216061185468	0	0	0.191204588910134	0	1.1472275334608	4.78011472275335	0	0	0	0	0	0	0.382409177820268	0.478011472275335	0	0	0	11.1854684512428	27.0554493307839	0	7.64818355640535	0	3.44168260038241	0	0	0	0	0	0	6.69216061185468	0.669216061185469	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	220	"AWI"	220	4037	5365	4698	0	14.6754468485419	1.69332079021637	0	7.52587017873942	0	23.8946378174976	0	0	0.752587017873942	0	1.12888052681091	5.64440263405456	0	0	0	0.188146754468485	0.188146754468485	0	0	0	0	0	0	10.7243650047037	15.1458137347131	0	11.2888052681091	0	0.940733772342427	0	0	0.282220131702728	0	0	0	5.64440263405456	0.282220131702728	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	230	"AWI"	230	4210	5507	4875	0	11.7647058823529	1.15718418514947	0.0964320154291225	5.78592092574735	0	19.2864030858245	0	0	0	0	1.92864030858245	5.97878495660559	0	0	0	0	0.192864030858245	0	0.38572806171649	0.192864030858245	0	0.0964320154291225	0	9.16104146576663	21.6972034715526	0	9.83606557377049	0	1.92864030858245	0	0	0	0	0	0	9.64320154291225	0.867888138862102	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	240	"AWI"	240	4325	5683	5050	0	13.9180171591992	0.857959961868446	0	2.09723546234509	0	19.5424213536702	0	0	0	0	3.43183984747378	3.71782650142993	0	0	0	0	0	0	0.285986653956149	0.190657769304099	0	0	0	19.5424213536702	20.9723546234509	0	3.81315538608198	0	3.81315538608198	0	0	0	0	0	0	7.43565300285987	0.381315538608198	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	250	"AWI"	250	4564	5791	5221	0.190657769304099	10.2001906577693	0.953288846520496	0	3.62249761677788	0	15.2526215443279	0	0	0	0.0953288846520496	1.90657769304099	7.43565300285987	0	0	0	0	0	0	0.476644423260248	0.190657769304099	0	0	0	14.7759771210677	22.1163012392755	0	9.15157292659676	0	7.14966634890372	0	0	0	0	0	0	5.71973307912297	0.762631077216397	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	260	"AWI"	260	4725	5951	5398	0	7.38688827331487	6.27885503231764	0	4.8938134810711	0	25.3000923361034	0	0	0.369344413665743	0	2.95475530932595	7.38688827331487	0	0	0	0	0	0	0.369344413665743	0.369344413665743	0	0	0	9.69529085872576	15.6971375807941	0	9.23361034164358	0	1.84672206832872	0	0	0.554016620498615	0	0.0923361034164358	0	7.20221606648199	0.369344413665743	0	0	0
1605	1656	"Lofty Lake"	54.72528	-112.48083	270	"AWI"	270	5008	6048	5567	0	8.62068965517241	2.8735632183908	0	5.26819923371647	0	29.4061302681992	0.0957854406130268	0	0	0	0.957854406130268	7.37547892720306	0	0	0	0	0	0	0.191570881226054	0	0	0.0957854406130268	0	9.57854406130268	14.8467432950192	0	9.38697318007663	0	1.91570881226054	0	0	0	0	0	0.0957854406130268	8.81226053639847	0.478927203065134	0	0	0
