"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Indeterminable"	"Isoëtes"	"Larix"	"Liliaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tofieldiaceae"
1571	1617	"Lateral Pond"	65.94222	-135.51417	0	"AWI"	0	-105	61	-27	0.0298953662182362	37.7279521674141	0	0	0	0	0	26.4872944693572	0	0	0	0	0	0	0	3.37817638266069	0	0	0	0.0896860986547085	0	0.298953662182362	0	0.0298953662182362	0	0	29.0881913303438	0.0896860986547085	0	0.568011958146487	0	0	0.687593423019432	0	0	0	0	0	0.0298953662182362	1.49476831091181	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	4	"AWI"	4	-28	852	196	0.19588638589618	30.9500489715965	0	0	0	0.19588638589618	0	25.6611165523996	0	0	0	0	0	0	0	5.38687561214496	0	0	0	0	0	0	0	0	0	0.0979431929480901	35.0636630754163	0.29382957884427	0	0.489715964740451	0	0	0	0	0	0	0	0	0	1.66503428011753	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	8	"AWI"	8	6	1729	414	0	31.2604340567613	0	0	0	0.292153589315526	0	34.8497495826377	0.0417362270450751	0	0	0	0.0834724540901502	0	0	9.18196994991653	0	0	0	0.333889816360601	0	0	0	0.125208681135225	0	0	19.5742904841402	0	0	1.62771285475793	0	0	0.125208681135225	0	0	0.250417362270451	0	0	0.0417362270450751	2.21202003338898	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	12	"AWI"	12	127	2284	674	0	36.3552266419982	0	0	0	0.370027752081406	0	28.7696577243293	0	0	0	0	0	0	0.0925069380203515	8.04810360777058	0	0	0	1.66512488436633	0	0	0	0	0	0	20.6290471785384	0.0925069380203515	0	1.38760407030527	0	0	0.0925069380203515	0	0	0	0	0.0925069380203515	0.185013876040703	2.12765957446809	0	0.0925069380203515	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	16	"AWI"	16	220	2614	990	0	37.6551724137931	0	0	0.0459770114942529	0.160919540229885	0	28.0919540229885	0	0	0	0.0229885057471264	0	0	0	8.48275862068965	0.0919540229885057	0	0	0.298850574712644	0	0	0	0.0919540229885057	0	0	21.7701149425287	0	0	1.28735632183908	0	0	0.0919540229885057	0	0	0	0	0	0.0459770114942529	1.86206896551724	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	20	"AWI"	20	301	3065	1265	0	37.0702541106129	0	0	0	0.149476831091181	0	27.2047832585949	0	0	0	0	0	0	0	6.2780269058296	0	0	0	2.69058295964126	0	0.298953662182362	0	0.149476831091181	0	0	23.9162929745889	0	0	0.448430493273543	0	0	0.149476831091181	0	0	0	0	0	0	1.64424514200299	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	24	"AWI"	24	524	3237	1558	0	36.0016505054673	0	0	0	0.144419228388694	0	28.5331132659377	0.020631318341242	0	0	0	0	0	0	6.37507736744378	0.20631318341242	0	0	0.391995048483598	0	0	0	0.30946977511863	0.020631318341242	0	24.3036930059831	0.10315659170621	0	1.23787910047452	0	0	0	0	0	0	0	0	0.041262636682484	2.3107076542191	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	28	"AWI"	28	677	3524	1844	0	35.89001447178	0	0	0	0.217076700434153	0	30.8248914616498	0	0	0	0	0	0	0	8.32127351664255	0.0723589001447178	0	0	0.506512301013025	0	0.0723589001447178	0	0.361794500723589	0	0	20.0434153400868	0.0723589001447178	0	0.723589001447178	0	0	0.434153400868307	0	0	0	0	0	0.144717800289436	2.24312590448625	0	0.0723589001447178	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	32	"AWI"	32	866	3872	2122	0	38.7863534675615	0	0	0	0.139821029082774	0	29.1107382550336	0.0279642058165548	0	0	0	0	0	0	7.77404921700224	0.0279642058165548	0	0	0.223713646532438	0	0	0	0.0838926174496644	0	0	20.8612975391499	0	0	1.37024608501119	0	0	0.0838926174496644	0	0	0	0	0	0.0279642058165548	1.45413870246085	0	0.0279642058165548	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	36	"AWI"	36	1037	4163	2401	0.139567341242149	38.9392882065597	0	0	0	0.209351011863224	0	29.7976273551989	0	0	0	0	0	0	0.0697836706210747	7.32728541521284	0	0	0	0.348918353105373	0	0.418702023726448	0	0.279134682484299	0	0	19.7487787857641	0.0697836706210747	0	0.907187718073971	0	0	0.279134682484299	0	0	0	0	0	0.0697836706210747	1.32588974180042	0	0.0697836706210747	0
