"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Celtis"	"Corylus"	"Cyperaceae"	"Fraxinus"	"Juglans"	"Larix"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Salix"	"Tilia"	"Ulmus"
1676	1732	"Medicine Lake"	44.98282	-97.352702	2268	"AWI"	2268	8180	9458	9003	0	0.966183574879227	0.483091787439614	4.34782608695652	30.4347826086957	0	0	0	0	0.483091787439614	6.28019323671498	0	0	0	1.44927536231884	0	0	0.483091787439614	23.6714975845411	0	23.6714975845411	0	1.93236714975845	0	5.79710144927536
1676	1732	"Medicine Lake"	44.98282	-97.352702	2274	"AWI"	2274	8333	9616	9148	0	0.555555555555556	1.66666666666667	2.22222222222222	25	0	1.66666666666667	1.11111111111111	0	0.555555555555556	7.22222222222222	0	0	0	1.11111111111111	0	0	0	31.1111111111111	0.555555555555556	9.44444444444444	0	2.22222222222222	0	15.5555555555556
1676	1732	"Medicine Lake"	44.98282	-97.352702	2280	"AWI"	2280	8532	9847	9324	0	0.460829493087558	1.38248847926267	1.84331797235023	15.668202764977	6.45161290322581	3.68663594470046	1.38248847926267	0	0.460829493087558	11.5207373271889	2.30414746543779	0	0.460829493087558	4.60829493087558	1.38248847926267	0	0	24.4239631336406	0	6.45161290322581	0	0.460829493087558	0	17.0506912442396
1676	1732	"Medicine Lake"	44.98282	-97.352702	2284	"AWI"	2284	8634	9978	9421	0	0	0.574712643678161	2.8735632183908	12.6436781609195	0	4.59770114942529	0.574712643678161	0	1.72413793103448	6.32183908045977	0	0	0	2.8735632183908	2.8735632183908	0	0	17.816091954023	0.574712643678161	16.6666666666667	0	0.574712643678161	1.14942528735632	28.1609195402299
1676	1732	"Medicine Lake"	44.98282	-97.352702	2288	"AWI"	2288	8731	10104	9520	0.598802395209581	0.598802395209581	0	0	4.19161676646707	0	3.59281437125748	1.79640718562874	0	0.598802395209581	5.98802395209581	0	0.598802395209581	0	2.9940119760479	1.19760479041916	8.98203592814371	0	12.5748502994012	0	22.7544910179641	0	2.39520958083832	0	31.1377245508982
1676	1732	"Medicine Lake"	44.98282	-97.352702	2308	"AWI"	2308	9200	10602	9984	0	1.42857142857143	0	1.42857142857143	3.57142857142857	0	4.28571428571429	2.85714285714286	0.714285714285714	1.42857142857143	2.14285714285714	2.85714285714286	0	0	5	1.42857142857143	8.57142857142857	0	11.4285714285714	0	19.2857142857143	0	0.714285714285714	0.714285714285714	32.1428571428571
1676	1732	"Medicine Lake"	44.98282	-97.352702	2314	"AWI"	2314	9366	10745	10131	0	0	0.8	0.8	3.2	0	10.4	0.8	0	0.8	4	5.6	1.6	0	2.4	4	0	0	7.2	0	34.4	0	4	0	20
1676	1732	"Medicine Lake"	44.98282	-97.352702	2322	"AWI"	2322	9563	10933	10320	0	1.84049079754601	1.22699386503067	0	3.68098159509202	0	10.4294478527607	1.22699386503067	0.613496932515337	2.45398773006135	5.52147239263804	0	0	0	3.68098159509202	1.22699386503067	0	0	6.13496932515337	2.45398773006135	34.9693251533742	0	0.613496932515337	0	23.9263803680982
1676	1732	"Medicine Lake"	44.98282	-97.352702	2330	"AWI"	2330	9764	11114	10513	0	0.657894736842105	0	0.657894736842105	2.63157894736842	4.60526315789474	19.0789473684211	0	0.657894736842105	0.657894736842105	3.28947368421053	0	0.657894736842105	0	4.60526315789474	1.97368421052632	0	0	2.63157894736842	0	29.6052631578947	0	1.31578947368421	0	26.9736842105263
1676	1732	"Medicine Lake"	44.98282	-97.352702	2338	"AWI"	2338	9968	11309	10706	0	0	1.66666666666667	0.833333333333333	1.66666666666667	0	34.1666666666667	0.833333333333333	0	0	12.5	0	0	0	1.66666666666667	1.66666666666667	0	0	10	2.5	10	0	0	0.833333333333333	21.6666666666667
1676	1732	"Medicine Lake"	44.98282	-97.352702	2342	"AWI"	2342	10062	11393	10799	0.558659217877095	1.11731843575419	1.11731843575419	1.11731843575419	4.46927374301676	0	29.0502793296089	1.11731843575419	0	5.02793296089385	8.37988826815642	2.23463687150838	0.558659217877095	0.558659217877095	1.67597765363128	3.91061452513966	0	0	13.9664804469274	0	10.6145251396648	0.558659217877095	1.67597765363128	0	12.2905027932961
1676	1732	"Medicine Lake"	44.98282	-97.352702	2346	"AWI"	2346	10168	11473	10893	0	1.48148148148148	0	0.740740740740741	6.66666666666667	0	44.4444444444444	0	0	0.740740740740741	2.22222222222222	0	0.740740740740741	0	2.22222222222222	2.22222222222222	0	0	6.66666666666667	0.740740740740741	11.8518518518519	0	0	0	19.2592592592593
1676	1732	"Medicine Lake"	44.98282	-97.352702	2354	"AWI"	2354	10379	11651	11086	0.595238095238095	0.595238095238095	4.76190476190476	1.78571428571429	4.76190476190476	0	27.9761904761905	0	0	5.35714285714286	7.14285714285714	0	0.595238095238095	1.19047619047619	3.57142857142857	14.2857142857143	0	0	9.52380952380952	1.19047619047619	4.16666666666667	0	2.97619047619048	0	9.52380952380952
1676	1732	"Medicine Lake"	44.98282	-97.352702	2362	"AWI"	2362	10606	11819	11278	0.561797752808989	2.80898876404494	3.93258426966292	1.68539325842697	3.37078651685393	0	30.3370786516854	0	0	2.24719101123596	6.74157303370786	0	0	0.561797752808989	4.49438202247191	11.7977528089888	0	0	7.86516853932584	0.561797752808989	12.3595505617978	0	1.68539325842697	0	8.98876404494382
1676	1732	"Medicine Lake"	44.98282	-97.352702	2366	"AWI"	2366	10713	11897	11372	0.458715596330275	1.37614678899083	5.04587155963303	1.37614678899083	5.04587155963303	0	36.697247706422	0	0	2.75229357798165	6.42201834862385	0	0	0	2.75229357798165	6.88073394495413	0	0	5.5045871559633	0.458715596330275	11.9266055045872	0	6.88073394495413	0	6.42201834862385
1676	1732	"Medicine Lake"	44.98282	-97.352702	2370	"AWI"	2370	10821	11980	11466	1.25	1.25	1.25	0.625	1.25	0	47.5	0	0	0	7.5	0	0	1.25	1.875	12.5	0	0	7.5	0.625	5	0	3.125	0	7.5
1676	1732	"Medicine Lake"	44.98282	-97.352702	2380	"AWI"	2380	11097	12177	11714	0	0.675675675675676	4.05405405405405	2.02702702702703	4.72972972972973	0	12.8378378378378	0	0	3.37837837837838	6.75675675675676	0	0	2.02702702702703	2.02702702702703	39.1891891891892	0	0	8.78378378378378	2.02702702702703	3.37837837837838	0	6.08108108108108	0	2.02702702702703
1676	1732	"Medicine Lake"	44.98282	-97.352702	2390	"AWI"	2390	11403	12361	11957	0	0	0	0	9.09090909090909	0	1.51515151515152	0	0	0	0	0	0	1.51515151515152	0	78.7878787878788	0	0	4.54545454545455	1.51515151515152	1.51515151515152	0	1.51515151515152	0	0
1676	1732	"Medicine Lake"	44.98282	-97.352702	2400	"AWI"	2400	11695	12548	12200	0	0	0	1.69491525423729	5.93220338983051	0	0.847457627118644	0	0	0	15.2542372881356	0	0	0	3.38983050847458	58.4745762711864	0	0	9.32203389830508	0.847457627118644	1.69491525423729	0	1.69491525423729	0	0.847457627118644
1676	1732	"Medicine Lake"	44.98282	-97.352702	2425	"AWI"	2425	12393	13041	12682	0	0	0	3.33333333333333	0	0	0	0	0	0	20	0	0	0	0	53.3333333333333	0	0	16.6666666666667	3.33333333333333	3.33333333333333	0	0	0	0
