"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Indeterminable"	"Lamiaceae"	"Larix"	"Myrica"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Saxifragaceae"	"Thalictrum"
1677	1733	"Lac Mélèze"	65.21667	-126.11667	100	"AWI"	100	1927	2603	2271	77.9816513761468	0	0	0	0	0	0	0	0	0.917431192660551	0	0	0	0	0	0	1.8348623853211	0	0	9.1743119266055	0	3.6697247706422	0	0	0	6.42201834862385	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	110	"AWI"	110	2035	2873	2408	84.6153846153846	0	0	0	0	0	0	0	0	2.36686390532544	0	0	0	0.591715976331361	0	0	0.591715976331361	0	0	10.6508875739645	0	0	0	0	0	1.18343195266272	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	120	"AWI"	120	2137	3056	2568	79.8507462686567	0	0	0	0	0	0.746268656716418	0	0	2.23880597014925	0	0	0.746268656716418	1.49253731343284	0	1.49253731343284	0.746268656716418	0	0	8.95522388059701	0	0	0	0	0	3.73134328358209	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	130	"AWI"	130	2269	3228	2721	85.3503184713376	0	0	2.54777070063694	0	0	0	0	0	4.45859872611465	0	0	0	0	0	0.636942675159236	0	0	0	5.73248407643312	0	0	0	0	0	1.27388535031847	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	140	"AWI"	140	2385	3399	2878	86.5671641791045	0	0	0	0	0	0.746268656716418	0	0	2.23880597014925	0	0	0	0	0	1.49253731343284	2.23880597014925	0	0	2.23880597014925	0	0.746268656716418	0	0	0	3.73134328358209	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	150	"AWI"	150	2532	3537	3037	88.1578947368421	0	0	0.657894736842105	0	0	0	0	0	5.26315789473684	0	0	0	0	0	1.31578947368421	1.97368421052632	0	0	1.31578947368421	0	0.657894736842105	0	0	0	0.657894736842105	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	160	"AWI"	160	2706	3690	3186	79.2307692307692	0	0	0.769230769230769	0	0	0	0	0.769230769230769	7.69230769230769	0.769230769230769	0	0	0	0	0.769230769230769	1.53846153846154	0	0	2.30769230769231	0	0.769230769230769	0	0	0	5.38461538461539	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	170	"AWI"	170	2848	3853	3342	82.9931972789116	0	0	0	0	0	0	0	0	10.2040816326531	0	0	0	0	0	2.04081632653061	1.36054421768707	0	0	2.72108843537415	0	0.680272108843537	0	0	0	0	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	180	"AWI"	180	3055	3973	3485	78.9473684210526	0	0	0	0	0	0	0	0	3.7593984962406	0	0	0	0	0	3.00751879699248	4.51127819548872	0	0	4.51127819548872	0	0	0	0.75187969924812	0	4.51127819548872	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	190	"AWI"	190	3268	4110	3645	89.0243902439024	0	0	0.609756097560976	0	0	0.609756097560976	0	0.609756097560976	1.82926829268293	0	0	0	1.21951219512195	0	0	1.21951219512195	0	0	1.21951219512195	0	0.609756097560976	0	0	0	3.04878048780488	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	200	"AWI"	200	3423	4321	3823	87.3015873015873	0.793650793650794	0	0	0	0	0	0.793650793650794	0	2.38095238095238	0.793650793650794	0	0	0.793650793650794	0	0.793650793650794	1.58730158730159	0	0	2.38095238095238	0	0.793650793650794	0	0	0	1.58730158730159	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	210	"AWI"	210	3570	4535	4020	85.3801169590643	0	0	0.584795321637427	0	0	0	0	0	5.84795321637427	0	0	0	0	0.584795321637427	0	2.92397660818713	0	0	1.75438596491228	0	1.16959064327485	0	0	0	1.75438596491228	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	220	"AWI"	220	3718	4763	4212	85.5263157894737	0	0	1.31578947368421	0	0	0	0	0	5.92105263157895	0	0	0	0	0	0	1.97368421052632	0	0	0	0	1.31578947368421	0	0	0	3.94736842105263	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	230	"AWI"	230	3841	4990	4415	87.7906976744186	0.581395348837209	0	1.16279069767442	0	0	0	0	0	4.65116279069767	0	0	0	0	0	0.581395348837209	1.74418604651163	0	0	1.16279069767442	0	0.581395348837209	0	0	0	1.74418604651163	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	240	"AWI"	240	4083	5124	4619	78.2178217821782	0	0	1.98019801980198	0	0	0	0	0	3.96039603960396	0	0	0	0	0	5.94059405940594	4.95049504950495	0	0	1.98019801980198	0	0	0.99009900990099	0	0	1.98019801980198	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	250	"AWI"	250	4312	5290	4805	87.5	0	0	0	0	0	0	0	0	4.86111111111111	0	0	0	0	0	0.694444444444444	1.38888888888889	0	0	1.38888888888889	0	0.694444444444444	0	0	0	2.77777777777778	0	0.694444444444444
1677	1733	"Lac Mélèze"	65.21667	-126.11667	260	"AWI"	260	4517	5456	4995	85.5614973262032	0	0	1.06951871657754	0	0	0	0	0	2.13903743315508	0.53475935828877	0	0	0	0	0.53475935828877	3.20855614973262	0	0	0	0	1.60427807486631	0.53475935828877	0	0	4.81283422459893	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	270	"AWI"	270	4700	5720	5224	93.8271604938272	0	0	0.617283950617284	0	0	0	0	0	2.46913580246914	0	0	0	0.617283950617284	0.617283950617284	1.23456790123457	0	0	0	0	0	0	0	0	0	0.617283950617284	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	280	"AWI"	280	4865	6072	5438	85.3107344632768	0	0	1.12994350282486	0	0	0	0	0	2.25988700564972	0	0	0	1.12994350282486	0	0	5.64971751412429	0	0	1.12994350282486	0	0.564971751412429	0	0	0	2.82485875706215	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	290	"AWI"	290	5018	6357	5664	87.3626373626374	0	0	0	0	0	0	0	0	5.49450549450549	0	0	0	0	0	0.549450549450549	1.64835164835165	0	0	1.64835164835165	0	1.0989010989011	0.549450549450549	0	0	1.64835164835165	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	300	"AWI"	300	5234	6569	5897	82.962962962963	0	0	4.44444444444444	0	0	0	0	0	3.7037037037037	0	0	0	2.22222222222222	0.740740740740741	2.22222222222222	2.22222222222222	0	0	0	0	0.740740740740741	0.740740740740741	0	0	0	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	310	"AWI"	310	5444	6818	6120	87.603305785124	0	0	1.65289256198347	0	0	0	0	0	1.65289256198347	0	0	0	0	0	0	2.47933884297521	0	0	0.826446280991736	0	1.65289256198347	0	0	0	3.30578512396694	0.826446280991736	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	320	"AWI"	320	5650	7008	6351	72.1153846153846	0	0	0.961538461538462	0	0	0	0	0	11.5384615384615	0	0	0	0	0	2.88461538461538	3.84615384615385	0.961538461538462	0	2.88461538461538	0	1.92307692307692	0	0	0	2.88461538461538	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	330	"AWI"	330	5930	7185	6561	69.620253164557	0	0	1.26582278481013	0	0	0	0	0	7.59493670886076	0	0	0	3.79746835443038	0	2.53164556962025	8.86075949367089	0	0	5.06329113924051	0	0	0	0	0	1.26582278481013	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	340	"AWI"	340	6250	7390	6794	59.7014925373134	0	0	0	0	0	0	0	0	17.910447761194	0	0	1.49253731343284	2.98507462686567	0	1.49253731343284	1.49253731343284	0	0	2.98507462686567	0	7.46268656716418	0	0	0	4.47761194029851	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	350	"AWI"	350	6611	7676	7094	65.0602409638554	0	0	2.40963855421687	0	0	0	0	0	6.02409638554217	1.20481927710843	0	0	2.40963855421687	0	2.40963855421687	6.02409638554217	0	0	0	0	3.6144578313253	0	0	0	10.8433734939759	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	360	"AWI"	360	7054	8672	7923	0	0	0	16.2162162162162	0	0	0	0	0	27.027027027027	2.7027027027027	0	0	0	0	0	24.3243243243243	0	0	0	0	13.5135135135135	2.7027027027027	0	0	13.5135135135135	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	370	"AWI"	370	7632	10127	8898	0	0	0	0	0	0	0	0	10.8108108108108	35.1351351351351	0	0	0	0	0	0	13.5135135135135	0	0	0	0	5.40540540540541	5.40540540540541	0	0	29.7297297297297	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	380	"AWI"	380	9274	10437	9895	0	0	0	8.51063829787234	0	0	0	0	25.531914893617	34.0425531914894	0	0	0	0	0	0	0	0	0	0	0	4.25531914893617	0	0	0	27.6595744680851	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	390	"AWI"	390	9964	11029	10536	2.5	0	0	6.25	0	0	1.25	1.25	22.5	21.25	6.25	0	1.25	0	0	0	0	0	0	0	0	2.5	5	0	0	28.75	1.25	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	400	"AWI"	400	10244	12013	10940	0	0.757575757575758	0	1.51515151515152	0	0	0.757575757575758	0	25.7575757575758	34.0909090909091	1.51515151515152	0	0	0	0	0	0.757575757575758	0	0	0.757575757575758	0	5.3030303030303	3.03030303030303	0	0	25.7575757575758	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	410	"AWI"	410	10536	12380	11382	0	0	0	11.4285714285714	0	0	0	0	0	37.1428571428571	14.2857142857143	0	0	0	0	0	0	0	0	0	0	0	11.4285714285714	2.85714285714286	0	22.8571428571429	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	420	"AWI"	420	10876	12787	11802	4.34782608695652	0	0	11.5942028985507	0	0	0	0	1.44927536231884	27.536231884058	0	0	0	4.34782608695652	0	0	0	1.44927536231884	0	1.44927536231884	0	5.79710144927536	8.69565217391304	1.44927536231884	0	31.8840579710145	0	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	430	"AWI"	430	11130	13173	12241	0	3.77358490566038	0	39.1509433962264	0	0	1.88679245283019	0	0.943396226415094	10.8490566037736	0	0	0	1.41509433962264	0	0	0	0	0	0	10.8490566037736	10.377358490566	3.77358490566038	0	0	16.5094339622642	0.471698113207547	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	440	"AWI"	440	11414	13591	12620	0.600600600600601	3.3033033033033	0	57.6576576576577	0	0	1.5015015015015	0.3003003003003	0.600600600600601	5.70570570570571	0	0	0	1.2012012012012	0	0	0	0	0	0.3003003003003	0	10.5105105105105	1.8018018018018	0.3003003003003	0	15.9159159159159	0.3003003003003	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	450	"AWI"	450	11638	14105	12923	0	6.94864048338369	0	53.7764350453172	0	0	1.81268882175227	0	0	3.62537764350453	0	0	0	1.51057401812689	0	0	0	0	0	0	0	7.25075528700906	2.7190332326284	0	3.32326283987915	18.429003021148	0.604229607250755	0
1677	1733	"Lac Mélèze"	65.21667	-126.11667	460	"AWI"	460	11809	14664	13208	0	0	0	42.756183745583	0	0	1.06007067137809	0	0	18.7279151943463	0	0	0	3.18021201413428	0	0	0	0	0	0	0	7.42049469964664	0.353356890459364	0	0	26.5017667844523	0	0
