"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Elaeagnus"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Indeterminable"	"Lamiaceae"	"Larix"	"Lithocarpus"	"Picea"	"Pinaceae"	"Pinus"	"Poaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Sarcobataceae"	"Saxifragaceae"	"Thalictrum"	"Tsuga"
512	525	"Crowfoot Lake"	51.65	-116.41667	0	"AWI"	0	-150	20	-59	3.11526479750779	0	6.23052959501558	0.311526479750779	0	0.467289719626168	0	0.155763239875389	0	0	0	0	0	0	0	2.49221183800623	0	0	0	0.623052959501558	0.155763239875389	0	0.934579439252336	0	0.467289719626168	0	13.3956386292835	3.58255451713396	65.7320872274143	0.311526479750779	0	0	0	0	0	0	0.467289719626168	0	0	0	0	0	1.55763239875389
512	525	"Crowfoot Lake"	51.65	-116.41667	10	"AWI"	10	-74	327	90	2.89855072463768	0	4.95169082125604	0.483091787439614	0	0.603864734299517	0	0.241545893719807	0	0	0	0	0	0	0	2.17391304347826	0	0	0	0.120772946859903	0.120772946859903	0	0.72463768115942	0	0.603864734299517	0	15.7004830917874	1.93236714975845	65.3381642512077	0.845410628019324	0	0	0	0	0	0.120772946859903	0.36231884057971	0	0.120772946859903	0	0	0	2.65700483091787
512	525	"Crowfoot Lake"	51.65	-116.41667	20	"AWI"	20	7	474	251	4.32835820895522	0	6.71641791044776	0.298507462686567	0	0.597014925373134	0	1.34328358208955	0	0	0	0	0	0	0.597014925373134	1.7910447761194	0	0	0	0.447761194029851	0	0	1.34328358208955	0	0.597014925373134	0	11.9402985074627	2.83582089552239	63.4328358208955	1.19402985074627	0	0	0	0	0	0	0.447761194029851	0	0	0	0	0.149253731343284	1.94029850746269
512	525	"Crowfoot Lake"	51.65	-116.41667	30	"AWI"	30	149	571	409	4.41826215022091	0	4.41826215022091	0	0	0.441826215022091	0	0.589101620029455	0.147275405007364	0	0	0	0	0	1.17820324005891	2.06185567010309	0	0	0	0.441826215022091	0	0	1.47275405007364	0	0.441826215022091	0	13.1075110456554	2.79823269513991	65.0957290132548	1.03092783505155	0.147275405007364	0	0	0.147275405007364	0	0	0.294550810014728	0	0	0	0	0.147275405007364	1.620029455081
512	525	"Crowfoot Lake"	51.65	-116.41667	40	"AWI"	40	385	630	548	2.84431137724551	0	9.88023952095808	0.449101796407186	0	1.04790419161677	0	0.149700598802395	0	0	0	0	0	0	0.449101796407186	4.04191616766467	0.29940119760479	0	0	0	0	0	1.79640718562874	0	0	0	11.2275449101796	2.54491017964072	61.5269461077844	1.34730538922156	0.149700598802395	0	0	0.149700598802395	0	0	0.898203592814371	0.29940119760479	0	0	0	0	0.898203592814371
512	525	"Crowfoot Lake"	51.65	-116.41667	45	"AWI"	45	491	712	622	6.08108108108108	0	9.62837837837838	0.337837837837838	0	0.675675675675676	0	0.506756756756757	0	0	0	0	0	0	0.675675675675676	2.7027027027027	0	0	0	0	0	0	1.18243243243243	0	0.506756756756757	0	9.62837837837838	2.7027027027027	61.1486486486487	0.844594594594595	0	0	0	0.675675675675676	0.337837837837838	0	0.844594594594595	0	0	0	0	0	1.52027027027027
512	525	"Crowfoot Lake"	51.65	-116.41667	50	"AWI"	50	521	878	671	4.83383685800604	0	11.4803625377643	0.151057401812689	0	0.755287009063444	0	0.302114803625378	0	0	0	0	0	0	0	2.87009063444109	0	0	0	0.151057401812689	0	0	0.906344410876133	0	0.453172205438067	0	7.70392749244713	3.02114803625378	64.6525679758308	1.81268882175227	0	0	0	0.151057401812689	0	0	0.453172205438067	0	0	0	0	0	0.302114803625378
512	525	"Crowfoot Lake"	51.65	-116.41667	55	"AWI"	55	596	978	775	4.00593471810089	0	8.01186943620178	0.29673590504451	0	0.593471810089021	0	0.148367952522255	0	0	0	0	0	0	0.593471810089021	1.78041543026706	0	0	0	0.148367952522255	0	0	1.18694362017804	0	0	0	8.30860534124629	1.3353115727003	71.9584569732938	0.445103857566766	0	0	0	0	0	0	0.445103857566766	0	0	0.148367952522255	0	0	0.593471810089021
512	525	"Crowfoot Lake"	51.65	-116.41667	60	"AWI"	60	634	1154	874	5.32786885245902	0	4.78142076502732	0	0	0.683060109289617	0	0.273224043715847	0	0	0	0	0	0	0	1.77595628415301	0	0	0	0	0.136612021857924	0	0.683060109289617	0	0.136612021857924	0	25.2732240437158	1.91256830601093	56.8306010928962	0.546448087431694	0	0	0	0	0	0.136612021857924	0.409836065573771	0	0	0	0	0	1.09289617486339
512	525	"Crowfoot Lake"	51.65	-116.41667	65	"AWI"	65	796	1227	1000	5.64174894217207	0	2.67983074753173	0	0	0.282087447108604	0	0.282087447108604	0	0	0	0	0	0	0	0.564174894217207	0	0	0	0	0	0	0.564174894217207	0	0.141043723554302	0	16.9252468265162	0.846262341325811	70.098730606488	0.564174894217207	0	0	0	0.141043723554302	0	0	0.282087447108604	0	0	0	0	0	0.987306064880113
