"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Campanulaceae"	"Carya"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Juglans"	"Larix"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Rubiaceae"	"Salix"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"
1540	1580	"Lake Sixteen"	45.6	-84.31667	67	"AWI"	67	1543	2924	2345	0.21505376344086	3.65591397849462	1.0752688172043	0.21505376344086	0	0.21505376344086	0	7.31182795698925	0	0.21505376344086	0	3.44086021505376	0.21505376344086	0	6.02150537634409	0	0	2.36559139784946	0	1.0752688172043	0	0.860215053763441	2.58064516129032	52.258064516129	0	0.43010752688172	0	1.29032258064516	0	0.21505376344086	0	0.21505376344086	13.9784946236559	2.1505376344086
1540	1580	"Lake Sixteen"	45.6	-84.31667	70	"AWI"	70	1623	3035	2442	0.390625	0	0.5859375	0	0	0.1953125	0	6.8359375	0	0.1953125	0.1953125	4.8828125	0.1953125	0	2.5390625	0	0	1.5625	0	0.78125	0	0.1953125	2.1484375	63.671875	0	0.1953125	0	2.1484375	0	0	0	0	10.9375	2.34375
1540	1580	"Lake Sixteen"	45.6	-84.31667	75	"AWI"	75	1896	3103	2618	0.432900432900433	0	1.51515151515152	0.216450216450216	0	0.865800865800866	0	8.87445887445888	0	0	0	2.5974025974026	0.649350649350649	0	4.54545454545455	0	0	1.51515151515152	0	0.649350649350649	0	1.51515151515152	1.51515151515152	64.2857142857143	0	0.216450216450216	0.216450216450216	2.16450216450216	0	0	0	0	7.35930735930736	0.865800865800866
1540	1580	"Lake Sixteen"	45.6	-84.31667	80	"AWI"	80	2038	3217	2802	0.186915887850467	1.86915887850467	0.747663551401869	0	0	0.373831775700935	0	7.28971962616822	0	0.186915887850467	0	4.11214953271028	0.186915887850467	0	2.61682242990654	0	0	1.86915887850467	0	0.560747663551402	0	0.747663551401869	2.05607476635514	65.4205607476635	0	0.373831775700935	0.373831775700935	2.61682242990654	0	0	0	0.186915887850467	7.10280373831776	1.1214953271028
1540	1580	"Lake Sixteen"	45.6	-84.31667	85	"AWI"	85	2523	3265	2955	0.421052631578947	0	1.26315789473684	0.210526315789474	0	0.631578947368421	0	8.42105263157895	0	0	0	4.21052631578947	0.210526315789474	0	2.94736842105263	0.631578947368421	0.210526315789474	1.05263157894737	0	1.05263157894737	0	0.210526315789474	0.842105263157895	67.7894736842105	0	0.631578947368421	0	2.52631578947368	0	0.210526315789474	0	0	5.47368421052632	1.05263157894737
1540	1580	"Lake Sixteen"	45.6	-84.31667	90	"AWI"	90	2795	3374	3133	0.389863547758285	0	0.974658869395711	0.194931773879142	0.194931773879142	0.584795321637427	0	9.74658869395711	0	0	0	4.87329434697856	0.974658869395711	0	3.7037037037037	0.584795321637427	0	2.33918128654971	0	2.14424951267056	0	1.16959064327485	0.194931773879142	62.3781676413255	0	0.194931773879142	0	1.364522417154	0	0.194931773879142	0	0.194931773879142	5.65302144249513	1.94931773879142
1540	1580	"Lake Sixteen"	45.6	-84.31667	95	"AWI"	95	3018	3569	3305	0.386100386100386	0	1.35135135135135	0	0	0.386100386100386	0	5.21235521235521	0	0.579150579150579	0.193050193050193	4.05405405405405	0.193050193050193	0	1.93050193050193	0	0	2.12355212355212	0	0.193050193050193	0	0.579150579150579	1.15830115830116	74.1312741312741	0.386100386100386	0.193050193050193	0	2.50965250965251	0	0	0	0	2.8957528957529	1.54440154440154
1540	1580	"Lake Sixteen"	45.6	-84.31667	100	"AWI"	100	3089	4016	3446	0.208333333333333	1.45833333333333	0.833333333333333	0.416666666666667	0	0.208333333333333	0	5.20833333333333	0	0	0	3.54166666666667	0.208333333333333	0	1.66666666666667	0.625	0	1.25	0	0.416666666666667	0	1.45833333333333	0.833333333333333	73.9583333333333	0	0.208333333333333	0	3.33333333333333	0	0	0	0.416666666666667	1.66666666666667	2.08333333333333
1540	1580	"Lake Sixteen"	45.6	-84.31667	105	"AWI"	105	3219	4185	3614	0.597609561752988	0	0.796812749003984	0	0	0	0	6.17529880478088	0	0.199203187250996	0	3.38645418326693	0.796812749003984	0	2.19123505976096	0	0	1.59362549800797	0	0.796812749003984	0	1.59362549800797	0.796812749003984	75.0996015936255	0.398406374501992	0	0	3.18725099601594	0	0	0	0	0.99601593625498	1.39442231075697
1540	1580	"Lake Sixteen"	45.6	-84.31667	110	"AWI"	110	3285	4473	3776	0.409836065573771	0	0.409836065573771	0	0	0.204918032786885	0	3.89344262295082	0	0.409836065573771	0.204918032786885	3.68852459016393	0.409836065573771	0	0.409836065573771	0	0	2.04918032786885	0	0	0	1.4344262295082	1.63934426229508	79.0983606557377	0	0	0	2.04918032786885	0	0.204918032786885	0	0.204918032786885	0.819672131147541	2.45901639344262
