"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Elaeagnus"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Salix"	"Sambucus"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"
338	346	"Lac Castor"	46.61389	-72.99861	815	"AWI"	815	10302	11247	10756	3.41880341880342	0	19.9430199430199	0.284900284900285	0	1.42450142450142	0	47.5783475783476	0	0	0	0	0	0.284900284900285	0.284900284900285	0	0	0	0	0	0	0	0	0	0	0	1.13960113960114	7.97720797720798	0	0.854700854700855	7.40740740740741	0	0	0.56980056980057	0	0	0	6.55270655270655	0	0	0.284900284900285	0.284900284900285	0	0	0	0.284900284900285	0	0.284900284900285	1.13960113960114	0	0
338	346	"Lac Castor"	46.61389	-72.99861	820	"AWI"	820	10338	11387	10808	0.307062436028659	0	5.01535312180143	0.307062436028659	0	2.76356192425793	0	31.0133060388946	0	0.102354145342886	0	0.102354145342886	0	0.204708290685773	8.49539406345957	2.04708290685773	0.102354145342886	0.818833162743091	0	0.307062436028659	0	0	0.614124872057318	8.90481064483112	0.307062436028659	0	0.102354145342886	0.102354145342886	0.204708290685773	0	3.27533265097236	20.1637666325486	0	1.63766632548618	0	0	0	7.16479017400205	0	0	0.102354145342886	3.37768679631525	0	0	0.307062436028659	0	0.102354145342886	0.818833162743091	1.22824974411464	0	0
338	346	"Lac Castor"	46.61389	-72.99861	830	"AWI"	830	10404	11696	10911	0.233918128654971	0	7.01754385964912	0.116959064327485	0	4.21052631578947	0	15.2046783625731	0	0	0.350877192982456	0	0	0.116959064327485	8.30409356725146	2.33918128654971	0	0.233918128654971	0	0.116959064327485	0	0	0.350877192982456	2.92397660818713	0	0	0	0.233918128654971	0	0.116959064327485	3.9766081871345	38.5964912280702	0	0.584795321637427	0	0	0	6.31578947368421	0.233918128654971	0	0.116959064327485	4.67836257309941	0	0	0	0	0	1.28654970760234	2.33918128654971	0	0
338	346	"Lac Castor"	46.61389	-72.99861	840	"AWI"	840	10461	12062	11012	0.546448087431694	0	6.83060109289618	0.819672131147541	0	4.0983606557377	0	31.4207650273224	0	0.273224043715847	1.09289617486339	0.273224043715847	0	0	14.7540983606557	3.00546448087432	0	0	0.273224043715847	0	0	0	3.00546448087432	0	1.09289617486339	0	0.273224043715847	0	0.546448087431694	0	0	0	0	2.45901639344262	0	0	0	11.2021857923497	0.273224043715847	0	0	13.1147540983607	0	0.273224043715847	0.273224043715847	0	0	0.819672131147541	3.27868852459016	0	0
338	346	"Lac Castor"	46.61389	-72.99861	850	"AWI"	850	10502	12396	11105	0.21505376344086	0	14.4086021505376	0.43010752688172	0	2.36559139784946	1.93548387096774	34.1935483870968	0	0.21505376344086	0.860215053763441	0	0	0.21505376344086	11.8279569892473	0.21505376344086	0	0.645161290322581	0	0.43010752688172	0	0	3.44086021505376	1.29032258064516	0	3.65591397849462	0.21505376344086	0.43010752688172	0.43010752688172	0.21505376344086	0	0	0	2.36559139784946	0	0	0	10.5376344086022	0	0	0	6.45161290322581	0.21505376344086	0	0.21505376344086	0	0.21505376344086	0.21505376344086	1.72043010752688	0.43010752688172	0
338	346	"Lac Castor"	46.61389	-72.99861	855	"AWI"	855	10514	12569	11150	0	0	9.53307392996109	0.389105058365759	0	2.52918287937743	0	32.8793774319066	0	0.194552529182879	1.16731517509728	0	0	0.194552529182879	5.83657587548638	0	0	0	0	0	0	0	2.91828793774319	0	0	3.69649805447471	0	0	0	0.389105058365759	4.08560311284047	0	0	2.91828793774319	0	12.0622568093385	0	12.6459143968872	0.194552529182879	0	0	4.08560311284047	0	0	0.389105058365759	0	0.194552529182879	0.583657587548638	3.11284046692607	0	0
338	346	"Lac Castor"	46.61389	-72.99861	859	"AWI"	859	10526	12710	11183	0	0	0	0	0	3.2258064516129	0	54.8387096774194	0	0	0	0	0	0	16.1290322580645	0	0	0	0	0	0	0	6.45161290322581	3.2258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	12.9032258064516	0	0	0	0	0	0	0	0	0	0	3.2258064516129	0	0
338	346	"Lac Castor"	46.61389	-72.99861	5	"AWI"	5	-26	230	108	1.68776371308017	0	0	0.140646976090014	0	0.140646976090014	0	46.8354430379747	0	0.140646976090014	0	0.140646976090014	0	0.421940928270042	2.10970464135021	0	0	0.421940928270042	0	1.82841068917018	0	0	0.421940928270042	3.65682137834037	0	0	0.421940928270042	0.984528832630098	0	0	9.28270042194093	21.9409282700422	0	2.53164556962025	0	0	0	1.9690576652602	0	0	0.281293952180028	0.562587904360056	0	0	0	0	0	3.93811533052039	0.140646976090014	0	0
338	346	"Lac Castor"	46.61389	-72.99861	25	"AWI"	25	128	1116	690	3.16831683168317	0	2.97029702970297	0	0	0.198019801980198	0	38.6138613861386	0	0.198019801980198	0	0.198019801980198	0	0.396039603960396	2.57425742574257	0	0	0	0	3.76237623762376	0	0	0.396039603960396	0.99009900990099	0	0	0.198019801980198	0.594059405940594	0	0.198019801980198	8.91089108910891	25.5445544554455	0	1.18811881188119	0	0	0	1.98019801980198	0	0	0	0.198019801980198	0	0	0	0	0	7.52475247524752	0.198019801980198	0	0
338	346	"Lac Castor"	46.61389	-72.99861	50	"AWI"	50	298	2264	1417	2.40384615384615	0	2.40384615384615	0	0	0.16025641025641	0	40.3846153846154	0	0.641025641025641	0	0	0	0	1.12179487179487	0	0	0	0	3.68589743589744	0.961538461538462	0	0.16025641025641	0.641025641025641	0	0.480769230769231	0.480769230769231	0.641025641025641	0	0	8.65384615384615	22.4358974358974	0	0.801282051282051	0	0	0	3.04487179487179	0	0	0.32051282051282	0.32051282051282	0	0	0.16025641025641	0	0.16025641025641	8.81410256410256	1.12179487179487	0	0
338	346	"Lac Castor"	46.61389	-72.99861	75	"AWI"	75	1126	2705	1988	0.99009900990099	0	1.41442715700141	0	0	0.141442715700141	0	43.5643564356436	0	0	0	0	0	0	0.565770862800566	0	0	0	0	4.38472418670438	0.565770862800566	0	1.83875530410184	1.41442715700141	0.141442715700141	1.55586987270156	0.282885431400283	0.282885431400283	0	0	2.97029702970297	26.4497878359264	0	0.848656294200849	0.141442715700141	0	0	3.53606789250354	0	0	0.141442715700141	0	0	0	0	0	0.282885431400283	7.4964639321075	0.99009900990099	0	0
338	346	"Lac Castor"	46.61389	-72.99861	100	"AWI"	100	1772	3116	2537	1.29589632829374	0	0	0	0	0	0	68.682505399568	0	0	0	0.215982721382289	0	0	1.07991360691145	0	0	0	0	6.26349892008639	0	0.215982721382289	0.431965442764579	5.83153347732181	0	0	0.647948164146868	0.647948164146868	0	0	0	0	0	0.863930885529158	0	0	0	3.88768898488121	0	0	0	0	0	0	0.431965442764579	0	0	8.63930885529158	0.863930885529158	0	0
338	346	"Lac Castor"	46.61389	-72.99861	125	"AWI"	125	2131	3757	2937	2.18978102189781	0	2.04379562043796	0	0	0.145985401459854	0	42.7737226277372	0	0.583941605839416	0.291970802919708	0.145985401459854	0	0.145985401459854	1.60583941605839	0	0	0	0	6.56934306569343	0	0	0.291970802919708	0.875912408759124	0.145985401459854	0	0.145985401459854	0.291970802919708	0	0	3.7956204379562	25.2554744525547	0	0.437956204379562	0	0	0	1.8978102189781	0	0	0.145985401459854	0	0	0	0	0	0	9.48905109489051	0.72992700729927	0	0
338	346	"Lac Castor"	46.61389	-72.99861	150	"AWI"	150	2371	4103	3217	1.70777988614801	0	1.70777988614801	0.189753320683112	0	0.569259962049336	0	47.438330170778	0.189753320683112	0	0.189753320683112	0	0	0.189753320683112	0.569259962049336	0	0	0.189753320683112	0	5.88235294117647	0	0	0	0.189753320683112	0	0	0	0.379506641366224	0	0.189753320683112	0	29.0322580645161	0	0.569259962049336	0	0	0	1.70777988614801	0	0	0	0	0	0	0	0	0	8.34914611005693	0.759013282732448	0	0
338	346	"Lac Castor"	46.61389	-72.99861	175	"AWI"	175	2562	4536	3493	0.732064421669107	0	2.78184480234261	0.146412884333821	0	0.146412884333821	0	42.8989751098097	0	0.292825768667643	0	0.146412884333821	0	0.146412884333821	1.17130307467057	0	0	0	0	5.56368960468521	1.31771595900439	0.292825768667643	0.146412884333821	0.292825768667643	0.146412884333821	0	0	0	0	0.585651537335286	0	33.0893118594436	0	0	0	0	0	2.34260614934114	0	0	0	0	0	0	0.292825768667643	0.146412884333821	0.146412884333821	6.00292825768668	1.17130307467057	0	0
338	346	"Lac Castor"	46.61389	-72.99861	200	"AWI"	200	2860	4709	3791	0.583090379008746	0	1.74927113702624	0.291545189504373	0	0.87463556851312	0	65.0145772594752	0	0	0	0.291545189504373	0	0.291545189504373	1.74927113702624	0	0	0	0	6.12244897959184	0	0	1.16618075801749	2.62390670553936	0.87463556851312	0	0	0.583090379008746	0	0	0	0	0	0.291545189504373	0	0.583090379008746	0	5.83090379008746	0	0	0	0	0	0	1.45772594752187	0.291545189504373	0.87463556851312	4.08163265306122	4.3731778425656	0	0
338	346	"Lac Castor"	46.61389	-72.99861	225	"AWI"	225	3041	5013	4083	1.19617224880383	0	2.63157894736842	0	0	0.478468899521531	0	73.444976076555	0	0	0	0	0	0.239234449760766	1.19617224880383	0	0	0	0	6.69856459330144	0	0.239234449760766	0	0.717703349282297	0	0	0.239234449760766	0.956937799043062	0	0.239234449760766	0	0	0	0.478468899521531	0	0	0	6.69856459330144	0	0	0	0.239234449760766	0	0	0	0	0.239234449760766	2.63157894736842	1.43540669856459	0	0
338	346	"Lac Castor"	46.61389	-72.99861	250	"AWI"	250	3473	5185	4347	1.84254606365159	0	6.7001675041876	0	0	0	0	70.0167504187605	0	0	0.16750418760469	0	0	0.16750418760469	0.33500837520938	0	0	0	0	4.52261306532663	0	0	0	0.837520938023451	0	0	0	0.50251256281407	0	0.33500837520938	3.01507537688442	0	0	0.33500837520938	0	0	0	6.36515912897822	0	0	0	0	0	0	0.33500837520938	0	0	3.51758793969849	1.00502512562814	0	0
338	346	"Lac Castor"	46.61389	-72.99861	275	"AWI"	275	3780	5355	4622	0.504201680672269	0	3.36134453781513	0	0	0	0	46.0504201680672	0	0	0	0	0	0	0.336134453781513	0	0	0	0	3.69747899159664	0	0	0.168067226890756	0	0.504201680672269	0	0.168067226890756	0.336134453781513	0	0.168067226890756	0	35.1260504201681	0	0.168067226890756	0	0	0	3.86554621848739	0	0	0.168067226890756	0	0	0	1.51260504201681	0	0.168067226890756	2.52100840336134	1.17647058823529	0	0
338	346	"Lac Castor"	46.61389	-72.99861	300	"AWI"	300	4060	5570	4882	2.74509803921569	0	6.66666666666667	0	0	0	0	63.5294117647059	0	0	0	0	0	0.784313725490196	0	0	0	0	0	5.49019607843137	0	0.784313725490196	0.784313725490196	0.392156862745098	0	0	0	1.56862745098039	0	0.392156862745098	0	0	0	0.784313725490196	0	0	0	4.31372549019608	0	0	0	0.392156862745098	0	0	0	0	0	9.41176470588235	1.96078431372549	0	0
338	346	"Lac Castor"	46.61389	-72.99861	325	"AWI"	325	4255	5819	5112	0.327868852459016	0	3.11475409836066	0	0	0	0	32.6229508196721	0	0	0	0	0	0	0.491803278688525	0	0	0	0	2.45901639344262	0.819672131147541	0.491803278688525	0	0	0	0	0.491803278688525	0.327868852459016	0	0	0	34.9180327868852	0	0.327868852459016	0	0	0	2.45901639344262	0	0.327868852459016	0	0	0	0	1.14754098360656	0	0.163934426229508	18.5245901639344	0.983606557377049	0	0
338	346	"Lac Castor"	46.61389	-72.99861	350	"AWI"	350	4468	6126	5338	0.638977635782748	0	1.59744408945687	0.319488817891374	0	0.958466453674121	0	52.7156549520767	0	0	0	0	0	0.319488817891374	1.2779552715655	0	0	0	0	2.87539936102236	0	0	0	0.638977635782748	0.319488817891374	0	0	0.319488817891374	0	0	0	0	0	0.958466453674121	0	0	0	3.83386581469649	0	0	0.958466453674121	0	0	0	0.319488817891374	0	0	29.3929712460064	2.55591054313099	0	0
338	346	"Lac Castor"	46.61389	-72.99861	375	"AWI"	375	4730	6292	5570	0.157977883096367	0	2.3696682464455	0	0	0.315955766192733	0	34.7551342812006	0	0	0	0	0	0.157977883096367	0	0	0	0	0	1.73775671406003	1.10584518167457	0	0.157977883096367	0	0.4739336492891	0	0.4739336492891	0.157977883096367	0	0.157977883096367	0	37.5987361769352	0	0.157977883096367	0	0	0	2.68562401263823	0	0	0	0.157977883096367	0	0	0.4739336492891	0	0.157977883096367	15.7977883096367	0.947867298578199	0	0
338	346	"Lac Castor"	46.61389	-72.99861	399	"AWI"	399	4894	6538	5797	0.615384615384615	0	4.61538461538462	0	0	0.307692307692308	0	49.8461538461538	0	0	0.307692307692308	0	0	0	0.615384615384615	0	0	0.307692307692308	0	2.15384615384615	0	0	0.923076923076923	0.307692307692308	0	0	0.615384615384615	0.615384615384615	0	0	0	0	0	0.307692307692308	0	0	0	4.61538461538462	0	0	0	0	0	0	0.307692307692308	0	0	32.9230769230769	0.615384615384615	0	0
