"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cephalanthus"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Elaeagnus"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Lamiaceae"	"Larix"	"Liliaceae"	"Myrica"	"Nyssa"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"
941	971	"Gould Pond"	44.98333	-69.31667	840	"AWI"	840	224	987	593	2	0	0	0	0	0	0	0	72	0	0	0	0	1	0	0	0	2	11	0	0	0	0	0	40	0	1	3	0	0	0	1	0	0	0	0	0	7	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	1	116	3	0
941	971	"Gould Pond"	44.98333	-69.31667	857	"AWI"	857	627	1172	893	3	0	0	0	0	1	0	0	85	0	0	2	0	3	0	0	0	1	5	0	0	0	1	0	36	0	0	3	0	0	0	0	0	1	1	0	2	4	0	0	0	2	0	1	0	11	0	0	0	0	0	0	0	2	117	0	0
941	971	"Gould Pond"	44.98333	-69.31667	877	"AWI"	877	1038	1453	1246	0	0	0	0	0	0	0	0	97	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	31	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	1	133	0	0
941	971	"Gould Pond"	44.98333	-69.31667	897	"AWI"	897	1315	1887	1592	0	0	0	0	0	0	0	0	132	0	0	0	0	1	0	0	0	0	3	2	0	0	0	0	33	0	0	7	0	0	0	0	0	0	1	0	3	1	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	1	86	4	0
941	971	"Gould Pond"	44.98333	-69.31667	917	"AWI"	917	1522	2384	1943	4	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	45	0	0	3	0	0	0	3	0	0	1	0	5	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	77	1	0
941	971	"Gould Pond"	44.98333	-69.31667	937	"AWI"	937	1778	2876	2315	1	0	8	0	0	1	0	0	94	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	23	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	2	43	4	0
941	971	"Gould Pond"	44.98333	-69.31667	962	"AWI"	962	2670	3338	3016	1	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	2	3	3	0	0	1	0	38	0	0	7	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	52	10	0
941	971	"Gould Pond"	44.98333	-69.31667	977	"AWI"	977	3155	3677	3435	1	0	0	0	0	1	0	0	130	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	39	0	0	4	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	55	1	0
941	971	"Gould Pond"	44.98333	-69.31667	997	"AWI"	997	3685	4260	3988	1	0	0	1	0	0	0	0	119	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	33	0	0	4	0	0	0	0	0	0	2	0	1	4	0	0	0	1	0	1	0	14	0	0	0	0	0	0	0	0	62	4	0
941	971	"Gould Pond"	44.98333	-69.31667	1007	"AWI"	1007	3883	4589	4269	5	0	0	1	0	0	0	0	181	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	38	0	0	0	0	0	0	0	0	0	0	0	7	0	45	0	0	1	0	11	0	41	0	0	0	0	0	0	0	0	40	6	0
941	971	"Gould Pond"	44.98333	-69.31667	1017	"AWI"	1017	4062	4938	4550	0	0	0	0	0	0	0	0	114	2	0	0	0	3	0	0	0	2	1	0	0	0	0	0	35	0	0	5	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	18	0	0	0	1	0	0	0	1	30	6	0
941	971	"Gould Pond"	44.98333	-69.31667	1023	"AWI"	1023	4159	5144	4719	1	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	4	0	47	0	0	1	0	0	0	42	0	0	0	0	0	0	0	3	20	4	0
941	971	"Gould Pond"	44.98333	-69.31667	1028	"AWI"	1028	4242	5323	4860	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	32	0	0	0	0	0	0	1	0	0	0	0	3	1	51	0	0	0	0	0	0	29	0	0	0	2	0	0	0	2	26	3	0
941	971	"Gould Pond"	44.98333	-69.31667	1037	"AWI"	1037	4420	5483	5034	0	0	0	0	1	1	0	0	140	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	41	0	0	2	0	0	0	0	0	0	0	0	4	2	0	0	0	1	0	0	1	22	0	0	0	0	0	0	0	1	11	1	0
941	971	"Gould Pond"	44.98333	-69.31667	1044	"AWI"	1044	4568	5508	5120	2	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	5	1	33	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	12	2	0
941	971	"Gould Pond"	44.98333	-69.31667	1050	"AWI"	1050	4693	5541	5198	1	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	33	0	1	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	33	0	0	0	1	0	0	0	2	14	3	0
941	971	"Gould Pond"	44.98333	-69.31667	1055	"AWI"	1055	4792	5571	5262	1	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	8	3	58	0	0	0	0	3	0	36	0	0	0	0	0	0	0	0	16	2	0
941	971	"Gould Pond"	44.98333	-69.31667	1060	"AWI"	1060	4883	5614	5323	1	0	10	0	0	0	0	0	139	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	40	0	0	4	0	0	0	0	0	0	2	0	11	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	23	1	0
941	971	"Gould Pond"	44.98333	-69.31667	1070	"AWI"	1070	5029	5723	5448	0	0	0	0	0	0	0	0	216	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	59	0	1	2	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	20	9	0
941	971	"Gould Pond"	44.98333	-69.31667	1072	"AWI"	1072	5057	5743	5474	4	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	59	0	0	0	1	0	0	0	0	0	0	0	1	2	57	0	0	1	0	1	0	22	0	0	0	0	0	0	0	3	27	8	0
941	971	"Gould Pond"	44.98333	-69.31667	1074	"AWI"	1074	5077	5767	5499	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	3	0	47	0	0	0	0	3	0	28	0	0	0	0	0	0	0	1	21	4	0
941	971	"Gould Pond"	44.98333	-69.31667	1077	"AWI"	1077	5100	5813	5538	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	50	0	0	0	0	0	0	0	0	0	0	0	3	2	59	0	0	0	0	3	0	15	0	0	0	0	0	0	0	0	60	3	0
941	971	"Gould Pond"	44.98333	-69.31667	1080	"AWI"	1080	5130	5852	5576	0	0	7	0	0	0	0	0	119	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	39	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	97	3	0
941	971	"Gould Pond"	44.98333	-69.31667	1085	"AWI"	1085	5160	5943	5636	0	0	0	0	0	0	0	0	107	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	1	1	48	0	0	0	0	0	0	20	0	0	0	1	0	0	0	1	104	3	0
941	971	"Gould Pond"	44.98333	-69.31667	1090	"AWI"	1090	5187	6035	5698	1	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	20	0	0	0	0	0	0	1	0	0	0	0	2	3	49	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	93	8	0
941	971	"Gould Pond"	44.98333	-69.31667	1100	"AWI"	1100	5238	6251	5820	0	0	0	0	0	1	0	0	99	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	29	0	0	4	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	91	4	0
941	971	"Gould Pond"	44.98333	-69.31667	1120	"AWI"	1120	5331	6701	6066	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	31	0	0	3	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	81	9	0
941	971	"Gould Pond"	44.98333	-69.31667	1140	"AWI"	1140	5595	6959	6295	1	0	0	0	0	0	0	0	84	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	11	0	0	6	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	122	2	0
941	971	"Gould Pond"	44.98333	-69.31667	1165	"AWI"	1165	6096	7035	6566	3	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	3	0	0	0	0	30	0	0	0	0	0	0	0	0	83	1	0
941	971	"Gould Pond"	44.98333	-69.31667	1180	"AWI"	1180	6365	7104	6736	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	23	0	0	0	1	0	0	0	0	108	3	0
941	971	"Gould Pond"	44.98333	-69.31667	1200	"AWI"	1200	6657	7246	6959	0	0	0	0	0	1	0	0	50	0	0	0	0	1	0	1	0	0	2	1	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	26	0	0	0	0	0	0	0	0	58	6	0
941	971	"Gould Pond"	44.98333	-69.31667	1220	"AWI"	1220	6828	7509	7179	1	0	6	0	0	0	0	0	35	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	1	0	20	0	0	0	0	0	0	0	1	102	7	0
941	971	"Gould Pond"	44.98333	-69.31667	1240	"AWI"	1240	7082	7730	7409	3	0	0	0	0	0	0	0	50	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	7	257	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	24	4	0
941	971	"Gould Pond"	44.98333	-69.31667	1265	"AWI"	1265	7479	7941	7710	3	0	0	0	0	1	0	0	53	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	4	2	182	0	0	0	0	1	0	22	0	0	0	0	0	0	0	0	18	1	0
941	971	"Gould Pond"	44.98333	-69.31667	1280	"AWI"	1280	7688	8078	7890	3	0	10	0	0	1	0	0	77	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	3	2	0	0	0	0	0	0	1	33	0	0	0	0	0	0	0	0	18	1	0
941	971	"Gould Pond"	44.98333	-69.31667	1300	"AWI"	1300	7922	8308	8133	5	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	3	3	147	0	1	0	0	0	0	42	0	0	0	0	0	0	0	0	23	2	0
941	971	"Gould Pond"	44.98333	-69.31667	1320	"AWI"	1320	8120	8592	8372	7	0	0	0	0	0	0	0	51	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	4	5	174	0	0	1	0	2	0	46	0	0	0	0	0	0	0	0	8	5	0
941	971	"Gould Pond"	44.98333	-69.31667	1340	"AWI"	1340	8473	8967	8744	1	0	0	0	0	0	0	0	68	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	2	166	0	0	2	0	3	0	29	0	0	0	2	0	0	0	0	5	3	0
941	971	"Gould Pond"	44.98333	-69.31667	1365	"AWI"	1365	8814	9561	9261	4	0	12	1	0	0	0	0	90	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	1	0	0	2	4	136	0	0	0	0	4	0	40	0	0	0	0	0	0	0	0	6	3	0
941	971	"Gould Pond"	44.98333	-69.31667	1380	"AWI"	1380	8983	9944	9573	3	0	11	0	0	0	0	0	71	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	3	2	195	0	0	0	0	1	0	37	0	0	0	0	0	0	0	0	3	5	0
941	971	"Gould Pond"	44.98333	-69.31667	1400	"AWI"	1400	9194	10473	9990	4	0	7	0	0	0	0	0	79	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	3	5	166	0	0	3	0	1	0	36	0	0	0	0	0	0	0	0	1	2	0
941	971	"Gould Pond"	44.98333	-69.31667	1420	"AWI"	1420	9414	11017	10408	9	0	12	0	0	0	0	0	77	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	3	0	0	2	5	158	0	0	1	0	4	0	20	0	0	0	1	0	0	0	0	2	5	0
941	971	"Gould Pond"	44.98333	-69.31667	1440	"AWI"	1440	9613	11100	10530	9	0	0	0	0	0	0	0	90	1	0	0	0	0	0	0	0	6	1	3	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	3	7	143	0	0	0	0	2	0	21	0	0	0	0	0	0	0	0	2	7	0
941	971	"Gould Pond"	44.98333	-69.31667	1465	"AWI"	1465	9846	11178	10665	7	0	0	0	0	0	0	0	65	0	0	0	0	1	0	0	0	3	0	2	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	2	6	0	0	1	0	0	1	0	7	0	0	0	0	0	0	0	0	1	5	0
941	971	"Gould Pond"	44.98333	-69.31667	1480	"AWI"	1480	9953	11245	10747	8	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	2	9	197	0	0	1	0	3	0	14	0	0	0	0	0	0	0	0	1	1	0
941	971	"Gould Pond"	44.98333	-69.31667	1500	"AWI"	1500	10078	11370	10850	9	0	4	0	0	0	0	0	78	0	0	0	0	0	0	0	0	2	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	9	0	0	0	3	0	10	0	16	0	0	0	1	0	0	0	0	1	1	0
941	971	"Gould Pond"	44.98333	-69.31667	1520	"AWI"	1520	10165	11536	10952	3	0	6	0	0	1	0	0	74	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	2	0	0	1	12	180	0	0	1	0	0	0	15	0	0	0	0	0	0	0	0	1	4	0
941	971	"Gould Pond"	44.98333	-69.31667	1540	"AWI"	1540	10346	11569	11034	18	0	9	0	0	1	0	0	88	0	0	0	0	0	0	0	0	18	4	2	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	3	17	118	0	0	1	0	1	0	25	0	0	0	2	0	0	0	0	3	1	0
941	971	"Gould Pond"	44.98333	-69.31667	1562	"AWI"	1562	10528	11630	11120	16	0	0	0	0	0	0	1	119	2	0	0	0	0	0	0	0	9	1	4	0	0	0	0	0	0	0	8	0	0	0	9	0	2	0	0	2	12	103	0	0	3	0	3	2	21	0	0	0	0	0	0	0	0	2	3	0
941	971	"Gould Pond"	44.98333	-69.31667	1580	"AWI"	1580	10658	11694	11191	18	0	18	0	0	2	0	0	148	0	0	0	0	0	0	0	0	4	1	5	0	0	1	0	0	0	0	6	0	0	0	7	0	0	0	0	4	19	58	0	0	3	0	8	0	21	0	0	0	0	0	0	0	0	0	1	0
941	971	"Gould Pond"	44.98333	-69.31667	1600	"AWI"	1600	10753	11773	11270	20	0	10	0	0	1	0	0	71	0	0	0	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	1	0	0	0	18	0	3	0	0	2	78	91	0	0	1	0	1	0	14	0	0	0	0	0	0	0	0	0	1	0
941	971	"Gould Pond"	44.98333	-69.31667	1620	"AWI"	1620	10836	11878	11353	2	0	0	0	0	2	0	0	53	0	0	0	0	0	0	0	0	11	3	5	0	0	0	0	0	0	0	9	0	0	0	25	0	0	0	0	5	103	41	0	0	0	0	17	0	13	0	0	0	1	0	0	0	0	1	1	0
941	971	"Gould Pond"	44.98333	-69.31667	1640	"AWI"	1640	10931	11944	11454	4	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	18	3	17	0	0	2	0	0	0	0	4	0	0	0	2	0	0	0	0	1	158	46	0	0	1	0	1	0	11	0	0	0	0	0	0	0	0	4	2	0
941	971	"Gould Pond"	44.98333	-69.31667	1680	"AWI"	1680	11063	12187	11645	1	0	0	0	0	0	0	0	14	0	0	1	0	0	0	0	0	8	5	41	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	1	67	35	0	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0
941	971	"Gould Pond"	44.98333	-69.31667	1720	"AWI"	1720	11193	12489	11814	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	12	6	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
941	971	"Gould Pond"	44.98333	-69.31667	1760	"AWI"	1760	11427	12587	12006	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	60	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	103	44	0	0	8	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0
941	971	"Gould Pond"	44.98333	-69.31667	1800	"AWI"	1800	11550	12771	12203	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	1	21	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	228	48	0	0	2	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0
941	971	"Gould Pond"	44.98333	-69.31667	1840	"AWI"	1840	11813	12961	12408	0	0	0	0	0	1	0	0	6	0	0	1	0	0	0	0	0	7	0	28	0	2	0	0	0	0	0	7	0	0	0	1	0	0	0	0	2	16	44	0	0	7	0	4	0	2	0	0	0	8	0	0	0	0	0	1	0
941	971	"Gould Pond"	44.98333	-69.31667	1880	"AWI"	1880	11965	13271	12613	2	0	0	0	0	2	18	0	15	0	1	1	0	0	1	0	0	6	0	26	0	1	0	4	0	0	0	18	0	0	0	0	0	0	0	0	7	35	0	0	0	16	0	6	0	12	0	0	0	37	0	0	0	0	0	2	0
941	971	"Gould Pond"	44.98333	-69.31667	1940	"AWI"	1940	12316	13801	12932	2	0	0	1	0	0	0	0	12	0	0	1	0	0	0	0	0	2	1	17	0	10	0	0	1	0	0	13	0	0	0	0	1	0	0	0	0	57	0	0	0	1	0	3	0	2	0	0	0	32	0	0	1	0	0	1	0
941	971	"Gould Pond"	44.98333	-69.31667	2000	"AWI"	2000	12595	14332	13296	1	0	0	1	0	1	0	0	3	1	0	0	0	0	0	0	0	3	0	18	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	8	43	0	0	3	0	1	0	1	0	0	0	16	0	0	0	0	0	1	0
941	971	"Gould Pond"	44.98333	-69.31667	2040	"AWI"	2040	13039	14690	13717	1	0	0	1	0	3	0	0	10	0	0	1	0	0	0	0	0	4	0	19	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	0	3	40	136	0	0	17	0	3	0	6	0	0	0	13	0	0	1	0	0	4	0
941	971	"Gould Pond"	44.98333	-69.31667	2100	"AWI"	2100	13402	15658	14350	4	0	0	0	0	2	0	0	22	0	0	0	0	0	0	0	0	5	0	8	0	8	0	0	5	0	0	17	0	0	0	0	0	0	0	0	2	83	80	0	0	16	0	6	0	8	0	0	0	11	0	0	0	0	1	4	0
941	971	"Gould Pond"	44.98333	-69.31667	2140	"AWI"	2140	13676	16330	14791	2	0	6	1	0	3	0	0	12	0	0	8	0	0	0	0	0	1	0	5	0	1	0	0	21	0	0	12	0	0	0	0	0	1	0	0	13	82	64	0	0	10	0	6	0	23	0	0	0	6	0	0	0	1	0	3	0
941	971	"Gould Pond"	44.98333	-69.31667	2200	"AWI"	2200	13906	18078	15371	7	0	6	2	0	4	0	0	24	0	0	3	0	0	0	0	0	0	0	10	0	0	0	0	18	0	0	3	0	0	0	0	0	0	0	0	15	51	98	0	0	8	0	3	0	29	0	0	0	2	0	0	0	1	0	4	1
