"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Ceanothus"	"Chrysolepis"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Liliaceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Pseudotsuga"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Salix"	"Sambucus"	"Santalaceae"	"Sarcobataceae"	"Taxus"	"Thalictrum"	"Tsuga"
1592	1642	"Little Lake"	44.166038	-123.584708	1550	"AWI"	1550	25729	29098	27273	39	0	9	0	2	0	5	0	0	0	0	0	0	0	0	1	14	0	0	0	0	0	243	0	0	0	0	96	139	0	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	39
1592	1642	"Little Lake"	44.166038	-123.584708	1580	"AWI"	1580	26743	31168	28953	75	0	16	0	2	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	142	0	0	0	0	77	184	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	51
1592	1642	"Little Lake"	44.166038	-123.584708	1590	"AWI"	1590	26948	32077	29507	26	0	36	0	1	1	25	0	0	0	0	0	0	0	0	6	2	0	0	0	0	4	32	0	0	0	0	9	225	0	2	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	19
1592	1642	"Little Lake"	44.166038	-123.584708	1600	"AWI"	1600	27624	32344	30079	96	0	7	0	1	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	29	0	0	0	0	15	191	0	9	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	65
1592	1642	"Little Lake"	44.166038	-123.584708	1610	"AWI"	1610	27976	32669	30647	56	0	15	1	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	8	0	0	0	0	9	268	0	6	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	36
1592	1642	"Little Lake"	44.166038	-123.584708	1630	"AWI"	1630	29910	33434	31688	33	0	49	2	2	0	11	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	34	0	0	0	0	4	177	0	15	0	2	0	0	0	1	0	0	0	1	0	0	1	0	2	54
1592	1642	"Little Lake"	44.166038	-123.584708	1640	"AWI"	1640	30982	33766	32254	118	0	26	0	0	0	1	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	2	0	0	0	0	5	171	0	3	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	110
1592	1642	"Little Lake"	44.166038	-123.584708	1650	"AWI"	1650	31512	34734	32847	36	0	100	1	2	0	14	0	1	0	0	0	0	0	0	1	3	0	0	0	0	0	8	0	0	0	1	4	231	0	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16
1592	1642	"Little Lake"	44.166038	-123.584708	1660	"AWI"	1660	32039	35702	33753	25	0	45	0	2	1	7	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	1	0	0	0	0	16	255	0	13	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0
1592	1642	"Little Lake"	44.166038	-123.584708	1670	"AWI"	1670	32383	37088	34592	5	0	29	0	1	0	9	0	1	0	0	0	0	0	0	15	4	0	0	0	0	1	2	0	0	0	0	6	239	0	5	0	0	0	6	0	0	0	0	1	1	0	0	0	0	0	0
1592	1642	"Little Lake"	44.166038	-123.584708	1680	"AWI"	1680	32570	38793	35383	114	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	1	0	0	0	0	9	157	0	5	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	68
1592	1642	"Little Lake"	44.166038	-123.584708	1690	"AWI"	1690	33369	39137	36312	97	0	29	0	0	0	8	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	4	231	0	2	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
1592	1642	"Little Lake"	44.166038	-123.584708	1703	"AWI"	1703	33838	39923	37658	78	0	40	0	1	0	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	8	1	0	0	0	31	160	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	80
1592	1642	"Little Lake"	44.166038	-123.584708	1710	"AWI"	1710	33992	40848	38328	35	0	54	0	1	0	6	0	0	0	0	0	0	0	0	2	3	0	0	0	0	3	8	0	0	0	0	13	233	0	14	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	36
1592	1642	"Little Lake"	44.166038	-123.584708	1730	"AWI"	1730	37894	41472	40021	63	0	19	0	0	0	6	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	3	117	0	6	0	0	0	10	0	0	0	0	0	0	0	1	0	0	1	216
1592	1642	"Little Lake"	44.166038	-123.584708	1740	"AWI"	1740	38854	42179	41009	123	0	33	0	0	0	5	0	0	0	0	0	0	0	0	2	3	0	1	0	0	0	0	0	0	0	0	6	67	0	4	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	178
1592	1642	"Little Lake"	44.166038	-123.584708	1750	"AWI"	1750	40618	42502	41833	126	0	22	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	16	0	0	0	0	2	208	0	3	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	33
1592	1642	"Little Lake"	44.166038	-123.584708	1766	"AWI"	1766	42809	43578	43139	29	0	17	1	0	0	6	0	0	0	0	0	0	0	0	8	4	1	0	0	0	0	13	0	0	0	0	5	254	0	12	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	84
1592	1642	"Little Lake"	44.166038	-123.584708	1778	"AWI"	1778	43102	44607	43698	32	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	334	0	3	0	0	0	39	2	0	0	0	0	0	0	0	0	0	0	33
1592	1642	"Little Lake"	44.166038	-123.584708	1790	"AWI"	1790	43221	45438	43986	123	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	6	98	0	3	0	0	0	59	0	0	0	0	0	1	0	0	0	0	0	0
1592	1642	"Little Lake"	44.166038	-123.584708	1800	"AWI"	1800	43286	46323	44212	93	0	21	0	0	1	4	0	0	0	0	0	0	0	0	5	3	0	0	0	0	2	0	0	0	0	0	2	189	0	14	0	0	0	4	0	0	0	0	1	2	0	0	0	0	0	99
