"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Larix"	"Liliaceae"	"Morus"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Populus"	"Prunus"	"Quercus"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Viburnum"
1659	1715	"Wapizagonke"	46.72639	-73.03056	570	"AWI"	570	10650	11924	11195	0.329489291598023	0	1.97693574958814	0	0.658978583196046	0.658978583196046	28.830313014827	0	0	0	0	0	0.988467874794069	6.91927512355848	0.329489291598023	0.164744645799012	0	0.494233937397035	0.988467874794069	0	0	20.5930807248764	0.164744645799012	0	0	0	0	24.8764415156507	0.494233937397035	0	0	0	0	1.81219110378913	3.29489291598023	0	2.96540362438221	0	0	0	0	0.988467874794069	0	0.329489291598023	0	0	1.4827018121911	0.658978583196046	0
1659	1715	"Wapizagonke"	46.72639	-73.03056	50	"AWI"	50	327	1528	819	2.65957446808511	0	1.06382978723404	0	0	0.709219858156028	35.2836879432624	0	0	0	0	0.177304964539007	0	0.709219858156028	0	0.531914893617021	0	3.72340425531915	0	0	0	0	0	0	1.59574468085106	0	0	0.354609929078014	0.531914893617021	15.7801418439716	31.9148936170213	0	0	0.177304964539007	0	0	2.12765957446809	0	0.177304964539007	0	0	0	0	0	0	0	2.12765957446809	0.354609929078014	0
1659	1715	"Wapizagonke"	46.72639	-73.03056	75	"AWI"	75	666	2065	1276	3.07328605200946	0	0	0	0	0.472813238770686	48.4633569739953	0	0	0.236406619385343	0	0	0	1.41843971631206	0	0.709219858156028	0	4.9645390070922	0.472813238770686	0	0.236406619385343	0	0	0	1.6548463356974	0	0	0.236406619385343	0	26.0047281323877	0	0	0	0	0	0	3.54609929078014	0	0	0	0	0	0	0	0	0	7.09219858156028	1.41843971631206	0
1659	1715	"Wapizagonke"	46.72639	-73.03056	100	"AWI"	100	1028	2579	1721	7.38786279683377	0	4.22163588390501	0	0.527704485488127	0	68.8654353562005	0	0	0	0	0	0	2.63852242744063	0	0.527704485488127	0	2.37467018469657	2.37467018469657	0	0.263852242744063	0	0	0	2.9023746701847	0	0	0	0.527704485488127	0	0	0	0	0	0	0	1.58311345646438	0	0	0	0	0	0	0	0	0	4.74934036939314	1.05540897097625	0
1659	1715	"Wapizagonke"	46.72639	-73.03056	125	"AWI"	125	1426	3056	2169	3.18181818181818	0	3.63636363636364	0	0	0	51.8181818181818	0	0	0.454545454545455	0	0	0.454545454545455	4.54545454545455	0	0.454545454545455	0	7.72727272727273	1.36363636363636	0	0	0	0	0	1.81818181818182	0	0	0	0.909090909090909	12.2727272727273	0	0	0	0	0	0	5.45454545454545	0	0	0	0	0	0	0.454545454545455	0	0	4.54545454545455	0.909090909090909	0
1659	1715	"Wapizagonke"	46.72639	-73.03056	150	"AWI"	150	1790	3544	2622	1.87891440501044	0	0	0	0	0	45.9290187891441	0	0	0	0	0	0	2.2964509394572	0	0.417536534446764	0	4.38413361169102	2.50521920668058	0.208768267223382	0	0	0	0	0.835073068893528	0	0	0	0.417536534446764	5.8455114822547	31.1064718162839	0	0	0	0	0	2.2964509394572	0	0	0	0	0.208768267223382	0	0	0	0	1.67014613778706	0	0
1659	1715	"Wapizagonke"	46.72639	-73.03056	175	"AWI"	175	2198	3988	3084	1.91082802547771	0	3.18471337579618	0	0.424628450106157	0	64.755838641189	0	0	0.212314225053079	0	0	0.636942675159236	9.12951167728238	0	1.69851380042463	0	7.21868365180467	0	0	0	0	0	0	0.212314225053079	0	0	0	0	0	0	0	0	0.212314225053079	0	0	2.76008492569002	0	0	0	0	0	0	0	0	0	5.52016985138004	2.12314225053079	0
1659	1715	"Wapizagonke"	46.72639	-73.03056	185	"AWI"	185	2387	4182	3266	1.36518771331058	0	2.04778156996587	0	0.341296928327645	0	67.2354948805461	0	0	0	0	0	0.68259385665529	3.7542662116041	0	0.68259385665529	0	8.87372013651877	0	0	0	0	0.341296928327645	0	1.02389078498294	0	0	0.341296928327645	1.70648464163823	0	0	0	0	0	0	0	5.46075085324232	0	0	0	0	0.341296928327645	0	0.341296928327645	0	0	4.09556313993174	1.36518771331058	0
1659	1715	"Wapizagonke"	46.72639	-73.03056	200	"AWI"	200	2635	4461	3535	4.08921933085502	0	0	0.371747211895911	0	0	62.8252788104089	0	0	0.743494423791822	0	0.371747211895911	0	2.60223048327138	0	1.11524163568773	0	6.31970260223048	1.48698884758364	0	0.371747211895911	0	0	0	0.743494423791822	0	0	0	0.743494423791822	8.92193308550186	0	0	0	0.743494423791822	0	0	1.85873605947955	0	0	0	0	0.371747211895911	0	0.743494423791822	0	0	4.83271375464684	0.743494423791822	0
1659	1715	"Wapizagonke"	46.72639	-73.03056	225	"AWI"	225	3072	4882	3982	0.691244239631336	0	0	0	0	0	32.258064516129	0.230414746543779	0	0	0	0	0	1.61290322580645	0	0	0	1.61290322580645	0.460829493087558	0	0	0	0.230414746543779	0.460829493087558	0	0	0	0	0.230414746543779	0	58.9861751152074	0	0	0	0	0	1.61290322580645	0	0	0	0	0	0	0	0	0	1.15207373271889	0.460829493087558	0
1659	1715	"Wapizagonke"	46.72639	-73.03056	250	"AWI"	250	3496	5312	4442	1.1090573012939	0	2.40295748613678	0	0	0	39.1866913123845	0.369685767097967	0	0	0	0.184842883548983	0	0	0	0	0	4.25138632162662	0	0.739371534195933	0.369685767097967	0	0	0	0.369685767097967	0	0	0	0.55452865064695	0	44.916820702403	0	0	0	0	0	2.58780036968577	0	0	0	0	0.184842883548983	0	0	0	0	2.03327171903882	0.739371534195933	0
1659	1715	"Wapizagonke"	46.72639	-73.03056	275	"AWI"	275	3984	5705	4887	3.77358490566038	0	0	0	0.377358490566038	0	75.0943396226415	0	0	0	0.377358490566038	0	0	1.88679245283019	0	1.50943396226415	0	6.79245283018868	1.50943396226415	0	0	0	0	0	0.377358490566038	0	0	0	0	0	0	0	0	0	0	0	3.0188679245283	0	0.377358490566038	0	0	0	0	1.13207547169811	0	0	3.0188679245283	0.754716981132076	0
1659	1715	"Wapizagonke"	46.72639	-73.03056	300	"AWI"	300	4462	6120	5338	2.38095238095238	0	3.17460317460317	0	0	0	80.9523809523809	0	0	0.264550264550265	0	0	0	0.264550264550265	0	0.529100529100529	0	2.64550264550265	1.05820105820106	0	0.529100529100529	0	0	0	0	0	0	0.264550264550265	0.264550264550265	0	0	0	0	0	0	0	3.17460317460317	0	0	0	0	0	0	1.85185185185185	0	0	1.58730158730159	1.05820105820106	0
1659	1715	"Wapizagonke"	46.72639	-73.03056	310	"AWI"	310	4655	6272	5513	1.67224080267559	0	1.67224080267559	0	0.668896321070234	0	79.933110367893	0	0	0	0	0.334448160535117	0.334448160535117	0.668896321070234	0	0.334448160535117	0	4.68227424749164	0	0	0	0	0.334448160535117	0	0.668896321070234	0	0.334448160535117	0	0.668896321070234	0	0	0	0	0	0	0	3.67892976588629	0	0	0	0	0	0	0	0	0	3.34448160535117	0.668896321070234	0
