"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Brassicaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cephalanthus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Larix"	"Nyssa"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polemoniaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Vitaceae"
766	785	"Edward Lake"	44.37	-80.25	1	"AWI"	1	-116	44	-25	1.05263157894737	0	1.05263157894737	0.701754385964912	0	0.350877192982456	0	0	18.5964912280702	0	0	0	0	0	0	7.71929824561404	1.05263157894737	0.350877192982456	0	0	5.6140350877193	2.80701754385965	3.50877192982456	0	0.350877192982456	0	5.26315789473684	1.75438596491228	0	2.10526315789474	0.350877192982456	0	10.8771929824561	0	1.05263157894737	7.01754385964912	0.350877192982456	0	0	0	0	0.701754385964912	0	0	1.05263157894737	13.3333333333333	12.9824561403509	0	0
766	785	"Edward Lake"	44.37	-80.25	10	"AWI"	10	-81	91	9	2.7027027027027	0	0.540540540540541	1.08108108108108	0	0	0	0	15.1351351351351	0	0.540540540540541	0	0	0	0	11.3513513513514	1.08108108108108	0	0	0	4.32432432432432	5.40540540540541	2.16216216216216	0	1.62162162162162	0	1.62162162162162	1.62162162162162	0	0.540540540540541	0	0	7.56756756756757	0	1.08108108108108	10.2702702702703	0	0	0	0	0	1.08108108108108	0	0	0.540540540540541	21.6216216216216	8.10810810810811	0	0
766	785	"Edward Lake"	44.37	-80.25	20	"AWI"	20	-42	145	45	2.71493212669683	0	2.26244343891403	0.452488687782805	0.904977375565611	0.904977375565611	0	0	18.552036199095	0.452488687782805	0.452488687782805	0	0	0	1.35746606334842	8.5972850678733	1.35746606334842	0	0	0.452488687782805	2.71493212669683	0	0	0	0	0	3.61990950226244	2.26244343891403	0	0.452488687782805	0	0	13.1221719457014	0	1.35746606334842	10.4072398190045	0.904977375565611	0	0	0	0.452488687782805	0.904977375565611	0	0	0.452488687782805	9.04977375565611	15.8371040723982	0	0
766	785	"Edward Lake"	44.37	-80.25	30	"AWI"	30	-9	199	82	2.94117647058824	12.3529411764706	1.17647058823529	2.35294117647059	0	0.588235294117647	0	0	12.3529411764706	0	1.17647058823529	0	0	0	0	12.3529411764706	0.588235294117647	0	0	0.588235294117647	4.11764705882353	3.52941176470588	0.588235294117647	0	1.17647058823529	0	1.76470588235294	1.17647058823529	0	0.588235294117647	0	0	11.1764705882353	0	0	8.82352941176471	0	0	0	0	1.17647058823529	0	0	0	0.588235294117647	11.1764705882353	7.64705882352941	0	0
766	785	"Edward Lake"	44.37	-80.25	40	"AWI"	40	44	236	118	2.25988700564972	0	1.12994350282486	1.12994350282486	0	3.38983050847458	0	0	19.2090395480226	0	1.69491525423729	0	0	0.564971751412429	0	10.7344632768362	0	0	0	0	3.95480225988701	4.51977401129944	0	0	0.564971751412429	0	2.25988700564972	1.69491525423729	0	0.564971751412429	0	0	9.6045197740113	0	0	5.64971751412429	0	0	0	0	0.564971751412429	1.12994350282486	0	0	1.12994350282486	14.1242937853107	14.1242937853107	0	0
766	785	"Edward Lake"	44.37	-80.25	50	"AWI"	50	113	432	219	2.04778156996587	0	0.341296928327645	0.341296928327645	0	0	0	0	19.7952218430034	0	1.70648464163823	0	0	0	0	11.9453924914676	1.02389078498294	0	0	0	8.53242320819113	7.50853242320819	2.04778156996587	0	0.68259385665529	0	2.73037542662116	2.73037542662116	0	0	0	0	5.80204778156997	0	0.341296928327645	8.19112627986348	0	0	0	0	1.02389078498294	0	0	0	0.68259385665529	12.2866894197952	10.2389078498294	0	0
766	785	"Edward Lake"	44.37	-80.25	60	"AWI"	60	166	823	355	3.21100917431193	0	0.917431192660551	0	0	1.37614678899083	0	0	32.5688073394495	0	1.37614678899083	0	0	0	0.458715596330275	3.6697247706422	0.458715596330275	0	0	0	7.3394495412844	0	0	0	1.37614678899083	0	10.0917431192661	0.917431192660551	0	0	0.458715596330275	0	0	0	1.8348623853211	11.9266055045872	0	0	0	0	0	0	0	0	0.917431192660551	10.5504587155963	10.0917431192661	0.458715596330275	0
766	785	"Edward Lake"	44.37	-80.25	70	"AWI"	70	233	1195	556	0.823045267489712	0	1.23456790123457	0	0	0.411522633744856	0	0	27.9835390946502	0	0.411522633744856	0	0	0	0	2.46913580246914	1.64609053497942	0	0	0	8.64197530864197	10.6995884773663	0	2.88065843621399	0	0	5.76131687242798	2.05761316872428	0	0	0	0	0	0	0.823045267489712	8.23045267489712	0	0	0	0	0	0	0	0	0	15.2263374485597	10.6995884773663	0	0
766	785	"Edward Lake"	44.37	-80.25	80	"AWI"	80	344	1493	762	1.6597510373444	0	0.829875518672199	0	0	0.829875518672199	0	0	30.7053941908714	0	1.6597510373444	0	0	0	0	4.5643153526971	0.829875518672199	0	0	0	7.88381742738589	6.63900414937759	0	0	0.4149377593361	0	5.80912863070539	2.0746887966805	0	0	0.829875518672199	0	0.4149377593361	0	0.829875518672199	8.71369294605809	0	0	0	0	0	0.4149377593361	0	0	0.4149377593361	13.6929460580913	10.3734439834025	0	0.4149377593361
766	785	"Edward Lake"	44.37	-80.25	90	"AWI"	90	449	1796	963	1.63934426229508	0	1.63934426229508	0	0	0	0	0	14.7540983606557	0	0.819672131147541	0	0	0	0	3.27868852459016	0	0	0	0	9.01639344262295	4.91803278688525	0.819672131147541	0	0.819672131147541	0	6.14754098360656	1.22950819672131	0	0	0	0	0	0	0.409836065573771	11.0655737704918	0	0	0	0	0	0.819672131147541	0	0	0	19.2622950819672	23.3606557377049	0	0
