"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Larix"	"Myrica"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"
1648	1704	"M Lake"	68.26667	-133.46667	57	"AWI"	57	897	2356	1606	0	37.8048780487805	0	0	0	0	22.9965156794425	0	0	1.56794425087108	2.78745644599303	0.174216027874564	0	0	0.174216027874564	0	0	31.184668989547	0.348432055749129	0	0.696864111498258	0	0	0	0	2.26480836236934	0	0
1648	1704	"M Lake"	68.26667	-133.46667	60	"AWI"	60	944	2467	1690	0	49.7453310696095	0.169779286926995	0	0.169779286926995	0.169779286926995	24.7877758913413	0	0	0.33955857385399	3.90492359932088	0	0.169779286926995	0	0	0.169779286926995	0	16.6383701188455	0.33955857385399	0.169779286926995	1.18845500848896	0.509337860780985	0	0	0	1.52801358234295	0	0
1648	1704	"M Lake"	68.26667	-133.46667	62	"AWI"	62	1019	2503	1750	0	49.5440729483283	0	0	0.151975683890578	0	23.4042553191489	0	0	0.60790273556231	1.67173252279635	0	0	0	0	0	0	20.8206686930091	0.455927051671732	0	1.06382978723404	0	0	0	0	2.27963525835866	0	0
1648	1704	"M Lake"	68.26667	-133.46667	65	"AWI"	65	1089	2543	1840	0	56.9018404907976	0	0	0.153374233128834	0.153374233128834	23.3128834355828	0	0	0.460122699386503	2.76073619631902	0	0	0	0	0	0	12.2699386503067	0	0	1.22699386503067	0	0	0	0	2.76073619631902	0	0
1648	1704	"M Lake"	68.26667	-133.46667	67	"AWI"	67	1144	2597	1897	0	60.4130808950086	0	0	0.172117039586919	0	20.4819277108434	0	0	0.688468158347676	2.06540447504303	0	0	0	0.172117039586919	0	1.54905335628227	9.46643717728055	0.516351118760757	0	0.516351118760757	0.344234079173838	0	0	0	3.6144578313253	0	0
1648	1704	"M Lake"	68.26667	-133.46667	70	"AWI"	70	1198	2699	1987	0	56.7695961995249	0.237529691211401	0	0.712589073634204	0	25.1781472684086	0	0	1.18764845605701	2.37529691211401	0	0	0.237529691211401	0	0	0	9.02612826603325	0	0	1.42517814726841	0.475059382422803	0	0	0	2.37529691211401	0	0
1648	1704	"M Lake"	68.26667	-133.46667	72	"AWI"	72	1281	2723	2043	0	46.8152866242038	0	0	0.318471337579618	0	23.5668789808917	0	0	0.159235668789809	1.43312101910828	0	0	0	0	0	0	24.6815286624204	0	0	0.796178343949045	0.159235668789809	0	0	0.159235668789809	1.91082802547771	0	0
1648	1704	"M Lake"	68.26667	-133.46667	75	"AWI"	75	1385	2778	2139	0	56.7508232711306	0	0	0.329308452250274	0	24.03951701427	0	0	0.548847420417124	1.97585071350165	0	0	0	0	0.109769484083425	0	12.7332601536773	0.109769484083425	0	0.768386388583974	0.109769484083425	0	0	0.109769484083425	2.41492864983535	0	0
1648	1704	"M Lake"	68.26667	-133.46667	77	"AWI"	77	1450	2833	2199	0	56.6333808844508	0	0	0	0	18.1169757489301	0	0	0.570613409415121	3.28102710413695	0	0	0	0	0	0	17.9743223965763	0.14265335235378	0	0.855920114122682	0	0	0	0	2.42510699001427	0	0
1648	1704	"M Lake"	68.26667	-133.46667	80	"AWI"	80	1536	2924	2283	0.211864406779661	45.3389830508475	0	0	0	0	22.2457627118644	0	0	2.11864406779661	4.44915254237288	0	0.423728813559322	0	0	0.211864406779661	0	21.8220338983051	0.211864406779661	0	0.635593220338983	0	0	0	0	2.33050847457627	0	0
1648	1704	"M Lake"	68.26667	-133.46667	82	"AWI"	82	1634	2955	2340	0	46.4809384164223	0	0	0.439882697947214	0	21.2609970674487	0	0	1.61290322580645	2.93255131964809	0	0	0	0	0.146627565982405	0	25.0733137829912	0.293255131964809	0	0.733137829912023	0	0	0	0.146627565982405	0.879765395894428	0	0
1648	1704	"M Lake"	68.26667	-133.46667	85	"AWI"	85	1765	2996	2432	0	50.6312292358804	0	0	0.132890365448505	0	24.6511627906977	0	0	0.863787375415282	2.6578073089701	0	0	0.0664451827242525	0	0.0664451827242525	0	18.4717607973422	0.132890365448505	0	0.730897009966777	0.0664451827242525	0	0	0.0664451827242525	1.46179401993355	0	0
1648	1704	"M Lake"	68.26667	-133.46667	87	"AWI"	87	1832	3040	2491	0	51.2287334593573	0	0	0.378071833648393	0	25.5198487712665	0	0	0.850661625708885	2.07939508506616	0.0945179584120983	0	0	0	0.283553875236295	0	16.4461247637051	0	0	1.22873345935728	0.0945179584120983	0	0	0.0945179584120983	1.70132325141777	0	0
1648	1704	"M Lake"	68.26667	-133.46667	90	"AWI"	90	1924	3124	2583	0	52.9972752043597	0	0	0.681198910081744	0	23.2970027247956	0	0	1.22615803814714	2.72479564032698	0	0.136239782016349	0	0	0.272479564032698	0	14.3051771117166	0	0	1.77111716621253	0.272479564032698	0	0	0	2.31607629427793	0	0
1648	1704	"M Lake"	68.26667	-133.46667	92	"AWI"	92	2048	3149	2631	0	46.0856720827179	0	0	3.10192023633678	0.147710487444609	21.4180206794682	0	0	0.443131462333826	3.10192023633678	0	0	0.147710487444609	0	0	0	21.8611521418021	0.147710487444609	0	1.7725258493353	0	0	0	0	1.7725258493353	0	0
1648	1704	"M Lake"	68.26667	-133.46667	95	"AWI"	95	2201	3189	2712	0	51.4598540145985	0	0	0.121654501216545	0	24.5742092457421	0	0	1.21654501216545	3.04136253041363	0	0	0	0	0.121654501216545	0	16.9099756690998	0.121654501216545	0	0.72992700729927	0	0	0	0	1.70316301703163	0	0
1648	1704	"M Lake"	68.26667	-133.46667	97	"AWI"	97	2273	3229	2766	0	57.2741194486983	0	0	0	0	26.7993874425727	0	0	0.918836140888208	2.60336906584992	0	0	0	0	0.459418070444104	0	10.260336906585	0	0	0.459418070444104	0	0	0	0	1.07197549770291	0	0.153139356814701
1648	1704	"M Lake"	68.26667	-133.46667	100	"AWI"	100	2346	3304	2857	0	46.2857142857143	0	0	0	0	26.4761904761905	0	0	0.952380952380952	2.47619047619048	0	0	0	0	0.19047619047619	0	20.7619047619048	0	0.19047619047619	0.380952380952381	0.380952380952381	0	0	0.19047619047619	1.71428571428571	0	0
1648	1704	"M Lake"	68.26667	-133.46667	105	"AWI"	105	2965	3965	3349	0	50.7861635220126	0	0	0	0	20.440251572327	0	0	1.41509433962264	1.88679245283019	0	0	0	0	0.157232704402516	0	22.4842767295597	0.314465408805031	0	0.471698113207547	0	0	0	0	2.0440251572327	0	0
1648	1704	"M Lake"	68.26667	-133.46667	110	"AWI"	110	3079	5245	3795	0	51.5527950310559	0	0	0	0	23.6024844720497	0	0	0.62111801242236	2.48447204968944	0	0	0	0	0.20703933747412	0	17.3913043478261	0.41407867494824	0.41407867494824	1.0351966873706	0.20703933747412	0	0	0	2.0703933747412	0	0
1648	1704	"M Lake"	68.26667	-133.46667	115	"AWI"	115	4723	6110	5340	0	47.4409448818898	0	0	0.196850393700787	0	25.7874015748031	2.16535433070866	0	1.5748031496063	0	0	0	0	0	0	1.18110236220472	19.2913385826772	0	0	0	0	0	0	0	2.36220472440945	0	0
1648	1704	"M Lake"	68.26667	-133.46667	120	"AWI"	120	6031	7328	6882	0	61.5686274509804	0	0	0	0	18.9542483660131	0	0	0.522875816993464	2.74509803921569	0	0.130718954248366	0	0	0	0.130718954248366	14.7712418300654	0.130718954248366	0	0.522875816993464	0	0	0	0	0.522875816993464	0	0
1648	1704	"M Lake"	68.26667	-133.46667	125	"AWI"	125	6893	7505	7284	0	46.5454545454545	0	0	0	0	25.6363636363636	0	0	0.545454545454546	2	0.363636363636364	0	0	0	0.363636363636364	0	21.6363636363636	0	0.363636363636364	1.09090909090909	0	0	0	0	1.45454545454545	0	0
1648	1704	"M Lake"	68.26667	-133.46667	130	"AWI"	130	7155	8434	7644	0	48.7028301886792	0	0	0	0	24.5283018867925	0	0	1.41509433962264	2.59433962264151	0.117924528301887	0	0	0	0	0	20.2830188679245	0.235849056603774	0	0.471698113207547	0	0.117924528301887	0	0.117924528301887	1.41509433962264	0	0
1648	1704	"M Lake"	68.26667	-133.46667	140	"AWI"	140	7497	9041	8184	0	11.7474302496329	0	0	0.587371512481645	0	60.2055800293686	0	0	2.34948604992658	4.40528634361234	0.146842878120411	0.440528634361234	0	0	1.61527165932452	0	12.9221732745962	0	0	0.734214390602056	0.146842878120411	0.293685756240822	0	0	4.40528634361234	0	0
1648	1704	"M Lake"	68.26667	-133.46667	150	"AWI"	150	7893	9429	8750	0	2.37717908082409	0	0.158478605388273	0.158478605388273	0	59.5879556259905	0	0	7.29001584786054	5.54675118858954	0.475435816164818	0.158478605388273	0	0	0.950871632329636	0	17.1156893819334	0	1.10935023771791	0.792393026941363	0.63391442155309	0	0	0	3.64500792393027	0	0
1648	1704	"M Lake"	68.26667	-133.46667	155	"AWI"	155	8316	9531	9006	0	3.72881355932203	0	0	3.05084745762712	0	54.9152542372881	0	0	3.38983050847458	5.42372881355932	0.338983050847458	0.677966101694915	0	0	0	0	26.1016949152542	0	0	1.01694915254237	0	0	0	0	1.35593220338983	0	0
1648	1704	"M Lake"	68.26667	-133.46667	160	"AWI"	160	8547	9738	9284	0	1.07692307692308	0.153846153846154	0	0.923076923076923	0	50.3076923076923	0	0	8.76923076923077	4.92307692307692	0.153846153846154	0.307692307692308	0	0.153846153846154	0.615384615384615	0	26.7692307692308	0	0.923076923076923	1.07692307692308	1.23076923076923	0	0	0	2.61538461538462	0	0
1648	1704	"M Lake"	68.26667	-133.46667	165	"AWI"	165	9107	9869	9474	0	0	0	0	1.44578313253012	0	51.566265060241	0	0	7.71084337349398	6.74698795180723	0	0	0	0	0	0	24.8192771084337	0	0.963855421686747	0.72289156626506	0.963855421686747	0	0	0	5.06024096385542	0	0
1648	1704	"M Lake"	68.26667	-133.46667	170	"AWI"	170	9368	10120	9700	0	1.69014084507042	0.28169014084507	0	0	0	60.5633802816901	0	0	3.94366197183099	2.8169014084507	0	0.563380281690141	0	0	0	0	22.2535211267606	0	0.28169014084507	2.53521126760563	1.40845070422535	0	0	0	3.66197183098592	0	0
1648	1704	"M Lake"	68.26667	-133.46667	173	"AWI"	173	9482	10255	9834	0	0.536193029490617	0	0	0.536193029490617	0	63.2707774798928	0	0	5.89812332439678	5.63002680965147	0	0	0	0	0	0	15.8176943699732	0	0	2.94906166219839	0.536193029490617	0	0	0	4.82573726541555	0	0
1648	1704	"M Lake"	68.26667	-133.46667	177	"AWI"	177	9564	10566	9984	0	0	0	0	3.43347639484979	0	79.1845493562232	0	0.214592274678112	4.72103004291846	0	0.214592274678112	0	0.214592274678112	0	0	0	0.214592274678112	0	0	0.643776824034335	7.08154506437768	0	0	0	4.07725321888412	0	0
1648	1704	"M Lake"	68.26667	-133.46667	180	"AWI"	180	9610	10878	10089	0	0.869565217391304	0	0	1.04347826086957	0	84	0	0	2.08695652173913	1.91304347826087	1.04347826086957	0.173913043478261	0	0.173913043478261	0.173913043478261	0	0.173913043478261	0	0.695652173913043	0.347826086956522	3.65217391304348	0	0	0	3.65217391304348	0	0
1648	1704	"M Lake"	68.26667	-133.46667	185	"AWI"	185	9766	11044	10322	0	0	0	0	1.84804928131417	0	74.3326488706365	0	0	7.59753593429158	3.90143737166324	0.205338809034908	0	0	0	0	0	0.410677618069815	0	0	1.64271047227926	3.69609856262834	0	0	0	6.36550308008214	0	0
1648	1704	"M Lake"	68.26667	-133.46667	190	"AWI"	190	9843	11347	10535	0	0	0.161550888529887	0	1.13085621970921	0	73.0210016155089	0	0	8.07754442649435	5.65428109854604	0.484652665589661	0.161550888529887	0	0	0	0	1.2924071082391	0	0.323101777059774	1.13085621970921	1.77705977382876	0	0	0	6.78513731825525	0	0
1648	1704	"M Lake"	68.26667	-133.46667	195	"AWI"	195	10055	11512	10757	0	0	0	0	2.26928895612708	0	57.9425113464448	0	0	16.4901664145235	4.08472012102874	0.151285930408472	1.0590015128593	0	0	0	0	0.151285930408472	0	0	3.32829046898638	8.77458396369138	0	0	0	5.74886535552194	0	0
1648	1704	"M Lake"	68.26667	-133.46667	200	"AWI"	200	10182	11753	10969	0	0	0	0	0.848484848484849	0.242424242424242	58.0606060606061	0.121212121212121	0	10.4242424242424	4.24242424242424	0.727272727272727	0	0	0	0	0.121212121212121	0.363636363636364	0	0.484848484848485	0.96969696969697	15.5151515151515	0	0	0	7.87878787878788	0	0
1648	1704	"M Lake"	68.26667	-133.46667	205	"AWI"	205	10465	11890	11167	0	0.257400257400257	0	0	1.02960102960103	0	85.971685971686	0	0	0.257400257400257	3.47490347490348	0.386100386100386	0	0	0	0	0	0.257400257400257	0	0	0	1.54440154440154	0	0	0	6.69240669240669	0	0.128700128700129
1648	1704	"M Lake"	68.26667	-133.46667	209	"AWI"	209	10597	12104	11336	0	0	0	0	1.61616161616162	0	69.2929292929293	0	0	0.606060606060606	1.61616161616162	1.41414141414141	0	0	0	0	0	0.202020202020202	0	0	0	19.7979797979798	0	0	0	5.45454545454545	0	0
1648	1704	"M Lake"	68.26667	-133.46667	215	"AWI"	215	11190	12349	11624	0	0	0.115606936416185	0	1.27167630057803	0.115606936416185	61.3872832369942	0	0	1.96531791907514	3.46820809248555	0.23121387283237	0.23121387283237	0	0	0	0	0	0	0.346820809248555	0.809248554913295	26.8208092485549	0	0	0.115606936416185	3.12138728323699	0	0
1648	1704	"M Lake"	68.26667	-133.46667	216	"AWI"	216	11252	12401	11681	0	0	0	0	2.10325047801147	0	69.7896749521989	0	0.191204588910134	0	3.44168260038241	0	0	0	0	0	0	0	0	0	0.764818355640535	21.0325047801147	0	0	0	2.67686424474187	0	0
1648	1704	"M Lake"	68.26667	-133.46667	218	"AWI"	218	11337	12550	11791	0	0	0	0	1.08564535585042	0	63.9324487334138	0.241254523522316	0	1.32689987937274	0.844390832328106	0	0	0	0	0.120627261761158	0.120627261761158	0	0	0	0.723763570566948	29.0711700844391	0	0	0	2.53317249698432	0	0
1648	1704	"M Lake"	68.26667	-133.46667	220	"AWI"	220	11382	12732	11899	0	0.275229357798165	0.0917431192660551	0	0.73394495412844	0.0917431192660551	85.3211009174312	0	0	0	2.11009174311927	0	0	0	0.0917431192660551	0	0	0	0	0.36697247706422	0.73394495412844	4.03669724770642	0	0	0	6.05504587155963	0.0917431192660551	0
1648	1704	"M Lake"	68.26667	-133.46667	224	"AWI"	224	11977	12876	12344	0	0	0	0.118203309692671	2.36406619385343	0.236406619385343	78.0141843971631	0	0.118203309692671	0.118203309692671	4.1371158392435	0	0	1.18203309692671	0	0	2.95508274231678	0	0	0	0	5.43735224586288	0	0	0	5.31914893617021	0	0
1648	1704	"M Lake"	68.26667	-133.46667	226	"AWI"	226	12216	12964	12574	0	0	0	0	3.75275938189845	0	80.794701986755	0	0	0	7.50551876379691	0	0	0	0	0	0	0	0	3.53200883002207	2.2075055187638	0	0.441501103752759	0	0	1.76600441501104	0	0
1648	1704	"M Lake"	68.26667	-133.46667	228	"AWI"	228	12400	13095	12806	0	0	0.423728813559322	0.211864406779661	9.95762711864407	0	61.228813559322	0	0	0	4.23728813559322	0	0	0.635593220338983	0	0	0	0	0	4.8728813559322	4.8728813559322	7.41525423728813	0	0	0	6.14406779661017	0	0
1648	1704	"M Lake"	68.26667	-133.46667	230	"AWI"	230	12563	13315	13034	0	0	0.346020761245675	0	15.2249134948097	0	50.5190311418685	0.346020761245675	0.346020761245675	0	8.65051903114187	0	0	0	0	0	0	0.346020761245675	0	3.80622837370242	11.0726643598616	0	0.346020761245675	0	0	8.99653979238754	0	0
1648	1704	"M Lake"	68.26667	-133.46667	232	"AWI"	232	12880	13432	13182	0	0	0.609756097560976	0	19.5121951219512	0.914634146341463	35.3658536585366	0	0	0	5.18292682926829	0	0	0.304878048780488	0	0	0	0.304878048780488	0	3.65853658536585	16.4634146341463	0	0.304878048780488	0	0	17.3780487804878	0	0
1648	1704	"M Lake"	68.26667	-133.46667	234	"AWI"	234	12994	13800	13339	0	0	0.229357798165138	0.458715596330275	24.3119266055046	2.75229357798165	30.2752293577982	0	0	0	6.65137614678899	0	0	0	0	0	0	0.229357798165138	0	3.89908256880734	15.3669724770642	0.688073394495413	0.458715596330275	0	0	14.6788990825688	0	0
1648	1704	"M Lake"	68.26667	-133.46667	235	"AWI"	235	13040	14052	13408	0	0	0	0	19.3220338983051	1.35593220338983	41.6949152542373	0	0	0	8.47457627118644	0	0	0.338983050847458	0	0	0	0	0	4.74576271186441	12.2033898305085	0	0	0	0	11.864406779661	0	0
1648	1704	"M Lake"	68.26667	-133.46667	237	"AWI"	237	13096	14575	13542	0	0	0	0	30.7984790874525	0.760456273764259	29.277566539924	0.760456273764259	0	0	7.60456273764259	0	0	0	0	0	0	0	0	1.90114068441065	18.2509505703422	0	1.14068441064639	0	0	9.50570342205323	0	0
1648	1704	"M Lake"	68.26667	-133.46667	239	"AWI"	239	13144	15111	13673	0	0	0.416666666666667	0	22.9166666666667	1.66666666666667	18.3333333333333	0.416666666666667	0	0	13.75	0	0	0	0	0	0	0	0	6.25	23.3333333333333	0	0.416666666666667	0	0	12.0833333333333	0.416666666666667	0
1648	1704	"M Lake"	68.26667	-133.46667	240	"AWI"	240	13159	15368	13744	0	0	0	0	26.3473053892216	4.19161676646707	12.5748502994012	0	0	0	10.7784431137725	0	0	0	0	0	0	0	0	1.19760479041916	26.3473053892216	0	0	0	0	18.562874251497	0	0
1648	1704	"M Lake"	68.26667	-133.46667	242	"AWI"	242	13258	15546	13905	0	0	0	0	29.6610169491525	1.69491525423729	2.54237288135593	0	0	0	3.38983050847458	0	0	0	0	0	0	0	0	5.93220338983051	27.1186440677966	0	0	0	0	28.8135593220339	0	0.847457627118644
1648	1704	"M Lake"	68.26667	-133.46667	244	"AWI"	244	13320	15800	14066	0	0	1.6260162601626	0	26.8292682926829	3.2520325203252	0.813008130081301	0	0	0	14.6341463414634	0	0	0	0	0	0	0	0	4.8780487804878	23.5772357723577	0	0	0	0	24.390243902439	0	0
1648	1704	"M Lake"	68.26667	-133.46667	246	"AWI"	246	13376	16082	14222	0	0	1.61290322580645	0	11.2903225806452	0	1.61290322580645	0	0	0	17.741935483871	0	0	0	0	0	0	1.61290322580645	0	0	25.8064516129032	0	0	0	0	40.3225806451613	0	0
