"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Lamiaceae"	"Larix"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Salix"	"Scrophulariaceae"	"Thalictrum"
346	354	"Chabada Lake"	61.974448	129.374442	2	"AWI"	2	-116	79	-30	0	9.87654320987654	0	0	2.46913580246914	0	0	69.1358024691358	0	0	0	4.93827160493827	0	1.23456790123457	2.46913580246914	0	0	2.46913580246914	0	3.7037037037037	0	1.23456790123457	0	0	0	0	0	2.46913580246914	0	0
346	354	"Chabada Lake"	61.974448	129.374442	9	"AWI"	9	-78	420	82	0	0	0	0	1.09289617486339	0	0	0	0.546448087431694	0	0	3.27868852459016	0	0	0	0	0	1.09289617486339	0	2.18579234972678	82.5136612021858	7.65027322404372	0	0	0	0	0	1.09289617486339	0	0.546448087431694
346	354	"Chabada Lake"	61.974448	129.374442	10	"AWI"	10	-75	467	97	0	0	0	0	0.813008130081301	0	0	39.4308943089431	0	0	0.40650406504065	0.813008130081301	0	0	0	0	0	0	0	1.21951219512195	55.2845528455285	1.21951219512195	0	0	0	0	0	0.813008130081301	0	0
346	354	"Chabada Lake"	61.974448	129.374442	20	"AWI"	20	2	842	273	0.367647058823529	10.6617647058824	0	0.735294117647059	0.367647058823529	0	0	27.5735294117647	0	0	0	1.10294117647059	0	0	0.367647058823529	0	0	0.735294117647059	0	3.67647058823529	50	3.30882352941176	0	0	0.367647058823529	0	0	0.367647058823529	0	0.367647058823529
346	354	"Chabada Lake"	61.974448	129.374442	30	"AWI"	30	78	1102	477	0	0	0	0	0.371747211895911	0	0	40.8921933085502	0	0	0	1.48698884758364	0	0	0.371747211895911	0	0	0.371747211895911	0	2.23048327137546	50.1858736059479	3.3457249070632	0	0	0	0	0	0	0	0.743494423791822
346	354	"Chabada Lake"	61.974448	129.374442	50	"AWI"	50	310	1516	853	0	0	0.355871886120996	0.355871886120996	1.06761565836299	0	0	28.4697508896797	0	0	0	1.06761565836299	0	0	1.06761565836299	0	0	0.355871886120996	0	1.77935943060498	61.9217081850534	2.49110320284698	0	0	0	0	0	0.711743772241993	0	0.355871886120996
346	354	"Chabada Lake"	61.974448	129.374442	60	"AWI"	60	476	1658	1049	0	0	0	0	1.01522842639594	0	0	0	0	0	0	1.52284263959391	0	0	0	0	0	3.04568527918782	0	2.03045685279188	84.7715736040609	6.09137055837564	0	0	0	0	0	1.01522842639594	0	0.50761421319797
346	354	"Chabada Lake"	61.974448	129.374442	68	"AWI"	68	604	1814	1206	0	0	0	0	2.12014134275618	0	0	28.2685512367491	0	0	0	2.12014134275618	0	0	1.41342756183746	0	0	1.06007067137809	0	2.47349823321555	55.4770318021201	4.9469964664311	0	0	0	0	0	2.12014134275618	0	0
346	354	"Chabada Lake"	61.974448	129.374442	70	"AWI"	70	647	1839	1242	0	0	0	0	1.33333333333333	0	0	38.6666666666667	0	0	0	1.33333333333333	0	0	2.22222222222222	0	0	1.77777777777778	0	0.888888888888889	49.3333333333333	4	0	0	0	0	0	0.444444444444444	0	0
346	354	"Chabada Lake"	61.974448	129.374442	80	"AWI"	80	788	2014	1432	0	0	0	0	0.851063829787234	0	0	20	0	0	0	2.5531914893617	0	0	0	0	0	1.27659574468085	0	1.27659574468085	69.7872340425532	2.12765957446809	0	0	0	0	0	2.12765957446809	0	0
346	354	"Chabada Lake"	61.974448	129.374442	103	"AWI"	103	1331	2347	1851	0	7.27272727272727	0	0	1.45454545454545	0	0	30.9090909090909	0	0	0	0.363636363636364	0	0	0.727272727272727	0	0	1.45454545454545	0	2.18181818181818	50.9090909090909	4.36363636363636	0	0	0	0	0	0	0	0.363636363636364
346	354	"Chabada Lake"	61.974448	129.374442	113	"AWI"	113	1504	2492	2034	0	0	0	0	3.41880341880342	0	0	74.3589743589744	0	0	0	7.69230769230769	0	0.854700854700855	3.41880341880342	0	0	0	0	1.70940170940171	0	5.12820512820513	0	0	0.854700854700855	0	0	2.56410256410256	0	0
346	354	"Chabada Lake"	61.974448	129.374442	123	"AWI"	123	1644	2633	2162	0	0	0	0	0.465116279069767	0	0	0	0	0	0	0	0	0	0	0	0	2.7906976744186	0	1.86046511627907	93.4883720930233	1.3953488372093	0	0	0	0	0	0	0	0
