"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Larix"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Saxifragaceae"	"Thalictrum"
1626	1680	"Lukaschin Yar Peat Exposure"	61	78.5	10	"AWI"	10	-28	1203	314	0	0	0	0	0	0	0	0	0.846740050804403	0.169348010160881	0	0	13.0397967823878	82.5571549534293	0	0	0	0	0	2.54022015241321	0.846740050804403
1626	1680	"Lukaschin Yar Peat Exposure"	61	78.5	20	"AWI"	20	155	1924	857	3.61702127659574	0	0	0	1.06382978723404	26.3829787234043	0	0	0.638297872340425	1.59574468085106	0.531914893617021	0	6.17021276595745	60	0	0	0	0	0	0	0
1626	1680	"Lukaschin Yar Peat Exposure"	61	78.5	30	"AWI"	30	516	2353	1501	2.82861896838602	0	2.49584026622296	0.415973377703827	0	34.1098169717138	0	0	0.748752079866889	2.4126455906822	0	0	4.82529118136439	51.7470881863561	0	0	0.166389351081531	0	0	0.166389351081531	0.0831946755407654
1626	1680	"Lukaschin Yar Peat Exposure"	61	78.5	350	"AWI"	350	10275	11062	10526	0	0	3.28638497652582	0	0	26.2910798122066	0.938967136150235	0	23.0985915492958	1.87793427230047	0	0.469483568075117	34.1784037558685	4.69483568075117	0	4.69483568075117	0	0.469483568075117	0	0	0
1626	1680	"Lukaschin Yar Peat Exposure"	61	78.5	360	"AWI"	360	10371	11315	10715	0	0	7.44601638123604	2.97840655249442	1.86150409530901	50.4839910647803	0	0	11.1690245718541	0.744601638123604	0	0.744601638123604	22.2635889798958	0	1.86150409530901	0	0	0.446760982874162	0	0	0
1626	1680	"Lukaschin Yar Peat Exposure"	61	78.5	370	"AWI"	370	10479	11645	10903	0	0	4.16233090530697	4.37044745057232	0	66.1810613943809	0	0	8.32466181061394	0	0	1.56087408949011	13.111342351717	0	0	1.04058272632674	0.520291363163372	0.416233090530697	0	0	0.312174817898023
1626	1680	"Lukaschin Yar Peat Exposure"	61	78.5	380	"AWI"	380	10610	11888	11103	0	0	4.33884297520661	2.16942148760331	0	71.900826446281	0.619834710743802	0	13.0165289256198	0.206611570247934	0	0	0	4.54545454545455	1.03305785123967	0.516528925619835	0.103305785123967	0.723140495867769	0	0.826446280991736	0
1626	1680	"Lukaschin Yar Peat Exposure"	61	78.5	400	"AWI"	400	10878	12454	11495	0	0	6.00571973307912	2.85986653956149	1.90657769304099	69.5900857959962	0.381315538608198	0	18.0171591992374	0	0	0	0.667302192564347	0	0	0.0953288846520496	0.190657769304099	0	0	0.285986653956149	0
1626	1680	"Lukaschin Yar Peat Exposure"	61	78.5	50	"AWI"	50	2140	3103	2603	0	0	3.01984469370147	1.72562553925798	0	31.3201035375324	0	0	2.15703192407248	2.32959447799827	0	0	0.690250215703192	58.4124245038827	0	0.258843830888697	0.0862812769628991	0	0	0	0
1626	1680	"Lukaschin Yar Peat Exposure"	61	78.5	60	"AWI"	60	2503	4185	3269	0	0	0	0	0	37.155297532656	0	0	1.08853410740203	0.870827285921626	0.507982583454282	0	0.507982583454282	58.7082728592163	0.725689404934688	0	0.362844702467344	0	0	0.0725689404934688	0
