"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Salix"	"Sambucus"	"Sarcobataceae"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"
830	857	"Saint-Gabriel"	46.27583	-73.47583	175	"AWI"	175	1378	2724	2086	1.05263157894737	0	1.57894736842105	0.175438596491228	0.175438596491228	0	38.5964912280702	0	0	0	0	0	0	0	0.350877192982456	1.05263157894737	0	0.175438596491228	0	11.4035087719298	1.92982456140351	0	0	0	0.350877192982456	0	0	0	0	0	0.526315789473684	0	0.350877192982456	0	25.7894736842105	0	0.350877192982456	0	0	0	4.3859649122807	0	0	0.175438596491228	0	0	0	0	0	0.175438596491228	0	0	10.1754385964912	1.2280701754386	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	200	"AWI"	200	1526	2971	2256	1.21212121212121	0	1.57575757575758	0.121212121212121	0.121212121212121	0	37.4545454545455	0	0	0.484848484848485	0	0	0	0	0	1.81818181818182	0	0.242424242424242	0	12.969696969697	0	0	0	0.484848484848485	1.33333333333333	0	2.90909090909091	0	0.363636363636364	0	0	0	0.848484848484849	0	21.8181818181818	0	1.21212121212121	0	0	0	2.54545454545455	0	0.121212121212121	0.121212121212121	0	0	0	0	0	0.363636363636364	0	0.363636363636364	9.6969696969697	1.81818181818182	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	210	"AWI"	210	1611	3012	2323	2.5974025974026	0	1.55844155844156	0	0.519480519480519	0	39.7402597402597	0	0	0.25974025974026	0	0	0	0	0.779220779220779	2.85714285714286	0	0.25974025974026	0	10.6493506493506	0	0	0	0	0.519480519480519	0	0	0	1.03896103896104	0	0.25974025974026	0	0.519480519480519	0	23.3766233766234	0	0.25974025974026	0	0	0	1.2987012987013	0	0	0	0	0	0	0	0	0.519480519480519	0	0	10.6493506493506	2.33766233766234	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	225	"AWI"	225	1719	3083	2427	0.548446069469835	0	2.74223034734918	0	0	0	55.9414990859232	0	0	0	0	0	0	0	0	2.19378427787934	0	0.36563071297989	0	10.054844606947	0	0	0.182815356489945	0	0.914076782449726	0	1.82815356489945	0	0.548446069469835	0	0.182815356489945	0	1.46252285191956	0	0	0	0.36563071297989	0	0	0	4.75319926873857	0	0	0	0	0	0	0	0	0.36563071297989	0.182815356489945	0.182815356489945	15.1736745886654	2.0109689213894	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	250	"AWI"	250	1874	3268	2597	1.4760147601476	0	2.5830258302583	0.18450184501845	0	0	61.4391143911439	0	0	0	0	0.18450184501845	0	0	0	0.922509225092251	0	0.3690036900369	0	7.74907749077491	2.5830258302583	0	0	0.922509225092251	0.738007380073801	0	2.2140221402214	0	0.55350553505535	0	0	0	0.922509225092251	0	0	0	1.29151291512915	0	0	0	4.24354243542435	0	0	0.18450184501845	0	0	0	0	0	1.29151291512915	0	0.3690036900369	8.67158671586716	1.1070110701107	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	260	"AWI"	260	1973	3304	2665	1.2448132780083	0	1.86721991701245	0	0.20746887966805	0	63.2780082987552	0	0	0.4149377593361	0	0.20746887966805	0	0	0.4149377593361	1.2448132780083	0	0	0	10.9958506224066	0	0	0	0.20746887966805	1.2448132780083	0.829875518672199	0	0	0	0	0.622406639004149	0	1.86721991701245	0	0	0	1.2448132780083	0	0	0	4.149377593361	0	0	0	0	0	0	0	0	2.28215767634855	0	0	6.63900414937759	1.03734439834025	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	275	"AWI"	275	2076	3364	2771	1.47783251231527	0	0	0.246305418719212	0	0	58.8669950738916	0	0	0	0	0.246305418719212	0	0	0	0.492610837438424	0	0	0	7.63546798029557	4.1871921182266	0	0	0.492610837438424	1.47783251231527	0	3.44827586206897	0	0.738916256157635	0	0.492610837438424	0	1.23152709359606	5.66502463054187	0	0	0.492610837438424	0	0	0	4.67980295566502	0	0.246305418719212	0	0	0	0	0	0	2.21674876847291	0	0	2.70935960591133	2.95566502463054	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	285	"AWI"	285	2136	3423	2843	2.23463687150838	0	3.07262569832402	0	0.558659217877095	0	58.9385474860335	0	0	0.279329608938547	0	0	0	0	0	3.91061452513966	0	0.279329608938547	0	6.98324022346369	0	0	0.279329608938547	1.67597765363128	0.558659217877095	0	2.23463687150838	0	0.279329608938547	0	0.279329608938547	0	1.67597765363128	3.07262569832402	0	0	1.67597765363128	0	0	0	4.18994413407821	0	0	0	0	0	0	0	0	2.51396648044693	0	0	3.63128491620112	1.67597765363128	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	300	"AWI"	300	2240	3526	2943	0.205761316872428	0	1.440329218107	0	0	0	37.4485596707819	0	0	0	0	0	0	0	0	1.02880658436214	0	0	0	10.082304526749	2.46913580246914	0	0	0.411522633744856	0.205761316872428	0	0.617283950617284	0	0.411522633744856	0	0.205761316872428	0	0.617283950617284	0	30.8641975308642	0	0.823045267489712	0	0	0	6.5843621399177	0	0	0	0	0	0	0	0	0.823045267489712	0	0.411522633744856	4.93827160493827	0.411522633744856	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	325	"AWI"	325	2519	3624	3110	1.45985401459854	0	2.91970802919708	0.24330900243309	0	0	66.1800486618005	0	0	0	0	0.24330900243309	0	0	0	0.48661800486618	0	0.24330900243309	0	11.1922141119221	0	0	0	0	0.24330900243309	0	0	0	0.48661800486618	0	0	0	0.24330900243309	0	0	0	0.97323600973236	0	0	0	7.78588807785888	0	0	0	0	0	0	0	0	0.48661800486618	0	0.97323600973236	4.62287104622871	1.21654501216545	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	350	"AWI"	350	2695	3779	3275	0	0	2.97297297297297	0.27027027027027	0.27027027027027	0	64.8648648648649	0	0	0	0	0.27027027027027	0	0	0.27027027027027	1.08108108108108	0	0	0	13.7837837837838	0	0	0.27027027027027	0	0.810810810810811	0	0	0	0.27027027027027	0	0	0	1.62162162162162	0	0	0	0	0	0	0	5.94594594594595	0	0	0	0	0	0	0	0	0.540540540540541	0	0.27027027027027	4.32432432432432	2.16216216216216	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	360	"AWI"	360	2800	3824	3332	1.18110236220472	0	0	0	0.196850393700787	0	48.4251968503937	0	0	0.196850393700787	0	0	0	0	0	1.5748031496063	0	0.196850393700787	0	7.48031496062992	1.77165354330709	0	0	0	0.393700787401575	0	0	0	0.393700787401575	0	0	0	0.196850393700787	0	29.1338582677165	0	0.393700787401575	0	0	0	4.52755905511811	0	0	0	0	0	0	0	0	0.590551181102362	0	0	2.75590551181102	0.590551181102362	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	375	"AWI"	375	2927	3902	3420	1.5	0	0	0	0	0	64.5	0	0	0.25	0	0	0	0	0.25	2	0	0	0	8.25	3.5	0	0	0	1.25	0	0	0	0	0	0	0	0.25	0	0	0	0.75	0	0	0	7.5	0	0	0	0	0	0.25	0	0	1.75	0	0.5	3.5	4	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	385	"AWI"	385	2989	3979	3477	0	0	2.46045694200351	0	0.175746924428822	0	51.3181019332162	0	0	0.175746924428822	0	0	0	0	0	0.175746924428822	0	0	0	2.98769771528998	0	0	0.351493848857645	0	0.878734622144113	0	0	0.175746924428822	0.175746924428822	0	0	0	0.527240773286467	1.5817223198594	23.0228471001757	0	0.70298769771529	0	0	0	9.31458699472759	0	0	0	0	0	0	0	0	0.351493848857645	0.175746924428822	0.527240773286467	2.63620386643234	2.28471001757469	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	400	"AWI"	400	3076	4090	3556	0.268096514745308	0	0	0	0	0	68.6327077747989	0	0	0.268096514745308	0	0.268096514745308	0	0	0	0.536193029490617	0	0	0	2.41286863270777	0	0	0.268096514745308	0	1.07238605898123	0	0	0	0	0	0	0	0.804289544235925	0	0	0	1.34048257372654	0	0	0	11.2600536193029	0	0	0.268096514745308	0	0	0	0	0	1.07238605898123	0	0	8.31099195710456	3.2171581769437	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	415	"AWI"	415	3158	4188	3621	0.5249343832021	0	2.36220472440945	0	0	0	62.7296587926509	0	0	0	0	0	0	0	0	1.5748031496063	0	0	0	1.31233595800525	3.1496062992126	0	0.5249343832021	1.31233595800525	2.6246719160105	0	0	0	0.26246719160105	0	0.26246719160105	0	1.31233595800525	0	0	0	0.5249343832021	0	0	0	7.61154855643045	0	0	0	0	0	0	0	0	1.0498687664042	0	0.5249343832021	8.9238845144357	2.88713910761155	0.5249343832021	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	425	"AWI"	425	3203	4250	3662	0.869565217391304	0	4.34782608695652	0.217391304347826	0.652173913043478	0	58.0434782608696	0	0	0	0	0	0	0	0	0.869565217391304	0	0	0	0.652173913043478	0	0	0.217391304347826	0.434782608695652	0.434782608695652	0	0	0	0	0	0.434782608695652	0	0.217391304347826	0	0	0	0.869565217391304	0	0	0	3.91304347826087	0	0	0.217391304347826	0	0	0	0	0	0.869565217391304	0	0.652173913043478	24.7826086956522	1.30434782608696	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	435	"AWI"	435	3242	4350	3705	0	0	3.09734513274336	0	0.221238938053097	0	55.3097345132743	0	0	0.221238938053097	0	0.221238938053097	0	0	0	0.663716814159292	0	0.221238938053097	0	1.99115044247788	0	0	0.221238938053097	0.221238938053097	0.221238938053097	0	0	0	0	0	0.442477876106195	0	1.32743362831858	0	0	0	0.221238938053097	0	0	0	5.30973451327434	0	0	0	0	0	0	0	0	0.442477876106195	0	0.221238938053097	26.1061946902655	3.31858407079646	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	450	"AWI"	450	3318	4462	3769	0.175131348511384	0	2.1015761821366	0.175131348511384	0.350262697022767	0	36.4273204903678	0	0	0.175131348511384	0	0	0	0	0.175131348511384	0.875656742556918	0	0	0	1.22591943957968	0	0	0.175131348511384	0.175131348511384	0.700525394045534	0	0	0	0.175131348511384	0	0.175131348511384	0	0.175131348511384	0	32.9246935201401	0	0.525394045534151	0	0	0	4.55341506129597	0	0	0	0	0	0	0	0	0.875656742556918	0	0	15.9369527145359	1.92644483362522	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	465	"AWI"	465	3415	4574	3835	0	0	3.89221556886228	0	0	0	49.1017964071856	0	0	0	0	0	0	0	0	1.49700598802395	0	0.29940119760479	0	1.49700598802395	0	0	0.598802395209581	0.598802395209581	1.19760479041916	0	0	0	0.598802395209581	0	0.598802395209581	0	0.29940119760479	1.79640718562874	0	0	1.19760479041916	0	0	0	4.79041916167665	0	0	0	0	0	0	0	0	2.09580838323353	0	0.898203592814371	26.9461077844311	2.09580838323353	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	475	"AWI"	475	3467	4658	3880	0.472813238770686	0	0	0.236406619385343	0.236406619385343	0	45.8628841607565	0	0	0	0	0	0	0	0	1.41843971631206	0	0	0	1.18203309692671	0	0	0	0	0.236406619385343	0	0	0	0	0	0	0	0	0	17.9669030732861	0	0.236406619385343	0	0	0	6.6193853427896	0	0	0	0	0	0	0	0	0	0	0	23.6406619385343	1.89125295508274	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	485	"AWI"	485	3505	4760	3927	0.304878048780488	0	0	0	0	0	55.1829268292683	0	0	0	0	0	0	0	0.609756097560976	0.304878048780488	0	0	0	1.21951219512195	0	0	0	0	0	0	0	0	0	0	0	0	0.304878048780488	0	0	0	0	0	0	0	3.65853658536585	0	0	0	0	0	0	0	0	0.304878048780488	0	0.609756097560976	36.280487804878	1.21951219512195	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	500	"AWI"	500	3677	4995	4169	0.316957210776545	0	0	0.158478605388273	0.475435816164818	0	35.6576862123613	0	0	0	0	0.158478605388273	0	0	0.316957210776545	0.316957210776545	0	0	0	0.950871632329636	0	0	0.316957210776545	0.316957210776545	0.158478605388273	0	0	0	0	0	0	0	0.316957210776545	0.950871632329636	27.2583201267829	0	0.158478605388273	0	0	0	3.32805071315372	0	0	0	0	0	0	0	0	0.475435816164818	0	0.158478605388273	26.148969889065	2.06022187004754	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	515	"AWI"	515	3834	5605	4600	0.236406619385343	0	2.60047281323877	0	0	0	56.7375886524823	0	0	0	0	0	0	0	0.236406619385343	0	0	0.236406619385343	0	2.36406619385343	0	0	0.709219858156028	0.236406619385343	0.709219858156028	0	0	0	0	0	0.709219858156028	0	1.41843971631206	0	0	0	0	0	0	0	7.56501182033097	0	0	0	0	0	0	0	0	1.41843971631206	0	0	22.2222222222222	2.60047281323877	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	525	"AWI"	525	3902	6179	4861	0.333333333333333	0	2.33333333333333	0	0	0	54.6666666666667	0	0	0.333333333333333	0	0.666666666666667	0	0	0	0.333333333333333	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	2	0	0	0	0	0	0	0	9.66666666666667	0	0	0	0	0	0	0	0	1.33333333333333	0	0	24.6666666666667	2.33333333333333	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	540	"AWI"	540	3982	7120	5240	0.922509225092251	0	0	0	0	0	15.6826568265683	0	0	0	0	0	0	0	0.18450184501845	0.18450184501845	0	0	0	0.55350553505535	0	0	0	0	0	0	0	0	0.18450184501845	0	0.55350553505535	0	0.55350553505535	0	59.9630996309963	0	0.18450184501845	0	0	0	7.38007380073801	0	0	0	0	0	0	0	0	0.922509225092251	0	0	11.070110701107	1.66051660516605	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	550	"AWI"	550	4256	7382	5533	1.20898100172712	0	2.07253886010363	0.172711571675302	0.172711571675302	0	15.8894645941278	0	0	0	0	0	0	0	0.345423143350604	0	0	0	0	0.863557858376511	3.45423143350604	0	0	0	0	0	0	0	0	0	0	0	0.518134715025907	0	61.3126079447323	0	0	0	0	0	9.32642487046632	0	0	0	0	0	0	0	0	0.345423143350604	0	0	2.59067357512953	1.72711571675302	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	560	"AWI"	560	4488	7514	5840	1.41592920353982	0	2.12389380530973	0	0	0	17.1681415929204	0	0	0.176991150442478	0	0	0	0	0.530973451327434	1.06194690265487	0	0	0	0.884955752212389	1.76991150442478	0	0	0.176991150442478	0	0	0	0	0	0	0.353982300884956	0	0.884955752212389	2.65486725663717	59.1150442477876	0	0	0	0	0	6.19469026548673	0	0.176991150442478	0	0	0	0.176991150442478	0	0	1.5929203539823	0	0	1.06194690265487	2.47787610619469	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	575	"AWI"	575	4742	7762	6332	1.26126126126126	0	6.48648648648649	0	0.540540540540541	0	22.7027027027027	0	0	0	0	0	0	0	0.900900900900901	0.540540540540541	0	0	0	0.36036036036036	0	0	0	0.18018018018018	0.18018018018018	0	0	0	0.540540540540541	0	0.900900900900901	0	0.540540540540541	0	58.5585585585586	0	0.540540540540541	0	0	0	3.06306306306306	0	0	0	0	0	0	0.18018018018018	0	1.08108108108108	0	0	0	1.44144144144144	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	585	"AWI"	585	4877	8032	6652	1.98019801980198	0	0	0	0.495049504950495	0	18.5643564356436	0	0	0.495049504950495	0	0	0	0	0.495049504950495	0.742574257425743	0	0	0	0	0	0	0	0	0.495049504950495	0	0.495049504950495	0	0.247524752475248	0	1.48514851485149	0	0	0	68.0693069306931	0	0	0	0	0	2.72277227722772	0	0	0	0	0	0	0	0	0.247524752475248	0	0	0.742574257425743	2.72277227722772	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	600	"AWI"	600	5429	8334	7069	1.48760330578512	0	5.78512396694215	0.495867768595041	0	0	28.4297520661157	0	0	0	0	0	0	0	0.330578512396694	0.330578512396694	0	0	0	0.165289256198347	1.98347107438017	0	0	0	0.165289256198347	0	0	0	0.330578512396694	0	0.991735537190083	0	1.65289256198347	1.98347107438017	48.4297520661157	0	0.661157024793388	0	0	0	3.47107438016529	0	0	0	0	0	0	0	0	0.826446280991736	0	0	0.495867768595041	1.98347107438017	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	610	"AWI"	610	5996	8403	7322	1.38248847926267	0	0	0	0	0	24.1935483870968	0	0	0	0	0	0	0	0.230414746543779	0.460829493087558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15207373271889	0	0.921658986175115	0	64.2857142857143	0	0	0	0	0	3.68663594470046	0	0	0	0	0	0	0	0	0.460829493087558	0	0	1.38248847926267	1.84331797235023	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	625	"AWI"	625	6715	8567	7704	1.15894039735099	0	0	0.165562913907285	0	0	23.1788079470199	0	0	0	0	0	0	0	0.496688741721854	0.496688741721854	0	0.165562913907285	0	0.165562913907285	0	0	0	0	0	0	0	0	1.15894039735099	0	1.32450331125828	0	0	2.1523178807947	61.7549668874172	0	0.827814569536424	0	0	0	3.97350993377483	0	0	0	0	0	0	0	0	0.165562913907285	0	0	0	2.81456953642384	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	640	"AWI"	640	7187	8920	8121	2.05761316872428	0	0	0.205761316872428	0	0	35.3909465020576	0	0	0	0	0	0	0	0.617283950617284	0.823045267489712	0	0	0	0.205761316872428	1.23456790123457	0	0	0	0	0	0	0	1.85185185185185	0	1.64609053497942	0	0.411522633744856	0	46.9135802469136	0	0.823045267489712	0	0	0	5.96707818930041	0	0	0	0	0	0	0	0	0.411522633744856	0	0	0.411522633744856	1.02880658436214	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	650	"AWI"	650	7443	9018	8277	1.72413793103448	0	16.3793103448276	0.574712643678161	0.28735632183908	0	56.0344827586207	0	0	0	0	0	0	0	1.4367816091954	1.14942528735632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.03448275862069	0	1.14942528735632	5.45977011494253	0	0	2.8735632183908	0	0	0	3.73563218390805	0	0	0	0	0	0	0	0	0.574712643678161	0	0	0.574712643678161	2.01149425287356	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	660	"AWI"	660	7674	9091	8413	0.623700623700624	0	0	0.415800415800416	0	0	50.9355509355509	0	0	0	0	0	0	0	0.415800415800416	0.415800415800416	0	0	0	0	0	0	0	0	0	0	0	0	1.03950103950104	0.207900207900208	2.49480249480249	0	0	5.1975051975052	34.0956340956341	0	1.03950103950104	0	0	0	2.7027027027027	0	0	0	0	0	0	0	0	0.415800415800416	0	0	0	0	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	670	"AWI"	670	7869	9214	8550	0.305810397553517	0	0	0.305810397553517	1.22324159021407	0	76.7584097859327	0	0	0	0	0	0	0	0	1.22324159021407	0	0	0	0	0	0	0	0	0.611620795107034	0	0	0	0.305810397553517	0	4.89296636085627	0	0.917431192660551	6.11620795107034	0	0	1.8348623853211	0	0	0	3.97553516819572	0	0	0.305810397553517	0	0	0	0	0	0	0	0	0.305810397553517	0.917431192660551	0	0
830	857	"Saint-Gabriel"	46.27583	-73.47583	675	"AWI"	675	7934	9311	8620	0.247524752475248	0	0	0	0.247524752475248	0	59.9009900990099	0	0	0	0	0	0	0	0.247524752475248	1.73267326732673	0	0	0	0	0	0	0	0	0.495049504950495	0	1.98019801980198	0	1.23762376237624	0	6.93069306930693	0.247524752475248	0.99009900990099	6.93069306930693	0	0	0.247524752475248	0	9.40594059405941	0	5.94059405940594	0	0	0.247524752475248	0	0	0	0	0	0.495049504950495	0	0	0.99009900990099	1.48514851485149	0	0
