"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Diapensiaceae"	"Elaeagnaceae"	"Elaeagnus"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Isoëtes"	"Juglans"	"Juniperus"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Viburnum"
217	219	"Lac des Atocas"	45.54306	-73.31111	835	"AWI"	835	11393	12831	12117	0.342465753424658	0	5.13698630136986	0	3.42465753424658	0	19.5205479452055	0	0	0	4.45205479452055	0	1.02739726027397	0	0	0	0	3.42465753424658	0	0	0	0	0.342465753424658	0.342465753424658	0	0.342465753424658	11.3013698630137	36.986301369863	1.36986301369863	0	5.13698630136986	1.02739726027397	0	3.08219178082192	0	0.342465753424658	0.342465753424658	1.02739726027397	1.02739726027397	0
217	219	"Lac des Atocas"	45.54306	-73.31111	840	"AWI"	840	11466	13167	12255	0	0	5.08474576271187	0	1.69491525423729	0	14.4067796610169	0	0	0	2.54237288135593	0	0	0	0	0	0.847457627118644	0	0	0.847457627118644	0	0	0.847457627118644	0	0	0	27.1186440677966	38.135593220339	1.69491525423729	0	1.69491525423729	0	0	0.847457627118644	0	1.69491525423729	0	1.69491525423729	0.847457627118644	0
217	219	"Lac des Atocas"	45.54306	-73.31111	845	"AWI"	845	11590	13350	12407	0	0	4.21052631578947	2.10526315789474	3.15789473684211	0	20	0	0	0	3.15789473684211	0	0	0	1.05263157894737	0	0	2.10526315789474	0	0	0	0	0	0	0	0	22.1052631578947	29.4736842105263	2.10526315789474	0	5.26315789473684	0	0	2.10526315789474	0	0	0	3.15789473684211	0	0
217	219	"Lac des Atocas"	45.54306	-73.31111	855	"AWI"	855	11751	13932	12681	0	0	0	0	0	0	28.5714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8571428571429	0	28.5714285714286	0	0	0	0	0	0	0	0	0	0	0
217	219	"Lac des Atocas"	45.54306	-73.31111	865	"AWI"	865	11957	14355	12978	0	0	0	0	2.32558139534884	0	11.6279069767442	0	0	0	9.30232558139535	0	0	0	0	0	2.32558139534884	0	0	0	0	0	0	0	0	0	69.7674418604651	0	2.32558139534884	0	0	0	0	0	0	0	0	2.32558139534884	0	0
217	219	"Lac des Atocas"	45.54306	-73.31111	880	"AWI"	880	12242	15025	13421	0	0	0	0	0	0	80	0	0	0	13.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66666666666667	0	0
217	219	"Lac des Atocas"	45.54306	-73.31111	900	"AWI"	900	12653	15918	14000	0	0	3	0	3	0	10	0	2	0	2	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	34	38	0	0	0	0	0	2	0	0	0	2	0	0
217	219	"Lac des Atocas"	45.54306	-73.31111	0	"AWI"	0	-148	21	-57	0.28328611898017	0	2.26628895184136	0	0.28328611898017	0	33.9943342776204	1.41643059490085	0	0	1.13314447592068	0	0	0	0	0	12.7478753541076	0	0	0	0.84985835694051	0	0	0	0	0.28328611898017	1.98300283286119	22.0963172804533	0.56657223796034	0.84985835694051	3.96600566572238	0	0	0.28328611898017	0	0	2.54957507082153	11.614730878187	2.8328611898017	0
217	219	"Lac des Atocas"	45.54306	-73.31111	25	"AWI"	25	-10	638	218	0	0	0	0	0	0	32.9341317365269	0.29940119760479	0	0	0	0	0	0	0.29940119760479	0	17.0658682634731	0	0	0	0.598802395209581	0	0	0	0	0	2.39520958083832	14.9700598802395	0	0	3.89221556886228	0	0	0.29940119760479	0	0.29940119760479	0.29940119760479	23.3532934131737	3.2934131736527	0
217	219	"Lac des Atocas"	45.54306	-73.31111	50	"AWI"	50	158	1073	517	0	0	0	0	0	0	27.536231884058	0	0	0	0.82815734989648	0	0	0	0	0	20.9109730848861	3.31262939958592	0.41407867494824	0	0.41407867494824	0	0	0	0	0.20703933747412	0.62111801242236	19.6687370600414	0.20703933747412	0	2.0703933747412	0	0	0	0	0.20703933747412	0.82815734989648	20.9109730848861	1.86335403726708	0
