"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Larix"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinaceae"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Thalictrum"	"Tsuga"	"Ulmus"	"Viburnum"
1414	1451	"Lac Kénogami"	48.36583	-71.56694	700	"AWI"	700	8093	8898	8458	3.71352785145889	0	36.604774535809	0	0.26525198938992	0	27.5862068965517	0.26525198938992	0	0	0	0.795755968169761	0.530503978779841	0.795755968169761	0	0	0	0	1.59151193633952	0	0	0	0	1.3262599469496	0.26525198938992	0	0.26525198938992	22.2811671087533	0	0	0	2.12201591511936	0	0	0	0	0	0.530503978779841	0	0.26525198938992	0	0.530503978779841	0.26525198938992	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	10	"AWI"	10	-84	387	60	5.06912442396313	0	11.9815668202765	0	0.921658986175115	4.60829493087558	35.9447004608295	0	0	0	0	3.68663594470046	1.38248847926267	0	6.45161290322581	0	0	0	1.38248847926267	0	0	0	0	0	0	0	0	15.668202764977	10.5990783410138	0	0	0.460829493087558	0	0	0	0	0.921658986175115	0.460829493087558	0	0	0	0	0.460829493087558	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	30	"AWI"	30	59	827	342	8.49514563106796	0	5.58252427184466	0	0.242718446601942	0	32.7669902912621	0.242718446601942	0	0	0	1.94174757281553	0.242718446601942	0	2.18446601941748	0.485436893203883	0	0	0.728155339805825	0	0	0	0.485436893203883	0	0	0	0	44.9029126213592	0	0	0	0.728155339805825	0	0	0	0	0.242718446601942	0.242718446601942	0	0	0	0.242718446601942	0.242718446601942	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	50	"AWI"	50	227	1229	629	7.3943661971831	0	3.16901408450704	0	0.176056338028169	0	29.2253521126761	0.176056338028169	0	0	0	2.46478873239437	0.176056338028169	0	0.352112676056338	0.176056338028169	0	0	0.704225352112676	0	0	0	0.176056338028169	0.528169014084507	0.176056338028169	8.09859154929578	0	45.4225352112676	0	0	0	0.528169014084507	0	0	0	0	0	0	0	0	0	0.528169014084507	0.528169014084507	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	75	"AWI"	75	475	1640	985	10.062893081761	0	2.51572327044025	0	0.314465408805031	0	39.622641509434	0	0	0	0	5.9748427672956	0.628930817610063	0	0.314465408805031	0.314465408805031	0	0	0.314465408805031	0	0	0	1.25786163522013	0.314465408805031	0.314465408805031	0	0	35.2201257861635	0	0	0	0.943396226415094	0	0	0	0	0	0	0	0	0	1.57232704402516	0.314465408805031	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	100	"AWI"	100	760	2045	1343	3.53200883002207	0	1.98675496688742	0	0.22075055187638	0	28.476821192053	0	0	0	0	3.75275938189845	1.1037527593819	0	0.22075055187638	0.662251655629139	0	0	0.22075055187638	0	0	0	0.22075055187638	0.22075055187638	0.22075055187638	0	0.22075055187638	58.0573951434879	0	0	0	0	0	0.22075055187638	0	0	0	0	0	0	0	0.441501103752759	0.22075055187638	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	125	"AWI"	125	1047	2462	1706	6.22710622710623	0	0.732600732600733	0	0	0	24.9084249084249	0	0	0	0	0	0.732600732600733	0	0	0.732600732600733	0	0	0.732600732600733	0	0	0	0.732600732600733	0.366300366300366	0.366300366300366	0	0	63.3699633699634	0	0	0	0.732600732600733	0	0	0	0	0	0	0	0	0	0.366300366300366	0	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	150	"AWI"	150	1352	2830	2057	4.57256461232604	0	1.59045725646123	0.198807157057654	0	0	41.351888667992	0	0	0	0	3.97614314115308	0.397614314115308	0	0.397614314115308	0.198807157057654	0	0	0.198807157057654	0	0	0	0.198807157057654	0.795228628230616	0	0	0	45.3280318091451	0	0	0	0	0	0	0	0	0	0.198807157057654	0	0	0	0.397614314115308	0.198807157057654	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	175	"AWI"	175	1672	3193	2416	1.96560196560197	0	0	0	0.245700245700246	0	50.6142506142506	0	0	0	0	0.737100737100737	0.737100737100737	0	0.245700245700246	0	0	0	0.982800982800983	0	0	0	0.491400491400491	0	0	0	0	43.2432432432432	0	0	0	0.491400491400491	0	0	0	0	0	0	0	0	0	0	0.245700245700246	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	200	"AWI"	200	2027	3528	2780	2.77777777777778	0	0	0	0	0	36.5384615384615	0.213675213675214	0	0	0	2.35042735042735	0.213675213675214	0	0.213675213675214	0.427350427350427	0	0	0.213675213675214	0	0	0	0	0.427350427350427	0.427350427350427	0	0.427350427350427	54.4871794871795	0	0	0	0.854700854700855	0	0	0	0	0	0	0	0	0	0.427350427350427	0	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	225	"AWI"	225	2374	3845	3139	0.476190476190476	0	3.80952380952381	0	0.238095238095238	0	58.8095238095238	0	0	0	0	2.61904761904762	0.238095238095238	0	0	0	0	0	0.714285714285714	0	0	0	0.238095238095238	0.476190476190476	0.476190476190476	0	0	31.1904761904762	0	0	0	0.238095238095238	0.238095238095238	0	0	0	0	0	0	0	0	0	0.238095238095238	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	250	"AWI"	250	2743	4176	3504	5.52763819095477	0	0	0.251256281407035	0	0	55.7788944723618	0	0	0	0	7.28643216080402	0	0	0.753768844221105	0.50251256281407	0	1.25628140703518	0	0	0	0	0.251256281407035	0.50251256281407	0	0	0	24.1206030150754	0	0	0	2.01005025125628	0	0	0	0	0	0	0	0	0	0.251256281407035	1.25628140703518	0.251256281407035
1414	1451	"Lac Kénogami"	48.36583	-71.56694	275	"AWI"	275	3123	4478	3864	3.85852090032154	0	2.89389067524116	0	0	0	47.2668810289389	0	0	0	0	1.28617363344051	0.321543408360129	0	0	0	0	0	0.964630225080386	0	0	0	0	0.321543408360129	0	0	0	43.0868167202572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	300	"AWI"	300	3543	4776	4221	3.18840579710145	0	2.02898550724638	0	0	0	33.9130434782609	0	0	0	0	4.34782608695652	0.579710144927536	0	0.869565217391304	0.289855072463768	0	0	0	0	0	0	0	0.289855072463768	0.289855072463768	0	0	53.0434782608696	0	0	0	0.579710144927536	0	0	0	0	0	0	0.289855072463768	0	0	0	0.289855072463768	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	325	"AWI"	325	3944	5064	4574	1.61290322580645	0	4.3778801843318	0	0	0	48.1566820276498	0	0	0	0	0.460829493087558	1.15207373271889	0	0.230414746543779	0.230414746543779	0	0	0.460829493087558	0	0	0	0	0.230414746543779	0	0	0	41.0138248847926	0	0	0	0.921658986175115	0	0	0	0	0	0	0	0	0	0.230414746543779	0.921658986175115	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	350	"AWI"	350	4395	5328	4926	3.90879478827362	0	8.46905537459283	0	0.325732899022801	0	70.5211726384365	0	0	0	0	6.02605863192182	0.488599348534202	0	0	0.162866449511401	0	0	0	0	0	0	0	1.1400651465798	0	0	0	0	0	0	0	0.814332247557003	0	0	0.162866449511401	0	0	0.162866449511401	0	0	0	0.814332247557003	7.00325732899023	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	375	"AWI"	375	4781	5611	5222	2.01238390092879	0	6.5015479876161	0	0.154798761609907	0	46.594427244582	0	0	0	0	2.1671826625387	0.773993808049536	0	0	0.309597523219814	0	0	0.464396284829721	0.464396284829721	0	0	0.309597523219814	0.154798761609907	0	0	0	32.0433436532508	0	0	0	0.619195046439629	0	0	0	0	0	0.154798761609907	0	0	0	0.619195046439629	6.65634674922601	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	400	"AWI"	400	5026	5930	5473	2.14723926380368	0	2.60736196319018	0.153374233128834	0	0	25.7668711656442	0	0	0.153374233128834	0	1.38036809815951	0.460122699386503	0	0	0	0	0	0.460122699386503	0	0	0	0.153374233128834	0	0	0	0	61.8098159509202	0	0	0	0.306748466257669	0	0	0	0	0	0.153374233128834	0	0	0	0.920245398773006	3.52760736196319	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	425	"AWI"	425	5231	6216	5720	1.54185022026432	0	0	0.220264317180617	0.220264317180617	0	26.8722466960352	0	0	0	0	1.10132158590308	0.66079295154185	0	0	0	0	0	0.66079295154185	0.66079295154185	0	0	0	0	0.220264317180617	0	0	63.4361233480176	0	0	0	0.440528634361234	0	0	0	0	0	0	0	0	0	0.881057268722467	3.08370044052863	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	440	"AWI"	440	5366	6385	5868	19.0140845070423	2.11267605633803	6.33802816901408	0	0	0	57.0422535211268	0	0	0	0	0	0.704225352112676	0	0	0	0	0	1.40845070422535	0.704225352112676	0	0	2.11267605633803	0	0	0	0	0	0	0	0	2.11267605633803	0	0	0	0	0	0	0	0	0	0.704225352112676	7.74647887323944	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	450	"AWI"	450	5454	6498	5969	10.6172839506173	0	0	0.246913580246914	0	0	11.8518518518519	0	0	0	0	3.95061728395062	0.493827160493827	0	0	0	0.987654320987654	0	0.493827160493827	0.493827160493827	0	0	0.493827160493827	0.493827160493827	0	0	0	67.4074074074074	0	0	0.740740740740741	0.246913580246914	0	0	0	0	0	0	0	0	0	0	1.48148148148148	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	460	"AWI"	460	5546	6597	6071	11.5384615384615	0	5.12820512820513	0.641025641025641	0	0	61.5384615384615	0	0	0	0	2.56410256410256	3.2051282051282	0	0	0	0	0	1.28205128205128	1.28205128205128	0	0	0.641025641025641	0	0.641025641025641	0	0	0	0	0	0	2.56410256410256	0	0	0	0	0	1.92307692307692	0	0	0	0.641025641025641	6.41025641025641	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	475	"AWI"	475	5692	6755	6222	3.60576923076923	0	2.88461538461538	0	0	0	34.375	0	0	0	0	0.240384615384615	0.961538461538462	0	0	0	0	0	0.480769230769231	2.88461538461538	0	0	0.721153846153846	0.240384615384615	0	0	0	50	0	0	0	0.961538461538462	0.240384615384615	0	0	0	0	0.480769230769231	0	0	0	0	1.92307692307692	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	500	"AWI"	500	5907	7017	6474	6.97211155378486	0	2.78884462151394	0.398406374501992	0	0	37.6494023904382	0	0.199203187250996	0	0	2.98804780876494	0	0	0	0	0	0	0.597609561752988	0	0	0	0.597609561752988	0.398406374501992	0	0	0.398406374501992	43.8247011952191	0	0	0	1.19521912350598	0	0.199203187250996	0	0	0	0.597609561752988	0	0	0.597609561752988	0.199203187250996	0.398406374501992	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	525	"AWI"	525	6136	7271	6724	3.47551342812006	0	2.05371248025276	0.4739336492891	0.157977883096367	0	47.8672985781991	0	0	0	0	1.73775671406003	0.631911532385466	0	0	0.157977883096367	0	0	1.4218009478673	1.4218009478673	0	0	0.4739336492891	0.157977883096367	0.315955766192733	0	0	37.7567140600316	0	0	0	0.631911532385466	0	0	0	0	0	0.4739336492891	0.157977883096367	0	0	0.4739336492891	0.157977883096367	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	550	"AWI"	550	6387	7509	6972	7.30088495575221	0	1.99115044247788	0	0.442477876106195	0	39.8230088495575	0	0	0	0	4.64601769911504	0.221238938053097	0	0	0.884955752212389	0	0	0.884955752212389	0.221238938053097	0	0	0.663716814159292	0.221238938053097	0.221238938053097	0	0	36.7256637168142	0	0.221238938053097	1.54867256637168	1.54867256637168	0	0	0	0	0	0.884955752212389	0.221238938053097	0	0	0.442477876106195	0.884955752212389	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	575	"AWI"	575	6657	7744	7219	8.67469879518072	0	1.20481927710843	0.481927710843374	0.240963855421687	0	43.855421686747	0	0	0	0	2.89156626506024	0	0	0	0.240963855421687	0	0	1.68674698795181	0.481927710843374	0	0	0.240963855421687	0	0	0	0	37.8313253012048	0	0	0	1.20481927710843	0	0	0	0	0	0	0	0	0	0.481927710843374	0.481927710843374	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	600	"AWI"	600	6928	7971	7469	9.59183673469388	0	1.22448979591837	0	0.204081632653061	0	51.0204081632653	0	0	0	0	5.10204081632653	0.204081632653061	0	0	0	0	0	0	0.204081632653061	0	0	1.02040816326531	0.204081632653061	0.204081632653061	0	0	28.7755102040816	0	0	0	0.816326530612245	0	0.204081632653061	0	0	0	0.408163265306122	0.204081632653061	0	0	0.204081632653061	0.408163265306122	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	625	"AWI"	625	7204	8201	7718	18.2170542635659	0	2.71317829457364	0.193798449612403	0	0	43.7984496124031	0	0	0	0	7.36434108527132	0	0	0	0.193798449612403	0	0	0.581395348837209	0	0	0	0.193798449612403	0	0.387596899224806	0	0	24.2248062015504	0	0	0	0.775193798449612	0	0	0	0	0	0.387596899224806	0	0	0.193798449612403	0.387596899224806	0.387596899224806	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	650	"AWI"	650	7479	8410	7968	12.9436325678497	0	6.05427974947808	0	0.208768267223382	0	43.2150313152401	0	0	0	0	8.1419624217119	0.208768267223382	0	0	0	0	0	0.835073068893528	0	0	0	1.04384133611691	0	0.417536534446764	0	0	21.7118997912317	0	0	1.04384133611691	3.54906054279749	0	0	0	0	0	0	0	0	0	0	0.626304801670146	0
1414	1451	"Lac Kénogami"	48.36583	-71.56694	675	"AWI"	675	7807	8639	8218	13.75	0	19.5833333333333	0.416666666666667	0.833333333333333	0	33.75	0	0	0	0	8.33333333333333	0.833333333333333	0	0	0	0	0	1.25	0	0	0	0	0	0	0	0	17.0833333333333	0	0	0	2.91666666666667	0	0	0	0	0	0.416666666666667	0	0	0	0.833333333333333	0	0
