"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Cyperaceae"	"Elaeagnaceae"	"Elaeagnus"	"Ericales"	"Fabaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"
970	1001	"Hail Lake"	60.03333	-129.01667	502	"AWI"	502	10704	11976	11217	0	0	0.847457627118644	0	0	33.8983050847458	0	23.728813559322	0	0	0	0	10.1694915254237	0	0	0	0.847457627118644	0	0.847457627118644	0	0	0	0	0	0	0	0	0	7.6271186440678	0	0	0	0	0	0	0	0	22.0338983050847	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	503	"AWI"	503	10713	12019	11234	0.452488687782805	0	0.904977375565611	0	0	24.8868778280543	0.452488687782805	29.4117647058824	0	0	0	0	3.16742081447964	0.904977375565611	0	0	0	0	3.61990950226244	0	0.452488687782805	0	0	0	0	0	0	0	7.69230769230769	0	0	0	0	0	0	0	0	28.0542986425339	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	505	"AWI"	505	10732	12092	11276	0.398406374501992	0	0.398406374501992	0	0	28.2868525896414	0	24.7011952191235	0.796812749003984	0	0	0	2.39043824701195	0	0.398406374501992	0	0	0	3.18725099601594	0	0	0.398406374501992	0	0	0.398406374501992	0	0	0	10.3585657370518	0	0	0	0	0	0	0	0	28.2868525896414	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	511	"AWI"	511	10788	12392	11395	0.333333333333333	0	1	0	0	25.3333333333333	0.333333333333333	25.3333333333333	0	0	0	0	4.33333333333333	0	0.333333333333333	0	0	0	1.66666666666667	0	0	0	0	0	0.333333333333333	0.333333333333333	0	0	11	0	0	0	0	0.333333333333333	0	0	0	28.6666666666667	0.333333333333333	0	0.333333333333333	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	512	"AWI"	512	10804	12407	11416	0.591715976331361	0	0.591715976331361	0	0	17.7514792899408	0.591715976331361	24.2603550295858	0	0	0	0	4.73372781065089	0	0	0	0	0	2.9585798816568	0	0	0	0	0	0	0	0	0	10.6508875739645	0	0	0	0	0	0	0	0	37.8698224852071	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	515	"AWI"	515	10856	12480	11480	2.45901639344262	0	0	0	0.819672131147541	30.327868852459	0.819672131147541	23.7704918032787	0	0	0	0	0.819672131147541	0	0	0	0	0	1.63934426229508	0	0	0	0.819672131147541	0	0	0	0	0	5.73770491803279	0	0	0	0	0	0	0	0	29.5081967213115	0	0	0	0	3.27868852459016	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	516	"AWI"	516	10871	12507	11502	1.8018018018018	0	0	0	0	25.2252252252252	0	24.3243243243243	0	0	0	0	0.900900900900901	0	1.8018018018018	0	0	0	1.8018018018018	0	0	0	0	0	0	0	0	0	3.6036036036036	0	0	0	0	0.900900900900901	0	0	0.900900900900901	36.036036036036	0	0	0	0	1.8018018018018	0	0	0.900900900900901
970	1001	"Hail Lake"	60.03333	-129.01667	518	"AWI"	518	10899	12585	11542	4.20168067226891	0	3.36134453781513	0	0	47.8991596638655	0	15.1260504201681	0	0	0	0	1.68067226890756	0	0	0	0	0	5.04201680672269	0	0	0	0	0	0	0	2.52100840336134	0	5.04201680672269	0	0	0	0	0	0	0	0	15.1260504201681	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	520	"AWI"	520	10926	12653	11581	1.16279069767442	0	0	0	0	39.5348837209302	1.16279069767442	16.2790697674419	0	0	0	0	2.32558139534884	0	0	0	0	0	2.32558139534884	0	0	0	0	0	0	0	0	0	18.6046511627907	0	0	0	0	1.16279069767442	0	0	0	11.6279069767442	0	0	0	0	5.81395348837209	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	524	"AWI"	524	10955	12803	11666	4.44444444444444	0	1.11111111111111	0	0	15.5555555555556	0	21.1111111111111	1.11111111111111	0	0	1.11111111111111	6.66666666666667	0	3.33333333333333	0	0	1.11111111111111	10	1.11111111111111	1.11111111111111	0	0	0	0	0	0	0	7.77777777777778	0	0	0	0	1.11111111111111	0	0	0	15.5555555555556	0	0	0	0	6.66666666666667	1.11111111111111	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	528	"AWI"	528	10990	12978	11747	4.49438202247191	0	1.12359550561798	0	0	3.37078651685393	0	20.2247191011236	0	0	0	0	2.24719101123596	0	4.49438202247191	0	0	0	11.2359550561798	0	1.12359550561798	0	0	0	0	0	23.5955056179775	0	7.86516853932584	0	0	0	0	0	0	0	0	8.98876404494382	0	0	0	0	10.1123595505618	1.12359550561798	0	0
