"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Juniperus"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Pseudotsuga"	"Quercus"	"Rosaceae"	"Rumex"	"Salix"	"Santalaceae"	"Sarcobataceae"
1587	1635	"Lily Lake"	43.76667	-110.31667	0	"AWI"	0	-137	28	-52	1.1142061281337	0	0.557103064066852	5.57103064066852	0	0.278551532033426	1.39275766016713	0	0	0	4.17827298050139	83.5654596100279	1.39275766016713	0	0	1.1142061281337	0	0.278551532033426	0	0	0	0.557103064066852
1587	1635	"Lily Lake"	43.76667	-110.31667	20	"AWI"	20	-59	588	136	0.958466453674121	0	0.958466453674121	7.66773162939297	0	0	1.2779552715655	0	0.319488817891374	0.319488817891374	0.958466453674121	85.3035143769968	1.59744408945687	0	0	0.319488817891374	0	0	0	0	0	0.319488817891374
1587	1635	"Lily Lake"	43.76667	-110.31667	40	"AWI"	40	33	917	357	0.586510263929619	0.586510263929619	2.93255131964809	15.2492668621701	2.93255131964809	0	1.46627565982405	0	0	0.586510263929619	1.17302052785924	69.208211143695	3.51906158357771	0	0	0	0	0	0	0	0	1.75953079178886
1587	1635	"Lily Lake"	43.76667	-110.31667	60	"AWI"	60	164	1216	588	0.77319587628866	0	1.03092783505155	6.95876288659794	1.28865979381443	0	1.03092783505155	0	0	0	4.12371134020619	80.9278350515464	1.54639175257732	0	0	0.257731958762887	0.257731958762887	0	0	0	0.257731958762887	1.54639175257732
1587	1635	"Lily Lake"	43.76667	-110.31667	80	"AWI"	80	310	1465	822	1.38121546961326	0	2.48618784530387	10.4972375690608	1.10497237569061	0	1.65745856353591	0	0	0	3.59116022099448	75.414364640884	1.65745856353591	0	0	0.828729281767956	0.276243093922652	0.276243093922652	0	0.276243093922652	0	0.552486187845304
1587	1635	"Lily Lake"	43.76667	-110.31667	100	"AWI"	100	482	1710	1057	1.20772946859903	0	0.72463768115942	7.2463768115942	1.20772946859903	0	0.483091787439614	0	0	0	1.44927536231884	85.5072463768116	1.20772946859903	0	0	0	0	0	0	0.241545893719807	0.241545893719807	0.483091787439614
1587	1635	"Lily Lake"	43.76667	-110.31667	120	"AWI"	120	676	1928	1281	1.67597765363128	0	1.11731843575419	6.42458100558659	1.67597765363128	0	1.11731843575419	0	0	0	3.35195530726257	82.122905027933	1.39664804469274	0	0	0	0	0	0	0.279329608938547	0.279329608938547	0.558659217877095
1587	1635	"Lily Lake"	43.76667	-110.31667	140	"AWI"	140	883	2123	1500	0.552486187845304	0	1.93370165745856	6.9060773480663	0.828729281767956	0	0.552486187845304	0	0	0	3.31491712707182	82.8729281767956	2.20994475138122	0	0	0.552486187845304	0	0	0	0	0	0.276243093922652
1587	1635	"Lily Lake"	43.76667	-110.31667	160	"AWI"	160	1089	2336	1728	1.79487179487179	0	1.53846153846154	4.87179487179487	0.769230769230769	0	1.02564102564103	0	0	0	1.28205128205128	85.1282051282051	1.28205128205128	0	0	1.28205128205128	0	0	0	0	0	1.02564102564103
1587	1635	"Lily Lake"	43.76667	-110.31667	180	"AWI"	180	1332	2530	1949	1.01781170483461	0	1.52671755725191	7.88804071246819	1.52671755725191	0	1.27226463104326	0	0	0	4.07124681933842	78.6259541984733	3.56234096692112	0	0	0.254452926208651	0	0	0	0	0	0.254452926208651
