"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alchornea"	"Allophylus"	"Alnus"	"Amaranthaceae"	"Apeiba"	"Apiaceae"	"Araucaria"	"Arecaceae"	"Asteraceae"	"Banara"	"Begoniaceae"	"Buddleja"	"Caprifoliaceae"	"Caryophyllaceae"	"Cassia"	"Casuarina"	"Cecropia"	"Celtis"	"Chrysophyllum"	"Clethra"	"Cordia"	"Cyathea cf. C. delgadoi"	"Cyperaceae"	"Didymopanax"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Ficus"	"Gordonia"	"Guettarda"	"Hedyosmum"	"Hieronyma"	"Ilex"	"Indeterminable"	"Iridaceae"	"Isoëtes"	"Lamanonia"	"Lamiaceae"	"Lithraea"	"Luehea"	"Lythraceae"	"Malpighiaceae"	"Melastomataceae"	"Myrsine"	"Myrtaceae"	"Nothofagus"	"Ocotea"	"Oxalidaceae"	"Peraceae"	"Petiveriaceae"	"Pinus"	"Piper"	"Piperaceae"	"Piptadenia"	"Plantaginaceae"	"Poaceae"	"Podocarpus"	"Polygalaceae"	"Polygonaceae"	"Ranunculaceae"	"Rhamnus"	"Rubiaceae"	"Salix"	"Sapindaceae"	"Solanaceae"	"Styrax"	"Tapirira"	"Trema"	"Urticaceae"	"Verbenaceae"	"Weinmannia"	"Xyridaceae"	"Zanthoxylum"
843	872	"Serra Campos Gerais"	-24.66667	-50.21667	0	"AWI"	0	-139	24	-52	3.28227571115974	0	0	0	0	0	1.96936542669584	0.87527352297593	0	0	0	0	0	0	0.218818380743982	0.218818380743982	0.218818380743982	0.218818380743982	0	0.437636761487965	0	0	24.0700218818381	0	0	0	0	0	0	0	0	0	0	0.437636761487965	2.40700218818381	0	0	0	0	0	0	0	0	1.31291028446389	7.22100656455142	0.656455142231947	0	0	0	0	0.218818380743982	8.7527352297593	0.218818380743982	0	0	0	40.4814004376368	0.656455142231947	0.218818380743982	0	0	0	0	0	0	0.437636761487965	0.218818380743982	0	1.96936542669584	2.18818380743982	0.218818380743982	0	0.87527352297593	0
843	872	"Serra Campos Gerais"	-24.66667	-50.21667	10	"AWI"	10	7	647	246	6.60377358490566	0	0	0	0.471698113207547	0	12.2641509433962	3.30188679245283	0	0	0	0	0	0	0.471698113207547	0	1.41509433962264	0.943396226415094	0	0	0	0	29.2452830188679	0	0	0	0	0	0	0	0	0	0	0	5.66037735849057	0	0	0	0	0	0	0	0	2.35849056603774	9.90566037735849	0.471698113207547	0.471698113207547	0	0	0	0	0	0	0	0	0	0	1.41509433962264	0.943396226415094	0	0	0	0	0	0	0.471698113207547	0.471698113207547	0	4.24528301886792	11.3207547169811	0	1.88679245283019	5.66037735849057	0
843	872	"Serra Campos Gerais"	-24.66667	-50.21667	15	"AWI"	15	98	812	400	2.5	0	0.208333333333333	0	0	0	7.70833333333333	1.45833333333333	0	0	0	0	0	0	0.208333333333333	0	0.208333333333333	1.45833333333333	0	0	0	0.208333333333333	9.79166666666667	0	0	0.416666666666667	0	0	0.208333333333333	0	0	0	0.208333333333333	0.208333333333333	3.33333333333333	0	0	0	0	0	0.208333333333333	0	0	2.29166666666667	7.91666666666667	0.208333333333333	0	0	0	0	0.833333333333333	0	0.416666666666667	0	0	0	52.9166666666667	0.416666666666667	0	0	0	0	0	0	0	0.208333333333333	0	0	0.833333333333333	3.75	0	0.625	0.833333333333333	0.416666666666667
843	872	"Serra Campos Gerais"	-24.66667	-50.21667	20	"AWI"	20	207	955	554	5.41666666666667	0	0.416666666666667	0	0	0	22.9166666666667	1.25	0	0	0	0	0	0	0	0	0.416666666666667	1.66666666666667	0	0.416666666666667	0	0.416666666666667	26.6666666666667	0.833333333333333	0	0	0	0	0	0	0	0.416666666666667	0	0	3.75	0	0	0	0	2.08333333333333	0	0	0	3.33333333333333	12.9166666666667	2.91666666666667	0	0	0	0	0	0.416666666666667	0.833333333333333	0	0	0	0	0	0.416666666666667	0	0	0	0	0	0	0	0.416666666666667	0	0.833333333333333	5.83333333333333	0	0.833333333333333	4.16666666666667	0.416666666666667
843	872	"Serra Campos Gerais"	-24.66667	-50.21667	25	"AWI"	25	336	1117	713	1.84804928131417	0	0.205338809034908	0	0.205338809034908	0	5.13347022587269	0.82135523613963	0	0	0.205338809034908	0	0	0	0	0	0.205338809034908	1.02669404517454	0	0.205338809034908	0	0	14.1683778234086	0.205338809034908	0	0.205338809034908	0	0	0	0	0	0	0	0	3.69609856262834	0	0	0	0	0.410677618069815	0	0	0.205338809034908	0	5.54414784394251	0.616016427104723	0	0	0	0	0	0	0.205338809034908	0	0	0	53.5934291581109	0	0	0	0	0	0	0	0	0.410677618069815	0.205338809034908	0	3.90143737166324	2.6694045174538	0	0.82135523613963	3.08008213552361	0.205338809034908
843	872	"Serra Campos Gerais"	-24.66667	-50.21667	30	"AWI"	30	475	1219	867	4.95867768595041	0.413223140495868	0	0	0	0	10.7438016528926	0	0	0.413223140495868	0	0	0	0	0	0	0.413223140495868	2.89256198347107	0	0	0	0.826446280991736	34.7107438016529	0	0	1.65289256198347	0	0	0	0	0	0	1.2396694214876	0.413223140495868	4.95867768595041	0	0	0.826446280991736	0	0.413223140495868	0	0	0	2.47933884297521	15.702479338843	0.826446280991736	0	0	0	0	0	0	0.413223140495868	0	0	0	0	0	0	0	0.413223140495868	0	0	0.413223140495868	0	0.413223140495868	0	0.413223140495868	4.54545454545455	7.02479338842975	0	0.826446280991736	1.65289256198347	0
843	872	"Serra Campos Gerais"	-24.66667	-50.21667	35	"AWI"	35	630	1328	1010	5.03875968992248	0	0	0	0	0	10.8527131782946	0.387596899224806	0	0.387596899224806	0	0	0	0	0	0	0	2.32558139534884	0	0	0	0	36.046511627907	0	0	0	0	0	0	0	0	0	0	0	4.26356589147287	0	0	0	0	0.387596899224806	0	0	0	2.32558139534884	18.6046511627907	1.93798449612403	0	0	0	0	0	0	0.387596899224806	0	0	0	0	0.387596899224806	0.387596899224806	0	0	0	0	0	0	0.387596899224806	0.387596899224806	0	2.32558139534884	5.03875968992248	0	2.32558139534884	5.42635658914729	0.387596899224806
843	872	"Serra Campos Gerais"	-24.66667	-50.21667	40	"AWI"	40	815	1432	1153	1.68067226890756	0	0.420168067226891	0	0	0	20.5882352941176	0	0	0	0	0	0	0	0	0	0	1.26050420168067	0.420168067226891	0	0	0	38.655462184874	0	0	0.420168067226891	0	0	0	0	0	0	0	0	5.46218487394958	0	0	0	0	0	0	0	0	3.36134453781513	9.66386554621849	1.26050420168067	0	0	0	0	0	0	0	0	0	0	0	0.420168067226891	0	0	0	0	0	0	0	0	0	0	2.94117647058824	8.40336134453782	0	1.26050420168067	3.78151260504202	0
843	872	"Serra Campos Gerais"	-24.66667	-50.21667	45	"AWI"	45	1048	1531	1294	3.38983050847458	0	0	0	0	0	19.0677966101695	1.69491525423729	0	0.423728813559322	0	0	0	0	0	0	0	1.27118644067797	0	0.847457627118644	0	0	38.9830508474576	0	0	0	0	0	0	0	0	0	0.423728813559322	0	5.93220338983051	0	0	0	0	0	0	0	0	2.96610169491525	8.47457627118644	0.423728813559322	0	0	0	0	0	0	1.27118644067797	0	0	0	0	0	0	0	0.423728813559322	0	0	0	0	0.423728813559322	0	0	2.54237288135593	7.20338983050847	0	2.11864406779661	1.69491525423729	0.423728813559322
843	872	"Serra Campos Gerais"	-24.66667	-50.21667	50	"AWI"	50	1296	1728	1469	6.14525139664804	0	0	0	0	0	10.0558659217877	1.11731843575419	0	0.558659217877095	0	0	0	0	0	0	0	3.35195530726257	0	0	0	0	41.340782122905	0	0	0	0	0	0	0	0	0	0	0.558659217877095	9.49720670391061	0	0	0	0	0	0	0	0	4.46927374301676	6.70391061452514	1.11731843575419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.558659217877095	0.558659217877095	0	3.35195530726257	6.70391061452514	0	0	2.79329608938547	1.11731843575419
