"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Ceanothus"	"Chrysolepis"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Liliaceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Pseudotsuga"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Salix"	"Sambucus"	"Santalaceae"	"Sarcobataceae"	"Taxus"	"Thalictrum"	"Tsuga"
1592	1642	"Little Lake"	44.166038	-123.584708	30	"AWI"	30	-50	691	167	1.25523012552301	0	43.0962343096234	2.09205020920502	1.25523012552301	1.25523012552301	0	0	0	0	0	0	0	0	2.09205020920502	0	8.36820083682008	0	0	0	0	2.51046025104602	0	0	0	0.418410041841004	0.418410041841004	0	0	0.418410041841004	23.0125523012552	0	0.836820083682008	0.418410041841004	10.0418410041841	0.418410041841004	0	0	0	0	1.25523012552301	0	0	0.418410041841004	0	0.418410041841004	0
1592	1642	"Little Lake"	44.166038	-123.584708	50	"AWI"	50	40	954	352	5.67685589519651	0	55.4585152838428	0	0	0.436681222707424	0	0	0.436681222707424	0	0	0	0.873362445414847	0	0	6.98689956331878	2.18340611353712	0.436681222707424	0	0	2.18340611353712	3.05676855895197	0	0	0	0	0	0.873362445414847	0	0	2.62008733624454	0	1.31004366812227	0	13.5371179039301	0	0	0	0	0.436681222707424	2.18340611353712	0	0	0	1.31004366812227	0	0
1592	1642	"Little Lake"	44.166038	-123.584708	60	"AWI"	60	64	1172	435	8.04597701149425	5.74712643678161	0	0	1.14942528735632	3.44827586206897	0	0	0	0	0	0	0	0	3.44827586206897	6.89655172413793	18.3908045977011	0	0	0	2.29885057471264	0	0	0	0	0	0	2.29885057471264	0	0	1.14942528735632	0	0	0	36.7816091954023	0	0	0	0	0	10.3448275862069	0	0	0	0	0	0
1592	1642	"Little Lake"	44.166038	-123.584708	120	"AWI"	120	403	1733	984	7.79661016949153	0	35.9322033898305	0	0	0	0.338983050847458	0	0	0	0	0	0	0	1.01694915254237	8.8135593220339	5.08474576271187	0	0	0	2.03389830508475	0	0	0	0	0	0	2.03389830508475	0	0	0.338983050847458	0	0	0	32.5423728813559	0.338983050847458	0	0	0	1.01694915254237	2.3728813559322	0	0.338983050847458	0	0	0	0
1592	1642	"Little Lake"	44.166038	-123.584708	150	"AWI"	150	611	2039	1268	7.83783783783784	0	45.1351351351351	0	0.27027027027027	0.27027027027027	0.27027027027027	0	0	0	0	0	0	0	1.89189189189189	1.89189189189189	2.16216216216216	0	0	0.27027027027027	2.97297297297297	0	0	0	0.27027027027027	0.810810810810811	0	0.540540540540541	0	0	0.810810810810811	0	0	0	33.5135135135135	0.27027027027027	0	0	0	0	0.540540540540541	0.27027027027027	0	0	0	0	0
1592	1642	"Little Lake"	44.166038	-123.584708	180	"AWI"	180	807	2247	1535	1.92307692307692	0	0	1.92307692307692	0.641025641025641	0	1.28205128205128	0	0	0	0	0	0	0	5.12820512820513	8.97435897435897	1.28205128205128	0	0	0	4.48717948717949	0.641025641025641	0	0	0	0	0	1.28205128205128	0	0	1.92307692307692	0	0	0	67.948717948718	0.641025641025641	0	0	0	0	1.92307692307692	0	0	0	0	0	0
1592	1642	"Little Lake"	44.166038	-123.584708	210	"AWI"	210	1096	2454	1811	14.0065146579805	0	33.8762214983713	0.325732899022801	0	0	0.651465798045603	0	0	0	0	0	0	0	0.977198697068404	5.53745928338762	2.28013029315961	0	0	0	1.95439739413681	0	0	0	0	0	0	1.62866449511401	2.60586319218241	0.325732899022801	0.325732899022801	0	0.325732899022801	0.651465798045603	32.8990228013029	0.325732899022801	0	0	0	0	0.977198697068404	0.325732899022801	0	0	0	0	0
1592	1642	"Little Lake"	44.166038	-123.584708	230	"AWI"	230	1267	2570	1972	6.25	0	36.6666666666667	0	0	0	0.416666666666667	0	0	0	0	0	0	0	1.66666666666667	5.83333333333333	1.25	0	0	0	3.33333333333333	0.416666666666667	0	0	0	0	0	0.833333333333333	6.66666666666667	0	0.416666666666667	0	0	0.416666666666667	35	0.416666666666667	0	0	0	0	0.416666666666667	0	0	0	0	0	0
1592	1642	"Little Lake"	44.166038	-123.584708	250	"AWI"	250	1432	2688	2135	1.85758513931889	0	79.5665634674923	0	0	0	0	0	0	0	0	0.309597523219814	0	0	0.928792569659443	4.64396284829721	0	0	0	0	0.309597523219814	0	0	0	0	0	0	1.23839009287926	3.40557275541796	0	0	0	0	0	6.5015479876161	0	0	0	0	0	0.928792569659443	0	0	0	0.309597523219814	0	0
1592	1642	"Little Lake"	44.166038	-123.584708	270	"AWI"	270	1592	2824	2309	7.66283524904215	0	34.4827586206897	0	0	0	0	0	0	0	0	0	0	0	1.91570881226054	5.3639846743295	0.383141762452107	0	0	0	1.91570881226054	0.766283524904214	0	0	0	0	0	2.68199233716475	0	0	1.14942528735632	0	0	0.383141762452107	22.9885057471264	1.53256704980843	0	0	0	0	1.14942528735632	0	0	0	0	0	17.6245210727969
