"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Larix"	"Liliaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinaceae"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Salix"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Viburnum"
1698	1754	"Lac Mimi"	47.49694	-70.37583	175	"AWI"	175	2374	5320	3772	8	0	12	0	1	0	0	0	0	0	0	0	0	0	0	1	0	9	0	1	3	0	1	0	0	0	1	0	0	0	0	11	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	200	"AWI"	200	2885	5830	4323	13	0	14	0	1	0	0	0	0	0	1	0	16	0	1	3	0	2	16	0	8	0	2	0	0	0	5	0	0	5	42	10	96	7	0	0	0	20	0	0	1	0	0	0	0	0	2	4	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	225	"AWI"	225	3410	6381	4877	11	0	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	8	0	4	0	0	0	1	0	1	0	0	1	0	6	0	1	0	0	0	2	0	0	0	0	0	3	0	0	1	0	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	250	"AWI"	250	3944	6879	5448	22	0	20	1	0	0	0	0	0	0	0	0	5	2	0	1	0	4	8	1	9	0	1	0	0	0	1	0	0	2	29	9	125	3	0	0	0	14	0	1	0	1	0	0	0	0	4	12	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	275	"AWI"	275	4548	7338	5999	9	0	34	0	0	0	0	0	0	0	0	0	4	4	0	0	0	2	4	0	5	0	0	0	1	0	1	0	0	1	0	14	115	3	0	0	0	8	0	0	0	0	0	1	0	0	4	0	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	300	"AWI"	300	5115	7780	6558	17	0	22	1	1	0	0	0	0	0	0	0	6	2	0	0	0	3	12	0	3	0	0	0	3	0	3	0	0	2	31	10	117	1	0	0	0	7	0	0	0	0	0	1	1	0	16	1	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	325	"AWI"	325	5764	8182	7107	16	0	13	0	2	0	0	0	0	0	0	0	7	1	0	0	0	1	10	0	5	0	1	0	2	0	0	0	0	0	0	14	0	3	0	0	0	7	0	0	1	1	0	0	0	0	13	2	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	350	"AWI"	350	6378	8616	7653	14	0	7	1	0	0	218	0	0	1	0	0	2	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	7	83	1	0	0	0	4	0	0	0	0	0	0	0	0	7	2	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	375	"AWI"	375	7153	8997	8184	11	0	17	1	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	4	0	3	145	1	0	0	0	12	0	0	0	1	0	0	0	0	5	6	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	390	"AWI"	390	7655	9257	8492	25	0	37	0	2	0	0	0	0	0	0	0	7	1	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	1	0	5	159	4	0	0	0	18	0	0	0	0	0	0	0	0	6	5	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	400	"AWI"	400	8196	9381	8693	40	0	26	0	1	0	327	0	0	1	0	1	10	6	0	0	0	1	11	0	6	0	0	0	3	0	5	0	0	0	45	16	112	2	0	0	0	19	0	0	1	3	0	0	0	0	4	8	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	415	"AWI"	415	8816	9974	9385	14	0	54	1	1	0	0	0	0	0	0	1	11	1	1	0	0	0	0	0	4	0	0	0	2	0	8	0	0	3	0	6	74	4	0	0	0	16	0	0	1	1	0	0	0	1	2	3	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	420	"AWI"	420	8933	10385	9699	6	0	28	2	0	0	0	0	0	0	0	0	1	3	0	0	0	3	0	0	2	0	0	0	0	0	4	0	0	0	0	3	0	2	0	0	0	7	0	0	0	6	0	1	0	0	2	3	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	425	"AWI"	425	9078	10796	9971	12	0	22	0	2	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	5	0	0	0	1	0	3	0	0	1	0	11	40	2	0	0	0	1	0	0	0	0	0	0	0	0	1	2	1
1698	1754	"Lac Mimi"	47.49694	-70.37583	430	"AWI"	430	9318	10890	10152	4	0	46	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	4	0	0	0	2	0	3	0	0	0	0	5	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	0	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	435	"AWI"	435	9481	11035	10316	25	0	85	0	1	0	0	0	0	0	0	0	4	2	0	0	0	1	0	0	2	0	0	0	5	0	6	0	0	2	33	7	43	3	0	0	0	11	0	0	0	1	0	5	0	0	0	2	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	440	"AWI"	440	9601	11265	10478	32	0	93	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	1	0	2	0	3	0	0	2	0	8	0	1	0	0	0	10	0	0	0	1	0	0	0	0	0	1	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	445	"AWI"	445	9762	11417	10613	18	0	164	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	6	4	0	0	3	0	10	0	0	3	0	11	45	1	0	9	0	7	0	0	0	2	0	0	0	0	0	0	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	450	"AWI"	450	9915	11503	10732	18	0	233	0	2	0	392	0	0	1	0	0	7	1	0	0	0	0	0	0	12	0	0	0	4	0	1	1	0	3	0	3	56	0	0	0	0	10	0	0	0	0	0	0	0	0	0	2	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	455	"AWI"	455	10034	11638	10856	1	0	253	0	1	0	0	0	0	0	0	0	5	5	0	1	0	0	3	0	7	8	0	0	2	0	6	0	0	0	0	6	0	2	0	21	0	7	1	0	0	4	0	0	0	0	0	1	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	460	"AWI"	460	10156	11790	10980	5	0	150	0	0	0	0	0	0	1	0	0	0	17	1	1	1	0	0	0	7	0	0	0	0	0	12	0	0	2	0	11	0	3	0	32	0	17	0	0	0	1	0	0	0	0	1	1	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	465	"AWI"	465	10387	11881	11096	0	0	45	0	5	0	0	0	0	0	0	0	12	21	3	1	0	0	5	0	3	0	1	0	0	0	17	0	0	0	0	13	68	4	0	0	0	12	0	0	0	8	0	0	0	0	0	7	3
1698	1754	"Lac Mimi"	47.49694	-70.37583	470	"AWI"	470	10577	11981	11214	0	0	0	0	2	0	0	0	0	0	0	1	11	18	1	0	0	0	0	0	10	0	0	0	0	0	12	0	0	0	0	7	0	3	0	0	0	13	0	1	1	5	0	1	0	0	0	1	1
1698	1754	"Lac Mimi"	47.49694	-70.37583	475	"AWI"	475	10704	12118	11342	8	0	0	0	3	0	297	0	0	0	0	0	11	21	2	1	0	0	3	0	11	0	1	0	0	0	20	0	0	0	110	10	124	5	0	0	0	37	0	0	0	11	0	0	0	0	2	0	2
1698	1754	"Lac Mimi"	47.49694	-70.37583	480	"AWI"	480	10911	12261	11500	0	0	0	0	8	0	0	0	0	0	0	0	17	43	3	0	0	0	0	0	9	14	0	0	0	0	0	2	0	1	0	4	0	5	0	0	0	6	1	0	0	14	0	0	0	0	2	0	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	490	"AWI"	490	11209	12670	11876	0	0	0	0	12	0	0	0	0	0	0	2	2	30	0	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	29	5	0	0	0	7	2	0	0	33	0	0	0	0	1	0	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	500	"AWI"	500	11499	13186	12297	0	0	0	0	19	0	0	0	0	0	0	0	2	55	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	5	0	0	0	18	0	0	0	10	2	0	0	50	0	0	0	0	1	0	0
1698	1754	"Lac Mimi"	47.49694	-70.37583	505	"AWI"	505	11621	13459	12550	2	0	8	0	28	0	32	0	0	0	0	0	2	116	1	3	0	0	0	0	8	0	0	0	0	2	1	1	0	1	0	2	45	14	0	0	0	5	1	0	2	59	0	0	0	0	0	0	0
