"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ericales"	"Juniperus"	"Onagraceae"	"Picea"	"Poaceae"	"Polygonaceae"	"Populus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Thalictrum"
992	1024	"Headwaters Lake"	67.93333	-155.05	0	"AWI"	0	-155	14	-69	29.7658862876254	2.67558528428094	0	28.7625418060201	0	0	0	23.0769230769231	2.0066889632107	0	0	5.68561872909699	4.68227424749164	0	0	0	0	0.334448160535117	3.01003344481605	0
992	1024	"Headwaters Lake"	67.93333	-155.05	4	"AWI"	4	-51	437	122	22.8295819935691	2.57234726688103	0	40.5144694533762	0	0	0.321543408360129	16.7202572347267	1.28617363344051	0	0	4.82315112540193	6.10932475884244	0	0	0	0	0	4.82315112540193	0
992	1024	"Headwaters Lake"	67.93333	-155.05	12	"AWI"	12	196	1017	544	26.510067114094	3.02013422818792	0	36.5771812080537	0	0	0	18.4563758389262	2.01342281879195	0	0	5.70469798657718	4.02684563758389	0	0	0.335570469798658	0	0	3.35570469798658	0
992	1024	"Headwaters Lake"	67.93333	-155.05	20	"AWI"	20	511	1527	970	27.7966101694915	3.38983050847458	0	41.0169491525424	0	0	0.338983050847458	12.8813559322034	1.35593220338983	0	0.338983050847458	5.76271186440678	2.3728813559322	0.677966101694915	0	0	0	0	4.06779661016949	0
992	1024	"Headwaters Lake"	67.93333	-155.05	34	"AWI"	34	1163	2299	1713	27.9863481228669	1.36518771331058	0	38.9078498293515	0	0	0	17.7474402730375	2.04778156996587	0	0	4.77815699658703	2.38907849829352	0	0	0	0	0	4.43686006825939	0.341296928327645
992	1024	"Headwaters Lake"	67.93333	-155.05	46	"AWI"	46	1778	2899	2354	30.6188925081433	1.62866449511401	0	38.1107491856677	0	0	0	17.9153094462541	0.977198697068404	0	0	3.58306188925081	3.25732899022801	0.651465798045603	0	0	0	0	2.93159609120521	0.325732899022801
992	1024	"Headwaters Lake"	67.93333	-155.05	54	"AWI"	54	2223	3265	2778	32.6283987915408	2.7190332326284	0	30.5135951661631	0	0	0	21.4501510574018	2.11480362537764	0	0	3.92749244712991	3.62537764350453	0	0	0	0	0.302114803625378	2.7190332326284	0
992	1024	"Headwaters Lake"	67.93333	-155.05	66	"AWI"	66	2962	3786	3409	39.8671096345515	2.32558139534884	0	36.5448504983389	0	0	0	10.9634551495017	2.32558139534884	0	0	4.31893687707641	1.66112956810631	0.332225913621262	0	0	0	0	1.66112956810631	0
992	1024	"Headwaters Lake"	67.93333	-155.05	74	"AWI"	74	3460	4121	3797	38.9776357827476	2.87539936102236	0	28.1150159744409	0	0	0.319488817891374	16.6134185303514	2.23642172523962	0	0	4.15335463258786	2.87539936102236	0.319488817891374	0	0	0	0.319488817891374	3.19488817891374	0
992	1024	"Headwaters Lake"	67.93333	-155.05	82	"AWI"	82	3720	4565	4114	33.2225913621262	2.6578073089701	0	34.5514950166113	0	0	0	12.2923588039867	4.65116279069767	0	0	6.31229235880399	2.99003322259136	0.332225913621262	0	0.664451827242525	0	0.332225913621262	1.99335548172757	0
992	1024	"Headwaters Lake"	67.93333	-155.05	94	"AWI"	94	4134	5137	4607	34.7133757961783	0.955414012738854	0	42.3566878980892	0	0	0	10.828025477707	1.91082802547771	0	0	4.45859872611465	1.91082802547771	0	0	0	0	0.318471337579618	2.54777070063694	0
992	1024	"Headwaters Lake"	67.93333	-155.05	102	"AWI"	102	4419	5501	4936	40.1294498381877	2.26537216828479	0	39.4822006472492	0	0	0	11.9741100323625	1.61812297734628	0	0	0.970873786407767	2.26537216828479	0	0	0	0	0	1.29449838187702	0
992	1024	"Headwaters Lake"	67.93333	-155.05	110	"AWI"	110	4728	5858	5266	38.9261744966443	1.67785234899329	0	38.9261744966443	0	0	0	11.0738255033557	1.67785234899329	0	0	3.69127516778524	2.68456375838926	0	0	0	0	0	1.34228187919463	0
