"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Elaeagnus"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Salix"	"Sambucus"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"
1660	1716	"Sud du Lac du Noyer"	46.78778	-72.83778	455	"AWI"	455	9950	11464	10814	0.650759219088937	0	9.54446854663774	0	10.8459869848156	0	27.114967462039	0	0	0	0	0	0.433839479392625	0	0.650759219088937	8.24295010845987	1.30151843817787	0.433839479392625	0	0.650759219088937	0	0.216919739696312	0	0	0.867678958785249	1.30151843817787	0.433839479392625	0	0	0.216919739696312	0	6.941431670282	0	1.95227765726681	0	0	1.95227765726681	0	12.5813449023861	0	0.216919739696312	0.216919739696312	7.37527114967462	0	0	0.216919739696312	0	0.650759219088937	4.33839479392625	0.650759219088937	0
1660	1716	"Sud du Lac du Noyer"	46.78778	-72.83778	460	"AWI"	460	10054	11634	10919	0.66006600660066	0	17.4917491749175	0	5.28052805280528	2.97029702970297	29.3729372937294	0	0	0	0	0.66006600660066	0.33003300330033	0	0.33003300330033	5.28052805280528	0	0	0.33003300330033	0.66006600660066	0	0	0	0	1.65016501650165	0	0	0	0	0	0	0	0	0.66006600660066	5.28052805280528	0	2.64026402640264	0	14.5214521452145	0	0.33003300330033	0	3.96039603960396	0	0	0	0	3.3003300330033	4.29042904290429	0	0
1660	1716	"Sud du Lac du Noyer"	46.78778	-72.83778	465	"AWI"	465	10124	11851	11022	0.359712230215827	0	13.3093525179856	0.359712230215827	7.55395683453237	2.87769784172662	29.4964028776978	0	0.359712230215827	0	0	0	0.359712230215827	0	1.79856115107914	5.75539568345324	0	0	0	0.359712230215827	0	0	6.83453237410072	0	3.23741007194245	0	0	0	0	0.359712230215827	0	0.719424460431655	0	1.79856115107914	0	0	2.51798561151079	0	8.27338129496403	0	0	0	5.39568345323741	0	0	0.719424460431655	0	2.15827338129496	3.9568345323741	1.43884892086331	0
1660	1716	"Sud du Lac du Noyer"	46.78778	-72.83778	470	"AWI"	470	10202	12126	11117	0	0	27.1794871794872	0	4.61538461538462	0	34.8717948717949	0	0	0	0	1.02564102564103	0.512820512820513	0	0.512820512820513	7.17948717948718	0	0.512820512820513	0	0	0	0	0	0	1.53846153846154	0	0	0	0	0	0	1.53846153846154	0	0	0	0	3.07692307692308	0	9.23076923076923	0	0	0	2.56410256410256	0	0	0.512820512820513	0	2.56410256410256	2.56410256410256	0	0
1660	1716	"Sud du Lac du Noyer"	46.78778	-72.83778	10	"AWI"	10	-72	697	140	3.44827586206897	0	2.50783699059561	0	0	0	52.9780564263323	0	0	0.313479623824451	0	0	0	0	0	0.940438871473354	0	0	0	0.626959247648903	0	5.64263322884013	1.25391849529781	0	0	1.56739811912226	0	4.07523510971787	0	0	0	0	0	1.56739811912226	13.7931034482759	0	0.940438871473354	0	3.13479623824451	0	0	0	0	0	0.626959247648903	0	0	5.95611285266458	0.626959247648903	0	0
1660	1716	"Sud du Lac du Noyer"	46.78778	-72.83778	25	"AWI"	25	60	1401	504	2.01005025125628	0	3.76884422110553	0	0.251256281407035	0	51.5075376884422	0	0	0	0	0	0.50251256281407	0	0	3.26633165829146	0	0	0	0.50251256281407	0	6.28140703517588	2.01005025125628	0	0	2.01005025125628	0.251256281407035	5.0251256281407	0	0.753768844221105	0	0.50251256281407	0	0.251256281407035	10.0502512562814	0	0.251256281407035	0	2.76381909547739	0	0.50251256281407	0	0	0	0.251256281407035	0	0.50251256281407	4.77386934673367	2.01005025125628	0	0
1660	1716	"Sud du Lac du Noyer"	46.78778	-72.83778	40	"AWI"	40	251	1945	889	1.68539325842697	0	8.14606741573034	0	0	0	53.6516853932584	0	0	0	0	0	0.280898876404494	0	0.561797752808989	3.93258426966292	0	0	0	0.842696629213483	0	8.70786516853933	1.12359550561798	0	0.561797752808989	1.68539325842697	0	5.61797752808989	0	0.561797752808989	0	0.280898876404494	0	0	0	0	1.12359550561798	0	1.68539325842697	0	0.280898876404494	0	0	0	0	0	0	7.58426966292135	1.68539325842697	0	0
1660	1716	"Sud du Lac du Noyer"	46.78778	-72.83778	50	"AWI"	50	391	2291	1146	1.21654501216545	0	2.18978102189781	0	0	0	57.6642335766423	0	0.24330900243309	0	0	0.24330900243309	0.24330900243309	0	0	1.45985401459854	0	0	0	0	0	6.32603406326034	0	0.24330900243309	0	0	0	5.83941605839416	0	1.21654501216545	0	0.72992700729927	0	0	0	0	0.48661800486618	0	2.4330900243309	0	0	0	0	0	0	0	0	17.7615571776156	1.70316301703163	0	0
1660	1716	"Sud du Lac du Noyer"	46.78778	-72.83778	75	"AWI"	75	808	3006	1798	0.26246719160105	0	2.36220472440945	0	0	0	59.8425196850394	0	0	0	0	0	0	0	0.26246719160105	2.6246719160105	0	0	0	0.26246719160105	0	5.249343832021	2.0997375328084	0	0	0.78740157480315	0	6.2992125984252	0	2.36220472440945	0	0	0	0.26246719160105	2.6246719160105	0	0.5249343832021	0	5.51181102362205	0	0	0	0	0	0	0	0	8.13648293963255	0.5249343832021	0	0
1660	1716	"Sud du Lac du Noyer"	46.78778	-72.83778	100	"AWI"	100	1364	3638	2454	1.85185185185185	0	0	0	0.205761316872428	0	52.4691358024691	0	0	0	0	0	0	0	0	2.46913580246914	0	0	0	0.205761316872428	0	13.3744855967078	3.90946502057613	0	0	1.23456790123457	0	5.1440329218107	0	1.440329218107	0	0	0	1.23456790123457	0	0	0.823045267489712	0	2.05761316872428	0	0	0	0	0	0.411522633744856	0	0	10.9053497942387	2.26337448559671	0	0
