"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Juglans"	"Juncaceae"	"Juniperus"	"Larix"	"Morus"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Populus"	"Prunus"	"Quercus"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Taxus"	"Tilia"	"Tsuga"	"Ulmus"	"Viburnum"
1000	1033	"Tourbière de Lanoraie HENRI"	45.98889	-73.3	480	"AWI"	480	6399	7201	6793	0.952380952380952	1.49659863945578	0.816326530612245	0	0.136054421768707	0	0	6.12244897959184	0	0	0.136054421768707	0	0	0	0.680272108843537	0	0	0.272108843537415	0	0	0	0	0	0	0	0	0.136054421768707	0	77.4149659863946	0	0	0	0.136054421768707	5.71428571428571	0	0	0.272108843537415	0.136054421768707	0	0	0	0.952380952380952	3.6734693877551	0.54421768707483	0.408163265306122
1000	1033	"Tourbière de Lanoraie HENRI"	45.98889	-73.3	500	"AWI"	500	6575	7714	7059	24.5283018867925	0	3.77358490566038	1.88679245283019	0	0	0	13.2075471698113	0	0	0	0	0	0	3.77358490566038	0	0	0	0	0	0	0	0	0	1.88679245283019	0	0	0	0	0	0	0	0	24.5283018867925	0	0	0	0	0	0	0	0	26.4150943396226	0	0
1000	1033	"Tourbière de Lanoraie HENRI"	45.98889	-73.3	515	"AWI"	515	6701	8092	7266	8.57142857142857	0	0	0	0	0	0	27.1428571428571	0	0	0	0	0	0	11.4285714285714	2.85714285714286	0	0	0	0	1.42857142857143	0	1.42857142857143	0	1.42857142857143	1.42857142857143	0	0	0	0	0	0	2.85714285714286	22.8571428571429	0	0	0	0	0	0	0	1.42857142857143	15.7142857142857	1.42857142857143	0
1000	1033	"Tourbière de Lanoraie HENRI"	45.98889	-73.3	20	"AWI"	20	-9	561	210	1.35396518375242	0	0.967117988394584	0.386847195357834	0	0.580270793036751	0	13.1528046421663	0	0	0	0	0	2.12765957446809	9.86460348162476	0	0	0.773694390715667	0	0	0	0	0	0	1.1605415860735	0	0	0	48.742746615087	0	0	0.193423597678917	0	1.93423597678917	0	1.1605415860735	0	0	0	0.193423597678917	0	0.580270793036751	16.4410058027079	0.386847195357834	0
1000	1033	"Tourbière de Lanoraie HENRI"	45.98889	-73.3	40	"AWI"	40	282	816	523	0.576923076923077	0	0	0.192307692307692	0	0.192307692307692	0	17.6923076923077	0	0.384615384615385	0	0	0	0.192307692307692	6.73076923076923	0	0	1.92307692307692	0	0	0.192307692307692	0	0	0	1.15384615384615	0	0	0	46.7307692307692	0	0	0	0	1.34615384615385	0	0	0	0.192307692307692	0	0.576923076923077	0	0.384615384615385	20.9615384615385	0.576923076923077	0
1000	1033	"Tourbière de Lanoraie HENRI"	45.98889	-73.3	60	"AWI"	60	635	1378	926	2.21914008321775	0	1.10957004160888	0.13869625520111	0	0	0	16.7822468793343	0.277392510402219	0	0	0	0	0.13869625520111	9.43134535367545	0	0	2.9126213592233	0	0	0.277392510402219	0	0	0	2.9126213592233	0	0	0	32.5936199722608	0	0	0.277392510402219	0	3.32871012482663	0	0	0	0	0	0.13869625520111	0	0.693481276005548	26.2135922330097	0.416088765603329	0.13869625520111
1000	1033	"Tourbière de Lanoraie HENRI"	45.98889	-73.3	80	"AWI"	80	884	2209	1474	1.42857142857143	2.38095238095238	0	0	0	0	0	11.7460317460317	0	0	0.158730158730159	0	0	0.476190476190476	5.07936507936508	0	0	1.11111111111111	0	0	0.317460317460317	0.158730158730159	0	0.158730158730159	5.87301587301587	0	0.158730158730159	0	41.4285714285714	0	0	0	0	2.85714285714286	0	0	0	0.158730158730159	0	0.317460317460317	0	0.634920634920635	24.6031746031746	0.952380952380952	0
1000	1033	"Tourbière de Lanoraie HENRI"	45.98889	-73.3	100	"AWI"	100	1294	2703	2051	0.932090545938748	0	0	0	0	0	0	8.12250332889481	0	0	0	0	0	0	6.39147802929427	0	0	0	0.798934753661784	0	0.266311584553928	0	0	1.06524633821571	8.92143808255659	0	0.133155792276964	0	39.6804260985353	0	0	0	0	1.33155792276964	0	0	0.133155792276964	0	0	0.133155792276964	0.266311584553928	0.399467376830892	30.6258322237017	0.798934753661784	0
1000	1033	"Tourbière de Lanoraie HENRI"	45.98889	-73.3	120	"AWI"	120	1871	3055	2633	1.03626943005181	0	0	0	0	0	0	14.6804835924007	0	0.172711571675302	0	0	0	0.172711571675302	8.98100172711572	0	0	3.10880829015544	0	0.172711571675302	0.690846286701209	0.345423143350604	0	0.863557858376511	4.49050086355786	0	0	0	37.6511226252159	0	0	0	0	2.76338514680484	0	0	0	0	0	0.172711571675302	0	0	21.9343696027634	2.76338514680484	0
1000	1033	"Tourbière de Lanoraie HENRI"	45.98889	-73.3	140	"AWI"	140	2279	3303	2929	1.2448132780083	1.2448132780083	0	0	0	0	0	20.3319502074689	0.20746887966805	0.829875518672199	0	0	0	0	6.63900414937759	0	0	3.3195020746888	0	0	0.622406639004149	0	0	1.03734439834025	9.54356846473029	0	0.4149377593361	0	25.9336099585062	0	0	0	0	3.11203319502075	0	0	0	0	0	0.4149377593361	0	0.622406639004149	23.2365145228216	1.2448132780083	0
