"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ericales"	"Indeterminable"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Saxifragaceae"
261	267	"Banks Island 74MS11"	71.75	-124.26667	0	"AWI"	0	-137	32	-50	6.22950819672131	6.22950819672131	0.983606557377049	14.7540983606557	2.29508196721311	0	23.2786885245902	0	9.83606557377049	9.18032786885246	6.22950819672131	0	9.50819672131147	0	0	0	9.50819672131147	1.9672131147541
261	267	"Banks Island 74MS11"	71.75	-124.26667	5	"AWI"	5	-63	485	103	5.59210526315789	6.90789473684211	0.328947368421053	14.1447368421053	1.64473684210526	0	22.6973684210526	0	10.1973684210526	8.22368421052632	5.59210526315789	0	11.8421052631579	0	0.986842105263158	0	8.88157894736842	2.96052631578947
261	267	"Banks Island 74MS11"	71.75	-124.26667	10	"AWI"	10	-37	1011	252	7.47663551401869	8.72274143302181	3.73831775700935	14.9532710280374	0	0	21.183800623053	0	4.67289719626168	6.23052959501558	4.67289719626168	0	14.9532710280374	3.11526479750779	0.311526479750779	0	7.78816199376947	2.18068535825545
261	267	"Banks Island 74MS11"	71.75	-124.26667	15	"AWI"	15	66	1197	453	6.66666666666667	9.20634920634921	3.49206349206349	16.1904761904762	0	0	22.5396825396825	0	6.03174603174603	6.98412698412698	4.44444444444444	0	10.1587301587302	3.49206349206349	1.58730158730159	0	7.3015873015873	1.9047619047619
261	267	"Banks Island 74MS11"	71.75	-124.26667	20	"AWI"	20	114	1526	638	10.2310231023102	4.29042904290429	0	26.0726072607261	1.32013201320132	0	15.8415841584158	0	6.93069306930693	5.94059405940594	2.97029702970297	0	21.7821782178218	0	0	0	1.65016501650165	2.97029702970297
261	267	"Banks Island 74MS11"	71.75	-124.26667	25	"AWI"	25	259	1690	826	9.9009900990099	5.61056105610561	0	24.7524752475248	1.65016501650165	0	16.1716171617162	0	8.25082508250825	6.6006600660066	2.31023102310231	0	18.4818481848185	0	0	0	3.63036303630363	2.64026402640264
261	267	"Banks Island 74MS11"	71.75	-124.26667	30	"AWI"	30	329	1949	1015	4.43686006825939	6.48464163822526	0	13.3105802047782	1.36518771331058	0	29.3515358361775	0	3.7542662116041	6.48464163822526	1.02389078498294	0	29.3515358361775	0	0	0	1.36518771331058	3.07167235494881
261	267	"Banks Island 74MS11"	71.75	-124.26667	35	"AWI"	35	489	2088	1211	5.80645161290323	6.7741935483871	0	22.9032258064516	0.32258064516129	0	26.7741935483871	0	6.7741935483871	6.7741935483871	1.61290322580645	0	17.0967741935484	0	0	0	2.25806451612903	2.90322580645161
261	267	"Banks Island 74MS11"	71.75	-124.26667	40	"AWI"	40	595	2321	1398	4.92307692307692	5.53846153846154	0.923076923076923	23.6923076923077	0	0	24.9230769230769	2.46153846153846	5.23076923076923	4.92307692307692	2.46153846153846	0	13.5384615384615	0	2.15384615384615	0	4.92307692307692	4.30769230769231
261	267	"Banks Island 74MS11"	71.75	-124.26667	45	"AWI"	45	788	2457	1588	5.37974683544304	6.32911392405063	1.26582278481013	19.9367088607595	0	0	25.3164556962025	2.21518987341772	4.74683544303798	5.69620253164557	2.84810126582278	0	14.873417721519	0	1.89873417721519	0	5.37974683544304	4.11392405063291
