"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Aquifoliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Castanea"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Juglans"	"Larix"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Rhamnaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"
1531	1569	"Lac Colin"	46.71667	-70.3	2	"AWI"	2	-18	191	77	4.98866213151927	0.680272108843537	6.57596371882086	0	0.226757369614512	0.453514739229025	0	60.7709750566893	0	0.453514739229025	0	0	0.453514739229025	0	0	1.36054421768707	0.453514739229025	0	0	0	0.226757369614512	9.75056689342404	4.76190476190476	0	0	3.85487528344671	0	1.58730158730159	0	0.453514739229025	1.13378684807256	0	0	0	0.680272108843537	0	1.13378684807256	0
1531	1569	"Lac Colin"	46.71667	-70.3	10	"AWI"	10	37	736	287	5.79710144927536	0.62111801242236	6.41821946169772	0	0	0.20703933747412	0	62.9399585921325	0	0	0	0	0.82815734989648	0	0.20703933747412	2.48447204968944	0.20703933747412	0	0.20703933747412	0	0.20703933747412	8.48861283643892	6.00414078674948	0	0	1.24223602484472	0	1.65631469979296	0	0	0.20703933747412	0	0	0.20703933747412	0.41407867494824	0	1.44927536231884	0.20703933747412
1531	1569	"Lac Colin"	46.71667	-70.3	20	"AWI"	20	74	1429	557	3.83435582822086	1.22699386503067	7.05521472392638	0.153374233128834	0	0.613496932515337	0	60.8895705521472	0	0.153374233128834	0	0	1.22699386503067	0	0.153374233128834	1.53374233128834	1.38036809815951	0	0	0.306748466257669	0.460122699386503	9.8159509202454	6.13496932515337	0	0	0.920245398773006	0	2.14723926380368	0	0	0	0	0	0	0.153374233128834	0	1.84049079754601	0
1531	1569	"Lac Colin"	46.71667	-70.3	40	"AWI"	40	392	2001	1224	4.08163265306122	0.87463556851312	5.3935860058309	0	0.145772594752187	0	0	65.1603498542274	0.145772594752187	0.291545189504373	0	0	0.728862973760933	0	0	2.91545189504373	0.583090379008746	0	0	1.31195335276968	0.728862973760933	5.3935860058309	5.97667638483965	0	0.145772594752187	0.87463556851312	0	1.31195335276968	0	0.291545189504373	0	0.291545189504373	0	0	0.145772594752187	0	2.91545189504373	0.291545189504373
1531	1569	"Lac Colin"	46.71667	-70.3	60	"AWI"	60	952	2413	1812	4.08602150537634	1.0752688172043	8.81720430107527	0	0	0	0	58.7096774193548	0.21505376344086	0	0	0	1.0752688172043	0	0.43010752688172	3.01075268817204	0.21505376344086	0	0	0.21505376344086	0.43010752688172	9.46236559139785	7.52688172043011	0	0	0.860215053763441	0	1.29032258064516	0	0	0	0	0	0	0	0.21505376344086	2.1505376344086	0.21505376344086
1531	1569	"Lac Colin"	46.71667	-70.3	80	"AWI"	80	1836	2711	2346	5.68627450980392	1.76470588235294	8.62745098039216	0	0	0	0	64.7058823529412	0	0	0	0.196078431372549	1.17647058823529	0	0	3.92156862745098	0.392156862745098	0	0	0.784313725490196	0.588235294117647	6.27450980392157	0	0	0.196078431372549	0.392156862745098	0	1.76470588235294	0	0.196078431372549	0	0.196078431372549	0	0	0	0	2.74509803921569	0.392156862745098
1531	1569	"Lac Colin"	46.71667	-70.3	100	"AWI"	100	2502	3055	2793	3.66666666666667	1.5	8.66666666666667	0	0.166666666666667	0.666666666666667	0	60	0	0	0	0.166666666666667	0.833333333333333	0	0	2	1.66666666666667	0.333333333333333	0.166666666666667	0.5	0.333333333333333	3.5	11.5	0	0	0.333333333333333	0	1	0	0.166666666666667	0	0	0	0	0.166666666666667	0	2.5	0.166666666666667
1531	1569	"Lac Colin"	46.71667	-70.3	120	"AWI"	120	2726	3531	3096	1.69133192389006	2.5369978858351	10.1479915433404	0	0.211416490486258	0.211416490486258	0	59.6194503171247	0	0	0	0	0.422832980972516	0	0.211416490486258	2.95983086680761	0.634249471458774	0	0	0.422832980972516	0.845665961945032	4.86257928118393	10.7822410147992	0	0	0.422832980972516	0	1.26849894291755	0	0.211416490486258	0	0	0	0	0	0	1.90274841437632	0.634249471458774
1531	1569	"Lac Colin"	46.71667	-70.3	140	"AWI"	140	3046	3772	3417	2.31839258114374	2.00927357032457	6.49149922720247	0	0.618238021638331	0	0	62.7511591962906	0	0	0	0	0.927357032457496	0	0	2.31839258114374	1.08191653786708	0	0	0.463678516228748	0.309119010819165	4.32766615146832	9.89180834621329	0	0	1.39103554868624	0.309119010819165	1.08191653786708	0	0.309119010819165	0	0	0	0.154559505409583	0.154559505409583	0	1.85471406491499	1.23647604327666
1531	1569	"Lac Colin"	46.71667	-70.3	162	"AWI"	162	3402	4208	3757	3.71428571428571	2.85714285714286	10.5714285714286	0	0	0	0	56.5714285714286	0	0	0	0	0.285714285714286	0	0	1.71428571428571	0.285714285714286	0	0.285714285714286	0.857142857142857	0.571428571428571	3.71428571428571	13.4285714285714	0	0.285714285714286	1.14285714285714	0	1.71428571428571	0	0.285714285714286	0	0	0	0	0.571428571428571	0	1.14285714285714	0
1531	1569	"Lac Colin"	46.71667	-70.3	180	"AWI"	180	3571	4532	3999	2.44604316546763	2.30215827338129	12.8057553956835	0	0	0.143884892086331	0	58.8489208633094	0	0	0	0	0.719424460431655	0	0	3.7410071942446	0	0	0	0.143884892086331	0	2.73381294964029	12.3741007194245	0	0	1.00719424460432	0	1.15107913669065	0	0.143884892086331	0	0	0	0.287769784172662	0.431654676258993	0	0.431654676258993	0.287769784172662
1531	1569	"Lac Colin"	46.71667	-70.3	200	"AWI"	200	3772	4838	4271	2.44328097731239	1.2216404886562	10.6457242582897	0	0	0	0	61.9546247818499	0	0	0	0.174520069808028	1.04712041884817	0	0	1.74520069808028	1.74520069808028	0	0	1.74520069808028	0.349040139616056	1.91972076788831	9.59860383944154	0	0	0.87260034904014	0.174520069808028	1.74520069808028	0	0.349040139616056	0	0	0	0	0.698080279232112	0	0.698080279232112	0.87260034904014
1531	1569	"Lac Colin"	46.71667	-70.3	220	"AWI"	220	3981	5115	4549	3.68794326241135	1.41843971631206	10.0709219858156	0	0.141843971631206	0.283687943262411	0	59.7163120567376	0	0	0	0	0.425531914893617	0	0.141843971631206	2.69503546099291	1.41843971631206	0	0.283687943262411	0.709219858156028	0.567375886524823	1.98581560283688	12.1985815602837	0	0	0.567375886524823	0	1.84397163120567	0	0.425531914893617	0	0	0	0.283687943262411	0.283687943262411	0.283687943262411	0.283687943262411	0.283687943262411
1531	1569	"Lac Colin"	46.71667	-70.3	240	"AWI"	240	4242	5348	4820	3.24786324786325	2.22222222222222	7.17948717948718	0	0.170940170940171	0	0	60.8547008547009	0	0	0.170940170940171	0	0.854700854700855	0	0	1.36752136752137	1.53846153846154	0	0.512820512820513	0.683760683760684	0.512820512820513	2.56410256410256	12.991452991453	0	0	0.854700854700855	0.170940170940171	1.70940170940171	0	0.341880341880342	0	0	0	0	0.683760683760684	0.170940170940171	0.341880341880342	0.854700854700855
1531	1569	"Lac Colin"	46.71667	-70.3	260	"AWI"	260	4535	5554	5097	3.84615384615385	2.38095238095238	10.8058608058608	0.183150183150183	0	0.366300366300366	0	59.8901098901099	0.183150183150183	0	0	0	0.366300366300366	0	0	1.46520146520147	2.38095238095238	0	0.183150183150183	0.549450549450549	0.183150183150183	2.38095238095238	9.34065934065934	0	0.183150183150183	0.366300366300366	0	2.1978021978022	0	0	0	0	0.183150183150183	0.549450549450549	0.183150183150183	0.183150183150183	0.549450549450549	1.0989010989011
1531	1569	"Lac Colin"	46.71667	-70.3	280	"AWI"	280	4861	5743	5386	2.33333333333333	0.333333333333333	10.5	0	0.333333333333333	0.166666666666667	0	62.5	0	0	0	0	1	0	0	1	1.66666666666667	0	0.166666666666667	0	0.5	1.66666666666667	12.6666666666667	0	0	0.5	0	2.33333333333333	0	0.333333333333333	0	0	0	0	0.333333333333333	0	0.666666666666667	1
1531	1569	"Lac Colin"	46.71667	-70.3	300	"AWI"	300	5318	5909	5640	1.63204747774481	1.48367952522255	8.45697329376855	0	0	0.148367952522255	0	65.7270029673591	0	0	0	0	0.29673590504451	0	0	1.48367952522255	1.48367952522255	0	0	0.148367952522255	0.29673590504451	2.22551928783383	11.7210682492582	0	0.29673590504451	0	0	1.3353115727003	0	0.148367952522255	0	0	0	0.148367952522255	0.148367952522255	0.148367952522255	2.07715133531157	0.593471810089021
1531	1569	"Lac Colin"	46.71667	-70.3	320	"AWI"	320	5440	6222	5824	2.59481037924152	0.598802395209581	8.98203592814371	0	0.598802395209581	0.598802395209581	0	61.6766467065868	0	0	0	0	0.798403193612774	0	0	0.598802395209581	0.998003992015968	0	0	0.598802395209581	0	2.79441117764471	9.58083832335329	0	0.399201596806387	0.199600798403194	0.199600798403194	2.19560878243513	0	0	0	0	0	0.199600798403194	0.399201596806387	0.199600798403194	4.79041916167665	0.998003992015968
1531	1569	"Lac Colin"	46.71667	-70.3	340	"AWI"	340	5602	6463	6018	2.25303292894281	1.90641247833622	10.051993067591	0	0.173310225303293	0.346620450606586	0	58.0589254766031	0	0	0.346620450606586	0	0.519930675909879	0	0	0.519930675909879	0.866551126516464	0	0.866551126516464	1.38648180242634	0.346620450606586	2.07972270363951	12.4783362218371	0	0.693240901213172	0.693240901213172	0.173310225303293	1.73310225303293	0	0.173310225303293	0	0.173310225303293	0	0.173310225303293	0.173310225303293	0	3.29289428076256	0.519930675909879
1531	1569	"Lac Colin"	46.71667	-70.3	362	"AWI"	362	5776	6689	6239	4.59081836327345	1.39720558882236	8.58283433133733	0	0.399201596806387	0.399201596806387	0	56.8862275449102	0	0	0	0	0.798403193612774	0	0	0.798403193612774	0.399201596806387	0	0	0.399201596806387	0.399201596806387	3.1936127744511	9.78043912175649	0	0.598802395209581	0.598802395209581	0.199600798403194	0.798403193612774	0	0.598802395209581	0	0	0	0.399201596806387	0.199600798403194	0	7.38522954091816	1.19760479041916
1531	1569	"Lac Colin"	46.71667	-70.3	380	"AWI"	380	5923	6859	6413	2.53565768621236	2.06022187004754	9.03328050713154	0.158478605388273	0	0.475435816164818	0	50.2377179080824	0	0	0	0	0.792393026941363	0	0	1.10935023771791	1.743264659271	0	0	0.475435816164818	0.158478605388273	2.85261489698891	16.1648177496038	0	0	0.63391442155309	0	2.37717908082409	0	0	0	0.158478605388273	0.158478605388273	0.792393026941363	0	0	6.81458003169572	1.26782884310618
1531	1569	"Lac Colin"	46.71667	-70.3	400	"AWI"	400	6121	7030	6612	4.0590405904059	1.29151291512915	8.67158671586716	0	0.18450184501845	0.18450184501845	0	52.2140221402214	0	0	0	0	0.738007380073801	0	0	0.3690036900369	0.922509225092251	0	0.18450184501845	0.3690036900369	0.18450184501845	1.4760147601476	16.6051660516605	0	0	0	0	1.8450184501845	0	0	0	0	0	0.55350553505535	0.3690036900369	0	7.93357933579336	1.8450184501845
1531	1569	"Lac Colin"	46.71667	-70.3	420	"AWI"	420	6319	7187	6806	3.53356890459364	3.00353356890459	9.54063604240283	0	0	0	0	52.2968197879859	0.176678445229682	0	0.176678445229682	0	0.88339222614841	0	0	0.530035335689046	1.9434628975265	0	0.353356890459364	0.530035335689046	0	3.00353356890459	14.1342756183746	0	0	0.530035335689046	0	2.29681978798587	0	0.530035335689046	0	0.176678445229682	0	1.06007067137809	0.353356890459364	0	4.06360424028269	0.88339222614841
1531	1569	"Lac Colin"	46.71667	-70.3	440	"AWI"	440	6514	7329	6993	3.21888412017167	1.28755364806867	6.43776824034335	0	0	0.214592274678112	0	49.3562231759657	0	0	0	0	1.07296137339056	0	0.214592274678112	0.643776824034335	2.14592274678112	0	0	1.07296137339056	0.429184549356223	3.00429184549356	18.0257510729614	0	0	0.214592274678112	0	2.36051502145923	0	0	0	0	0	1.28755364806867	0.429184549356223	0.214592274678112	7.29613733905579	1.07296137339056
1531	1569	"Lac Colin"	46.71667	-70.3	460	"AWI"	460	6821	7427	7173	3.53817504655493	2.23463687150838	11.3594040968343	0	0	0	0	45.0651769087523	0.186219739292365	0	0	0	0.558659217877095	0	0	0.186219739292365	1.11731843575419	0	0.558659217877095	0.74487895716946	0	2.60707635009311	22.3463687150838	0	0.37243947858473	0.186219739292365	0	2.97951582867784	0	0.186219739292365	0	0	0	0.37243947858473	0.37243947858473	0	3.35195530726257	1.67597765363128
1531	1569	"Lac Colin"	46.71667	-70.3	480	"AWI"	480	7044	7641	7365	3.87931034482759	3.66379310344828	7.11206896551724	0.431034482758621	0	0	0	42.2413793103448	0	0	0.21551724137931	0	0	0	0	1.07758620689655	1.93965517241379	0	0	0.646551724137931	0	4.74137931034483	24.1379310344828	0	0	0.21551724137931	0.646551724137931	3.87931034482759	0	0.21551724137931	0	0.431034482758621	0	0.21551724137931	0	0	2.80172413793103	1.50862068965517
1531	1569	"Lac Colin"	46.71667	-70.3	500	"AWI"	500	7217	7928	7559	2.69461077844311	1.34730538922156	7.33532934131737	0	0	0	0	39.5209580838323	0	0	0.449101796407186	0	0.598802395209581	0	0.149700598802395	0.449101796407186	1.94610778443114	0	0.449101796407186	1.64670658682635	0.149700598802395	3.89221556886228	30.8383233532934	0	0	0.748502994011976	0.149700598802395	2.24550898203593	0	0	0	0.29940119760479	0	0.898203592814371	0.598802395209581	0	2.24550898203593	1.34730538922156
1531	1569	"Lac Colin"	46.71667	-70.3	520	"AWI"	520	7386	8184	7754	3.61145703611457	2.61519302615193	4.85678704856787	0.12453300124533	0.12453300124533	0.37359900373599	0	37.9825653798257	0	0	0.12453300124533	0	0.74719800747198	0	0.12453300124533	0.99626400996264	1.2453300124533	0	0	0.87173100871731	0.24906600249066	3.98505603985056	32.0049813200498	0	0.37359900373599	0.37359900373599	0.49813200498132	4.23412204234122	0	0.12453300124533	0	0.12453300124533	0	0.62266500622665	0	0	2.36612702366127	1.2453300124533
1531	1569	"Lac Colin"	46.71667	-70.3	540	"AWI"	540	7564	8429	7946	2.67295597484277	2.67295597484277	7.54716981132075	0	0	0.314465408805031	0	35.377358490566	0.157232704402516	0	0	0	0.314465408805031	0	0.157232704402516	0.471698113207547	1.41509433962264	0	0.314465408805031	0.943396226415094	0.471698113207547	4.55974842767296	34.1194968553459	0	0.157232704402516	0.471698113207547	0.628930817610063	3.30188679245283	0	0	0	0.157232704402516	0	0.628930817610063	0.943396226415094	0.157232704402516	0.628930817610063	1.41509433962264
1531	1569	"Lac Colin"	46.71667	-70.3	560	"AWI"	560	7804	8693	8146	4.54545454545455	2.13903743315508	8.9572192513369	0	0	0	0	32.0855614973262	0	0	0.267379679144385	0	0.668449197860963	0	0	0.53475935828877	0.935828877005348	0	0	0.935828877005348	0.802139037433155	5.48128342245989	35.2941176470588	0	0.133689839572192	0.668449197860963	0.133689839572192	2.80748663101604	0	0	0	0.401069518716578	0.133689839572192	0.668449197860963	0.267379679144385	0	1.20320855614973	0.935828877005348
1531	1569	"Lac Colin"	46.71667	-70.3	580	"AWI"	580	8041	8980	8398	4.51127819548872	1.31578947368421	9.77443609022556	0	0	0	0	38.5338345864662	0	0	0	0	0.75187969924812	0	0	0.18796992481203	0.93984962406015	0	0.18796992481203	0.75187969924812	0.18796992481203	4.88721804511278	30.4511278195489	0	0	0.56390977443609	0	3.57142857142857	0	0.18796992481203	0	0.37593984962406	0	0.37593984962406	0.56390977443609	0.18796992481203	0.56390977443609	1.12781954887218
1531	1569	"Lac Colin"	46.71667	-70.3	600	"AWI"	600	8246	9593	8789	5.75719649561952	2.25281602002503	5.13141426783479	0	0	0.250312891113892	0	29.9123904881101	0	0	0.125156445556946	0.250312891113892	0.625782227784731	0	0	0.125156445556946	2.37797246558198	0	0.250312891113892	1.12640801001252	1.12640801001252	4.50563204005006	36.4205256570713	0	0	0.250312891113892	0.250312891113892	5.13141426783479	0	0.250312891113892	0	0.125156445556946	0	0.876095118898623	0.250312891113892	0.125156445556946	1.25156445556946	1.25156445556946
1531	1569	"Lac Colin"	46.71667	-70.3	620	"AWI"	620	8503	9922	9193	3.19548872180451	1.8796992481203	7.89473684210526	0	0	0.18796992481203	0	42.6691729323308	0.56390977443609	0	0.18796992481203	0.18796992481203	0.37593984962406	0	0	0.18796992481203	2.81954887218045	0	0.37593984962406	1.31578947368421	0.18796992481203	5.07518796992481	22.3684210526316	0	0	0.93984962406015	0.93984962406015	3.57142857142857	0	0.18796992481203	0	0.56390977443609	0	0.56390977443609	0.93984962406015	0	0.37593984962406	2.44360902255639
1531	1569	"Lac Colin"	46.71667	-70.3	640	"AWI"	640	8913	10220	9609	6.17128463476071	0.251889168765743	17.7581863979849	0.125944584382872	0	0.251889168765743	0	40.3022670025189	0	0.125944584382872	0.503778337531486	0	0.503778337531486	0	0	0.251889168765743	1.00755667506297	0	0.125944584382872	0.377833753148615	0.377833753148615	5.66750629722922	17.632241813602	0	0	0.881612090680101	3.65239294710327	1.88916876574307	0	0	0	0.251889168765743	0	0.251889168765743	0.377833753148615	0	0.125944584382872	1.13350125944584
1531	1569	"Lac Colin"	46.71667	-70.3	660	"AWI"	660	9670	10542	10055	12.4361158432709	0	0	0.170357751277683	0	0	0	53.3219761499148	0	0.170357751277683	0.170357751277683	0.170357751277683	0.851788756388416	0	0	0	0.851788756388416	0	0.511073253833049	0.170357751277683	0.170357751277683	5.28109028960818	15.1618398637138	0	0.170357751277683	0.681431005110733	5.96252129471891	3.0664395229983	0	0	0.170357751277683	0	0	0	0	0	0	0.511073253833049
1531	1569	"Lac Colin"	46.71667	-70.3	670	"AWI"	670	9913	10803	10300	1.33928571428571	0.446428571428571	0	0	0	0.669642857142857	0	39.2857142857143	0	0	0	0	1.11607142857143	0	0	0.223214285714286	0.223214285714286	0	0	0	0.446428571428571	18.3035714285714	14.2857142857143	0	0.223214285714286	1.11607142857143	16.7410714285714	3.57142857142857	0	0	0	1.11607142857143	0	0	0	0	0	0.892857142857143
1531	1569	"Lac Colin"	46.71667	-70.3	673	"AWI"	673	10222	11049	10587	2.04778156996587	0.341296928327645	0	0	0	0.341296928327645	0	30.7167235494881	0	0	0.341296928327645	0	0.68259385665529	0	0	0	1.70648464163823	0	0.68259385665529	0.341296928327645	1.02389078498294	24.9146757679181	13.3105802047782	0	0	0.68259385665529	17.0648464163823	2.38907849829352	0	0.341296928327645	0	1.02389078498294	0	0	0	0	0.341296928327645	1.70648464163823
1531	1569	"Lac Colin"	46.71667	-70.3	676	"AWI"	676	10588	11359	10967	1.10294117647059	0.367647058823529	0	0	0.367647058823529	0.367647058823529	0	22.7941176470588	0	0	0	0	1.83823529411765	0	0	0	0.735294117647059	0	0.367647058823529	0.735294117647059	0.735294117647059	29.7794117647059	20.2205882352941	0	0.735294117647059	0.735294117647059	10.6617647058824	5.51470588235294	0	0.367647058823529	0	0	0	0	0	0	0.367647058823529	2.20588235294118
1531	1569	"Lac Colin"	46.71667	-70.3	678	"AWI"	678	10770	11587	11225	0.842696629213483	0	0	0.280898876404494	0	0.842696629213483	0	18.5393258426966	0	0	0.842696629213483	0.842696629213483	2.52808988764045	0	0	0	0.280898876404494	0	0.561797752808989	0.280898876404494	1.40449438202247	41.8539325842697	15.4494382022472	0	0	1.96629213483146	3.65168539325843	6.17977528089888	0	0.280898876404494	0	0.842696629213483	0	0	0	0	0.280898876404494	2.24719101123596
