"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Aquifoliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Castanea"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Juglans"	"Larix"	"Liquidambar"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"
754	773	"Lac Dufresne"	45.85	-70.35	2	"AWI"	2	-105	136	-5	3.59712230215827	1.91846522781775	8.63309352517986	0.239808153477218	0	0.719424460431655	1.43884892086331	54.1966426858513	0	0	0.479616306954436	0	1.19904076738609	0	0.239808153477218	0.959232613908873	0.479616306954436	0	0	0	0.959232613908873	1.43884892086331	12.7098321342926	0	0	4.31654676258993	0	1.19904076738609	0	1.19904076738609	0.719424460431655	0	0	0.719424460431655	0	1.19904076738609	1.43884892086331
754	773	"Lac Dufresne"	45.85	-70.35	20	"AWI"	20	127	1217	653	4.56730769230769	1.44230769230769	7.21153846153846	0	0	0.480769230769231	0	48.3173076923077	0.240384615384615	0	0	0	0	0	0	4.32692307692308	0.721153846153846	0	0.480769230769231	0	0	0.480769230769231	16.8269230769231	6.97115384615385	0	0.480769230769231	0.240384615384615	3.125	0	0.240384615384615	0	0	0	0.240384615384615	0	2.88461538461538	0.721153846153846
754	773	"Lac Dufresne"	45.85	-70.35	40	"AWI"	40	1107	1657	1386	5.64971751412429	1.12994350282486	5.46139359698682	0	0	0	0.564971751412429	53.1073446327684	0.376647834274953	0.376647834274953	0	0	0.941619585687382	0	0	3.95480225988701	0.376647834274953	0	0.188323917137476	0	0.188323917137476	3.01318267419962	5.46139359698682	11.4877589453861	0	0.376647834274953	0	2.25988700564972	0	0	0	0.188323917137476	0	0	0	4.14312617702448	0.753295668549906
754	773	"Lac Dufresne"	45.85	-70.35	60	"AWI"	60	1503	2399	1882	2.89855072463768	2.0703933747412	0	0	0	0	0	66.2525879917184	0	0	0	0	0.62111801242236	0	0	3.72670807453416	1.0351966873706	0	0	0	0.20703933747412	0.41407867494824	2.48447204968944	10.7660455486542	0	1.65631469979296	0	1.44927536231884	0	0.20703933747412	0	0	0.20703933747412	0.62111801242236	0	3.93374741200828	1.44927536231884
754	773	"Lac Dufresne"	45.85	-70.35	80	"AWI"	80	1855	2856	2368	4.61165048543689	1.94174757281553	0	0.242718446601942	0	0.485436893203883	0	62.378640776699	0	0.242718446601942	0	0	2.18446601941748	0	0	3.15533980582524	0.728155339805825	0	0.242718446601942	0	0.728155339805825	0.728155339805825	3.15533980582524	13.1067961165049	0	0.485436893203883	0	0.970873786407767	0	0	0	0	0.242718446601942	0.242718446601942	0	2.66990291262136	1.45631067961165
754	773	"Lac Dufresne"	45.85	-70.35	100	"AWI"	100	2377	3212	2849	4.95726495726496	1.88034188034188	0	0	0	0	0.341880341880342	61.5384615384615	0	0.170940170940171	0.341880341880342	0.854700854700855	0.170940170940171	0	0	7.52136752136752	2.05128205128205	0	0.341880341880342	0	0.170940170940171	2.56410256410256	2.73504273504274	6.83760683760684	0	0.683760683760684	0.512820512820513	1.36752136752137	0	0	0	0	0.170940170940171	0.170940170940171	0	3.93162393162393	0.683760683760684
754	773	"Lac Dufresne"	45.85	-70.35	120	"AWI"	120	2939	3836	3307	1.75438596491228	2.53411306042885	6.23781676413255	0	0.194931773879142	0.194931773879142	0.779727095516569	56.3352826510721	0.194931773879142	0	0.194931773879142	0	1.55945419103314	0	0	2.72904483430799	1.94931773879142	0	0	0	0.974658869395711	1.55945419103314	1.364522417154	15.009746588694	0	0.584795321637427	0	1.94931773879142	0	0	0	0	0	0.389863547758285	0	2.33918128654971	1.16959064327485
754	773	"Lac Dufresne"	45.85	-70.35	140	"AWI"	140	3299	4548	3847	2.45098039215686	1.96078431372549	0	0	0.245098039215686	0.245098039215686	0	59.3137254901961	0	0	0.490196078431373	0.245098039215686	0.490196078431373	0	0	3.18627450980392	0.980392156862745	0	0	0	0.735294117647059	1.7156862745098	2.94117647058824	20.8333333333333	0	0.735294117647059	0	1.22549019607843	0	0	0	0	0.245098039215686	0.245098039215686	0	0.490196078431373	1.22549019607843
754	773	"Lac Dufresne"	45.85	-70.35	160	"AWI"	160	3714	5089	4371	1.93965517241379	0.646551724137931	7.97413793103448	0	0	0	0	57.7586206896552	0	0	0.21551724137931	0.21551724137931	0.862068965517241	0	0	2.58620689655172	1.72413793103448	0.21551724137931	0.21551724137931	0	1.07758620689655	1.29310344827586	0.431034482758621	13.5775862068966	0.431034482758621	1.29310344827586	0.21551724137931	4.52586206896552	0	0	0.21551724137931	0	0.21551724137931	0.431034482758621	0	0.862068965517241	1.07758620689655
754	773	"Lac Dufresne"	45.85	-70.35	180	"AWI"	180	4209	5560	4912	2.35081374321881	1.08499095840868	5.96745027124774	0	0	0	0	62.748643761302	0	0.180831826401447	0.180831826401447	0.54249547920434	0.54249547920434	0	0	1.08499095840868	0.904159132007233	0.180831826401447	0.180831826401447	0	0.361663652802893	1.80831826401447	0.723327305605787	16.2748643761302	0.180831826401447	0.361663652802893	0	2.16998191681736	0	0	0	0	0	0.361663652802893	0.54249547920434	0.723327305605787	0.54249547920434
