"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Aquifoliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Castanea"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Juglans"	"Larix"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Rhamnaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"
302	308	"Boundary Pond"	45.56667	-70.675	80	"AWI"	80	308	669	456	3.19488817891374	1.91693290734824	3.19488817891374	0	0	0.319488817891374	0	61.6613418530351	0	0	0	0	0.638977635782748	0	4.47284345047923	0.638977635782748	0	0.319488817891374	0.319488817891374	0.319488817891374	4.79233226837061	5.75079872204473	0	0	0.319488817891374	0	6.0702875399361	0	0	0	0	0.319488817891374	0	0	0	4.79233226837061	0.958466453674121
302	308	"Boundary Pond"	45.56667	-70.675	85	"AWI"	85	359	726	504	4.21455938697318	3.06513409961686	3.44827586206897	0	0	0	0	59.0038314176245	0	0.383141762452107	0.383141762452107	0.383141762452107	0.383141762452107	0	4.98084291187739	0	0	0.766283524904214	0	1.14942528735632	6.13026819923372	6.13026819923372	0	0	0	0	2.68199233716475	0	0	0	0	0	0.383141762452107	0	0	6.13026819923372	0.383141762452107
302	308	"Boundary Pond"	45.56667	-70.675	87	"AWI"	87	377	761	532	5.39033457249071	1.85873605947955	3.53159851301115	0	0	0.185873605947955	0	58.17843866171	0	0.185873605947955	0	0.185873605947955	0.185873605947955	0	6.31970260223048	0.929368029739777	0.185873605947955	0	0.185873605947955	1.30111524163569	6.87732342007435	6.69144981412639	0	0.557620817843866	0.185873605947955	0	1.48698884758364	0	0	0	0.185873605947955	0	0	0	0	4.46096654275093	0.929368029739777
302	308	"Boundary Pond"	45.56667	-70.675	95	"AWI"	95	423	1004	635	1.85873605947955	1.48698884758364	0.743494423791822	0.371747211895911	0	0	0	66.542750929368	0	0.371747211895911	0	0.371747211895911	0	0	5.20446096654275	1.11524163568773	0.371747211895911	0.371747211895911	0	1.11524163568773	2.97397769516729	5.94795539033457	0	0.371747211895911	0	0	3.3457249070632	0	0	0	0	0	0	0	0	5.20446096654275	2.23048327137546
302	308	"Boundary Pond"	45.56667	-70.675	105	"AWI"	105	535	1276	821	1.29310344827586	3.01724137931034	3.01724137931034	0	0	0	0	65.948275862069	0	0	0	0.431034482758621	0.431034482758621	0	4.74137931034483	0.431034482758621	0	0.431034482758621	0	0.431034482758621	2.1551724137931	8.62068965517241	0	0.431034482758621	0	0	0	0	0.431034482758621	0	0	0	0.862068965517241	0	0	6.03448275862069	1.29310344827586
302	308	"Boundary Pond"	45.56667	-70.675	115	"AWI"	115	661	1540	1019	2.97619047619048	3.86904761904762	1.48809523809524	0	0	0	0	57.7380952380952	0	0.297619047619048	0	0	0	0	5.95238095238095	2.08333333333333	0	0.595238095238095	0	0.892857142857143	3.86904761904762	12.202380952381	0	0.297619047619048	0	0	1.78571428571429	0.297619047619048	0	0	0	0	0.297619047619048	0	0.297619047619048	4.46428571428571	0.595238095238095
302	308	"Boundary Pond"	45.56667	-70.675	125	"AWI"	125	795	1795	1223	4.58715596330275	3.05810397553517	2.14067278287462	0	0	0	0	55.045871559633	0	0	0	0.305810397553517	0	0	7.03363914373089	1.8348623853211	0.305810397553517	0.611620795107034	0	2.44648318042813	4.89296636085627	10.3975535168196	0	0.305810397553517	0.305810397553517	0.917431192660551	1.52905198776758	0	0	0	0	0	0.305810397553517	0	0.305810397553517	1.8348623853211	1.8348623853211
302	308	"Boundary Pond"	45.56667	-70.675	135	"AWI"	135	937	1966	1428	0.980392156862745	2.61437908496732	3.26797385620915	0	0	0	0	57.843137254902	0	0	0	0	0.65359477124183	0	6.20915032679739	0	0.326797385620915	0	0	1.96078431372549	4.2483660130719	11.437908496732	0	0.326797385620915	0.326797385620915	0	2.94117647058824	0.65359477124183	0	0	0	0	0.65359477124183	0	0	3.59477124183007	1.96078431372549
302	308	"Boundary Pond"	45.56667	-70.675	145	"AWI"	145	1136	2129	1634	1.77664974619289	3.04568527918782	0.761421319796954	0	0	0.253807106598985	0	67.258883248731	0	0	0.253807106598985	0	0	0	2.03045685279188	2.28426395939086	0	0.50761421319797	0	1.26903553299492	1.26903553299492	12.4365482233503	0	0	0.253807106598985	0	3.04568527918782	0.253807106598985	0	0	0	0	0.50761421319797	0	0	0.253807106598985	2.53807106598985
302	308	"Boundary Pond"	45.56667	-70.675	155	"AWI"	155	1364	2315	1819	0.967741935483871	3.54838709677419	2.58064516129032	0	0	0	0	59.6774193548387	0.32258064516129	0	0	0	0	0	1.61290322580645	1.29032258064516	0	0	2.58064516129032	2.25806451612903	1.29032258064516	15.4838709677419	0	0	0	0	4.19354838709677	0	0	0	0	0	1.29032258064516	0	0	0.32258064516129	2.58064516129032
302	308	"Boundary Pond"	45.56667	-70.675	165	"AWI"	165	1596	2526	2008	2.06185567010309	2.06185567010309	2.06185567010309	0	0	0	0	64.9484536082474	0.343642611683849	0	0	0	0	0	3.78006872852234	1.71821305841924	0.343642611683849	0.343642611683849	0.687285223367698	1.03092783505155	2.40549828178694	10.9965635738832	0	0.343642611683849	0	0	3.09278350515464	0	0	0	0	0	0.687285223367698	0	0	2.74914089347079	0.343642611683849
302	308	"Boundary Pond"	45.56667	-70.675	170	"AWI"	170	1785	2648	2141	0	4.72854640980736	2.27670753064799	0	0.175131348511384	0.350262697022767	0	55.8669001751313	0	0	0	0	0.175131348511384	0	6.30472854640981	1.0507880910683	0	0.175131348511384	1.0507880910683	1.92644483362522	5.25394045534151	15.061295971979	0	0	0	0.175131348511384	2.45183887915937	0	0.175131348511384	0	0	0	0.175131348511384	0	0	2.1015761821366	0.525394045534151
302	308	"Boundary Pond"	45.56667	-70.675	175	"AWI"	175	1877	2831	2279	0.449438202247191	3.14606741573034	2.92134831460674	0	0	0.224719101123596	0	54.6067415730337	0	0	0.449438202247191	0	0.449438202247191	0	2.69662921348315	0.898876404494382	0.449438202247191	0.449438202247191	0.674157303370786	2.92134831460674	1.57303370786517	11.4606741573034	0	0	0	0.449438202247191	3.59550561797753	0	0	0	0.224719101123596	0	0.898876404494382	0	0	10.3370786516854	1.12359550561798
302	308	"Boundary Pond"	45.56667	-70.675	185	"AWI"	185	2092	3313	2607	1.13960113960114	1.13960113960114	2.27920227920228	0	0.284900284900285	0.284900284900285	0	56.980056980057	0.284900284900285	0	0.284900284900285	0	0	0	3.13390313390313	2.27920227920228	0	0.284900284900285	0.284900284900285	2.84900284900285	0.854700854700855	13.960113960114	0	0.284900284900285	0	0	1.70940170940171	0	0	0	0.284900284900285	0	0.284900284900285	0	0.284900284900285	10.2564102564103	0.56980056980057
302	308	"Boundary Pond"	45.56667	-70.675	195	"AWI"	195	2301	3907	2963	1.05540897097625	1.58311345646438	2.9023746701847	0	0.263852242744063	0	0.527704485488127	55.6728232189974	0.263852242744063	0	0	0	0	0	1.05540897097625	1.31926121372032	0	0	0.79155672823219	0.527704485488127	2.37467018469657	11.6094986807388	0	0.263852242744063	0	0	1.84696569920844	0	0	0	0	0	0.263852242744063	0	0.263852242744063	16.0949868073879	1.31926121372032
302	308	"Boundary Pond"	45.56667	-70.675	200	"AWI"	200	2412	4088	3155	0.612244897959184	2.44897959183673	2.44897959183673	0	0	0.204081632653061	0	65.3061224489796	0	0	0.204081632653061	0.204081632653061	0	0	4.89795918367347	2.04081632653061	0	0.204081632653061	0.204081632653061	2.85714285714286	2.24489795918367	11.8367346938776	0	0	0.204081632653061	0	2.6530612244898	0	0	0	0.204081632653061	0	0	0	0	0.612244897959184	0.612244897959184
302	308	"Boundary Pond"	45.56667	-70.675	205	"AWI"	205	2502	4353	3342	1.98019801980198	3.63036303630363	2.31023102310231	0	0	0	0	52.4752475247525	0.33003300330033	0.33003300330033	0	0	0	0	6.93069306930693	1.32013201320132	0.33003300330033	0.66006600660066	0	3.96039603960396	1.98019801980198	12.5412541254125	0.33003300330033	0.33003300330033	0	0	4.29042904290429	0	0.33003300330033	0	0.33003300330033	0	0	0	0	3.63036303630363	1.98019801980198
302	308	"Boundary Pond"	45.56667	-70.675	215	"AWI"	215	2817	4650	3733	1.03092783505155	3.09278350515464	4.63917525773196	0	0	0	0	68.0412371134021	0	0.515463917525773	0	0.515463917525773	0	0	6.70103092783505	1.54639175257732	0	0	0	3.60824742268041	3.09278350515464	0	0	0	0	0	3.09278350515464	0	0	0	0	0	1.03092783505155	0	0	2.57731958762887	0.515463917525773
302	308	"Boundary Pond"	45.56667	-70.675	225	"AWI"	225	3173	4951	4096	0.961538461538462	4.48717948717949	2.88461538461538	0.32051282051282	0	0.32051282051282	0	70.8333333333333	0.32051282051282	0	0	0.32051282051282	0	0	2.88461538461538	0.961538461538462	0.32051282051282	0	1.6025641025641	3.2051282051282	2.88461538461538	0	0	0.641025641025641	0	0	3.52564102564103	0	0	0	0	0	0	0	0	2.56410256410256	0.961538461538462
302	308	"Boundary Pond"	45.56667	-70.675	235	"AWI"	235	3518	5248	4485	2.5	3.57142857142857	2.14285714285714	0	0	0.357142857142857	0	48.5714285714286	0	0	0	0.357142857142857	0	0	1.07142857142857	1.78571428571429	0.357142857142857	0.357142857142857	1.07142857142857	3.57142857142857	2.5	24.6428571428571	0	0.357142857142857	0	0.357142857142857	2.85714285714286	0	0	0	0	0	0.357142857142857	0	0	1.42857142857143	1.78571428571429
302	308	"Boundary Pond"	45.56667	-70.675	245	"AWI"	245	3893	5474	4862	0.579710144927536	3.18840579710145	1.73913043478261	0	0	0	0	56.231884057971	0	0	0.289855072463768	0	0.289855072463768	0	4.63768115942029	0.579710144927536	0	0	0	4.34782608695652	1.73913043478261	17.1014492753623	0	0	0	0	6.66666666666667	0	0	0	0	0	0.579710144927536	0	0	0.869565217391304	1.15942028985507
302	308	"Boundary Pond"	45.56667	-70.675	255	"AWI"	255	4657	5639	5205	1.33333333333333	2	3	0	0	0	0	60.3333333333333	0	0	0	0	0.333333333333333	0	4.66666666666667	1	0	0	2	1.66666666666667	2.33333333333333	14	0	0.333333333333333	0	0	3.66666666666667	0	0	0	0	0	0.666666666666667	0	0	1.33333333333333	1.33333333333333
302	308	"Boundary Pond"	45.56667	-70.675	260	"AWI"	260	4894	5785	5387	0.522648083623693	1.39372822299652	3.31010452961672	0	0.174216027874564	0	0	52.2648083623693	0	0	0.174216027874564	0	0.174216027874564	0	2.09059233449477	2.09059233449477	0.174216027874564	0	0.174216027874564	0.871080139372822	1.56794425087108	18.815331010453	0	0.174216027874564	0	0.174216027874564	4.18118466898955	0	0.174216027874564	0	0	0	0.522648083623693	0	0	9.05923344947735	1.91637630662021
302	308	"Boundary Pond"	45.56667	-70.675	265	"AWI"	265	5010	5945	5524	2.08333333333333	2.38095238095238	2.38095238095238	0	0.297619047619048	0	0	56.8452380952381	0.297619047619048	0	0	0	0.595238095238095	0	1.78571428571429	1.78571428571429	0	0.297619047619048	0.595238095238095	0.297619047619048	1.19047619047619	13.9880952380952	0	0.297619047619048	0.297619047619048	0	4.16666666666667	0	0.595238095238095	0	0	0	0	0	0	8.33333333333333	1.48809523809524
302	308	"Boundary Pond"	45.56667	-70.675	275	"AWI"	275	5170	6507	5771	0.20746887966805	1.86721991701245	1.6597510373444	0	0	0.20746887966805	0	48.9626556016597	0	0	0.4149377593361	0	0	0	1.6597510373444	2.9045643153527	0	0	0.829875518672199	1.2448132780083	2.28215767634855	22.8215767634855	0	0.4149377593361	0	0.4149377593361	5.18672199170125	0	0	0	0	0	0.829875518672199	0	0	7.26141078838174	0.829875518672199
302	308	"Boundary Pond"	45.56667	-70.675	285	"AWI"	285	5372	6822	6075	1.34615384615385	1.34615384615385	1.92307692307692	0.192307692307692	0.192307692307692	0	0	44.6153846153846	0	0	0.192307692307692	0	0.192307692307692	0	0.769230769230769	1.34615384615385	0	0	0.769230769230769	0.961538461538462	1.34615384615385	26.5384615384615	0	0.192307692307692	0	0	5.96153846153846	0	0	0	0.192307692307692	0	0.961538461538462	0.192307692307692	0	9.80769230769231	0.961538461538462
302	308	"Boundary Pond"	45.56667	-70.675	295	"AWI"	295	5631	7094	6361	1.56555772994129	2.15264187866928	1.17416829745597	0	0	0	0	30.5283757338552	0	0	0.195694716242661	0	0.195694716242661	0	1.36986301369863	1.95694716242661	0	0.195694716242661	0.195694716242661	1.17416829745597	1.95694716242661	41.2915851272016	0	0	0	0.391389432485323	8.80626223091977	0	0	0	0	0	1.76125244618395	0	0	3.52250489236791	1.56555772994129
302	308	"Boundary Pond"	45.56667	-70.675	305	"AWI"	305	5893	7351	6655	1.3738959764475	3.33660451422964	1.96270853778214	0	0	0.098135426889107	0	29.0480863591757	0.098135426889107	0	0.196270853778214	0	0	0	1.07948969578018	1.3738959764475	0	0.098135426889107	0	0.785083415112856	2.25711481844946	43.2777232580962	0	0.196270853778214	0	0.196270853778214	8.53778213935231	0	0.098135426889107	0	0	0	1.76643768400393	0	0	2.55152109911678	1.66830225711482
302	308	"Boundary Pond"	45.56667	-70.675	315	"AWI"	315	6129	7635	6953	1.56709108716944	3.23212536728697	2.84035259549461	0.0979431929480901	0	0.19588638589618	0	30.0685602350637	0.0979431929480901	0	0.783545543584721	0	0.0979431929480901	0	0.19588638589618	1.56709108716944	0.0979431929480901	0.19588638589618	0	1.56709108716944	2.54652301665034	38.9813907933399	0	0.39177277179236	0	0.587659157688541	6.9539666993144	0	0.19588638589618	0	0.0979431929480901	0	1.66503428011753	0	0.19588638589618	3.9177277179236	1.86092066601371
302	308	"Boundary Pond"	45.56667	-70.675	325	"AWI"	325	6474	7812	7244	2.13270142180095	2.48815165876777	3.08056872037915	0.118483412322275	0	0.118483412322275	0	25.8293838862559	0.118483412322275	0	0.355450236966825	0	0.118483412322275	0	0.710900473933649	3.67298578199052	0	0	0.118483412322275	1.18483412322275	2.96208530805687	41.4691943127962	0	0.355450236966825	0	0.710900473933649	7.46445497630332	0	0.118483412322275	0	0	0	1.30331753554502	0	0	4.14691943127962	1.4218009478673
302	308	"Boundary Pond"	45.56667	-70.675	335	"AWI"	335	7018	8052	7495	1.48698884758364	3.09789343246592	2.60223048327138	0.123915737298637	0	0.247831474597274	0.371747211895911	28.5006195786865	0.123915737298637	0	0.371747211895911	0	0.123915737298637	0	0.867410161090459	1.11524163568773	0.247831474597274	0.371747211895911	0.371747211895911	2.60223048327138	5.20446096654275	36.9268897149938	0	0.371747211895911	0	0.247831474597274	9.41759603469641	0	0	0	0	0	0.991325898389095	0	0	2.47831474597274	1.73482032218092
302	308	"Boundary Pond"	45.56667	-70.675	339	"AWI"	339	7231	8128	7598	2.03488372093023	1.59883720930233	2.76162790697674	0	0	0	0	27.906976744186	0	0	0.290697674418605	0	0	0.145348837209302	0.145348837209302	2.32558139534884	0	0.436046511627907	0	0.872093023255814	3.34302325581395	43.8953488372093	0	0.145348837209302	0.145348837209302	0.581395348837209	7.70348837209302	0	0	0	0	0	0.872093023255814	0	0	2.03488372093023	2.76162790697674
302	308	"Boundary Pond"	45.56667	-70.675	345	"AWI"	345	7517	8567	7954	2.71844660194175	1.55339805825243	3.68932038834951	0	0	0.194174757281553	0	35.9223300970874	0	0	0.388349514563107	0.194174757281553	0.194174757281553	0	0.58252427184466	1.74757281553398	0.194174757281553	0.388349514563107	0.776699029126214	1.74757281553398	8.7378640776699	30.873786407767	0	0.388349514563107	0	1.16504854368932	6.01941747572816	0	0.388349514563107	0	0.194174757281553	0	0.776699029126214	0	0	0.388349514563107	0.776699029126214
302	308	"Boundary Pond"	45.56667	-70.675	350	"AWI"	350	7642	9449	8342	3.78912685337726	0.494233937397035	1.31795716639209	0.164744645799012	0	0	0	32.4546952224053	0	0	0.329489291598023	0	0.164744645799012	0	0.164744645799012	0.823723228995058	0	0.494233937397035	0.494233937397035	1.81219110378913	7.0840197693575	39.5387149917628	0	0.164744645799012	0.329489291598023	0.494233937397035	6.09555189456343	0	0	0	0	0	0.658978583196046	0.164744645799012	0	1.64744645799012	1.31795716639209
302	308	"Boundary Pond"	45.56667	-70.675	355	"AWI"	355	7718	10440	8717	4.60606060606061	1.45454545454545	1.57575757575758	0	0	0	0.242424242424242	34.5454545454545	0	0	0.606060606060606	0	0	0	0	0.96969696969697	0	0.484848484848485	0.606060606060606	1.33333333333333	7.87878787878788	36.2424242424242	0	0	0.121212121212121	0.848484848484849	5.93939393939394	0	0.121212121212121	0	0.121212121212121	0	0.848484848484849	0	0	0.606060606060606	0.848484848484849
302	308	"Boundary Pond"	45.56667	-70.675	360	"AWI"	360	8082	10717	9167	6.22083981337481	1.08864696734059	2.79937791601866	0.31104199066874	0	0.31104199066874	0	27.3716951788491	0.15552099533437	0	1.08864696734059	0.31104199066874	0.15552099533437	0	0.15552099533437	0.933125972006221	0	0	2.17729393468118	1.5552099533437	9.17573872472784	37.4805598755832	0	0.15552099533437	0.15552099533437	0.15552099533437	5.28771384136858	0	0	0	0.46656298600311	0	0.31104199066874	0	0	0.777604976671851	1.39968895800933
302	308	"Boundary Pond"	45.56667	-70.675	365	"AWI"	365	8276	11064	9657	6.06420927467301	0.713436385255648	1.66468489892985	0.118906064209275	0	0	0	28.7752675386445	0.237812128418549	0	0.237812128418549	0.118906064209275	0	0	0.356718192627824	1.66468489892985	0	0	0.237812128418549	1.90249702734839	4.99405469678954	42.4494649227111	0	0.118906064209275	0	0.475624256837099	6.77764565992866	0	0	0	0.237812128418549	0	0.475624256837099	0.118906064209275	0	1.4268727705113	0.832342449464923
302	308	"Boundary Pond"	45.56667	-70.675	370	"AWI"	370	8576	11537	10090	3.95256916996047	1.18577075098814	2.23978919631094	0.131752305665349	0	0.263504611330698	0	31.8840579710145	0	0	0.658761528326746	0.131752305665349	0	0	0.131752305665349	1.44927536231884	0	0.131752305665349	0.395256916996047	1.58102766798419	5.66534914361001	38.3399209486166	0	0.131752305665349	0.395256916996047	0.922266139657444	7.64163372859025	0	0.131752305665349	0	0.263504611330698	0	0	0	0	0.527009222661397	1.84453227931489
302	308	"Boundary Pond"	45.56667	-70.675	375	"AWI"	375	9304	11697	10520	5.09193776520509	0.141442715700141	2.12164073550212	0	0	0.141442715700141	0	37.9066478076379	0	0.141442715700141	0	0	0.141442715700141	0	0	2.4045261669024	0	0.848656294200849	0.99009900990099	1.83875530410184	7.77934936350778	29.98585572843	0	0	0.141442715700141	0.99009900990099	7.77934936350778	0	0.282885431400283	0	0	0	0	0	0	0.141442715700141	1.13154172560113
302	308	"Boundary Pond"	45.56667	-70.675	380	"AWI"	380	9693	11991	10982	10.7074569789675	0	2.86806883365201	0	0	0.191204588910134	0.382409177820268	38.8145315487572	0	0.191204588910134	0	0	0.191204588910134	0	0	0.764818355640535	0.191204588910134	0	0.764818355640535	0.764818355640535	11.472275334608	22.7533460803059	0	0.382409177820268	0.764818355640535	1.7208413001912	5.35372848948375	0	0	0	0.956022944550669	0	0	0	0	0.382409177820268	0.382409177820268
302	308	"Boundary Pond"	45.56667	-70.675	385	"AWI"	385	10260	12303	11372	0.319488817891374	0	6.38977635782748	0.319488817891374	0	0.319488817891374	0	45.3674121405751	0.319488817891374	0	0	0	8.30670926517572	0.319488817891374	0	0	0	0.319488817891374	0.319488817891374	0.958466453674121	8.30670926517572	18.8498402555911	0	0	0.958466453674121	1.2779552715655	1.2779552715655	0	0	0	3.19488817891374	0	0	1.91693290734824	0	0.319488817891374	0.638977635782748
302	308	"Boundary Pond"	45.56667	-70.675	392	"AWI"	392	10895	12764	11880	0.529100529100529	0	11.3756613756614	0	0	2.38095238095238	0	24.8677248677249	0	0	0	0.264550264550265	28.042328042328	0.264550264550265	0	0	0	0	0	0.793650793650794	9.25925925925926	9.25925925925926	0	0	2.38095238095238	0.264550264550265	1.05820105820106	0.264550264550265	0	0	5.29100529100529	0	0	2.38095238095238	0	0.793650793650794	0.529100529100529
302	308	"Boundary Pond"	45.56667	-70.675	394	"AWI"	394	11008	13026	12029	0.819672131147541	0	6.55737704918033	0	0	1.63934426229508	0	15.0273224043716	0	0	0.546448087431694	0.273224043715847	19.672131147541	0.273224043715847	0.273224043715847	0.546448087431694	0	0	0.819672131147541	5.73770491803279	23.224043715847	13.1147540983607	0	0	3.55191256830601	0.273224043715847	1.63934426229508	0	0	0	2.18579234972678	0	0	2.45901639344262	0	0	1.36612021857923
302	308	"Boundary Pond"	45.56667	-70.675	400	"AWI"	400	11301	13749	12406	0.359712230215827	0	13.3093525179856	0.359712230215827	0	4.67625899280576	0	16.9064748201439	0	0	0	0	23.3812949640288	0	0	0	0	0	0	6.47482014388489	23.7410071942446	0	0	0	3.9568345323741	0.359712230215827	1.43884892086331	0	0	0	3.59712230215827	0	0	0.719424460431655	0	0.719424460431655	0
302	308	"Boundary Pond"	45.56667	-70.675	407	"AWI"	407	11520	14654	12786	0	0	12.1739130434783	0	0	4.34782608695652	0	13.0434782608696	0	0	0	0	23.4782608695652	0	0	0.869565217391304	0	0	0	7.82608695652174	20.8695652173913	0	0	0	2.60869565217391	0.869565217391304	0.869565217391304	0	0	5.21739130434783	4.34782608695652	0	0	0.869565217391304	0	0.869565217391304	1.73913043478261
302	308	"Boundary Pond"	45.56667	-70.675	410	"AWI"	410	11595	15151	12934	0	0	12.6262626262626	0	0	1.01010101010101	0	9.09090909090909	0	0	0	0	39.8989898989899	0	0.505050505050505	0	0	0	0	4.54545454545455	22.7272727272727	0	0	0	1.51515151515152	0.505050505050505	3.53535353535354	0	0.505050505050505	0.505050505050505	2.02020202020202	0	0	1.01010101010101	0	0	0
