"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Bursera"	"Carya"	"Caryophyllaceae"	"Celtis"	"Cupressus"	"Cyperaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Liliaceae"	"Liquidambar"	"Malvaceae"	"Melastomataceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rumex"	"Salix"	"Santalaceae"	"Thalictrum"	"Ulmus"
349	357	"Chalco Lake"	19.5	-99	10	"AWI"	10	-86	144	16	0.441501103752759	2.86975717439294	30.242825607064	0	0	4.63576158940397	0	1.32450331125828	0	0	2.2075055187638	0	0.22075055187638	19.6467991169978	0	0	0.22075055187638	0	0	0	1.1037527593819	0	0	30.4635761589404	0	0.662251655629139	0	0	5.51876379690949	0.441501103752759	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	25	"AWI"	25	-54	409	114	1.23762376237624	2.47524752475248	6.93069306930693	0.247524752475248	0.99009900990099	0	0	0	0	0	0.742574257425743	0	0	28.2178217821782	0	0	0	0	0	0	0	0	0	50.4950495049505	0	1.23762376237624	0	0	3.46534653465347	3.96039603960396	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	35	"AWI"	35	22	505	187	1.04166666666667	4.375	4.58333333333333	0	0.625	0	0	0	0	0	0	0	0.625	30.8333333333333	0	0	0	0	0	0	0	0	0	47.5	0	1.25	0	0	4.58333333333333	4.58333333333333	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	45	"AWI"	45	89	596	265	1.2847965738758	6.63811563169165	6.63811563169165	0	0.642398286937901	0	0	0	0	0	0.214132762312634	0	0	11.9914346895075	0	0	0	0	0	0	0	0	0	57.1734475374732	0	4.28265524625268	0	0	10.4925053533191	0.642398286937901	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	55	"AWI"	55	133	731	339	2.48138957816377	5.95533498759305	3.97022332506203	0	1.73697270471464	0	0.248138957816377	0	0	0	0	0	0.744416873449132	5.21091811414392	0	0	0.248138957816377	0	0	0	0	0	0	62.0347394540943	0	1.73697270471464	0	0	14.8883374689826	0.744416873449132	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	65	"AWI"	65	1546	2500	2207	1.3745704467354	4.81099656357388	8.24742268041237	0	0	0	0	0	0	0	0.343642611683849	0	1.3745704467354	22.680412371134	0	0	0	0	0.343642611683849	0	0	0	0	45.7044673539519	0	1.71821305841924	0	0	8.24742268041237	4.81099656357388	0	0	0	0.343642611683849	0
349	357	"Chalco Lake"	19.5	-99	75	"AWI"	75	2847	4557	4244	0.982318271119843	3.33988212180747	8.05500982318271	0	0.785854616895874	0.982318271119843	0	0	0	0	0.392927308447937	0	0.982318271119843	28.4872298624754	0	0	0	0	0	0	0	0	0.589390962671906	42.2396856581532	0	3.92927308447937	0	0	7.26915520628684	1.37524557956778	0.196463654223969	0	0	0.392927308447937	0
349	357	"Chalco Lake"	19.5	-99	85	"AWI"	85	4010	6439	6018	1.08459869848156	6.50759219088937	7.37527114967462	0	0.867678958785249	0	0	0	0.216919739696312	0	0	0	0	36.4425162689805	0	0	0	0	0	0	0	0	0.216919739696312	33.6225596529284	0	2.16919739696312	0	0	8.89370932754881	1.95227765726681	0.216919739696312	0.433839479392625	0	0	0
349	357	"Chalco Lake"	19.5	-99	95	"AWI"	95	4257	6561	6132	1.86915887850467	6.35514018691589	9.34579439252336	0	0	0	0	0	0	0	0	0	0	22.2429906542056	0	0	0	0	0	0	0	0	0	42.9906542056075	0	5.23364485981308	0	0	11.4018691588785	0.373831775700935	0.186915887850467	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	105	"AWI"	105	4628	6761	6235	1.04166666666667	16.25	0.625	0	1.66666666666667	0	0	0	0	0	0	0	0.208333333333333	1.66666666666667	0	0	0.208333333333333	0	0	0.208333333333333	0	0	0	61.25	0	6.45833333333333	0	0	9.58333333333333	0.833333333333333	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	115	"AWI"	115	4911	6978	6329	3.41151385927505	15.9914712153518	0.852878464818763	0	1.06609808102345	0	0	0	0	0	0	0	1.06609808102345	2.55863539445629	0	0	0.639658848614073	0	0	0	0	0	0.426439232409382	49.8933901918977	0	6.18336886993603	1.06609808102345	0	16.6311300639659	0	0	0	0	0.213219616204691	0
349	357	"Chalco Lake"	19.5	-99	125	"AWI"	125	5194	7068	6419	2.76243093922652	17.9558011049724	1.38121546961326	0	2.76243093922652	0	0	0	0	0	0	0	0	0.828729281767956	0	0	0.828729281767956	0	0	0	0	0	0.276243093922652	39.5027624309392	0	11.6022099447514	0	0	21.8232044198895	0.276243093922652	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	135	"AWI"	135	5434	7191	6509	1.45228215767635	15.7676348547718	1.86721991701245	0	2.69709543568465	0	0	0	0	0	0	0	0.622406639004149	1.6597510373444	0	0	0	0	0	0	0	0	0	41.0788381742739	0	9.33609958506224	0	0	24.0663900414938	1.2448132780083	0	0	0	0.20746887966805	0
349	357	"Chalco Lake"	19.5	-99	145	"AWI"	145	5694	7317	6601	2.61437908496732	10.239651416122	0.435729847494553	0	2.61437908496732	0	0	0	0	0	0	0	0.65359477124183	1.74291938997821	0	0	0	0	0	0.217864923747277	0	0.217864923747277	0.217864923747277	50.9803921568627	0	8.06100217864924	0	0	21.3507625272331	0.435729847494553	0	0	0	0	0.217864923747277
349	357	"Chalco Lake"	19.5	-99	163	"AWI"	163	6156	7528	6777	1.92878338278932	14.3916913946588	1.3353115727003	0	3.85756676557863	0	0	0.148367952522255	0	0	0	0	1.03857566765579	0.890207715133531	0	0	0.29673590504451	0	0	0	0	0	0	43.620178041543	0	4.15430267062314	0	0	27.893175074184	0.148367952522255	0	0	0	0	0.29673590504451
349	357	"Chalco Lake"	19.5	-99	173	"AWI"	173	6433	7787	7021	2.76008492569002	13.8004246284501	3.60934182590234	0	3.39702760084926	0	0	0	0	0	0	0	0	2.54777070063694	0	0	0.212314225053079	0	0	0	0	0	0.212314225053079	41.8259023354565	0	5.30785562632696	0	0	26.1146496815287	0.212314225053079	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	183	"AWI"	183	6595	8444	7381	3.45572354211663	14.2548596112311	1.29589632829374	0	4.31965442764579	0	0	0	0	0	0	0	0	0	0	0	0.647948164146868	0	0	0	0	0	0.431965442764579	38.0129589632829	0	10.7991360691145	0	0	26.133909287257	0.647948164146868	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	193	"AWI"	193	6697	9305	7702	2.42424242424242	12.3232323232323	0.808080808080808	0	2.22222222222222	0	0	0	0	0	0	0	0.202020202020202	2.22222222222222	0	0	0.202020202020202	0	0	0	0	0	0	48.8888888888889	0	7.47474747474747	0	0	22.6262626262626	0.606060606060606	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	203	"AWI"	203	7071	9668	8163	2.5	7.08333333333333	0.833333333333333	0	0.833333333333333	0	0	0.833333333333333	0	0	0	0	0	2.91666666666667	0	0	0.416666666666667	0	0	0	0	0	0	60	0	4.58333333333333	0	0	19.1666666666667	0.833333333333333	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	213	"AWI"	213	7291	10037	8706	2.35294117647059	8.82352941176471	0.784313725490196	0	2.74509803921569	0	0	0	0	0	0.196078431372549	0	0.588235294117647	1.76470588235294	0	0	0.392156862745098	0	0	0	0	0	0.196078431372549	55.6862745098039	0	6.86274509803922	0	0	18.6274509803922	0.980392156862745	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	223	"AWI"	223	7427	10669	9185	3.27613104524181	4.52418096723869	0.78003120124805	0	2.18408736349454	0	0	0.46801872074883	0	0	0	0	0	1.09204368174727	0	0	1.09204368174727	0.15600624024961	0	0	0	0	0	56.6302652106084	0	5.61622464898596	0	0	22.7769110764431	1.40405616224649	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	233	"AWI"	233	8363	10865	9603	1.31004366812227	4.80349344978166	1.09170305676856	0	3.7117903930131	0	0.218340611353712	0	0	0	0	0	0.218340611353712	1.96506550218341	0	0	0.218340611353712	0	0	0	0	0	0	53.7117903930131	0	8.07860262008734	0	0	24.4541484716157	0.218340611353712	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	243	"AWI"	243	9058	11099	10046	2.0746887966805	4.149377593361	1.03734439834025	0	1.6597510373444	0	0.20746887966805	0.4149377593361	0	0	0	0	1.03734439834025	4.77178423236515	0	0	0.20746887966805	0	0	0.20746887966805	0	0	0	56.6390041493776	0.20746887966805	8.29875518672199	0	0.20746887966805	18.4647302904564	0.20746887966805	0	0	0	0.20746887966805	0
349	357	"Chalco Lake"	19.5	-99	253	"AWI"	253	9516	11504	10497	2.99625468164794	7.86516853932584	1.31086142322097	0.187265917602996	1.68539325842697	0	0.374531835205993	0	0	0	0	0	0	4.8689138576779	0	0	0.374531835205993	0	0	0	0	0	0	51.310861423221	0	8.80149812734082	0	0	19.6629213483146	0.374531835205993	0	0	0	0	0.187265917602996
349	357	"Chalco Lake"	19.5	-99	261	"AWI"	261	9925	11785	10861	1.49812734082397	3.18352059925094	2.05992509363296	0	3.55805243445693	0	0.187265917602996	0	0	0	0.561797752808989	0	1.31086142322097	17.4157303370787	0	0	0.936329588014981	0.187265917602996	0	0.187265917602996	0	0	0	52.4344569288389	0	4.11985018726592	0.187265917602996	0	11.7977528089888	0.187265917602996	0	0	0	0.187265917602996	0
349	357	"Chalco Lake"	19.5	-99	271	"AWI"	271	10198	12503	11293	0.691244239631336	1.15207373271889	2.07373271889401	0	0.230414746543779	0	0	0	0	0	0.230414746543779	0	2.07373271889401	10.8294930875576	0	0	0.230414746543779	0	0.230414746543779	0	0	0	0.921658986175115	75.8064516129032	0	1.61290322580645	0	0	3.91705069124424	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	281	"AWI"	281	10452	13383	11689	0	21.244635193133	2.78969957081545	0	3.86266094420601	0	0	0.429184549356223	0	0	0.429184549356223	0	0.214592274678112	18.2403433476395	0	0	0.214592274678112	0.643776824034335	0.214592274678112	0	0	0	0	31.7596566523605	0.214592274678112	8.58369098712446	0	0	10.5150214592275	0	0.429184549356223	0	0	0	0.214592274678112
349	357	"Chalco Lake"	19.5	-99	291	"AWI"	291	10850	13628	12157	0	8.33333333333333	1.51515151515152	0	0.757575757575758	0	0	0	0	0	0.757575757575758	0	1.26262626262626	8.08080808080808	0	0	0	0.757575757575758	0.252525252525253	0.252525252525253	0	0	0.252525252525253	71.969696969697	0	2.52525252525253	0	0.252525252525253	2.52525252525253	0	0.252525252525253	0	0	0.252525252525253	0
349	357	"Chalco Lake"	19.5	-99	301	"AWI"	301	11085	13997	12606	0.211416490486258	17.5475687103594	3.38266384778013	0	3.80549682875264	4.43974630021142	0	1.05708245243129	0	0	0	0	2.95983086680761	16.7019027484144	0	0	0	0	0	0	0	0	0	31.7124735729387	0.211416490486258	8.0338266384778	0	0	9.30232558139535	0	0	0	0	0	0.634249471458774
349	357	"Chalco Lake"	19.5	-99	316	"AWI"	316	11947	14464	13233	0.255754475703325	13.8107416879795	1.27877237851662	0	2.81329923273657	0	0	0.767263427109974	0	0	0.255754475703325	0	2.30179028132992	20.9718670076726	0	0	0	0	0.255754475703325	0.255754475703325	0	0	0	45.5242966751918	0.255754475703325	4.34782608695652	0	0	6.64961636828645	0	0	0	0	0.255754475703325	0
349	357	"Chalco Lake"	19.5	-99	321	"AWI"	321	12288	14552	13449	0.193050193050193	15.2509652509653	1.54440154440154	0.193050193050193	4.82625482625483	3.08880308880309	0	0.965250965250965	0	0	0.772200772200772	0	4.63320463320463	16.4092664092664	0	0	0	0	0	0.193050193050193	0	0	1.93050193050193	37.4517374517375	0	5.40540540540541	0	0	6.94980694980695	0	0	0	0	0.193050193050193	0
349	357	"Chalco Lake"	19.5	-99	368	"AWI"	368	14444	16138	15202	0	4.39189189189189	0.675675675675676	0.337837837837838	1.68918918918919	0	0	0.337837837837838	0	0	0.337837837837838	0	3.71621621621622	35.1351351351351	0	0	0.337837837837838	0	0	0	0	0	0.337837837837838	37.1621621621622	0	4.05405405405405	5.40540540540541	0	6.08108108108108	0	0	0	0	0	0
349	357	"Chalco Lake"	19.5	-99	378	"AWI"	378	14606	16452	15478	0	9.53678474114441	1.08991825613079	0.272479564032698	4.35967302452316	0	0	0.272479564032698	0	0	0.272479564032698	0	4.35967302452316	18.8010899182561	0	0	0	0	0	0	0	0	0.544959128065395	36.7847411444142	0	2.17983651226158	11.4441416893733	0	9.53678474114441	0	0.272479564032698	0	0	0.272479564032698	0
349	357	"Chalco Lake"	19.5	-99	398	"AWI"	398	14981	17170	16001	0	3.52112676056338	0.704225352112676	0	2.46478873239437	0	0	1.40845070422535	0	0	0.352112676056338	0	5.28169014084507	29.5774647887324	0	0.704225352112676	0	0	0	0	0	0	0.352112676056338	43.6619718309859	0	2.8169014084507	0.704225352112676	0	8.09859154929578	0	0	0	0	0.352112676056338	0
349	357	"Chalco Lake"	19.5	-99	408	"AWI"	408	15171	17371	16295	0	2.29885057471264	1.72413793103448	0	4.02298850574713	0	0	0.574712643678161	0	0	0	0	6.89655172413793	22.4137931034483	0	0.574712643678161	3.44827586206897	0	0	0	0	0	2.29885057471264	41.9540229885057	0.574712643678161	4.02298850574713	2.8735632183908	0	5.74712643678161	0	0	0	0	0	0.574712643678161
