"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ericales"	"Grossulariaceae"	"Larix"	"Montiaceae"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Thalictrum"
1528	1566	"Kyurbe-Yuryakh-2"	68.59861	138.61667	60	"AWI"	60	2352	2989	2717	43.213296398892	1.38504155124654	0.554016620498615	0	31.3019390581717	0.277008310249307	0	0	6.09418282548476	5.54016620498615	0	0.831024930747922	0	0	0.277008310249307	3.8781163434903	3.601108033241	0.831024930747922	0.554016620498615	1.66204986149584	0
1528	1566	"Kyurbe-Yuryakh-2"	68.59861	138.61667	223	"AWI"	223	4338	5122	4673	95.7894736842105	0	0	0	0	0	0	0	1.05263157894737	1.05263157894737	0	1.05263157894737	0	0	0	0	1.05263157894737	0	0	0	0
1528	1566	"Kyurbe-Yuryakh-2"	68.59861	138.61667	425	"AWI"	425	7226	8120	7722	54.874651810585	1.94986072423398	2.50696378830084	0	17.5487465181058	0	1.1142061281337	0.557103064066852	4.73537604456824	5.57103064066852	0.278551532033426	0.835654596100279	0.278551532033426	0.835654596100279	0.278551532033426	1.1142061281337	5.84958217270195	0	0	0.835654596100279	0.835654596100279
1528	1566	"Kyurbe-Yuryakh-2"	68.59861	138.61667	575	"AWI"	575	8975	9722	9351	0	2.97029702970297	1.32013201320132	0	60.0660066006601	0	0	0.66006600660066	9.9009900990099	4.62046204620462	0	2.97029702970297	0	0.33003300330033	0	1.65016501650165	13.2013201320132	0	0	1.65016501650165	0.66006600660066
