"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Indeterminable"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tsuga"	"Ulmus"	"Urticaceae"
1566	1611	"L'Anse aux Meadows Site"	51.57333	-55.55	1	"AWI"	1	-70	126	15	2.38532110091743	0	44.954128440367	0	0.18348623853211	0	0	15.7798165137615	0	0	0	0	3.48623853211009	0	2.93577981651376	0	0	2.20183486238532	0	8.44036697247707	0	0	14.4954128440367	1.10091743119266	0	3.6697247706422	0	0	0	0	0.18348623853211	0.18348623853211	0	0	0
1566	1611	"L'Anse aux Meadows Site"	51.57333	-55.55	2	"AWI"	2	-56	211	44	1.79372197309417	0	10.0149476831091	0.298953662182362	0.896860986547085	0	0	9.56651718983558	0	0.597907324364723	0.149476831091181	0.149476831091181	36.6218236173393	0.149476831091181	1.49476831091181	0	0	0	0	1.49476831091181	0	0	11.5097159940209	0.896860986547085	0.149476831091181	9.86547085201794	0	0.149476831091181	13.0044843049327	0.597907324364723	0	0.448430493273543	0	0	0.149476831091181
1566	1611	"L'Anse aux Meadows Site"	51.57333	-55.55	3	"AWI"	3	-34	276	76	1.19760479041916	0	11.5269461077844	0.449101796407186	0	0	0	9.58083832335329	0	1.04790419161677	0.29940119760479	0	32.3353293413174	0	1.79640718562874	0	0	0	0	2.09580838323353	0.29940119760479	0	10.1796407185629	0.748502994011976	0	9.88023952095808	0	0	17.814371257485	0	0.149700598802395	0.598802395209581	0	0	0
1566	1611	"L'Anse aux Meadows Site"	51.57333	-55.55	4	"AWI"	4	-16	323	112	0.854700854700855	0	27.6923076923077	0.170940170940171	0.683760683760684	0	0	13.8461538461538	0	0	0	0.341880341880342	15.8974358974359	0	3.07692307692308	0	0	2.05128205128205	0	4.1025641025641	0	0	7.86324786324786	1.88034188034188	0	11.4529914529915	0	0	9.4017094017094	0	0	0.683760683760684	0	0	0
1566	1611	"L'Anse aux Meadows Site"	51.57333	-55.55	5	"AWI"	5	-2	400	146	1.43540669856459	0	21.6905901116427	0	0.318979266347687	0	0	15.6299840510367	0	0	0	0.478468899521531	20.2551834130782	0	2.71132376395534	0	0	1.27591706539075	0	1.59489633173844	0	0	12.280701754386	1.59489633173844	0	11.3237639553429	0	0	8.7719298245614	0	0.318979266347687	0.318979266347687	0	0	0
1566	1611	"L'Anse aux Meadows Site"	51.57333	-55.55	6	"AWI"	6	28	433	184	0.815660685154975	0	16.6394779771615	0.163132137030995	0.65252854812398	0	0	22.6753670473083	0	0.32626427406199	0	0	14.1924959216966	0	3.09951060358891	0	0	0	0	1.95758564437194	0	0	10.9298531810767	1.14192495921697	0	16.9657422512235	0.32626427406199	0	8.48287112561175	0.163132137030995	0.32626427406199	1.14192495921697	0	0	0
1566	1611	"L'Anse aux Meadows Site"	51.57333	-55.55	7	"AWI"	7	47	483	221	1.21107266435986	0	10.7266435986159	0.519031141868512	0.865051903114187	0	0	17.4740484429066	0	0	0	0	19.5501730103806	0	2.24913494809689	0	0	0.69204152249135	0	1.55709342560554	0	0	13.840830449827	1.21107266435986	0	29.5847750865052	0	0	0	0	0	0.519031141868512	0	0	0
1566	1611	"L'Anse aux Meadows Site"	51.57333	-55.55	8	"AWI"	8	75	531	258	2.38473767885533	0	13.9904610492846	0	0.95389507154213	0.476947535771065	0	11.6057233704293	0	0.158982511923688	0	0	12.241653418124	0	0.95389507154213	0	0	0	0	1.11287758346582	0	0	16.3751987281399	1.90779014308426	0	17.4880763116057	0	0.158982511923688	19.7138314785374	0	0	0.476947535771065	0	0	0
1566	1611	"L'Anse aux Meadows Site"	51.57333	-55.55	9	"AWI"	9	100	567	297	1.3953488372093	0	13.7984496124031	0	1.24031007751938	0	0	27.906976744186	0	0.310077519379845	0	0	11.1627906976744	0	1.3953488372093	0	0	0.930232558139535	0.155038759689922	1.24031007751938	0	0	11.3178294573643	1.3953488372093	0	11.4728682170543	0	0	15.6589147286822	0	0.155038759689922	0.465116279069767	0	0	0
1566	1611	"L'Anse aux Meadows Site"	51.57333	-55.55	10	"AWI"	10	117	621	334	2.0703933747412	0	13.2505175983437	0.41407867494824	1.44927536231884	0.20703933747412	0	28.1573498964803	0	0	0	0.20703933747412	15.9420289855072	0	1.86335403726708	0	0	1.0351966873706	0	1.65631469979296	0	0	16.3561076604555	1.86335403726708	0	14.2857142857143	0	0.20703933747412	0	0	0.20703933747412	0.62111801242236	0.20703933747412	0	0
1566	1611	"L'Anse aux Meadows Site"	51.57333	-55.55	11	"AWI"	11	156	656	372	0.366300366300366	0	9.70695970695971	0	1.28205128205128	0	0	49.2673992673993	0	0.549450549450549	0	0	6.95970695970696	0	1.64835164835165	0	0	0	0	1.46520146520147	0	0	11.7216117216117	2.01465201465201	0	13.9194139194139	0	0	0	0	0	1.0989010989011	0	0	0
1566	1611	"L'Anse aux Meadows Site"	51.57333	-55.55	12	"AWI"	12	179	705	412	1.42095914742451	0	10.3019538188277	0.355239786856128	0.88809946714032	0.355239786856128	0	29.8401420959147	0	0.177619893428064	0	0.710479573712256	20.7815275310835	0	1.24333925399645	0	0	0.355239786856128	0	0.88809946714032	0	0	17.0515097690941	1.9538188277087	0	3.55239786856128	0	0.177619893428064	8.52575488454707	0	0.355239786856128	1.06571936056838	0	0	0
1566	1611	"L'Anse aux Meadows Site"	51.57333	-55.55	13	"AWI"	13	211	749	450	2.37659963436929	0	10.4204753199269	0	4.20475319926874	0	0	37.1115173674589	0	0.182815356489945	0	0	16.636197440585	0	0.182815356489945	0	0	0	0	0.182815356489945	0	0	19.1956124314442	1.46252285191956	0	6.03290676416819	0	0	0	0.731261425959781	0.36563071297989	0.914076782449726	0	0	0
1566	1611	"L'Anse aux Meadows Site"	51.57333	-55.55	14	"AWI"	14	243	786	490	1.5625	0	11.328125	0.390625	1.7578125	0	0	20.703125	0	0	0	0.5859375	29.4921875	0	1.953125	0	0	1.171875	0	2.34375	0	0	18.5546875	1.171875	0	6.8359375	0	0.1953125	0	0	0.1953125	1.7578125	0	0	0
1566	1611	"L'Anse aux Meadows Site"	51.57333	-55.55	15	"AWI"	15	266	830	527	1.55367231638418	0	7.48587570621469	0.141242937853107	1.12994350282486	0	0	11.2994350282486	0	0	0	0.141242937853107	25.2824858757062	0	0.847457627118644	0	0	0.847457627118644	0	0.706214689265537	0	0	18.7853107344633	1.27118644067797	0	5.93220338983051	0	0	23.3050847457627	0.141242937853107	0	0.988700564971752	0.141242937853107	0	0
1566	1611	"L'Anse aux Meadows Site"	51.57333	-55.55	16	"AWI"	16	310	858	567	1.62074554294976	0	8.75202593192869	0	1.13452188006483	0	0	14.1004862236629	0	0	0	0	11.0210696920583	0	2.91734197730956	0	0	0	0	0.810372771474878	0	0	12.8038897893031	2.75526742301459	0	5.02431118314425	0	0	37.1150729335494	0	0.162074554294976	1.78282009724473	0	0	0
1566	1611	"L'Anse aux Meadows Site"	51.57333	-55.55	17	"AWI"	17	341	895	606	3.60576923076923	0	14.1826923076923	0.240384615384615	3.60576923076923	0.240384615384615	0	14.1826923076923	0	0	0	0.240384615384615	18.0288461538462	0	3.36538461538462	0	0	0	0	2.64423076923077	0	0	22.1153846153846	3.60576923076923	0	12.2596153846154	0	0.480769230769231	0	0.480769230769231	0.240384615384615	0.480769230769231	0	0	0
