"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Morus"	"Myrica"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
943	973	"Graham Lake"	45.18333	-77.35	1123	"AWI"	1123	7500	8066	7707	5	18	11	2	0	1	0	74	0	3	0	0	0	0	13	4	0	0	0	9	22	4	2	0	3	0	2	0	0	30	0	700	7	0	0	0	80	3	0	0	9	5	0	0	0	0	12	26	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1124	"AWI"	1124	7510	8171	7742	10	20	12	0	0	2	0	76	0	3	1	0	0	5	2	1	0	0	1	8	9	0	2	0	2	0	20	0	0	26	0	705	18	0	0	0	66	0	0	0	18	7	0	0	0	1	7	21	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1125	"AWI"	1125	7519	8279	7776	5	15	6	0	1	4	0	70	0	7	0	0	0	0	17	2	0	0	0	11	19	0	0	0	3	0	1	0	0	36	0	664	8	0	0	0	72	1	0	0	2	1	0	0	0	0	11	32	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1126	"AWI"	1126	7527	8385	7811	5	13	13	0	0	0	0	102	0	2	0	0	0	0	12	3	0	0	0	18	13	1	5	0	1	0	0	0	0	43	0	690	10	0	0	0	63	0	0	0	9	0	1	0	0	0	16	31	0	1	0
943	973	"Graham Lake"	45.18333	-77.35	1127	"AWI"	1127	7534	8495	7847	3	11	9	1	0	2	0	91	0	0	0	0	0	0	15	1	0	0	0	8	15	2	2	0	2	0	1	0	0	15	0	703	3	0	0	1	55	0	0	0	5	0	0	0	0	1	19	31	0	1	0
943	973	"Graham Lake"	45.18333	-77.35	1128	"AWI"	1128	7542	8597	7879	3	25	4	4	1	2	0	90	0	3	0	0	0	0	5	6	0	0	0	13	0	0	1	0	0	0	8	0	0	37	0	747	3	0	0	0	98	1	0	0	5	0	0	0	0	2	13	17	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1129	"AWI"	1129	7587	8620	7926	6	5	11	2	1	0	0	110	0	3	0	0	0	0	19	1	0	0	0	13	0	0	1	0	0	1	1	1	0	22	0	648	5	0	0	0	76	0	0	0	9	1	0	0	0	2	15	33	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1130	"AWI"	1130	7617	8643	7971	1	12	0	1	0	2	0	118	1	1	0	0	0	0	15	3	0	0	0	14	11	1	3	0	3	0	1	0	0	31	0	680	6	0	0	0	78	0	0	0	17	0	0	1	0	1	19	22	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1131	"AWI"	1131	7641	8659	8021	3	7	5	0	0	0	0	69	0	2	0	0	0	0	14	0	0	0	0	9	0	2	0	0	0	0	0	0	0	5	0	818	0	0	0	0	42	0	0	0	2	0	0	0	0	1	27	15	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1132	"AWI"	1132	7663	8683	8073	14	9	7	1	0	0	0	80	0	0	0	0	0	0	11	0	0	0	0	5	7	1	5	0	3	0	15	0	0	15	0	718	3	0	0	0	37	3	0	0	8	1	1	0	0	2	17	33	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1133	"AWI"	1133	7680	8714	8123	5	0	5	2	0	2	0	98	0	7	0	0	0	0	12	3	0	0	0	17	0	0	3	0	2	0	2	0	0	17	0	700	5	0	0	1	70	1	0	0	1	2	0	0	0	0	18	44	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1134	"AWI"	1134	7697	8745	8171	6	12	0	0	0	3	0	101	0	2	0	0	0	0	12	1	0	0	0	12	22	2	2	0	4	0	4	0	0	17	0	682	6	0	0	0	65	2	0	0	3	0	1	0	0	2	17	42	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1135	"AWI"	1135	7716	8792	8216	4	8	0	3	0	1	0	79	0	0	0	0	0	0	6	2	0	0	0	8	0	0	4	0	5	0	0	0	0	5	0	762	3	0	0	0	53	0	0	0	6	0	0	0	0	1	4	31	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1136	"AWI"	1136	7731	8843	8263	8	11	14	2	0	1	0	74	1	3	0	0	0	0	6	3	0	0	0	6	13	2	0	1	8	0	4	0	0	24	5	732	2	0	0	0	44	1	0	0	5	0	0	0	0	0	6	25	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1137	"AWI"	1137	7744	8899	8309	3	3	12	2	0	4	0	104	0	4	0	0	0	0	16	4	0	0	0	6	0	0	3	0	2	0	0	0	0	18	0	709	3	0	0	0	49	0	0	0	1	3	0	0	0	1	10	15	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1138	"AWI"	1138	7758	8964	8351	6	0	8	1	1	3	0	103	0	1	1	0	2	0	5	1	0	0	0	7	0	2	2	0	3	0	1	0	0	8	0	792	4	0	0	0	16	0	0	0	4	2	1	0	0	0	5	19	0	1	0
943	973	"Graham Lake"	45.18333	-77.35	1139	"AWI"	1139	7821	8982	8387	5	5	0	1	0	2	0	76	0	5	0	0	0	0	6	0	0	0	0	7	0	0	2	0	1	0	0	0	0	3	0	802	2	0	0	0	41	1	0	0	4	3	0	0	0	0	5	19	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1140	"AWI"	1140	7873	9002	8423	11	5	10	4	0	1	0	121	0	2	0	1	0	0	10	4	0	0	0	3	14	0	3	0	6	0	2	2	0	4	7	736	4	0	0	1	34	0	0	0	5	2	0	0	0	0	7	27	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1142	"AWI"	1142	7958	9039	8499	0	0	12	1	0	0	0	117	0	0	0	0	0	0	5	3	0	0	0	7	13	0	3	0	5	0	0	0	0	6	0	738	10	0	0	0	34	0	0	0	3	1	0	0	0	0	11	23	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1144	"AWI"	1144	8022	9083	8583	4	0	10	1	0	1	0	148	0	4	0	0	0	0	10	0	0	0	0	6	0	2	1	0	3	0	0	0	0	3	11	720	2	0	0	0	44	0	0	0	5	1	0	0	0	0	8	25	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1146	"AWI"	1146	8076	9127	8673	2	0	16	0	0	7	0	125	0	2	0	0	0	0	11	5	0	0	1	9	0	1	8	0	1	0	3	0	0	11	0	641	4	0	0	2	52	0	0	0	4	0	1	0	0	0	5	29	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1148	"AWI"	1148	8119	9212	8754	5	6	6	0	0	3	0	123	0	3	0	0	0	0	12	2	0	0	0	7	10	1	1	0	4	0	0	0	0	9	0	705	3	0	0	0	69	0	0	0	2	0	0	0	0	1	4	21	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1150	"AWI"	1150	8310	9233	8828	5	0	10	2	0	2	0	151	0	1	0	0	0	0	17	4	0	0	0	8	18	0	13	0	4	0	1	0	0	7	0	623	4	0	0	1	62	1	0	0	5	2	0	0	0	0	15	23	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1152	"AWI"	1152	8480	9256	8902	9	6	11	0	0	6	0	153	0	2	0	0	1	0	15	0	0	0	0	5	6	3	7	1	6	0	11	0	0	8	0	639	5	0	0	1	55	2	0	0	4	1	0	0	0	0	5	23	0	1	0
943	973	"Graham Lake"	45.18333	-77.35	1154	"AWI"	1154	8642	9287	8982	8	0	14	3	0	5	0	231	0	2	0	0	0	0	7	5	0	0	0	5	0	0	10	0	7	0	1	0	0	9	0	605	6	0	0	0	63	0	0	0	9	1	1	0	0	0	7	19	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1156	"AWI"	1156	8779	9327	9064	26	4	8	0	0	6	0	71	0	1	0	0	0	0	18	8	0	0	0	1	0	1	7	0	10	0	38	0	0	4	26	740	1	0	0	1	20	0	0	0	0	3	0	0	0	0	10	7	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1158	"AWI"	1158	8865	9394	9151	7	0	0	0	0	8	0	308	1	1	0	0	0	0	4	10	0	0	0	2	0	0	4	0	7	0	1	0	0	0	0	507	0	0	0	0	12	0	0	0	3	0	0	0	0	0	3	3	0	2	0
943	973	"Graham Lake"	45.18333	-77.35	1160	"AWI"	1160	9016	9444	9228	6	4	10	0	0	8	0	54	0	0	0	0	0	0	10	52	0	0	0	10	0	0	10	0	10	0	0	0	0	0	0	722	0	0	0	0	38	0	0	0	6	4	0	0	0	0	18	4	0	2	0
943	973	"Graham Lake"	45.18333	-77.35	1164	"AWI"	1164	9095	9748	9388	51	2	0	1	0	10	0	56	0	1	0	1	0	0	7	10	0	0	0	2	0	0	24	0	7	0	29	0	0	7	15	706	1	0	0	4	7	1	0	0	5	3	1	0	0	0	4	7	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1168	"AWI"	1168	9143	10198	9522	7	4	12	0	0	5	0	95	0	4	0	0	0	0	6	1	0	0	0	0	0	0	3	0	6	0	13	0	0	8	18	739	1	0	0	1	70	1	0	0	3	1	0	0	0	0	12	15	0	1	0
943	973	"Graham Lake"	45.18333	-77.35	1172	"AWI"	1172	9261	10325	9693	17	0	26	0	0	7	0	148	0	0	0	0	0	0	5	4	0	0	0	0	0	0	17	0	11	0	3	0	0	4	0	685	7	0	0	0	39	1	0	0	2	1	1	0	0	0	14	16	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1176	"AWI"	1176	9323	10563	9845	4	5	8	0	1	3	0	182	0	3	0	0	0	0	18	3	0	0	1	0	0	0	6	0	16	0	29	1	0	13	38	565	2	0	0	6	75	1	0	0	3	7	1	0	0	0	1	16	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1180	"AWI"	1180	9424	10764	9999	34	6	6	1	0	5	0	164	0	3	0	0	0	0	4	7	0	0	0	0	0	0	38	0	27	0	52	0	0	15	60	619	4	0	0	10	24	0	0	0	9	9	0	0	0	0	3	8	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1184	"AWI"	1184	9543	10908	10164	3	0	2	0	1	13	0	137	0	1	0	0	0	0	21	2	0	0	0	0	10	1	12	0	11	0	53	0	0	18	0	541	0	0	0	7	76	0	0	0	4	8	1	0	0	0	0	19	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1188	"AWI"	1188	9629	11105	10314	35	0	3	1	0	12	0	66	2	5	0	1	0	0	11	20	0	0	0	0	17	2	93	0	28	0	95	1	1	33	113	289	4	0	0	8	72	2	0	0	11	11	0	0	1	0	12	24	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1192	"AWI"	1192	9815	11205	10466	1	5	0	1	0	25	0	86	0	9	0	0	0	0	10	4	0	0	0	1	24	2	14	1	6	0	65	0	0	24	0	212	0	0	0	2	134	0	0	0	10	23	0	0	0	0	8	18	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1196	"AWI"	1196	9922	11357	10640	6	4	6	0	0	29	0	47	0	4	0	1	0	0	29	28	0	0	0	0	0	4	88	0	9	0	190	0	0	26	0	115	1	0	0	18	50	0	0	0	1	26	1	0	0	0	1	12	0	1	0
943	973	"Graham Lake"	45.18333	-77.35	1200	"AWI"	1200	10082	11473	10797	8	0	4	0	0	6	0	27	0	1	0	0	0	0	1	61	0	0	0	0	0	1	12	0	6	0	7	0	0	2	158	88	0	0	0	2	13	0	0	0	3	8	0	0	0	0	3	8	0	2	0
943	973	"Graham Lake"	45.18333	-77.35	1204	"AWI"	1204	10255	11572	10963	33	10	0	0	0	19	0	36	0	5	0	0	0	2	15	36	0	0	0	0	15	6	94	0	8	0	49	0	1	23	276	182	8	0	0	16	77	7	0	0	3	11	0	0	0	1	10	22	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1212	"AWI"	1212	10714	11796	11261	34	2	10	1	0	15	0	115	0	1	1	0	0	0	4	138	3	0	0	0	0	1	173	0	19	0	45	0	0	6	33	193	0	0	0	130	6	0	0	0	5	26	0	0	0	0	8	9	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1220	"AWI"	1220	11198	12066	11564	26	0	36	0	6	42	0	65	1	0	3	0	0	0	14	232	0	1	2	0	6	0	35	0	9	0	3	0	0	8	60	308	0	0	0	2	14	7	0	0	3	59	0	0	3	0	1	10	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1228	"AWI"	1228	11392	12527	11837	5	0	17	1	0	37	0	37	0	3	3	0	1	0	6	201	3	0	1	0	0	0	9	0	2	0	3	0	0	4	125	244	0	0	0	1	25	5	0	0	3	31	0	0	1	0	2	5	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1236	"AWI"	1236	11542	13025	12109	17	2	28	4	4	98	0	29	3	1	2	0	0	0	21	263	2	0	0	0	7	0	12	1	5	0	7	0	2	11	55	236	0	0	0	5	18	6	0	0	9	69	1	0	2	0	1	16	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1252	"AWI"	1252	11868	13885	12672	8	0	7	2	6	72	0	12	1	1	1	0	0	4	26	101	11	0	0	0	25	1	58	0	12	0	10	0	0	22	42	111	0	0	0	6	23	3	0	0	9	44	0	0	0	0	0	5	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1260	"AWI"	1260	12039	14350	12939	10	0	2	2	3	4	0	8	0	2	5	0	0	0	21	57	5	0	2	0	0	0	42	0	7	0	4	0	4	6	46	349	0	0	0	0	12	0	0	0	3	33	0	0	0	0	0	9	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1276	"AWI"	1276	12423	15123	13546	3	0	0	3	1	11	0	1	0	1	1	0	2	0	4	34	0	0	0	0	0	0	11	1	2	0	1	1	0	0	21	99	0	0	0	3	27	3	0	0	0	11	0	1	0	0	0	11	3	4	0
943	973	"Graham Lake"	45.18333	-77.35	1284	"AWI"	1284	12632	15551	13828	15	0	2	0	0	10	0	3	1	1	2	0	0	0	25	48	0	0	0	1	2	0	20	0	0	0	2	0	0	2	0	80	0	0	0	2	12	1	0	0	0	6	0	0	0	0	0	4	0	0	0
943	973	"Graham Lake"	45.18333	-77.35	1292	"AWI"	1292	12842	15904	14128	5	0	4	3	0	4	0	0	0	0	0	0	0	0	17	43	0	0	0	0	5	0	8	0	1	0	5	0	0	3	21	118	0	0	0	2	12	1	0	0	0	4	0	0	0	0	0	23	3	2	0
