"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Betulaceae"	"Campanulaceae"	"Cannabaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Larix"	"Liquidambar"	"Morus"	"Myrica"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinaceae"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
1615	1667	"Lost P."	44.24694	-71.25139	1	"AWI"	1	-124	53	-35	0.491400491400491	0	0	0	0	0	76.1670761670762	0.491400491400491	0	0.491400491400491	0.491400491400491	0	0.491400491400491	0	0	0	0	0	3.43980343980344	0.491400491400491	0	0.982800982800983	0.491400491400491	0	0	0	0	0	0.491400491400491	0	0	0.491400491400491	4.91400491400491	0	3.68550368550369	0	0	0.491400491400491	0	3.43980343980344	0	0	0	0	0.982800982800983	0	0	0	0	0	0	1.47420147420147	0	0	0	0
1615	1667	"Lost P."	44.24694	-71.25139	25	"AWI"	25	97	935	432	1.43884892086331	3.83693045563549	0	0	0.239808153477218	0	58.273381294964	0	0	0	0	0	0	0	0	0	0	0	6.71462829736211	1.19904076738609	0.239808153477218	0.239808153477218	1.91846522781775	0	0	0	0	0.239808153477218	0	0	0	0.959232613908873	10.0719424460432	1.07913669064748	4.67625899280576	0	0.719424460431655	0.479616306954436	0	3.11750599520384	0	0	0.239808153477218	0	0.479616306954436	0	0	0	0	0	0	2.6378896882494	1.19904076738609	0	0	0
1615	1667	"Lost P."	44.24694	-71.25139	30	"AWI"	30	139	1090	532	2.19072164948454	0	0	0	0.257731958762887	0	54.8969072164949	0.515463917525773	0	0	0	0	0.257731958762887	0	0	0.77319587628866	0	0	6.44329896907216	0.515463917525773	0.257731958762887	1.54639175257732	6.95876288659794	0.257731958762887	0	0	0	0	0.257731958762887	0	0	0.257731958762887	7.21649484536082	1.03092783505155	7.60309278350515	0	0.515463917525773	0.77319587628866	0.515463917525773	2.31958762886598	0	0	1.28865979381443	0	0	0.257731958762887	0	0	0	0	0	3.09278350515464	0	0	0	0
1615	1667	"Lost P."	44.24694	-71.25139	50	"AWI"	50	431	1535	958	0.795454545454545	0	0	0	0.227272727272727	0	42.5	0.454545454545455	0	0	0.227272727272727	0	0	0	0	0.454545454545455	0	0	7.72727272727273	1.36363636363636	0	0.681818181818182	13.8636363636364	0	0	0	0	0	0	0.227272727272727	0	0.681818181818182	10.2272727272727	0.568181818181818	7.5	0	0	0.909090909090909	0	4.54545454545455	0	0	0.454545454545455	0.227272727272727	0.227272727272727	0.227272727272727	0	0	0	0	0	5	0.909090909090909	0	0	0
1615	1667	"Lost P."	44.24694	-71.25139	75	"AWI"	75	945	1986	1481	1.28654970760234	0	0	0	0	0	44.4444444444444	0.701754385964912	0	0	0	0	0	0	0.233918128654971	0.233918128654971	0	0	6.78362573099415	0.467836257309942	0	2.10526315789474	7.71929824561404	0.233918128654971	0	0	0	0	0.233918128654971	0	0	1.40350877192982	12.9824561403509	1.28654970760234	6.54970760233918	0	0.701754385964912	0.233918128654971	0	6.08187134502924	0	0	0.467836257309942	0	0	0	0	0	0	0	0	4.44444444444444	1.40350877192982	0	0	0
1615	1667	"Lost P."	44.24694	-71.25139	100	"AWI"	100	1541	2437	2004	1.27064803049555	0	0	0	0.254129606099111	0	48.7928843710292	0.762388818297332	0	0	0	0	0	0	0	0	0	0	6.86149936467599	1.27064803049555	0	1.52477763659466	11.43583227446	0	0	0	0	0	0	0	0	1.52477763659466	7.24269377382465	0.635324015247776	8.5133418043202	0	0.254129606099111	0	0.254129606099111	4.32020330368488	0	0	0.508259212198221	0	0	0	0	0	0	0	0	4.32020330368488	0.254129606099111	0	0	0
1615	1667	"Lost P."	44.24694	-71.25139	125	"AWI"	125	2199	3174	2571	1.53022188217292	0	0	0	0	0	44.9885233358837	0.765110941086458	0	0	0.306044376434583	0	0.153022188217291	0	0	0.306044376434583	0	0	10.2524866105585	0.918133129303749	0.153022188217291	0.918133129303749	11.9357306809487	0.153022188217291	0	0.306044376434583	0	0	0.153022188217291	0	0	0.918133129303749	1.22417750573833	0.153022188217291	13.0833970925784	0	0	0.306044376434583	0	5.66182096403979	0	0	0.306044376434583	0	0	0.306044376434583	0	0	0	0	0	4.59066564651875	0.612088752869166	0	0	0
1615	1667	"Lost P."	44.24694	-71.25139	150	"AWI"	150	2606	4213	3263	1.60642570281124	0	0	0	0	0	53.8152610441767	1.07095046854083	0	0.267737617135207	0	0	0.267737617135207	0	0	0	0	0	12.3159303882195	3.4805890227577	0.535475234270415	2.14190093708166	3.7483266398929	0	0	0	0	0	0	0	0	1.07095046854083	0.401606425702811	0.401606425702811	9.23694779116466	0	0	0.267737617135207	0	6.42570281124498	0	0	0.267737617135207	0	0	0	0	0	0	0	0	2.40963855421687	0.267737617135207	0	0	0
1615	1667	"Lost P."	44.24694	-71.25139	175	"AWI"	175	3151	5012	3950	1.03092783505155	0	0	0	0	0	46.7353951890034	0.458190148911798	0	0	0.229095074455899	0	0	0	0	0.229095074455899	0	0	10.5383734249714	1.83276059564719	0.229095074455899	1.60366552119129	8.01832760595647	0.229095074455899	0	0	0	0	0	0	0	1.3745704467354	0.229095074455899	0.343642611683849	15.2348224513173	0	0	0.229095074455899	0.229095074455899	6.18556701030928	0	0	0.458190148911798	0	0	0.229095074455899	0	0	0	0	0.458190148911798	2.97823596792669	0.687285223367698	0	0.229095074455899	0
1615	1667	"Lost P."	44.24694	-71.25139	200	"AWI"	200	3695	5826	4670	0.603621730382294	0	0	0	0.201207243460765	0	49.0945674044266	1.60965794768612	0	0	0.402414486921529	0	0	0	0.201207243460765	0.402414486921529	0	0	8.85311871227364	1.81086519114688	0	3.21931589537223	2.8169014084507	0.201207243460765	0	0	0	0	0.603621730382294	0	0	0.603621730382294	0	0.301810865191147	14.5875251509054	0.201207243460765	0.201207243460765	1.00603621730382	0.201207243460765	7.64587525150905	0.201207243460765	0	0.201207243460765	0	0	0	0	0	0.402414486921529	0	0	3.01810865191147	1.40845070422535	0	0	0
