"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Grossulariaceae"	"Indeterminable"	"Larix"	"Myrica"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Quercus"	"Rosaceae"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tsuga"	"Ulmus"
301	307	"Boundary Lake"	55.25	-67.4	0	"AWI"	0	-150	17	-69	0	11.6719242902208	0	0	1.26182965299685	0	18.2965299684543	0	0	0	0	8.83280757097792	0	1.26182965299685	1.57728706624606	0	0	0	0	46.0567823343849	7.57097791798107	2.20820189274448	0	0	0	1.26182965299685	0	0	0	0
301	307	"Boundary Lake"	55.25	-67.4	5	"AWI"	5	727	1092	940	0	19.6825396825397	0.317460317460317	0	1.26984126984127	0	18.4126984126984	0	0	0	0	6.34920634920635	0	0	0.317460317460317	0	0	0	0	43.4920634920635	6.03174603174603	0.634920634920635	0	0	0	3.49206349206349	0	0	0	0
301	307	"Boundary Lake"	55.25	-67.4	10	"AWI"	10	1542	2253	1950	0	15.3846153846154	0.334448160535117	0	0.668896321070234	0	16.7224080267559	0	0	0	0	3.01003344481605	0	0.334448160535117	0	0	0	1.67224080267559	0	53.1772575250836	3.67892976588629	2.34113712374582	0	0	0	2.67558528428094	0	0	0	0
301	307	"Boundary Lake"	55.25	-67.4	15	"AWI"	15	1655	2457	2081	0	16.2866449511401	0	0	0.651465798045603	0	12.3778501628664	0	0.325732899022801	0	0	7.16612377850163	0	0	0	0	0	0	0	56.3517915309446	4.23452768729642	0.325732899022801	0	0	0	2.28013029315961	0	0	0	0
301	307	"Boundary Lake"	55.25	-67.4	20	"AWI"	20	1735	2799	2193	0	11.0749185667752	0.325732899022801	0	0.977198697068404	0	16.6123778501629	0	0	0	0	6.18892508143322	0	0.325732899022801	0	0	0	0	0	55.0488599348534	6.51465798045603	0.977198697068404	0	0	0	1.95439739413681	0	0	0	0
301	307	"Boundary Lake"	55.25	-67.4	25	"AWI"	25	1854	2959	2333	0	11.5894039735099	0	0	0.33112582781457	0	16.5562913907285	0	0	0	0	5.62913907284768	0	0.33112582781457	0	0	0	0	0	59.6026490066225	4.63576158940397	1.32450331125828	0	0	0	0	0	0	0	0
301	307	"Boundary Lake"	55.25	-67.4	30	"AWI"	30	1933	3213	2463	0	11.8243243243243	0	0	0.675675675675676	0	15.8783783783784	0	0	0	0	3.04054054054054	0	0	0	0	0	0	0	65.8783783783784	2.02702702702703	0.675675675675676	0	0	0	0	0	0	0	0
301	307	"Boundary Lake"	55.25	-67.4	35	"AWI"	35	2055	3346	2608	0	15.6996587030717	0.341296928327645	0.341296928327645	0.341296928327645	0	18.4300341296928	0	0	0	0	2.38907849829352	0	0	0	0.341296928327645	0.341296928327645	0	0	58.3617747440273	2.38907849829352	0.341296928327645	0	0	0	0.68259385665529	0	0	0	0
301	307	"Boundary Lake"	55.25	-67.4	40	"AWI"	40	2140	3552	2748	0	12.8378378378378	0	0	0	0	18.5810810810811	0	0	0	0	3.71621621621622	0	0.337837837837838	0	0	0	0	0	60.1351351351351	3.37837837837838	0.337837837837838	0	0	0	0.675675675675676	0	0	0	0
301	307	"Boundary Lake"	55.25	-67.4	45	"AWI"	45	2272	3701	2888	0	18.4300341296928	0.341296928327645	0	0	0	26.6211604095563	0	0	0	0	2.38907849829352	0	0.341296928327645	0	0	0	0	0	49.1467576791809	0.68259385665529	0.68259385665529	0	0	0	1.36518771331058	0	0	0	0
