"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Juglans"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"
16	16	"Ahlenmoor"	53.699082	8.74688	6	"AWI"	6	-25	388	120	0	0	5.15933232169954	0.910470409711684	0.151745068285281	0.0758725341426404	0.0758725341426404	0	18.2094081942337	0	0.531107738998483	0	0	0	0	13.8846737481032	2.88315629742033	0	0	1.59332321699545	0.151745068285281	0	0	0	26.1760242792109	0.531107738998483	0.0758725341426404	8.34597875569044	0	13.2776934749621	0	3.5660091047041	0.227617602427921	0	3.86949924127466	0.227617602427921	0.0758725341426404	0
16	16	"Ahlenmoor"	53.699082	8.74688	11	"AWI"	11	20	648	229	0	0	5.90717299578059	0.843881856540084	0.0843881856540084	0	0.421940928270042	0.759493670886076	13.4177215189873	0	0.590717299578059	0	0	0	0	15.1054852320675	5.06329113924051	0	0	2.0253164556962	0	0	0	0	16.2025316455696	0.337552742616034	0.0843881856540084	13.1645569620253	0	13.9240506329114	0	6.66666666666667	0.168776371308017	0	4.64135021097046	0.253164556962025	0	0.337552742616034
16	16	"Ahlenmoor"	53.699082	8.74688	16	"AWI"	16	84	760	367	0	0	15.6211562115621	1.1070110701107	0.1230012300123	0.1230012300123	0.615006150061501	0.738007380073801	14.6371463714637	0	1.230012300123	0	0	0	0	5.16605166051661	4.920049200492	0	0.615006150061501	4.55104551045511	0.4920049200492	0	0.1230012300123	0.1230012300123	1.5990159901599	1.3530135301353	0	8.24108241082411	3.5670356703567	14.1451414514145	0.2460024600246	15.8671586715867	0.4920049200492	0.2460024600246	3.3210332103321	0.3690036900369	0.1230012300123	0.2460024600246
16	16	"Ahlenmoor"	53.699082	8.74688	21	"AWI"	21	152	938	493	0	0	22.8706624605678	1.26182965299685	0.157728706624606	0	1.41955835962145	0	19.2429022082019	0	0.157728706624606	0	0	0	0	8.3596214511041	3.78548895899054	0	0	9.46372239747634	0	0	0	0.157728706624606	1.73501577287066	5.99369085173502	0.315457413249211	6.46687697160883	0	0	0	12.7760252365931	0	0	4.10094637223975	0.788643533123028	0	0.946372239747634
16	16	"Ahlenmoor"	53.699082	8.74688	26	"AWI"	26	243	1022	633	0	0	24.1428571428571	1.85714285714286	0	0	0.571428571428571	0	21.7142857142857	0	0.571428571428571	0	0	0	0	6.85714285714286	5.42857142857143	0	0	6.71428571428571	0.142857142857143	0	0	0	0.714285714285714	5.28571428571429	0.142857142857143	4.28571428571429	1.71428571428571	0	0	13.1428571428571	0.142857142857143	0	3.71428571428571	1.85714285714286	0	1
16	16	"Ahlenmoor"	53.699082	8.74688	31	"AWI"	31	333	1157	764	0.298953662182362	0	20.7772795216741	1.79372197309417	0	0	0.597907324364723	0	23.168908819133	0	0	0	0	0	0	7.17488789237668	2.98953662182362	0	0	11.8086696562033	0.149476831091181	0	0	0	0.298953662182362	6.72645739910314	0	5.38116591928251	0.747384155455904	0	0	12.5560538116592	0	0	4.18535127055306	0.597907324364723	0	0.747384155455904
16	16	"Ahlenmoor"	53.699082	8.74688	36	"AWI"	36	486	1210	894	0	0.140646976090014	16.4556962025316	0.70323488045007	0	0	0.421940928270042	0	17.2995780590717	0	0.140646976090014	0	0	0	0	9.84528832630098	6.61040787623066	0	0	9.42334739803094	1.12517580872011	0	0	0	0.70323488045007	5.62587904360056	0	8.29817158931083	0.984528832630098	8.72011251758087	0	10.9704641350211	0	0	1.54711673699015	0.281293952180028	0.140646976090014	0.562587904360056
16	16	"Ahlenmoor"	53.699082	8.74688	41	"AWI"	41	611	1302	1023	0.352112676056338	0.352112676056338	30.1056338028169	1.23239436619718	0	0	0	0	11.9718309859155	0	0	0	0	0	0	7.21830985915493	1.23239436619718	0	0	13.9084507042254	0.352112676056338	0	0	0	0.880281690140845	2.99295774647887	0.528169014084507	10.0352112676056	0	0	0	16.9014084507042	0	0	1.40845070422535	0.176056338028169	0	0.352112676056338
16	16	"Ahlenmoor"	53.699082	8.74688	46	"AWI"	46	858	1343	1145	0	0.352112676056338	45.4225352112676	0.528169014084507	0	0	0.352112676056338	0	8.80281690140845	0	0.352112676056338	0	0	0	0	6.33802816901408	2.2887323943662	0	0	6.86619718309859	1.23239436619718	0	0	0	1.23239436619718	7.57042253521127	0	5.1056338028169	0	0	0	11.6197183098592	0	0	0.880281690140845	0	0	1.05633802816901
16	16	"Ahlenmoor"	53.699082	8.74688	51	"AWI"	51	977	1426	1276	0	0	38.3680555555556	0.694444444444444	0	0	0.520833333333333	0	16.1458333333333	0	0	0.173611111111111	0	0	0	7.46527777777778	2.25694444444444	0	0	14.4097222222222	1.04166666666667	0	0	0	1.38888888888889	4.6875	0.347222222222222	2.25694444444444	0	0	0	8.15972222222222	0	0	0.694444444444444	0.347222222222222	0.173611111111111	0.868055555555556
16	16	"Ahlenmoor"	53.699082	8.74688	56	"AWI"	56	1035	1495	1325	0.173611111111111	0	34.8958333333333	0.347222222222222	0	0	0.347222222222222	0	19.4444444444444	0	0.173611111111111	0	0	0	0	7.46527777777778	4.16666666666667	0	0	9.375	0.868055555555556	0	0	0	0.520833333333333	6.42361111111111	0	2.43055555555556	0	0	0	11.8055555555556	0	0	0.173611111111111	0.347222222222222	0	1.04166666666667
16	16	"Ahlenmoor"	53.699082	8.74688	61	"AWI"	61	1084	1582	1372	0	0	31.6590563165906	0.30441400304414	0	0	0.15220700152207	0	16.8949771689498	0	0	0	0	0	0	7.30593607305936	7.15372907153729	0	0	11.8721461187215	0.30441400304414	0	0	0	1.06544901065449	4.5662100456621	0	5.78386605783866	0	0	0	11.7199391171994	0	0	0.30441400304414	0.15220700152207	0.30441400304414	0.45662100456621
16	16	"Ahlenmoor"	53.699082	8.74688	66	"AWI"	66	1144	1630	1425	0	0	34.7551342812006	1.8957345971564	0	0	0.631911532385466	0	12.7962085308057	0	0.157977883096367	0	0	0	0	8.37282780410743	7.58293838862559	0	0	8.05687203791469	0.631911532385466	0.157977883096367	0	0	1.10584518167457	6.16113744075829	0	5.21327014218009	0	0	0	9.95260663507109	0	0	1.10584518167457	0.315955766192733	0.157977883096367	0.947867298578199
16	16	"Ahlenmoor"	53.699082	8.74688	71	"AWI"	71	1198	1704	1475	0	0	36.5646258503401	1.70068027210884	0	0	1.02040816326531	0	18.1972789115646	0	0	0	0	0	0	7.82312925170068	2.2108843537415	0	0	8.6734693877551	0.340136054421769	0	0	0	1.70068027210884	2.55102040816327	0	6.46258503401361	0	0	0	11.2244897959184	0	0	0.510204081632653	0	0.170068027210884	0.850340136054422
16	16	"Ahlenmoor"	53.699082	8.74688	76	"AWI"	76	1271	1747	1530	0.159235668789809	0	41.2420382165605	0.318471337579618	0	0	0.159235668789809	0	17.515923566879	0	0.159235668789809	0	0	0	0	12.1019108280255	4.45859872611465	0	0	6.52866242038217	0.796178343949045	0	0	0	1.11464968152866	2.07006369426752	0	3.82165605095541	0	0	0	7.48407643312102	0	0	0.477707006369427	0.159235668789809	0	1.43312101910828
16	16	"Ahlenmoor"	53.699082	8.74688	81	"AWI"	81	1330	1808	1586	0	0	50.8716323296355	1.58478605388273	0.158478605388273	0	0.63391442155309	0	11.5689381933439	0	0	0	0	0	0	9.35023771790808	5.86370839936609	0	0	4.43740095087163	0.316957210776545	0	0	0	1.10935023771791	1.90174326465927	0	1.743264659271	0	0	0	9.50871632329635	0	0	0.475435816164818	0	0	0.475435816164818
16	16	"Ahlenmoor"	53.699082	8.74688	86	"AWI"	86	1398	1844	1641	0	0	39.1596638655462	0.672268907563025	0	0	0.840336134453782	0	20.5042016806723	0	0.168067226890756	0	0	0	0	9.74789915966387	3.52941176470588	0	0	10.0840336134454	0.336134453781513	0	0	0	0.840336134453782	2.01680672268908	0	2.85714285714286	0	0	0	8.0672268907563	0	0	0.168067226890756	0	0	1.00840336134454
