"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Aextoxicon"	"Amaranthaceae"	"Anacardiaceae"	"Apiaceae"	"Aristotelia"	"Artemisia"	"Asteraceae"	"Azara"	"Brassicaceae"	"Caryophyllaceae"	"Columelliaceae"	"Coriariaceae"	"Cyperaceae"	"Dasyphyllum"	"Drimys"	"Embothrium"	"Ericales"	"Escallonia"	"Eucryphia"	"Fuchsia"	"Gesneriaceae"	"Griselinia"	"Grossulariaceae"	"Gunneraceae"	"Hydrangea"	"Indeterminable"	"Isoëtes"	"Laurelia"	"Lomatia"	"Loranthaceae"	"Maytenus"	"Misodendraceae"	"Myrtaceae"	"Nothofagus"	"Pilgerodendron"	"Plantaginaceae"	"Poaceae"	"Podocarpus"	"Pseudopanax"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Santalaceae"	"Saxegothaea"	"Solanaceae"	"Urticaceae"	"Verbenaceae"	"Weinmannia"
342	350	"Caunahue"	-40	-72	120	"AWI"	120	1553	4640	3035	3.01624129930394	0.232018561484919	0	0	0.696055684454756	0	0	0	0.232018561484919	0	0.232018561484919	0	0.696055684454756	0.232018561484919	0.696055684454756	0.232018561484919	0	0	7.4245939675174	0	0.232018561484919	0	0.232018561484919	0	15.0812064965197	1.85614849187935	0	0.696055684454756	0.696055684454756	0	1.16009280742459	1.62412993039443	4.17633410672854	45.0116009280742	0.232018561484919	0.232018561484919	8.58468677494199	0.464037122969838	0	0	0	0	1.62412993039443	0.232018561484919	0	0.696055684454756	0	3.48027842227378
342	350	"Caunahue"	-40	-72	140	"AWI"	140	2011	4880	3638	1.59235668789809	0.636942675159236	0	0	0.318471337579618	0	0	0.636942675159236	0	0.318471337579618	0	0	0.636942675159236	0.318471337579618	0.636942675159236	0.318471337579618	0.318471337579618	0	11.4649681528662	0.318471337579618	0	0	0.318471337579618	0.318471337579618	5.09554140127389	2.86624203821656	0	0	1.59235668789809	0	0.318471337579618	0.636942675159236	2.86624203821656	54.4585987261147	0	0	9.87261146496815	0.318471337579618	0	0	0	0	0.318471337579618	0.318471337579618	0.318471337579618	0	0	2.86624203821656
342	350	"Caunahue"	-40	-72	160	"AWI"	160	2721	5147	4172	3.43511450381679	0	0	0	0	0	0	1.52671755725191	0	0	0.381679389312977	0	0.763358778625954	0.381679389312977	0.381679389312977	0	0	0	40.4580152671756	0.381679389312977	0	0	0	0	21.3740458015267	2.67175572519084	0	0.381679389312977	2.29007633587786	0	1.52671755725191	1.90839694656489	4.9618320610687	0	0	0.381679389312977	11.4503816793893	0.763358778625954	0.763358778625954	0	0.381679389312977	1.14503816793893	0.381679389312977	0	0	0	0	1.90839694656489
342	350	"Caunahue"	-40	-72	180	"AWI"	180	3826	5242	4635	3.87596899224806	0.387596899224806	0	0	0.387596899224806	0	0	0.775193798449612	0	0	0	0	0.387596899224806	0.775193798449612	0	0.775193798449612	0	0	28.6821705426357	0	0	0	0	0.775193798449612	28.6821705426357	3.87596899224806	0	5.42635658914729	0.387596899224806	0.387596899224806	0.775193798449612	2.71317829457364	2.32558139534884	0	0	0.387596899224806	10.077519379845	0.775193798449612	1.16279069767442	0	0	0.775193798449612	0.387596899224806	0.387596899224806	0	0	0	4.65116279069767
342	350	"Caunahue"	-40	-72	200	"AWI"	200	4576	5452	5150	1.86915887850467	1.86915887850467	0	0	0	0	0	3.73831775700935	0	0	0	0	1.86915887850467	0	2.80373831775701	0	0	0	31.7757009345794	0	0	0	0	0	11.214953271028	7.47663551401869	0	1.86915887850467	0.934579439252336	0	0	3.73831775700935	5.60747663551402	0	1.86915887850467	0	11.214953271028	0.934579439252336	0.934579439252336	0	0	0	0.934579439252336	0	0.934579439252336	0	0	8.41121495327103
342	350	"Caunahue"	-40	-72	220	"AWI"	220	4871	5545	5327	3.27868852459016	0	0	0	0.819672131147541	0	0	0	0	0	0.819672131147541	0	2.45901639344262	0	0.819672131147541	0	0	0.819672131147541	36.0655737704918	0	0	0	0	0	9.83606557377049	4.91803278688525	0	0.819672131147541	0	0	0.819672131147541	3.27868852459016	10.655737704918	0	0	0	14.7540983606557	0.819672131147541	0	0	0	0	3.27868852459016	3.27868852459016	0	0	0	2.45901639344262
342	350	"Caunahue"	-40	-72	240	"AWI"	240	4961	5768	5436	1.92307692307692	0	0	0	0.641025641025641	0	0	1.28205128205128	0	0	0	0	5.12820512820513	0	0.641025641025641	0	0	1.92307692307692	32.0512820512821	0	0	0	0	0	6.41025641025641	5.76923076923077	0	0.641025641025641	2.56410256410256	0	1.28205128205128	1.28205128205128	9.61538461538462	0	0.641025641025641	0	19.2307692307692	0.641025641025641	0	0	0	0.641025641025641	1.92307692307692	0.641025641025641	0	0	0	5.12820512820513
342	350	"Caunahue"	-40	-72	260	"AWI"	260	5043	5979	5529	3.8560411311054	0	0	0	0	0	0	0.25706940874036	0	0	0	0	0.25706940874036	0.25706940874036	0	0	0.51413881748072	0.25706940874036	4.11311053984576	0	0	0	0.25706940874036	0	14.6529562982005	1.02827763496144	0.51413881748072	1.2853470437018	0	0	1.02827763496144	1.54241645244216	0.51413881748072	58.0976863753213	0	0	6.16966580976864	0	0	0.25706940874036	0	0	0.77120822622108	0	0	0.51413881748072	0	3.8560411311054
342	350	"Caunahue"	-40	-72	280	"AWI"	280	5121	6072	5617	8.47457627118644	0	0	0	0	0	0	0	0	0	1.69491525423729	0	1.69491525423729	0	0	0.847457627118644	0	0	16.1016949152542	0	0	0.847457627118644	0	0	25.4237288135593	2.54237288135593	0	0	0.847457627118644	0	0	5.93220338983051	7.6271186440678	0	0	2.54237288135593	16.1016949152542	2.54237288135593	0	0	0	0	2.54237288135593	0	0	0	0	4.23728813559322
342	350	"Caunahue"	-40	-72	300	"AWI"	300	5177	6199	5695	6.25	1.38888888888889	0	0	0	0	0	4.86111111111111	0	0	0.694444444444444	0.694444444444444	2.08333333333333	0	0.694444444444444	0	0	0	22.9166666666667	0	0	0	0	0	19.4444444444444	2.08333333333333	0	0.694444444444444	1.38888888888889	0	0	1.38888888888889	4.16666666666667	0	0	0	17.3611111111111	0	0	0	0	0.694444444444444	2.77777777777778	0.694444444444444	0.694444444444444	0	0	9.02777777777778
