"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Carya"	"Ceanothus"	"Celtis"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Larix"	"Liliaceae"	"Liquidambar"	"Morus"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Vitaceae"
269	275	"Billy's Lake"	46.270324	-94.55197	230	"AWI"	230	4	529	335	0	0	7.5	0.833333333333333	0	2.5	0	36.6666666666667	0	0	0	0	0	0	0	0	4.16666666666667	0	0	0	0	7.5	0	0	0	0	0	0	6.66666666666667	0.833333333333333	0	0	0	5.83333333333333	0	0	20	0	0	0	0	3.33333333333333	0	0	0	0	0	4.16666666666667	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	234	"AWI"	234	9	573	364	0	0	6.25	0.78125	0	5.078125	0	25	0	0	0	0	0	0	0	0	0.78125	0	0	0	0	6.25	0	0	0	0	0	0	3.125	0	34.765625	0	0	4.296875	0	0	12.5	0	0	0	0	0.390625	0	0	0	0	0	0.78125	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	240	"AWI"	240	95	630	431	0	0	9.02777777777778	0	0	4.86111111111111	0	32.6388888888889	0	0	0	0	0	0	1.38888888888889	0	2.08333333333333	0	0	0	0	2.08333333333333	0	0	0	0	0	0	4.86111111111111	1.38888888888889	0	0	0	6.25	0	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	2.08333333333333	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	244	"AWI"	244	172	667	481	0	0	7.26495726495727	0.427350427350427	0.427350427350427	4.7008547008547	0	17.5213675213675	0	0	0	0	0	0	1.28205128205128	0	0.854700854700855	0	0	0	0	2.13675213675214	0	0	0	0	0	0	1.28205128205128	0.854700854700855	39.3162393162393	0	0.427350427350427	5.12820512820513	0	0	16.6666666666667	0	0	0	0	0	0	0	1.28205128205128	0	0	0.427350427350427	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	246	"AWI"	246	212	686	506	0	0	8.94941634241245	0.778210116731518	0	2.52918287937743	0	13.4241245136187	0	0	0	0	0	0	0.583657587548638	0	1.75097276264591	0	0	0	0	4.08560311284047	0	0	0	0	0	0	0.583657587548638	0.583657587548638	38.5214007782101	0	0	6.22568093385214	0	0.194552529182879	19.4552529182879	0	0	0	0	0.389105058365759	0	0	0.194552529182879	0.389105058365759	0	1.16731517509728	0	0.194552529182879
269	275	"Billy's Lake"	46.270324	-94.55197	248	"AWI"	248	249	706	531	0	0	8.08678500986193	0.394477317554241	0	2.9585798816568	0	14.3984220907298	0	0	0	0.19723865877712	0	0	0.591715976331361	0	2.9585798816568	0	0	0	0	6.31163708086785	0	0	0	0	0	0	2.36686390532544	0.788954635108481	34.7140039447732	0	0	4.14201183431953	0	0	19.723865877712	0	0	0	0	0.788954635108481	0	0	0	0.394477317554241	0	0.986193293885602	0	0.19723865877712
269	275	"Billy's Lake"	46.270324	-94.55197	250	"AWI"	250	287	728	557	0	0	6.82730923694779	1.20481927710843	0	2.40963855421687	0	12.85140562249	0	0	0	0	0	0	0.803212851405622	0	3.21285140562249	0	0	0	0	4.01606425702811	0	0	0.401606425702811	0	0	0	2.00803212851406	0.401606425702811	36.9477911646586	0	0	4.81927710843374	0	0	20.8835341365462	0	0	0	0	1.20481927710843	0	0	0	0	0	2.00803212851406	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	254	"AWI"	254	362	769	607	0	0	5.72916666666667	0	0	3.64583333333333	0	14.5833333333333	0	0	0	0	0	0	1.5625	0	1.04166666666667	0	0	0	0	1.5625	0	0	0	0	0	0	2.60416666666667	0	40.625	0	0	8.33333333333333	0	0	19.2708333333333	0	0	0	0	0.520833333333333	0	0	0	0.520833333333333	0	0	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	260	"AWI"	260	467	835	681	0	0	4.65116279069767	1.3953488372093	0	3.72093023255814	0	11.6279069767442	0	0	0	0	0	0	2.32558139534884	0	2.7906976744186	0	0	0	0	6.04651162790698	0	0	0	0	0	0	1.86046511627907	0.465116279069767	40.4651162790698	0	0	1.86046511627907	0	0	19.0697674418605	0	0	0	0	0.930232558139535	0	0	0	0	0	2.7906976744186	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	264	"AWI"	264	536	882	730	0	0	10.5932203389831	2.11864406779661	0	3.38983050847458	0	10.1694915254237	0	0	0	0	0	0	2.54237288135593	0	1.69491525423729	0	0	0	0	1.27118644067797	0	0	0	0	0	0	0.423728813559322	0.423728813559322	39.4067796610169	0	0	5.50847457627119	0	0	19.0677966101695	0	0	0	0	0.423728813559322	0	0	0	0.847457627118644	0	2.11864406779661	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	270	"AWI"	270	622	952	806	0	0	2.60416666666667	1.5625	0	5.72916666666667	0	11.4583333333333	0	0	0	0	0	0	2.08333333333333	0	4.16666666666667	0	0	0	0	1.5625	0	0	0	0	0	0	3.64583333333333	0.520833333333333	31.25	0	0	10.4166666666667	0	0	21.875	0	0	0	0	1.5625	0	0	0	0	0	1.5625	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	274	"AWI"	274	675	1001	858	0	0	7.96116504854369	1.16504854368932	0.194174757281553	3.30097087378641	0	6.01941747572816	0	0	0	0.194174757281553	0	0	0.776699029126214	0	3.68932038834951	0	0	0	0	5.04854368932039	0.388349514563107	0	0.194174757281553	0	0	0	2.71844660194175	0.388349514563107	31.2621359223301	0	0	7.18446601941748	0	0	26.4077669902913	0	0	0	0	1.35922330097087	0	0	0.194174757281553	0.194174757281553	0	1.35922330097087	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	280	"AWI"	280	742	1082	937	0	0	4.78260869565217	0.434782608695652	0	6.08695652173913	0	9.1304347826087	0	0	0	0	0	0.434782608695652	2.17391304347826	0	2.60869565217391	0	0	0	0	3.91304347826087	0	0	0	0	0	0	3.91304347826087	0	30.4347826086957	0	0	6.95652173913043	0	0.869565217391304	25.2173913043478	0	0	0	0	0.869565217391304	0	0	0	0	0.434782608695652	1.73913043478261	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	284	"AWI"	284	782	1139	990	0	0	13.4969325153374	0	0	7.97546012269939	0	19.6319018404908	0	0	0	0	0	0	0	0	3.68098159509202	0	0	0	0	8.58895705521472	0	0	0.613496932515337	0	0	0	6.13496932515337	1.22699386503067	0	0	0	8.58895705521472	0	0	26.3803680981595	0	0	0	0	0.613496932515337	0	0	0.613496932515337	0.613496932515337	0	1.84049079754601	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	290	"AWI"	290	838	1229	1070	0	0	6.54545454545455	0.363636363636364	0	4	0	12	0	0	0.363636363636364	0	0	0.363636363636364	2.18181818181818	0	2.54545454545455	0	0	0	0	4.72727272727273	0	0	0	0	0	0	2.18181818181818	1.45454545454545	29.8181818181818	0	0	8.36363636363636	0	0.363636363636364	20.3636363636364	0	0	0	0	2.18181818181818	0	0	0	0.363636363636364	0	1.81818181818182	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	294	"AWI"	294	898	1263	1117	0	0	6.63716814159292	1.76991150442478	0	1.76991150442478	0	9.29203539823009	0	0	0	0	0	0	0.442477876106195	0	3.53982300884956	0	0	0	0	5.75221238938053	0	0	0	0	0	0	5.75221238938053	0.442477876106195	29.646017699115	0	0	4.86725663716814	0	0	27.8761061946903	0	0	0	0	0.442477876106195	0	0	0	0	0	1.76991150442478	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	300	"AWI"	300	991	1296	1180	0	0	8.91089108910891	2.47524752475248	0	2.97029702970297	0	9.9009900990099	0	0	0	0	0	0	3.46534653465347	0	3.96039603960396	0	0	0	0	3.46534653465347	0	0	0	0	0	0	2.47524752475248	0.99009900990099	18.8118811881188	0	0	3.96039603960396	0	0	32.6732673267327	0	0	0	0	0.99009900990099	0	0	0.99009900990099	0.99009900990099	0	2.97029702970297	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	310	"AWI"	310	1084	1442	1284	0	0	12.0218579234973	1.63934426229508	0	3.82513661202186	0	15.8469945355191	0	0	0	0	1.09289617486339	0	3.27868852459016	0	7.65027322404372	0	0	0	0	5.46448087431694	0	0	0	0	0	0	3.27868852459016	0.546448087431694	0	0	0.546448087431694	10.3825136612022	0	1.09289617486339	28.9617486338798	0	0	0	0	1.63934426229508	0	0	0.546448087431694	0	0	2.18579234972678	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	320	"AWI"	320	1127	1624	1389	0	0	7.92079207920792	2.47524752475248	0	5.44554455445545	0	14.3564356435644	0	0	0	0	0	0	1.98019801980198	0	4.95049504950495	0	0	0	0	1.48514851485149	0	0	0.495049504950495	0	0	0	2.47524752475248	0	19.3069306930693	0	0	7.92079207920792	0	0.99009900990099	27.7227722772277	0	0	0	0	0	0	0	0	0.495049504950495	0	1.98019801980198	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	330	"AWI"	330	1156	1814	1493	0	0	9.375	1.875	0	6.25	0	11.875	0	0	0	0	0	0.625	2.5	0	4.375	0	0	0	0	6.25	0	0	1.25	0	0	0	8.125	0.625	0	0	0	6.25	0	0.625	36.875	0	0	0	0	0.625	0	0	0	0	0	2.5	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	340	"AWI"	340	1179	2019	1600	0	0	9.12698412698413	0.793650793650794	0	4.36507936507936	0	11.9047619047619	0	0	0	0	0	0	0.793650793650794	0	3.96825396825397	0	0	0	0	2.77777777777778	0	0	0.396825396825397	0	0	0	4.36507936507936	0	15.8730158730159	0	0.396825396825397	5.15873015873016	0	0	37.3015873015873	0.396825396825397	0	0	0	0.793650793650794	0	0	0	0.396825396825397	0	1.19047619047619	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	350	"AWI"	350	1245	2167	1699	0	0	15.8301158301158	0	0	2.31660231660232	0	16.2162162162162	0.386100386100386	0	0	0	0	0	2.31660231660232	0	1.93050193050193	0	0	0	0	3.86100386100386	0	0	0	0	0	0	3.86100386100386	0	15.8301158301158	0	0	8.10810810810811	0	0.386100386100386	24.3243243243243	0	0	0	0	2.31660231660232	0	0	0	0	0	2.31660231660232	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	370	"AWI"	370	1567	2217	1878	0.977198697068404	0	8.14332247557003	0.651465798045603	0	5.21172638436482	0	15.6351791530945	0	0	0	0.325732899022801	0	0	0.977198697068404	0	0.651465798045603	0	0	0	0	2.93159609120521	0	0	0.325732899022801	0	0	0	3.25732899022801	0.651465798045603	14.3322475570033	0	0	6.18892508143322	0	1.30293159609121	35.5048859934853	0	0	0	0	0.325732899022801	0	0	0	0	0	1.95439739413681	0	0.651465798045603
269	275	"Billy's Lake"	46.270324	-94.55197	400	"AWI"	400	1912	2396	2160	0	0	4.63320463320463	1.54440154440154	0	7.33590733590734	0	10.4247104247104	0	0	0	0	0	0.386100386100386	1.93050193050193	0.386100386100386	3.47490347490348	0	0	0	0	3.47490347490348	0	0	0	0	0	0	3.86100386100386	0.772200772200772	14.6718146718147	0	0	15.4440154440154	0	1.15830115830116	25.4826254826255	0	0	0	0	3.47490347490348	0	0.772200772200772	0	0.386100386100386	0	0.386100386100386	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	415	"AWI"	415	2049	2561	2306	0.327868852459016	0	12.7868852459016	0.327868852459016	0	3.60655737704918	0	9.18032786885246	0	0	0	0	0	0	1.9672131147541	0	4.91803278688525	0	0	0	0	5.9016393442623	0	0	0	0	0	0	7.21311475409836	0.327868852459016	0	0	0	15.7377049180328	0	2.62295081967213	31.8032786885246	0	0	0	0	1.31147540983607	0	0.327868852459016	0	0.327868852459016	0	1.31147540983607	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	430	"AWI"	430	2118	2853	2434	0	0	4.61538461538462	0.769230769230769	0	6.53846153846154	0	10	0	0	0	0	0	0	1.15384615384615	0	3.07692307692308	0	0	0	0	1.15384615384615	0	0	0.384615384615385	0	0	0	3.84615384615385	0	12.6923076923077	0	0.384615384615385	29.2307692307692	0	0	23.4615384615385	0	0	0	0	0.769230769230769	0	0	0	0.384615384615385	0	1.53846153846154	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	450	"AWI"	450	2164	3291	2606	0	0	5.81818181818182	1.81818181818182	0	5.45454545454545	0	16.7272727272727	0	0	0.363636363636364	0	0	0	0.363636363636364	0	2.18181818181818	0	0	0	0	2.90909090909091	0	0	0	0	0	0	5.09090909090909	0	9.81818181818182	0	0	6.54545454545455	0	1.81818181818182	38.5454545454545	0	0	0	0	0.727272727272727	0	0	0	0	0	1.81818181818182	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	470	"AWI"	470	2311	3547	2808	0	0	7.77385159010601	1.76678445229682	0	6.36042402826855	0	11.660777385159	0	0	0.353356890459364	0.353356890459364	0	0	1.06007067137809	0	6.00706713780919	0	0	0	0	3.53356890459364	0	0	0.353356890459364	0	0	0	2.12014134275618	0	6.71378091872792	0	0.353356890459364	21.2014134275618	0	4.24028268551237	22.6148409893993	0	0	0	0	1.06007067137809	0.353356890459364	0	0	0	0	1.76678445229682	0	0.353356890459364
269	275	"Billy's Lake"	46.270324	-94.55197	490	"AWI"	490	2418	3689	3033	0	0	2.61194029850746	1.11940298507463	0	6.34328358208955	0	8.2089552238806	0	0	0	0	0	0.373134328358209	0.746268656716418	0	3.73134328358209	0	0	0	0	2.61194029850746	0	0	0	0	0	0	1.86567164179104	1.49253731343284	5.22388059701492	0	0	35.8208955223881	0	0.746268656716418	25.3731343283582	0	0	0	0	0.746268656716418	0	0	0.373134328358209	0.746268656716418	0	1.86567164179104	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	510	"AWI"	510	2511	3944	3249	0	0	6.8421052631579	1.57894736842105	0	11.5789473684211	0	7.36842105263158	0	0	0	0.526315789473684	0	0	1.05263157894737	0	6.8421052631579	0	0	0	0	1.05263157894737	0	0	0	0	0	0	0	0	0	0	0	23.6842105263158	0	0.526315789473684	33.6842105263158	0	0	0.526315789473684	0	2.63157894736842	0	0	0	0	0	2.10526315789474	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	530	"AWI"	530	2781	4067	3454	0	0	6.01092896174863	2.18579234972678	0	14.7540983606557	0	6.55737704918033	0	0	0	0	0	0	0.546448087431694	0.546448087431694	9.83606557377049	0	0	0	0	2.18579234972678	0	0	0	0	0	0	1.09289617486339	2.73224043715847	0	0	0	17.4863387978142	0	3.27868852459016	28.4153005464481	0	0	0	0	2.18579234972678	0	0	0.546448087431694	0	0	1.63934426229508	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	550	"AWI"	550	2986	4178	3666	0	0	7.85340314136126	1.57068062827225	0	10.9947643979058	0	4.18848167539267	0	0	0	0	0	0	1.57068062827225	0	4.18848167539267	0	0	0	0	1.57068062827225	0	0	0	0	0	0	1.57068062827225	1.04712041884817	0	0	0	27.2251308900524	0	0.523560209424084	34.0314136125654	0	0	0	0	2.09424083769634	0	0	0	0	0	1.57068062827225	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	560	"AWI"	560	3075	4252	3775	0	0	7.2992700729927	2.55474452554745	0	13.8686131386861	0	4.37956204379562	0	0	0	0	0	0	0.364963503649635	0	6.2043795620438	0.364963503649635	0	0	0	4.01459854014599	0	0	0	0	0	0	1.09489051094891	0	7.2992700729927	0	0	32.4817518248175	0	0	17.8832116788321	0	0	0	0	0.72992700729927	0	0	0	0.364963503649635	0	1.09489051094891	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	570	"AWI"	570	3141	4354	3881	0.34965034965035	0	6.64335664335664	1.3986013986014	0	17.4825174825175	0	2.44755244755245	0	0	0.34965034965035	0	0	0	0	0	6.64335664335664	0	0	0	0	5.24475524475525	0	0	0	0	0	0	1.3986013986014	0	10.8391608391608	0	0.34965034965035	31.1188811188811	0	1.04895104895105	14.3356643356643	0	0	0	0	0	0	0.34965034965035	0	0	0	0	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	590	"AWI"	590	3723	4441	4094	0	0	7.11111111111111	2.22222222222222	0	16.8888888888889	0	5.33333333333333	0	0	0	0	0	0	0	0	6.66666666666667	0	0	0	0	2.66666666666667	0	0	0	0	0	0	1.33333333333333	0.888888888888889	0	0	0	31.1111111111111	0	0.888888888888889	22.6666666666667	0	0	0	0	0.888888888888889	0	0.444444444444444	0	0	0	0.888888888888889	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	610	"AWI"	610	4038	4649	4334	0	0	8.80829015544041	3.10880829015544	0	18.1347150259067	0	1.03626943005181	0	0	0	0	0	0	0.518134715025907	0	7.7720207253886	0	0	0	0	2.07253886010363	0	0	0	0	0	0	1.55440414507772	0.518134715025907	0	0	0	29.0155440414508	0	0.518134715025907	24.3523316062176	0	0	0	0	0.518134715025907	0	0	0	0.518134715025907	0	1.03626943005181	0	0.518134715025907
269	275	"Billy's Lake"	46.270324	-94.55197	630	"AWI"	630	4185	5079	4564	0	0	5.16431924882629	2.8169014084507	0	15.962441314554	0	2.8169014084507	0	0	0	0	0	0	1.40845070422535	0.938967136150235	9.38967136150235	0	0	0	0	4.22535211267606	0	0	0	0	0	0	0.469483568075117	0.938967136150235	0	0	0	24.8826291079812	0	2.8169014084507	22.5352112676056	0	0	0.469483568075117	0	2.34741784037559	0	0	0.469483568075117	0	0	2.34741784037559	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	640	"AWI"	640	4262	5216	4708	0	0	2.93159609120521	1.95439739413681	0	23.1270358306189	0	3.25732899022801	0	0	0	0	0	0	0.325732899022801	0	4.88599348534202	0	0	0	0	1.95439739413681	0	0	0	0	0	0	0.977198697068404	1.30293159609121	7.16612377850163	0	0	28.0130293159609	0	2.60586319218241	16.9381107491857	0	0	0	0	0.977198697068404	0	0	0	0.325732899022801	0	2.93159609120521	0	0.325732899022801
269	275	"Billy's Lake"	46.270324	-94.55197	650	"AWI"	650	4327	5391	4851	0	0	0	2.00803212851406	0	10.0401606425703	0	0.803212851405622	0	0	0	0	0	0	0	0	2.40963855421687	0	0	0	0	4.01606425702811	0	0	0	0	0	0	0.401606425702811	0	0	0	0	60.6425702811245	0	1.20481927710843	15.6626506024096	0	0	0	0	2.00803212851406	0	0	0	0	0	0.803212851405622	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	660	"AWI"	660	4375	5644	4975	0.505050505050505	0	1.01010101010101	2.52525252525253	0	28.7878787878788	0	1.51515151515152	0	0	0	0	0	0	0.505050505050505	0.505050505050505	3.53535353535354	0	0	0	0	5.05050505050505	0	0	0	0	0	0	1.51515151515152	1.01010101010101	0	0	0	19.1919191919192	0	0.505050505050505	30.3030303030303	0	0	0	0	2.52525252525253	0	0	0	0	0	1.01010101010101	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	670	"AWI"	670	4407	5908	5101	0	0	2.64550264550265	2.64550264550265	0	23.8095238095238	0	6.87830687830688	0	0	0	0	0	0	0.529100529100529	0.529100529100529	7.93650793650794	0	0.529100529100529	0	0	6.34920634920635	0	0	0	0.529100529100529	0	0	1.58730158730159	0	0	0	0	14.2857142857143	0	1.58730158730159	22.7513227513227	0	0	1.05820105820106	0	1.58730158730159	0	1.05820105820106	0	0	0	3.17460317460317	0	0.529100529100529
269	275	"Billy's Lake"	46.270324	-94.55197	690	"AWI"	690	4603	6293	5358	0	0	4.73372781065089	5.91715976331361	0	26.6272189349112	0	1.77514792899408	0	0	0	0	0	0	1.18343195266272	0	4.73372781065089	0	0	0	0	2.36686390532544	0	0	0	0	0	0	0.591715976331361	0.591715976331361	0	0	0.591715976331361	19.5266272189349	0	1.77514792899408	26.0355029585799	0	0	0	0	0.591715976331361	0	0	0	0	0	2.9585798816568	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	700	"AWI"	700	4731	6373	5508	0	0	5.71428571428571	3.42857142857143	0	20.5714285714286	0	2.85714285714286	0	0	0	0	0	0	1.71428571428571	0.571428571428571	13.1428571428571	0	0	0	0	1.71428571428571	0	0	0	0	0	0	1.14285714285714	0	0	0	0	28.5714285714286	0	0	19.4285714285714	0	0	0	0	0	0	0.571428571428571	0	0	0	0.571428571428571	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	715	"AWI"	715	4882	6502	5731	0	0	1.69491525423729	2.54237288135593	0	30.5084745762712	0	1.69491525423729	0	0	0	0	0	0	0	0.423728813559322	14.4067796610169	0	0	0	0	5.08474576271187	0	0	0	0	0	0.423728813559322	2.11864406779661	1.27118644067797	0	0	0	21.1864406779661	0	1.69491525423729	12.7118644067797	0	0	0	0	1.27118644067797	0	0	0	0	0	2.96610169491525	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	730	"AWI"	730	4986	6677	5951	0	0	2.82258064516129	2.41935483870968	0	22.9838709677419	0	1.20967741935484	0	0	0	0	0	0	0.403225806451613	0.403225806451613	4.83870967741935	0	0	0	0	2.41935483870968	0	0	0	0	0	0.403225806451613	2.41935483870968	0	8.46774193548387	0	0	20.9677419354839	0	6.85483870967742	16.1290322580645	0	0	0	0	3.2258064516129	0	0	0	0	0	4.03225806451613	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	750	"AWI"	750	5383	6837	6206	0	0	1.27118644067797	3.38983050847458	0	19.9152542372881	0	2.11864406779661	0	0	0	0	0	0.423728813559322	0.847457627118644	0	10.5932203389831	0	0	0	0	6.35593220338983	0	0	0	0	0	0	1.27118644067797	0.423728813559322	8.89830508474576	0	0.423728813559322	24.5762711864407	0	1.27118644067797	13.135593220339	0	0	0	0	2.96610169491525	0	0	0	0.423728813559322	0	1.69491525423729	0	0
