"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cornus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Larix"	"Myrica"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Salix"	"Saxifragaceae"	"Thalictrum"
1408	1445	"Keele Lake"	64.16667	-127.61667	50	"AWI"	50	2336	2863	2589	34.5707656612529	0	0	0.696055684454756	0	29.6983758700696	0	0	0	0	8.81670533642691	0	1.16009280742459	0	0.232018561484919	0	20.7656612529002	2.43619489559165	0	0	0	0.232018561484919	0	0	0	1.16009280742459	0	0.232018561484919
1408	1445	"Keele Lake"	64.16667	-127.61667	55	"AWI"	55	2436	3114	2768	35.6643356643357	0	0	0.466200466200466	0	34.7319347319347	0.233100233100233	0.233100233100233	0	0	6.99300699300699	0	0.466200466200466	0	0	0	17.2494172494172	2.33100233100233	0	0.932400932400932	0	0.233100233100233	0	0	0	0.466200466200466	0	0
1408	1445	"Keele Lake"	64.16667	-127.61667	60	"AWI"	60	2574	3309	2931	36.7593712212817	0	0	0.967351874244256	0	34.8246674727932	0	0	0	0	3.86940749697703	0	0.241837968561064	0	0	0	19.9516324062878	1.93470374848851	0	0	0	0.241837968561064	0	0	0	1.20918984280532	0	0
1408	1445	"Keele Lake"	64.16667	-127.61667	65	"AWI"	65	2712	3461	3093	30.7878787878788	0	0	0.484848484848485	0	31.030303030303	0.484848484848485	0	0	0	7.27272727272727	0	0.484848484848485	0	0.242424242424242	0	23.5151515151515	2.54545454545455	0	1.21212121212121	0	0.242424242424242	0	0	0	1.6969696969697	0	0
1408	1445	"Keele Lake"	64.16667	-127.61667	70	"AWI"	70	2887	3620	3258	29.5005807200929	0	0	0.696864111498258	0	28.1068524970964	0	0	0	0	6.03948896631823	0	0	0	0	0	31.7073170731707	1.6260162601626	0	0.464576074332172	0	0.696864111498258	0	0	0	0.464576074332172	0	0.696864111498258
1408	1445	"Keele Lake"	64.16667	-127.61667	75	"AWI"	75	3098	3758	3417	36.5339578454333	0	0	0.234192037470726	0	28.1030444964871	0	0	0	0	8.66510538641686	0	0.468384074941452	0	0	0	19.5550351288056	1.75644028103044	0	0.468384074941452	0	0.468384074941452	0	0	0	3.74707259953162	0	0
1408	1445	"Keele Lake"	64.16667	-127.61667	80	"AWI"	80	3375	3867	3558	30.0591715976331	0	0	0.473372781065089	0	26.2721893491124	0	0	0	0	7.33727810650888	0.236686390532544	0.236686390532544	0	0	0	31.9526627218935	1.77514792899408	0	0.473372781065089	0	0.236686390532544	0	0	0	0.473372781065089	0	0.473372781065089
1408	1445	"Keele Lake"	64.16667	-127.61667	85	"AWI"	85	3503	4446	3827	32.4582338902148	0	0	0.954653937947494	0	29.8329355608592	0	0	0	0	4.29594272076372	0	0.238663484486874	0	0	0	29.5942720763723	0.954653937947494	0	0.477326968973747	0	0.477326968973747	0	0	0	0.477326968973747	0	0.238663484486874
1408	1445	"Keele Lake"	64.16667	-127.61667	90	"AWI"	90	3649	4849	4119	37.4429223744292	0	0	0.684931506849315	0	33.3333333333333	0	0.228310502283105	0	0	5.70776255707763	0	0.684931506849315	0	0.228310502283105	0	17.351598173516	1.36986301369863	0	1.14155251141552	0	0.684931506849315	0	0	0	0.91324200913242	0	0.228310502283105
1408	1445	"Keele Lake"	64.16667	-127.61667	95	"AWI"	95	3828	5207	4425	36.0091743119266	0	0	0.458715596330275	0	27.7522935779816	0.229357798165138	0	0.229357798165138	0	5.96330275229358	0.229357798165138	0.229357798165138	0	0	0	24.7706422018349	1.60550458715596	0	0.688073394495413	0	0.229357798165138	0	0	0	0.917431192660551	0.458715596330275	0.229357798165138
1408	1445	"Keele Lake"	64.16667	-127.61667	99	"AWI"	99	4007	5450	4652	35.6265356265356	0	0	0.737100737100737	0	27.027027027027	0.245700245700246	0.245700245700246	0	0	6.14250614250614	0.245700245700246	0.491400491400491	0	0	0	24.9385749385749	0.85995085995086	0	1.22850122850123	0	0.737100737100737	0	0	0	1.47420147420147	0	0
1408	1445	"Keele Lake"	64.16667	-127.61667	105	"AWI"	105	4239	5826	5011	37.4695863746959	0	0	0.97323600973236	0	27.7372262773723	0.48661800486618	0	0	0	7.2992700729927	0.24330900243309	0.97323600973236	0	0	0	21.654501216545	0.97323600973236	0	0.24330900243309	0	1.21654501216545	0	0	0	0.72992700729927	0	0
1408	1445	"Keele Lake"	64.16667	-127.61667	110	"AWI"	110	4493	6121	5308	29.2626728110599	0	0	0.691244239631336	0	33.1797235023041	0.691244239631336	0	0	0	3.2258064516129	0	0.230414746543779	0	0	0	29.9539170506912	0.691244239631336	0	0	0	0.230414746543779	0	0	0	1.15207373271889	0	0.691244239631336
1408	1445	"Keele Lake"	64.16667	-127.61667	115	"AWI"	115	4734	6373	5616	35.2369380315917	0	0	0.729040097205346	0	29.404617253949	0	0	0	0	5.34629404617254	0.243013365735115	0	0	0	0	25.5164034021871	1.09356014580802	0	0.243013365735115	0	0.972053462940462	0	0	0	0.972053462940462	0	0.243013365735115
1408	1445	"Keele Lake"	64.16667	-127.61667	120	"AWI"	120	5037	6606	5900	35.7894736842105	0	0	0.935672514619883	0	29.7076023391813	0	0	0	0	7.71929824561404	0	0	0.233918128654971	0	0	21.6374269005848	0.467836257309942	0	0.935672514619883	0	0.701754385964912	0	0	0	1.6374269005848	0.233918128654971	0
1408	1445	"Keele Lake"	64.16667	-127.61667	125	"AWI"	125	5356	6826	6215	32.2033898305085	0	0	0.968523002421308	0	29.5399515738499	0	0	0	0	5.08474576271187	0	0.968523002421308	0	0.242130750605327	0	28.0871670702179	0.484261501210654	0	0.484261501210654	0	0.726392251815981	0	0	0	0.968523002421308	0	0.242130750605327
1408	1445	"Keele Lake"	64.16667	-127.61667	130	"AWI"	130	5753	7015	6506	20.4819277108434	0	0	1.20481927710843	0	38.0722891566265	0.240963855421687	0	0	0	5.30120481927711	0	0.240963855421687	0	0.240963855421687	0	31.9277108433735	0.36144578313253	0	0.240963855421687	0	0.481927710843374	0	0	0	0.72289156626506	0	0.481927710843374
1408	1445	"Keele Lake"	64.16667	-127.61667	135	"AWI"	135	6112	7176	6789	18.815331010453	0	0	1.39372822299652	0	39.7212543554007	0.232288037166086	0	0	0	7.20092915214866	0	0	0	0	0	29.2682926829268	0.348432055749129	0	0.929152148664344	0	0.464576074332172	0	0	0	1.39372822299652	0	0.232288037166086
1408	1445	"Keele Lake"	64.16667	-127.61667	140	"AWI"	140	6740	7336	7042	12.4378109452736	0	0	0.497512437810945	0	45.273631840796	0	0	0	0	7.46268656716418	0	0.497512437810945	0	0.497512437810945	0	30.0995024875622	0	0	0.248756218905473	0	0.248756218905473	0	0	0	2.7363184079602	0	0
1408	1445	"Keele Lake"	64.16667	-127.61667	145	"AWI"	145	7015	7746	7316	6.32911392405063	0	0	1.77215189873418	0	51.1392405063291	0.253164556962025	0	0	0	7.84810126582278	0	0.759493670886076	0	0.253164556962025	0	27.0886075949367	0	0	0.759493670886076	0	0.253164556962025	0	0	0	3.54430379746835	0	0
1408	1445	"Keele Lake"	64.16667	-127.61667	150	"AWI"	150	7192	8392	7640	3.01507537688442	0	0	0.50251256281407	0	52.2613065326633	0.50251256281407	0	0	0	7.78894472361809	0	1.50753768844221	0	0.50251256281407	0	29.3969849246231	0.50251256281407	0	0.753768844221105	0	0.50251256281407	0	0	0	2.76381909547739	0	0
1408	1445	"Keele Lake"	64.16667	-127.61667	155	"AWI"	155	7381	8857	7986	4.31818181818182	0	0.227272727272727	1.59090909090909	0	46.1363636363636	0	0	0	0	7.95454545454545	0	0.227272727272727	0	0	0	36.5909090909091	0.227272727272727	0	0	0	0.227272727272727	0	0	0	2.5	0	0
1408	1445	"Keele Lake"	64.16667	-127.61667	157.5	"AWI"	157.5	7529	9011	8168	1.48883374689826	0	0	1.73697270471464	0	57.5682382133995	0.248138957816377	0	0	0	10.1736972704715	0	0.744416873449132	0	0.496277915632754	0	24.0694789081886	0.496277915632754	0	0	0	0.248138957816377	0	0	0	2.48138957816377	0.248138957816377	0
1408	1445	"Keele Lake"	64.16667	-127.61667	160	"AWI"	160	7614	9277	8347	0.68259385665529	0	0	1.82025028441411	0	57.7929465301479	0.227531285551763	0	0	0.227531285551763	8.19112627986348	0.227531285551763	0.455062571103527	0	0.455062571103527	0	24.6871444823663	0.227531285551763	0	0.68259385665529	0	1.36518771331058	0	0	0	2.95790671217292	0	0
1408	1445	"Keele Lake"	64.16667	-127.61667	162.5	"AWI"	162.5	7771.5	9418	8537.5	2.36406619385343	0.236406619385343	0	0.945626477541371	0	59.5744680851064	0.236406619385343	0	0.236406619385343	0	5.67375886524823	0.236406619385343	0.709219858156028	0	0.945626477541371	0	23.758865248227	0.118203309692671	0	0.709219858156028	0	0.709219858156028	0	0	0.236406619385343	3.07328605200946	0.236406619385343	0
1408	1445	"Keele Lake"	64.16667	-127.61667	165	"AWI"	165	7863	9637	8720	1.20627261761158	0	0	2.89505428226779	0	61.5199034981906	0	0.241254523522316	0	0	5.30759951749095	0.482509047044632	0.241254523522316	0	0.241254523522316	0	24.9698431845597	0.241254523522316	0	0.241254523522316	0	0.241254523522316	0	0	0.241254523522316	1.93003618817853	0	0
1408	1445	"Keele Lake"	64.16667	-127.61667	167.5	"AWI"	167.5	8053	9770.5	8893	1.3745704467354	0	0	2.06185567010309	0	61.397479954181	0	0	0	0.229095074455899	7.33104238258877	0	0.458190148911798	0.229095074455899	0	0	22.3367697594502	0	0	0.458190148911798	0	1.83276059564719	0	0	0	2.06185567010309	0.229095074455899	0
1408	1445	"Keele Lake"	64.16667	-127.61667	170	"AWI"	170	8181	9976	9071	0.407331975560081	0	0	2.64765784114053	0	61.7107942973523	0.203665987780041	0	0	0	5.4989816700611	0	0	0	0.203665987780041	0	24.847250509165	0	0	0	0	0.814663951120163	0	0	0	3.66598778004073	0	0
1408	1445	"Keele Lake"	64.16667	-127.61667	172.5	"AWI"	172.5	8375.5	10098.5	9264	0.245098039215686	0	0	0.735294117647059	0	81.8627450980392	0	0	0	0	4.16666666666667	0.245098039215686	0	0	0.245098039215686	0	8.21078431372549	0.367647058823529	0	0.490196078431373	0	1.47058823529412	0	0	0	1.96078431372549	0	0
1408	1445	"Keele Lake"	64.16667	-127.61667	175	"AWI"	175	8525	10276	9458	0.241545893719807	0	0	1.20772946859903	0	91.7874396135266	0	0	0	0	4.58937198067633	0	0.241545893719807	0	0	0	0	0	0	0	0	0.241545893719807	0	0	0	1.69082125603865	0	0
1408	1445	"Keele Lake"	64.16667	-127.61667	180	"AWI"	180	8898	10557	9836	0.48780487804878	0	0	1.46341463414634	0	88.780487804878	0	0	0	0.24390243902439	5.1219512195122	0	0	0	0	0	0	0	0	0.48780487804878	0	0.731707317073171	0	0	0	2.68292682926829	0	0
1408	1445	"Keele Lake"	64.16667	-127.61667	185	"AWI"	185	9271	10778	10194	0	0	0	2.25563909774436	0	78.9473684210526	0.25062656641604	0	0	0	11.7794486215539	0.25062656641604	0	0	0.50125313283208	0	0	0.25062656641604	0	0.50125313283208	0	1.75438596491228	0	0	0	3.25814536340852	0.25062656641604	0
1408	1445	"Keele Lake"	64.16667	-127.61667	190	"AWI"	190	9776	10985	10536	0	0	0	1.98019801980198	0	76.7326732673267	0.742574257425743	0.247524752475248	0	0	14.6039603960396	0.247524752475248	0	0	0	0	0	0.247524752475248	0	0	0	1.48514851485149	0	0	0	3.46534653465347	0.247524752475248	0
1408	1445	"Keele Lake"	64.16667	-127.61667	194	"AWI"	194	10445	11090	10771	0	0	0	1.75879396984925	0	76.1306532663317	0.251256281407035	0	0	0.251256281407035	15.0753768844221	0	0	0	0	0	0	0	0	0.50251256281407	0	1.75879396984925	0	0	0	4.2713567839196	0	0
1408	1445	"Keele Lake"	64.16667	-127.61667	200	"AWI"	200	10689	11590	11067	0	0	0	0.966183574879227	0	61.3526570048309	0.483091787439614	0	0	0	27.0531400966184	0	0	0	0	0	0	0	0	1.44927536231884	0	2.89855072463768	0	0	0	5.79710144927536	0	0
1408	1445	"Keele Lake"	64.16667	-127.61667	210	"AWI"	210	10996	12211	11542	0	0	0	2.62172284644195	0	70.0374531835206	1.49812734082397	0	0	0	19.1011235955056	0	0	0	0	0	0	0	0	0.374531835205993	0	1.49812734082397	0	0	0	4.8689138576779	0	0
1408	1445	"Keele Lake"	64.16667	-127.61667	220	"AWI"	220	11387	12742	12026	0	0.597014925373134	0	2.98507462686567	0	80.8955223880597	0	0	0	0	9.25373134328358	0	0	0	0	0.298507462686567	0	0.298507462686567	0	0.298507462686567	0	0.597014925373134	0	0	0	4.17910447761194	0.597014925373134	0
1408	1445	"Keele Lake"	64.16667	-127.61667	230	"AWI"	230	11799	13191	12505	0.337268128161889	0	0	4.72175379426644	1.01180438448567	53.9629005059022	1.68634064080944	0	0	0	27.6559865092749	0	0	0	0	0	0	0.168634064080944	0.337268128161889	2.02360876897133	0	2.36087689713322	0	0	0.337268128161889	5.05902192242833	0.337268128161889	0
1408	1445	"Keele Lake"	64.16667	-127.61667	240	"AWI"	240	12304	13576	12990	0	0.943396226415094	0	8.0188679245283	1.41509433962264	41.0377358490566	0.943396226415094	0	0	0	35.8490566037736	0.471698113207547	0.471698113207547	0	0	0	0	0	0	1.88679245283019	0	0.471698113207547	0	0	0	8.0188679245283	0.471698113207547	0
1408	1445	"Keele Lake"	64.16667	-127.61667	250	"AWI"	250	12824	13908	13461	0	0.471698113207547	0	15.0943396226415	0	32.0754716981132	1.41509433962264	0	0	0	37.2641509433962	0	0.471698113207547	0	0	0	0	0.471698113207547	0	1.41509433962264	0	0.471698113207547	0.471698113207547	0	0	9.43396226415094	0.943396226415094	0
1408	1445	"Keele Lake"	64.16667	-127.61667	257	"AWI"	257	13384	14096	13761	0	0.492610837438424	0	16.256157635468	0	14.2857142857143	0.985221674876847	0	0	0	49.7536945812808	0	0	0	0	0	0	0	0	6.40394088669951	0	0	0	0	0	10.8374384236453	0.985221674876847	0
