"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Juniperus"	"Larix"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"
355	363	"Chernikhovo"	53.41667	26.43333	5	"AWI"	5	53	1175	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.9510086455331	86.4553314121037	1.15273775216138	0.864553314121038	0	0	0	0	0.576368876080692	0	0	0	0	0
355	363	"Chernikhovo"	53.41667	26.43333	10	"AWI"	10	176	2390	1474	0	0	0	0	0.409836065573771	0	0	0.819672131147541	0	0	0	0	0	0	0.409836065573771	0	0	0	9.42622950819672	86.0655737704918	0.819672131147541	1.63934426229508	0	0	0	0	0	0	0	0	0.409836065573771	0
355	363	"Chernikhovo"	53.41667	26.43333	15	"AWI"	15	293	3611	2238	0	0	0.17921146953405	0	1.61290322580645	0	0	0.537634408602151	0.17921146953405	0.896057347670251	0	0.17921146953405	0	0	0	0	0	0.3584229390681	5.73476702508961	88.5304659498208	0.3584229390681	0.537634408602151	0	0	0	0	0	0.537634408602151	0	0	0.3584229390681	0
355	363	"Chernikhovo"	53.41667	26.43333	20	"AWI"	20	1027	4244	2894	0.202839756592292	0	0.811359026369168	0	1.62271805273834	0	0	0.608519269776876	0	0.811359026369168	0	0.202839756592292	0	0	0	0	0	0.202839756592292	10.9533468559838	82.7586206896552	0.811359026369168	0.405679513184584	0	0	0	0	0	0.202839756592292	0	0	0.202839756592292	0.202839756592292
355	363	"Chernikhovo"	53.41667	26.43333	25	"AWI"	25	2296	4357	3440	0	0	2.0253164556962	0	1.26582278481013	0	0	1.51898734177215	0.253164556962025	0.253164556962025	0	0	0	0	0	0	0	0.506329113924051	10.126582278481	81.0126582278481	1.77215189873418	0	0	0.506329113924051	0	0	0	0	0	0	0.506329113924051	0.253164556962025
355	363	"Chernikhovo"	53.41667	26.43333	30	"AWI"	30	3443	4530	3988	0	0	2.63157894736842	0	0.986842105263158	0	0	0	0	1.31578947368421	0	0.328947368421053	0	0	0	0	0	0.328947368421053	1.97368421052632	88.8157894736842	0.657894736842105	0	0	1.31578947368421	0.657894736842105	0	0	0	0	0	0.657894736842105	0.328947368421053
355	363	"Chernikhovo"	53.41667	26.43333	35	"AWI"	35	4011	5090	4537	0	0	0.909090909090909	0.909090909090909	0.454545454545455	0	0	0	0	0	0	0.454545454545455	0	0	0	0	0	0.454545454545455	0.909090909090909	92.2727272727273	0	0	0	1.36363636363636	0.909090909090909	0	0	0	0	0	0.454545454545455	0.909090909090909
355	363	"Chernikhovo"	53.41667	26.43333	40	"AWI"	40	4165	5358	4758	0	0	0.938967136150235	0	0.469483568075117	0	0	0	0	0	0	0.469483568075117	0	0	0	0	0	0.469483568075117	1.87793427230047	91.0798122065728	0	0	0	1.40845070422535	0	0	0	0.469483568075117	0	0	2.34741784037559	0.469483568075117
355	363	"Chernikhovo"	53.41667	26.43333	45	"AWI"	45	4270	5802	4969	0	0	0.378787878787879	0	0.378787878787879	0	0	0.378787878787879	0	0	0	0.757575757575758	0	0	0	0	0	0.378787878787879	3.03030303030303	91.2878787878788	0	0	0	1.51515151515152	0	0	0	0	0	0	1.13636363636364	0.757575757575758
355	363	"Chernikhovo"	53.41667	26.43333	50	"AWI"	50	4330	6330	5150	0	0	0.346020761245675	0	1.03806228373702	0	0	0	0	0	0	0.346020761245675	0	0	0	0	0	0	2.42214532871972	93.4256055363322	0	0	0	0.346020761245675	0.346020761245675	0	0	0	0	0	0.346020761245675	1.3840830449827
355	363	"Chernikhovo"	53.41667	26.43333	55	"AWI"	55	4492	6644	5360	0	0	0	0	0	0	0	1.3953488372093	0	0	0	2.7906976744186	0	0	0	0	0	0	4.18604651162791	88.3720930232558	0	0	0	0	0.930232558139535	0	0	0	0	0	1.3953488372093	0.930232558139535
355	363	"Chernikhovo"	53.41667	26.43333	60	"AWI"	60	4635	6822	5595	0	0	0	0	0.45045045045045	0	0	0.900900900900901	0	0	0	0	0	0	0	0	0	0	0.900900900900901	94.5945945945946	0	0	0	0	0.900900900900901	0	0	0	0	0	1.35135135135135	0.900900900900901
355	363	"Chernikhovo"	53.41667	26.43333	65	"AWI"	65	4760	7087	5807	0	0	0	0	0	0	0	0.344827586206897	0	0	0	1.37931034482759	0	0	0	0	0	0.689655172413793	1.72413793103448	93.1034482758621	0	0	0	0	0.689655172413793	0	0	0	0	0	1.37931034482759	0.689655172413793
355	363	"Chernikhovo"	53.41667	26.43333	70	"AWI"	70	4861	7376	6016	0	0	0	0	0	0	0	0	0	0	0	1.24610591900312	0	0	0	0	0	0	1.24610591900312	95.9501557632399	0	0	0	0	0	0	0	0	0	0	0.623052959501558	0.934579439252336
355	363	"Chernikhovo"	53.41667	26.43333	75	"AWI"	75	5116	7522	6243	0	0	0.352112676056338	0	0.704225352112676	0	0	0.352112676056338	0	0	0	1.05633802816901	0	0	0	0	0	0	1.76056338028169	94.3661971830986	0	0	0	0	0	0	0	0	0	0	0.704225352112676	0.704225352112676
355	363	"Chernikhovo"	53.41667	26.43333	80	"AWI"	80	5292	7700	6475	0	0	0	0	0.389105058365759	0	0	0	0	0	0	0.389105058365759	0	0	0	0	0	0	1.16731517509728	97.2762645914397	0	0	0	0	0	0	0	0	0	0	0.389105058365759	0.389105058365759
355	363	"Chernikhovo"	53.41667	26.43333	85	"AWI"	85	5438	7944	6705	0	0	0	0	0	0	0	0	0	0	0	0.374531835205993	0	0	0	0	0	0	0.374531835205993	97.3782771535581	0	0	0	0	0.374531835205993	0	0	0	0	0	1.12359550561798	0.374531835205993
355	363	"Chernikhovo"	53.41667	26.43333	90	"AWI"	90	5664	8096	6917	0	0	0.647249190938511	0	0.323624595469256	0	0	0	0	0	0	0	0	0	0	0	0	0	0.647249190938511	97.0873786407767	0	0	0	0	0.323624595469256	0	0	0	0	0	0.323624595469256	0.647249190938511
355	363	"Chernikhovo"	53.41667	26.43333	95	"AWI"	95	5897	8209	7126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.338983050847458	97.2881355932203	0.677966101694915	0	0	0.338983050847458	0.338983050847458	0	0	0	0	0	0.338983050847458	0.677966101694915
355	363	"Chernikhovo"	53.41667	26.43333	100	"AWI"	100	6093	8359	7359	0	0	0	0	0.68259385665529	0	0	0.341296928327645	0	0	0	0.341296928327645	0.341296928327645	0	0	0	0	0	0.68259385665529	95.5631399317406	0.341296928327645	0	0	0.68259385665529	0.341296928327645	0	0	0	0	0	0.341296928327645	0.341296928327645
355	363	"Chernikhovo"	53.41667	26.43333	105	"AWI"	105	6303	8548	7579	0	0	0	0	0.699300699300699	0	0	0.34965034965035	0	0	0	0.699300699300699	0.34965034965035	0	0	0	0	0	0.34965034965035	94.4055944055944	0.34965034965035	0	0	1.04895104895105	0	0	0	0	0.34965034965035	0	0.699300699300699	0.699300699300699
355	363	"Chernikhovo"	53.41667	26.43333	110	"AWI"	110	6750	8637	7781	0	0	0	0	0.3584229390681	0	0	0	0	0	0	0.716845878136201	0	0	0	0	0	0	0.3584229390681	95.6989247311828	0.3584229390681	0	0	0.716845878136201	0	0	0	0	0.3584229390681	0	0.716845878136201	0.716845878136201
355	363	"Chernikhovo"	53.41667	26.43333	115	"AWI"	115	7084	8746	7983	0	0	0.680272108843537	0	0.680272108843537	0	0	0.680272108843537	0	0	0	2.04081632653061	0.680272108843537	0	0	0	0	0	0.680272108843537	88.4353741496599	0	0	0	2.72108843537415	0	0	0	0	0	0	1.36054421768707	2.04081632653061
355	363	"Chernikhovo"	53.41667	26.43333	120	"AWI"	120	7292	8932	8203	0	0	0	0	0.33112582781457	0	0	0	0	0	0	0.662251655629139	0.33112582781457	0	0	0	0	0	0.33112582781457	95.6953642384106	0	0	0	0.33112582781457	0	0	0	0	0	0	1.32450331125828	0.993377483443709
355	363	"Chernikhovo"	53.41667	26.43333	125	"AWI"	125	7633	9046	8379	0	0	0.383141762452107	0	0	0	0	0	0	0	0	0.383141762452107	0.383141762452107	0	0	0	0	0	0	97.7011494252874	0	0	0	0	0	0	0	0	0.383141762452107	0	0.383141762452107	0.383141762452107
355	363	"Chernikhovo"	53.41667	26.43333	130	"AWI"	130	7930	9187	8552	0	0	0	0	0.69204152249135	0	0	0	0	0	0	0	0	0	0	0	0	0.346020761245675	0.346020761245675	96.8858131487889	0	0	0	0	0.69204152249135	0	0	0.346020761245675	0	0	0.346020761245675	0.346020761245675
355	363	"Chernikhovo"	53.41667	26.43333	135	"AWI"	135	8087	9429	8732	0	0	0	0	0.336700336700337	0	0	1.01010101010101	0	0.336700336700337	0	1.34680134680135	0	0	0	0	0	0.336700336700337	0.336700336700337	94.2760942760943	0	0	0	0	0.336700336700337	0	0	0.336700336700337	0.336700336700337	0	0.336700336700337	0.673400673400673
355	363	"Chernikhovo"	53.41667	26.43333	140	"AWI"	140	8210	9719	8895	0	0	0	0	0	0	0	0	0	0	0	1.03448275862069	0	0	0	0	0	0	0.344827586206897	97.9310344827586	0	0	0	0	0	0	0	0	0	0	0.344827586206897	0.344827586206897
355	363	"Chernikhovo"	53.41667	26.43333	145	"AWI"	145	8369	9879	9039	0	0	0	0	0.343642611683849	0	0	0	0	0	0	0.343642611683849	0	0	0	0	0	0	0.343642611683849	98.6254295532646	0	0	0	0	0	0	0	0	0.343642611683849	0	0	0
355	363	"Chernikhovo"	53.41667	26.43333	150	"AWI"	150	8478	10080	9179	0	0	0	0	0.746268656716418	0	0	0	0	0	0	0.746268656716418	0	0	0	0	0	0	0.373134328358209	97.0149253731343	0.373134328358209	0	0	0	0	0	0	0	0	0	0	0.746268656716418
355	363	"Chernikhovo"	53.41667	26.43333	155	"AWI"	155	8559	10372	9308	0	0	0	0	0.378787878787879	0	0	0	0	0	0	0.378787878787879	0	0	0	0	0	0	0.378787878787879	98.4848484848485	0	0	0	0	0	0	0	0	0	0	0	0.378787878787879
355	363	"Chernikhovo"	53.41667	26.43333	160	"AWI"	160	8730	10538	9441	0	0	0.746268656716418	0	0.373134328358209	0	0	0.373134328358209	0	0	0	0.373134328358209	0	0	0	0	0	0	0.373134328358209	97.0149253731343	0	0	0	0	0.373134328358209	0	0	0	0	0	0	0.373134328358209
355	363	"Chernikhovo"	53.41667	26.43333	165	"AWI"	165	8854	10706	9585	0	0	0.727272727272727	0	0	0	0	0	0	0	0	0.363636363636364	0	0	0	0	0	0	0.363636363636364	98.1818181818182	0	0	0	0	0	0	0	0	0	0	0	0.363636363636364
355	363	"Chernikhovo"	53.41667	26.43333	170	"AWI"	170	8954	10936	9721	0	0	0.384615384615385	0	0	0	0	0	0	0	0	0	0	0.384615384615385	0	0	0	0	0	99.2307692307692	0	0	0	0	0	0	0	0	0	0	0	0
355	363	"Chernikhovo"	53.41667	26.43333	175	"AWI"	175	9160	11150	9895	0	0	0.673400673400673	0	1.68350168350168	0	0	0	0	0	0	0.336700336700337	0	0.336700336700337	0	0	0	0	0	94.2760942760943	0.336700336700337	0	0	0	0.336700336700337	0	0	0	0.673400673400673	0	0	1.34680134680135
355	363	"Chernikhovo"	53.41667	26.43333	180	"AWI"	180	9466	11496	10139	0	0	0.460829493087558	0	0.921658986175115	0	0	0	0	0	0	0	0	0	0	0	0	0	0.921658986175115	96.7741935483871	0	0	0	0	0.460829493087558	0	0	0	0	0	0	0.460829493087558
355	363	"Chernikhovo"	53.41667	26.43333	185	"AWI"	185	9627	11938	10404	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	99	0	0	0	0	0	0	0	0	0	0	0	0
355	363	"Chernikhovo"	53.41667	26.43333	190	"AWI"	190	9720	12453	10658	0	0	0	0	0	0	0	0	0	0	0	0.515463917525773	0	0	0	0	0	0	0.515463917525773	98.9690721649485	0	0	0	0	0	0	0	0	0	0	0	0
355	363	"Chernikhovo"	53.41667	26.43333	195	"AWI"	195	10194	12900	11243	0	0	0.609756097560976	0	0	0	0	0	0	0	0	0	0	0.609756097560976	0	0	0	0	1.21951219512195	97.5609756097561	0	0	0	0	0	0	0	0	0	0	0	0
355	363	"Chernikhovo"	53.41667	26.43333	200	"AWI"	200	10493	13440	11883	0	0	0	0	1.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.8888888888889	0	0	0	0	0	0	0	0	0	0	0	0
355	363	"Chernikhovo"	53.41667	26.43333	205	"AWI"	205	10662	14278	12455	0	0	0	0	0	0	3.52941176470588	0	0	0	0	0	0	0	0	0	0	0	0.588235294117647	95.8823529411765	0	0	0	0	0	0	0	0	0	0	0	0
355	363	"Chernikhovo"	53.41667	26.43333	210	"AWI"	210	11259	14929	13061	0	0	0	0	0.520833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.520833333333333	98.9583333333333	0	0	0	0	0	0	0	0	0	0	0	0
355	363	"Chernikhovo"	53.41667	26.43333	215	"AWI"	215	12451	15040	13711	0	0	0.966183574879227	0	0	0	0	0	0	0	0	0	0	0	0	0.483091787439614	0	0	0.483091787439614	97.5845410628019	0	0	0	0	0	0	0	0	0.483091787439614	0	0	0
355	363	"Chernikhovo"	53.41667	26.43333	220	"AWI"	220	13510	15184	14374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17647058823529	98.8235294117647	0	0	0	0	0	0	0	0	0	0	0	0
355	363	"Chernikhovo"	53.41667	26.43333	225	"AWI"	225	14223	15473	15059	0	0	0	0	0.921658986175115	0	3.68663594470046	0	0	0.460829493087558	0	0.460829493087558	0	0	0	0.921658986175115	0	0	1.84331797235023	91.705069124424	0	0	0	0	0	0	0	0	0	0	0	0
355	363	"Chernikhovo"	53.41667	26.43333	230	"AWI"	230	15005	15657	15368	0	0	0	0	2.12014134275618	0	17.3144876325088	0	0	0.353356890459364	0	0	0	0	0	0	0	0	1.41342756183746	78.7985865724382	0	0	0	0	0	0	0	0	0	0	0	0
355	363	"Chernikhovo"	53.41667	26.43333	235	"AWI"	235	15213	16406	15651	0	0	2.09424083769634	0	1.04712041884817	0	0	0	0	0.523560209424084	0	0.523560209424084	0	0	0	0	0	0	1.57068062827225	94.2408376963351	0	0	0	0	0	0	0	0	0	0	0	0
