"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Campanulaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cephalanthus"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Ilex"	"Isoëtes"	"Juglans"	"Liriodendron"	"Magnolia"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"
968	999	"Hack Pond"	37.98472	-78.99722	30	"AWI"	30	-137	33	-51	0	1.33333333333333	2.66666666666667	0	0	0	1.33333333333333	3.66666666666667	0	4.33333333333333	0	1	0	0	0.333333333333333	0	1	0.333333333333333	0.666666666666667	0.333333333333333	0	0.333333333333333	0	0	0.333333333333333	0	0	0.333333333333333	35	0	0.333333333333333	0	0	45.6666666666667	0	0	0	0	0	0.333333333333333	0.666666666666667	0	0
968	999	"Hack Pond"	37.98472	-78.99722	35	"AWI"	35	-27	1513	351	0	0.33112582781457	3.3112582781457	0	0	0	0	3.64238410596026	0	4.3046357615894	0	2.31788079470199	0	0	0	2.31788079470199	0	0	0.33112582781457	0	0	0.662251655629139	0	0.33112582781457	0.993377483443709	0	0	0	35.4304635761589	0	0.33112582781457	0	0	44.7019867549669	0	0	0	0	0.662251655629139	0.33112582781457	0	0	0
968	999	"Hack Pond"	37.98472	-78.99722	40	"AWI"	40	166	2303	866	0	0	5.64784053156146	0	0	0	0	2.32558139534884	0	6.31229235880399	0	1.32890365448505	0	0.332225913621262	0.332225913621262	0.664451827242525	0	0.664451827242525	0.664451827242525	0	0	0.996677740863787	0	0	0.332225913621262	0	0	0	29.2358803986711	0	0	0	0	50.8305647840532	0	0	0	0	0	0.332225913621262	0	0	0
968	999	"Hack Pond"	37.98472	-78.99722	45	"AWI"	45	440	2996	1401	0	0	4.95049504950495	0	0	0	0.66006600660066	0.66006600660066	0	3.63036303630363	0	1.65016501650165	0	0	0	1.32013201320132	0.33003300330033	0	0	0	0	0.66006600660066	0	0	0	0	0	0	29.042904290429	0	0.66006600660066	0	0	56.1056105610561	0	0	0.33003300330033	0	0	0	0	0	0
968	999	"Hack Pond"	37.98472	-78.99722	50	"AWI"	50	765	3728	1930	0	0	6.31229235880399	0	0	0	0	1.99335548172757	0	2.32558139534884	0	1.32890365448505	0.332225913621262	0	0.332225913621262	0.996677740863787	0	0.332225913621262	0	0	0	0.664451827242525	0	0	0.996677740863787	0	0	0	28.2392026578073	0	0.996677740863787	0	0	54.8172757475083	0	0	0.332225913621262	0	0	0	0	0	0
968	999	"Hack Pond"	37.98472	-78.99722	55	"AWI"	55	1112	4282	2435	0	0.332225913621262	6.64451827242525	0	0	0	0	2.99003322259136	0	6.31229235880399	0	0.664451827242525	0.332225913621262	0	0	0.664451827242525	0	0.332225913621262	0.332225913621262	0	0	0.332225913621262	0	0.332225913621262	0.996677740863787	0	0	0	26.2458471760797	0	0.664451827242525	0	0	52.4916943521595	0	0	0	0	0	0	0.332225913621262	0	0
968	999	"Hack Pond"	37.98472	-78.99722	60	"AWI"	60	1486	4893	2957	0	0.33112582781457	4.96688741721854	0	0	0	0	2.98013245033113	0	5.29801324503311	0	2.31788079470199	0	0	0.33112582781457	0.33112582781457	0	0.662251655629139	0	0	0	0.33112582781457	0	0	0.662251655629139	0	0	0.662251655629139	31.7880794701987	0	0.33112582781457	0	0	48.0132450331126	0	0	0	0	0	0.662251655629139	0	0.33112582781457	0
968	999	"Hack Pond"	37.98472	-78.99722	65	"AWI"	65	1886	5410	3484	0	11.4705882352941	6.76470588235294	0	0	0	0.882352941176471	1.17647058823529	0	4.41176470588235	0	2.35294117647059	0.882352941176471	0	0.588235294117647	0.882352941176471	0	0.294117647058824	0.294117647058824	0	0	0	0	0.294117647058824	0.588235294117647	0	0	0.294117647058824	21.7647058823529	0	0.588235294117647	0	0	46.1764705882353	0	0	0	0	0	0	0	0	0.294117647058824
968	999	"Hack Pond"	37.98472	-78.99722	70	"AWI"	70	2311	5935	3987	0	0	6.35451505016722	0	0	0	0	4.0133779264214	0	4.0133779264214	0	0.668896321070234	0.334448160535117	0	0.334448160535117	0.668896321070234	0	0.334448160535117	0	0	0	0.668896321070234	0.334448160535117	0	0.668896321070234	0	0	0.334448160535117	25.0836120401338	0	0.668896321070234	0	0.334448160535117	53.1772575250836	0	0	0	0	0	1.00334448160535	1.00334448160535	0	0
968	999	"Hack Pond"	37.98472	-78.99722	75	"AWI"	75	2730	6476	4529	0	0	3.33333333333333	0.333333333333333	0	0	0	1.33333333333333	0	10	0	0.666666666666667	0	0	0	1.33333333333333	0	0.333333333333333	0	0	0	1.33333333333333	0	0	0.666666666666667	0	0	0	20.3333333333333	0	1.33333333333333	0	0	57	0	0	0	0	0.333333333333333	1.33333333333333	0.333333333333333	0	0
968	999	"Hack Pond"	37.98472	-78.99722	80	"AWI"	80	3168	7015	5051	0	0	4.56026058631922	0	0	0	0	0.651465798045603	0	3.25732899022801	0	0.977198697068404	0.325732899022801	0	0.651465798045603	2.28013029315961	0	0.651465798045603	0	0	0	0.651465798045603	0	0.325732899022801	0	0	0	0	22.8013029315961	0	0.325732899022801	0	0	60.9120521172638	0	0	0	0	0	1.30293159609121	0.325732899022801	0	0
968	999	"Hack Pond"	37.98472	-78.99722	85	"AWI"	85	3638	7488	5581	0	0	3.60655737704918	0	0	0	1.31147540983607	1.31147540983607	0	4.59016393442623	0	1.9672131147541	0.983606557377049	0	0.983606557377049	0.983606557377049	0	0.983606557377049	0.327868852459016	0	0	0.983606557377049	0	0	0.327868852459016	0	0	0.327868852459016	8.52459016393443	0	1.9672131147541	0	0	69.5081967213115	0	0	0	0	0	1.31147540983607	0	0	0
968	999	"Hack Pond"	37.98472	-78.99722	90	"AWI"	90	4112	7976	6091	0	0	5.8252427184466	0	0	0	0.970873786407767	1.61812297734628	0	3.88349514563107	0	2.58899676375405	2.9126213592233	0	0.970873786407767	0.323624595469256	0	0	0	0	0	0	0	0	0.323624595469256	0	0	0.323624595469256	8.7378640776699	0	0.970873786407767	0	0	69.2556634304207	0	0	0.647249190938511	0	0	0.647249190938511	0	0	0
968	999	"Hack Pond"	37.98472	-78.99722	100	"AWI"	100	5140	8908	7114	0	0	6.34920634920635	0	0	0	1.26984126984127	0.634920634920635	0	5.71428571428571	0	2.22222222222222	5.07936507936508	0	0.952380952380952	0	0	0.317460317460317	0	0	0	0.317460317460317	0	0	0.634920634920635	0	0	0.952380952380952	8.25396825396825	0	0	0	0	65.3968253968254	0	0	0	0	0	1.9047619047619	0	0	0
968	999	"Hack Pond"	37.98472	-78.99722	105	"AWI"	105	5694	9382	7635	0	0	3.79746835443038	0	0	0	2.53164556962025	0.632911392405063	0	1.89873417721519	0	0.632911392405063	2.53164556962025	0	0.316455696202532	2.53164556962025	0	0.316455696202532	0.316455696202532	0	0	0.316455696202532	0	0	1.58227848101266	0	0	1.58227848101266	11.0759493670886	0	2.53164556962025	0	0	64.2405063291139	0	0	0	0	0	2.53164556962025	0.632911392405063	0	0
968	999	"Hack Pond"	37.98472	-78.99722	110	"AWI"	110	6248	9784	8158	0	0.321543408360129	0.643086816720257	0	0	0	6.7524115755627	1.28617363344051	0	2.2508038585209	0	0.964630225080386	0.643086816720257	0	1.28617363344051	2.89389067524116	0	0.643086816720257	0	0	0	0	0	0	0	0	0.321543408360129	5.14469453376206	10.9324758842444	0	3.53697749196141	0	0.321543408360129	57.2347266881029	0	0	0.321543408360129	0	0.321543408360129	3.53697749196141	0.643086816720257	0	0
968	999	"Hack Pond"	37.98472	-78.99722	115	"AWI"	115	6828	10183	8679	0	0.628930817610063	0	0.314465408805031	0	0	5.34591194968553	0.628930817610063	0	1.25786163522013	0	0.628930817610063	1.57232704402516	0.314465408805031	0	0.628930817610063	0	0	0.314465408805031	0	0	0	0	0	0	0	0	7.23270440251572	14.4654088050314	0	2.51572327044025	0	0	61.6352201257862	0	0.314465408805031	0	0	0	1.57232704402516	0.628930817610063	0	0
968	999	"Hack Pond"	37.98472	-78.99722	120	"AWI"	120	7438	10626	9194	0	0	0.684931506849315	0	0	0	0	1.02739726027397	0	1.71232876712329	0	2.05479452054794	0.342465753424658	0	2.05479452054794	0.684931506849315	0	2.05479452054794	0	0	0.342465753424658	0.342465753424658	0	0	0	0	0	12.3287671232877	14.3835616438356	0	1.02739726027397	0	0	55.8219178082192	0	0	0	0	0	4.79452054794521	0.342465753424658	0	0
968	999	"Hack Pond"	37.98472	-78.99722	125	"AWI"	125	8087	11018	9687	0	1.34680134680135	3.36700336700337	0	0.336700336700337	0	0	3.36700336700337	0	1.01010101010101	0	0.336700336700337	1.01010101010101	0	1.01010101010101	0	0	0	0	0	0	0.336700336700337	0	0	0	0	0	13.1313131313131	22.5589225589226	0	0	0	0	50.1683501683502	0	0	0	0	0	2.02020202020202	0	0	0
968	999	"Hack Pond"	37.98472	-78.99722	130	"AWI"	130	8808	11403	10189	0	0	0.65359477124183	0	0	0	0	2.28758169934641	0	2.28758169934641	0	0	1.30718954248366	0	0.65359477124183	1.30718954248366	0.65359477124183	0	0	0	0	0.65359477124183	0	0	0	0	0	12.4183006535948	21.5686274509804	0	0.65359477124183	0	0.326797385620915	50.6535947712418	0	0	0	0	0	3.92156862745098	0.65359477124183	0	0
968	999	"Hack Pond"	37.98472	-78.99722	135	"AWI"	135	9635	11807	10663	0.343642611683849	0.343642611683849	6.18556701030928	0	0	0	0	0.343642611683849	0	0	0	0	0.343642611683849	0.343642611683849	4.46735395189003	1.03092783505155	0.343642611683849	0	0	0	0.343642611683849	0	0	0	0	0	0	19.5876288659794	57.3883161512027	0	0	0	0	7.90378006872852	0	0	0	0	0	1.03092783505155	0	0	0
968	999	"Hack Pond"	37.98472	-78.99722	140	"AWI"	140	10481	12376	11215	0.336700336700337	0	2.69360269360269	0	0.673400673400673	0	0	1.68350168350168	0	0	0	0	0	0	3.03030303030303	3.7037037037037	0.336700336700337	0.336700336700337	0	0	1.01010101010101	0	0	0	0	0	0	22.8956228956229	54.5454545454545	0	0.673400673400673	0	0	7.40740740740741	0	0	0.673400673400673	0	0	0	0	0	0
