"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Indeterminable"	"Lamiaceae"	"Larix"	"Malvaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Phrymaceae"	"Picea"	"Pinaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnaceae"	"Rhododendron"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Sarcobataceae"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Thuja"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viscaceae"
1715	1772	"Mosquito Lake Bog"	48.76917	-122.11778	305	"AWI"	305	1377	3531	2363	5.83554376657825	0	0	0	0.530503978779841	0	0	0	0.795755968169761	0	0	0	0	0	0	0	2.38726790450928	0	0	0	0	0	0.26525198938992	0	15.6498673740053	0	0	0	0	0	1.3262599469496	1.85676392572944	3.71352785145889	0	0.26525198938992	0	0	0	0	0	0	0	0	0	0	0	0.26525198938992	0.530503978779841	0	0	0	0.26525198938992	0	25.7294429708223	40.5835543766578	0	0	0
1715	1772	"Mosquito Lake Bog"	48.76917	-122.11778	325	"AWI"	325	1519	3702	2531	4.50704225352113	0	19.1549295774648	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7887323943662	0	0	0	0	0	0.28169014084507	0	19.1549295774648	0	0	0	0	0	0.845070422535211	0	0	0	0.28169014084507	0	0	0	0	0	0	1.97183098591549	0	0	0	0	0	0	0.28169014084507	0	0	0	0	43.6619718309859	5.07042253521127	0	0	0
1715	1772	"Mosquito Lake Bog"	48.76917	-122.11778	365	"AWI"	365	1790	4052	2851	6.55737704918033	0	0	0	0	0	0	0	0.409836065573771	0	0	0	0.819672131147541	2.04918032786885	0	0	2.45901639344262	0	0	0	0	0	0.409836065573771	0	9.83606557377049	0	0.409836065573771	0	0	0	1.63934426229508	0.409836065573771	0	0	0.819672131147541	0	0	0	0	0	0	0	0	0	0	0	0	0.409836065573771	0	0	0	0.409836065573771	0	73.3606557377049	0	0	0	0
1715	1772	"Mosquito Lake Bog"	48.76917	-122.11778	405	"AWI"	405	2077	4422	3173	6.28415300546448	0	16.3934426229508	0	0	0	0	0	1.09289617486339	0	0	0	0.819672131147541	2.45901639344262	0	0	0.546448087431694	0	0	0	0	0	1.36612021857923	0	12.2950819672131	0	0	0	0	0	0.546448087431694	0.819672131147541	4.37158469945355	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273224043715847	0	0	0	0	0.273224043715847	0.273224043715847	22.9508196721311	28.9617486338798	0	0	0.273224043715847
1715	1772	"Mosquito Lake Bog"	48.76917	-122.11778	485	"AWI"	485	2655	5001	3845	1.93370165745856	0	16.2983425414365	0	0.552486187845304	0	0	0	0	0	0	0	0	8.56353591160221	0	0	0	0	0	0.276243093922652	0	0	1.38121546961326	0	15.1933701657459	0	0	0	0	0	0.828729281767956	0.276243093922652	0	0	0	0	0.276243093922652	0	0	0	0	0.276243093922652	0	0.552486187845304	0	0	0.276243093922652	0	0	0	0	0	0	41.7127071823204	11.6022099447514	0	0	0
1715	1772	"Mosquito Lake Bog"	48.76917	-122.11778	525	"AWI"	525	2982	5312	4180	3.18949343339587	0	20.8255159474672	0	0	0	0	0	0	0	0	0	0.562851782363977	1.31332082551595	0	0	0.187617260787992	0	0	0	0	0	0	0	24.765478424015	0	0	0	0	0	1.50093808630394	0.187617260787992	0	0	0	0	0	0.375234521575985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.1463414634146	12.9455909943715	0	0	0
1715	1772	"Mosquito Lake Bog"	48.76917	-122.11778	565	"AWI"	565	3321	5597	4511	4.21686746987952	0	16.8674698795181	0	0	0	0	0	0.301204819277108	0	0	0	0.301204819277108	0.301204819277108	0	0	0	0	0	0	0	0	0	0	26.5060240963855	0	0	0	0	0	0	0.301204819277108	0	0	0.301204819277108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.301204819277108	0	34.3373493975904	16.2650602409639	0	0	0
1715	1772	"Mosquito Lake Bog"	48.76917	-122.11778	605	"AWI"	605	3661	5888	4823	1.42566191446029	0	15.6822810590631	0	0.203665987780041	0	0.203665987780041	0	0.203665987780041	0	0	0	0	1.0183299389002	0	0	0	0	0	0	0	0	0	0	16.0896130346232	0	0	0	0	0	0.610997963340122	0	1.42566191446029	0	0.203665987780041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203665987780041	0	62.7291242362525	0	0	0	0
1715	1772	"Mosquito Lake Bog"	48.76917	-122.11778	645	"AWI"	645	4017	6153	5151	2.90909090909091	0	0	0	0.363636363636364	0	0.181818181818182	0	0	0	0	0	0.727272727272727	0.909090909090909	0	0.181818181818182	0	0	0	0.181818181818182	0	0	0.181818181818182	0	17.2727272727273	0.181818181818182	0	0	0	0	0	0.727272727272727	0	0	0.363636363636364	0	0.181818181818182	0	0.181818181818182	0	0	0	0	0	0	0	0.363636363636364	0	0	0	0	0.181818181818182	0	56	18.9090909090909	0	0	0
1715	1772	"Mosquito Lake Bog"	48.76917	-122.11778	685	"AWI"	685	4357	6420	5479	4.96083550913838	0	0	0	0.261096605744125	0.261096605744125	0.261096605744125	0	1.30548302872063	0	0	0	0.261096605744125	1.56657963446475	0	0	0	0	0	0	0	0	0.522193211488251	0	16.710182767624	0	0	0	0	0	0.261096605744125	1.82767624020888	0	0	0	0	0	0	0.522193211488251	0	0	0	0	0	0.261096605744125	0	0.261096605744125	0	0.261096605744125	0	0	0	0	48.0417754569191	22.4543080939948	0	0	0
