"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Caryophyllaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Larix"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Rhamnaceae"	"Rosaceae"	"Salix"	"Tilia"	"Tsuga"	"Ulmus"
360	369	"Chippewa Bog"	43.12389	-83.24111	776	"AWI"	776	9366	10181	9757	0	1.33928571428571	0.446428571428571	0	0	0	2.67857142857143	1.33928571428571	0	0	0	0	0	0	0	0.892857142857143	0	0	0	0	0	0	1.78571428571429	73.6607142857143	0	0	0.446428571428571	0	11.6071428571429	0	0	0.892857142857143	0.446428571428571	0	4.46428571428571
360	369	"Chippewa Bog"	43.12389	-83.24111	786	"AWI"	786	9487	10335	9897	1.30434782608696	0	0	0.434782608695652	0.434782608695652	0	3.91304347826087	0.434782608695652	0	0	0	0.434782608695652	0	0	0.434782608695652	3.91304347826087	0	0	0	0	0.434782608695652	0.869565217391304	8.69565217391304	63.0434782608696	0	0	0.434782608695652	0.434782608695652	6.95652173913043	0	0	5.65217391304348	0	0.434782608695652	1.73913043478261
360	369	"Chippewa Bog"	43.12389	-83.24111	796	"AWI"	796	9611	10481	10037	0.48780487804878	0.48780487804878	0	0	0.48780487804878	0	5.36585365853659	0.975609756097561	0	0	0	0	0	0	0	2.92682926829268	0	0	0	0	0	0	5.36585365853659	64.8780487804878	0	0	0.48780487804878	0	13.1707317073171	0	0	0.48780487804878	0	0	4.8780487804878
360	369	"Chippewa Bog"	43.12389	-83.24111	807	"AWI"	807	9755	10631	10196	0	1.4218009478673	0	0	0.4739336492891	0	3.7914691943128	0.947867298578199	0	1.4218009478673	0	0.4739336492891	0	0	0	3.7914691943128	0	0.947867298578199	0	0.4739336492891	0.947867298578199	0.947867298578199	6.16113744075829	65.4028436018957	0	0	0.4739336492891	0	4.739336492891	0	0.4739336492891	1.4218009478673	0	0.4739336492891	5.21327014218009
360	369	"Chippewa Bog"	43.12389	-83.24111	818	"AWI"	818	9899	10768	10347	1.4218009478673	0	0	0	0	0	2.3696682464455	0.4739336492891	0	0	0	0	0	0	0	1.8957345971564	0	0	0	0.4739336492891	0	0	7.58293838862559	75.3554502369668	0	0	0.947867298578199	0	8.05687203791469	0	0	0.4739336492891	0	0	0.947867298578199
360	369	"Chippewa Bog"	43.12389	-83.24111	829	"AWI"	829	10066	10899	10501	0.40650406504065	2.03252032520325	0	0	1.21951219512195	0	2.4390243902439	0.40650406504065	0	0	0.813008130081301	0	1.6260162601626	0	0	1.21951219512195	0.40650406504065	0	0	0	0	1.21951219512195	12.1951219512195	66.6666666666667	0	0	0.40650406504065	0.813008130081301	3.65853658536585	0	0	0	0	1.21951219512195	3.2520325203252
360	369	"Chippewa Bog"	43.12389	-83.24111	840	"AWI"	840	10240	11023	10651	1.86046511627907	0	0	0	0.465116279069767	0	2.32558139534884	0	0	0	0	0	0	0	0	1.3953488372093	0	0.465116279069767	0	0	0	0	17.6744186046512	72.0930232558139	0	0	0	0	2.32558139534884	0	0	0	0	0.465116279069767	0.930232558139535
360	369	"Chippewa Bog"	43.12389	-83.24111	851	"AWI"	851	10433	11118	10801	1.8348623853211	3.21100917431193	0.458715596330275	0	4.12844036697248	1.37614678899083	1.8348623853211	0	0	0	0	1.37614678899083	0	0	0	0	0	0	0	4.12844036697248	0	0	44.4954128440367	30.7339449541284	0	0	0.917431192660551	0	1.37614678899083	0	0	1.37614678899083	0	0	2.75229357798165
360	369	"Chippewa Bog"	43.12389	-83.24111	862	"AWI"	862	10596	11263	10959	1.96078431372549	0	0.490196078431373	0	4.41176470588235	0	1.47058823529412	0	0	0	0	1.47058823529412	0	0	0	0	0.980392156862745	0	0	0	0	1.96078431372549	61.2745098039216	17.6470588235294	0	0	0	0	4.90196078431373	0	0	2.45098039215686	0	0	0.980392156862745
360	369	"Chippewa Bog"	43.12389	-83.24111	873	"AWI"	873	10691	11608	11117	8.3743842364532	0	1.47783251231527	0	1.97044334975369	1.97044334975369	3.44827586206897	0	0	0	0.985221674876847	0	0	0	0	1.97044334975369	0	0	0	0.492610837438424	0	0.985221674876847	53.2019704433498	14.2857142857143	0	0	0.985221674876847	0	6.89655172413793	0	0	2.46305418719212	0	0	0.492610837438424
360	369	"Chippewa Bog"	43.12389	-83.24111	884	"AWI"	884	10801	11885	11275	5.88235294117647	0	0	0.980392156862745	0.490196078431373	0	1.96078431372549	0	0	0	2.45098039215686	0	0	0	0	2.45098039215686	0	0	0	0.980392156862745	0	0.490196078431373	69.1176470588235	10.2941176470588	0	0	0	0	0.980392156862745	0	0	2.94117647058824	0	0	0.980392156862745
360	369	"Chippewa Bog"	43.12389	-83.24111	895	"AWI"	895	10911	12152	11435	3.94736842105263	0	0	0	0	1.75438596491228	1.75438596491228	0	0	0	0	0	0	0	0	0.43859649122807	0	0	0	0.43859649122807	0.43859649122807	0.87719298245614	64.9122807017544	18.859649122807	0	0	0	0	3.07017543859649	0	0	3.50877192982456	0	0	0
360	369	"Chippewa Bog"	43.12389	-83.24111	906	"AWI"	906	11018	12395	11597	15.6862745098039	0	0	0.980392156862745	7.84313725490196	0	16.6666666666667	0	0	1.96078431372549	0	0	0	0	0	2.94117647058824	0.980392156862745	0	0	4.90196078431373	0	4.90196078431373	23.5294117647059	6.86274509803922	0	0	3.92156862745098	0	8.82352941176471	0	0	0	0	0	0
