"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Carya"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Fraxinus"	"Isoëtes"	"Juglans"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Rosaceae"	"Rubiaceae"	"Salix"	"Ulmus"
1550	1591	"Lake EC1"	56.28333	-75.1	0	"AWI"	0	-138	31	-63	0	0	11.1904761904762	0.476190476190476	0.357142857142857	1.07142857142857	13.0952380952381	0	0	0	0.357142857142857	3.57142857142857	0	0	0.476190476190476	0	0	0.119047619047619	0	0.595238095238095	0.119047619047619	0	0	65.3571428571429	2.14285714285714	0	0	0.476190476190476	0	0	0.238095238095238	0	0	0.357142857142857	0
1550	1591	"Lake EC1"	56.28333	-75.1	1	"AWI"	1	-79	292	67	0	0	17.0854271356784	0.837520938023451	2.34505862646566	2.17755443886097	17.2529313232831	0	0	0	1.00502512562814	3.85259631490787	0	0	0.837520938023451	0	0	0.33500837520938	0	0.16750418760469	0.16750418760469	0	0	52.5963149078727	0	0	0	0.33500837520938	0	0.16750418760469	0.33500837520938	0	0	0.50251256281407	0
1550	1591	"Lake EC1"	56.28333	-75.1	2	"AWI"	2	-53	623	191	0	0	15.7407407407407	1.08024691358025	1.38888888888889	1.23456790123457	16.0493827160494	0	0	0	0.771604938271605	3.7037037037037	0	0	0.462962962962963	0	0	0	0	0.154320987654321	0.154320987654321	0.154320987654321	0	54.0123456790123	3.85802469135802	0	0	0.771604938271605	0	0	0	0	0	0.462962962962963	0
1550	1591	"Lake EC1"	56.28333	-75.1	3	"AWI"	3	-36	959	314	0	0	14.8471615720524	0.145560407569141	0.291120815138282	0.873362445414847	14.2649199417758	0	0	0	1.01892285298399	4.07569141193595	0	0	0.291120815138282	0.145560407569141	0	0.145560407569141	0	0.145560407569141	0.291120815138282	0	0	58.9519650655022	2.62008733624454	0	0	1.01892285298399	0	0	0.145560407569141	0	0	0.436681222707424	0.291120815138282
1550	1591	"Lake EC1"	56.28333	-75.1	4	"AWI"	4	-19	1301	439	0.167224080267559	0	11.7056856187291	0.167224080267559	0.836120401337793	0.334448160535117	13.5451505016722	0	0	0	0.501672240802676	2.84280936454849	0	0	1.00334448160535	0	0	0.668896321070234	0	0.501672240802676	0	0	0.167224080267559	63.8795986622074	2.34113712374582	0	0.167224080267559	0.836120401337793	0	0	0	0	0.167224080267559	0.167224080267559	0
1550	1591	"Lake EC1"	56.28333	-75.1	5	"AWI"	5	-4	1642	564	0	0	13.5	0	0.666666666666667	0	10.3333333333333	0	0	0.333333333333333	1.66666666666667	2.83333333333333	0	0	1.33333333333333	0	0	0.333333333333333	0	0	0.166666666666667	0	0.166666666666667	61.5	4.83333333333333	0	0	1.66666666666667	0	0.166666666666667	0.166666666666667	0	0	0.333333333333333	0
1550	1591	"Lake EC1"	56.28333	-75.1	6	"AWI"	6	145	1719	714	0	0	13.1725417439703	0.371057513914657	0.556586270871985	0	13.1725417439703	0	0	0	1.48423005565863	4.08163265306122	0	0	0.927643784786642	0	0	0.742115027829314	0	0	0.185528756957328	0	0.185528756957328	64.378478664193	0	0	0	0.556586270871985	0	0.185528756957328	0	0	0	0	0
1550	1591	"Lake EC1"	56.28333	-75.1	7	"AWI"	7	234	1803	883	0	0	13.0094043887147	0	0.626959247648903	0	13.3228840125392	0	0	0	1.72413793103448	3.91849529780564	0	0	0.313479623824451	0	0	0.470219435736677	0	0.626959247648903	0.470219435736677	0	0.156739811912226	60.8150470219436	3.29153605015674	0.156739811912226	0	0.940438871473354	0	0	0	0	0	0.156739811912226	0
1550	1591	"Lake EC1"	56.28333	-75.1	8	"AWI"	8	304	1912	1049	0	0	0	0.202429149797571	1.21457489878543	0	13.5627530364372	0	0	0.202429149797571	0.607287449392713	3.23886639676113	0	0.202429149797571	1.417004048583	0	0	0.607287449392713	0	0.404858299595142	0	0	0.202429149797571	72.2672064777328	3.4412955465587	0	0	0.404858299595142	0	0	0.607287449392713	0	0	1.417004048583	0
1550	1591	"Lake EC1"	56.28333	-75.1	9	"AWI"	9	358	2056	1206	0	0.172117039586919	13.5972461273666	0	0.516351118760757	0.516351118760757	8.77796901893287	0	0	0	1.37693631669535	3.09810671256454	0	0	0.516351118760757	0	0	0.688468158347676	0	0.516351118760757	0	0.172117039586919	0.172117039586919	68.8468158347676	0	0	0	0.860585197934595	0	0	0.172117039586919	0	0	0	0
1550	1591	"Lake EC1"	56.28333	-75.1	10	"AWI"	10	408	2258	1352	0.160771704180064	0	10.4501607717042	0	0.643086816720257	0	9.32475884244373	0	0	0	0.482315112540193	0.964630225080386	0	0	0.160771704180064	0	0	0	0	0.160771704180064	0.160771704180064	0	0	73.1511254019293	3.21543408360129	0	0	0.803858520900322	0	0	0	0	0	0.321543408360129	0
1550	1591	"Lake EC1"	56.28333	-75.1	12	"AWI"	12	930	2343	1647	0.150602409638554	0	10.5421686746988	0	0.753012048192771	0.451807228915663	10.0903614457831	0	0	0	0.451807228915663	3.31325301204819	0	0	0.451807228915663	0	0	0.451807228915663	0	0.150602409638554	0	0	0	72.289156626506	0	0	0	0.903614457831325	0	0	0	0	0	0	0
1550	1591	"Lake EC1"	56.28333	-75.1	14	"AWI"	14	1238	2486	1967	0	0.172711571675302	9.84455958549223	0.172711571675302	0.863557858376511	0	7.7720207253886	0	0	0	1.38169257340242	1.55440414507772	0	0	0.863557858376511	0	0	0	0	0	0	0	0	76.3385146804836	0	0	0	0.863557858376511	0	0	0.172711571675302	0	0	0	0
1550	1591	"Lake EC1"	56.28333	-75.1	15	"AWI"	15	1342	2628	2125	0	0	0	0	0.310077519379845	0	8.37209302325581	0	0	0	0	0.465116279069767	0	0	0.310077519379845	0	0	0	0	0.155038759689922	0	0	0	89.7674418604651	0	0	0	0.465116279069767	0	0	0	0	0	0.155038759689922	0
1550	1591	"Lake EC1"	56.28333	-75.1	18	"AWI"	18	1786	2746	2360	0	0.173611111111111	11.8055555555556	0.173611111111111	0.173611111111111	0	7.8125	0	0	0	1.04166666666667	1.38888888888889	0	0	0.173611111111111	0	0	0	0	0.173611111111111	0.347222222222222	0	0	74.6527777777778	1.5625	0	0	0	0	0.173611111111111	0.173611111111111	0	0	0.173611111111111	0
1550	1591	"Lake EC1"	56.28333	-75.1	20	"AWI"	20	1948	2910	2510	0	0	24.5770676691729	0	0.704887218045113	0.328947368421053	10.8082706766917	0	0	0.093984962406015	0.093984962406015	0.0469924812030075	0	0	0.56390977443609	0	0.0469924812030075	0.0469924812030075	0	0.610902255639098	0.37593984962406	0.0469924812030075	0.234962406015038	58.6936090225564	1.69172932330827	0	0	0.610902255639098	0	0	0.0469924812030075	0	0	0.328947368421053	0.0469924812030075
1550	1591	"Lake EC1"	56.28333	-75.1	25	"AWI"	25	2341	3105	2760	0	0	15.1515151515152	0.53475935828877	0.89126559714795	0	10.6951871657754	0	0	0	0.53475935828877	0.89126559714795	0	0	0.53475935828877	0	0	0	0	0	0.35650623885918	0	0.35650623885918	67.2014260249554	2.31729055258467	0	0	0.17825311942959	0	0	0.17825311942959	0	0	0.17825311942959	0
1550	1591	"Lake EC1"	56.28333	-75.1	30	"AWI"	30	2612	3410	3010	0	0	12.6537785588752	0	0.70298769771529	0	6.50263620386643	0	0	0.351493848857645	0.175746924428822	0.527240773286467	0	0	1.05448154657293	0.175746924428822	0	0.175746924428822	0.175746924428822	0.175746924428822	0.351493848857645	0	0	75.9226713532513	0	0	0	0.527240773286467	0	0	0	0	0	0.175746924428822	0.351493848857645
1550	1591	"Lake EC1"	56.28333	-75.1	33	"AWI"	33	2753	3586	3164	0	0	15.0793650793651	0	0	0	9.92063492063492	0	0	0	1.58730158730159	0.793650793650794	0	0	0.396825396825397	0	0	0	0	0.595238095238095	0	0	0.198412698412698	68.8492063492064	2.38095238095238	0	0	0.198412698412698	0	0	0	0	0	0	0
1550	1591	"Lake EC1"	56.28333	-75.1	40	"AWI"	40	3017	4075	3508	0	0	19.4723618090452	0	0.628140703517588	0.50251256281407	9.04522613065327	0	0	0	2.26130653266332	0.879396984924623	0	0	0.628140703517588	0	0.251256281407035	0	0	0.251256281407035	0.251256281407035	0	0	62.3115577889447	2.26130653266332	0	0.125628140703518	0.879396984924623	0	0	0	0	0	0.125628140703518	0.125628140703518
1550	1591	"Lake EC1"	56.28333	-75.1	45	"AWI"	45	3241	4333	3769	0.124843945068664	0	17.6029962546816	0	0.749063670411985	0	8.86392009987516	0	0	0	1.7478152309613	0.374531835205993	0	0	0.624219725343321	0	0	0	0	0	0.124843945068664	0.124843945068664	0	69.0387016229713	0	0	0	0.624219725343321	0	0	0	0	0	0	0
1550	1591	"Lake EC1"	56.28333	-75.1	50	"AWI"	50	3482	4568	4017	0	0	21.6257668711656	0	0.613496932515337	1.07361963190184	8.12883435582822	0	0	0	0.306748466257669	0.153374233128834	0	0	0.153374233128834	0	0	0	0	0.153374233128834	0.460122699386503	0	0.153374233128834	65.7975460122699	0	0	0	0.920245398773006	0	0.153374233128834	0.153374233128834	0	0	0.153374233128834	0
1550	1591	"Lake EC1"	56.28333	-75.1	55	"AWI"	55	3731	4866	4280	0	0	22.463768115942	0.120772946859903	0.241545893719807	0	11.4734299516908	0	0	0	0.845410628019324	0	0	0	0.120772946859903	0	0	0	0	0.603864734299517	0.36231884057971	0	0	63.0434782608696	0	0	0	0.36231884057971	0	0.241545893719807	0	0	0	0.120772946859903	0
1550	1591	"Lake EC1"	56.28333	-75.1	60	"AWI"	60	3924	5196	4522	0	0	39.3846153846154	0	1.23076923076923	0.615384615384615	11.2307692307692	0	0	0.153846153846154	0.769230769230769	0.461538461538462	0	0	0.615384615384615	0	0.153846153846154	0	0	0	0.153846153846154	0	0	42.1538461538462	2	0	0	0.769230769230769	0	0	0	0	0	0.307692307692308	0
