"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Caryophyllaceae"	"Cephalanthus"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Larix"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Rhamnaceae"	"Rosaceae"	"Rubiaceae"	"Salix"	"Sarcobataceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"
518	532	"Cub Lake"	44.7	-84.95833	1	"AWI"	1	-69	123	40	0	2.26244343891403	0.452488687782805	0.452488687782805	0.452488687782805	0	1.80995475113122	0.904977375565611	0	0	0	0.452488687782805	0.452488687782805	0	0	3.61990950226244	0	1.35746606334842	0	0	0.452488687782805	0	0.452488687782805	0.452488687782805	64.7058823529412	0	0.452488687782805	0	0	11.3122171945701	0	0	0	0	0	0	0	0	7.69230769230769	2.26244343891403	0
518	532	"Cub Lake"	44.7	-84.95833	13	"AWI"	13	-33	527	252	0	7.19794344473008	1.79948586118252	0.25706940874036	0.77120822622108	0	5.1413881748072	0.51413881748072	0	0	0	0.51413881748072	0	0	0	2.05655526992288	0.25706940874036	1.54241645244216	0	0	0.25706940874036	0	0.25706940874036	0	57.5835475578406	0.25706940874036	1.02827763496144	0.25706940874036	0.25706940874036	7.45501285347044	0	0	0	0.51413881748072	0	0	0	1.02827763496144	9.51156812339332	1.54241645244216	0
518	532	"Cub Lake"	44.7	-84.95833	19	"AWI"	19	55	626	370	0	3.30788804071247	1.27226463104326	0.763358778625954	0.508905852417303	4.07124681933842	7.37913486005089	0.254452926208651	0	0	0	0	0	0	0	5.85241730279898	1.52671755725191	0.254452926208651	0	0	0.508905852417303	0	0.254452926208651	0	54.70737913486	0	0.508905852417303	0	0	6.36132315521628	0	0	0	0	0	0	0	0.254452926208651	8.3969465648855	3.81679389312977	0
518	532	"Cub Lake"	44.7	-84.95833	21	"AWI"	21	77	639	413	0	4.76190476190476	2.5974025974026	0	1.2987012987013	0	7.35930735930736	0.432900432900433	0	0	0	0.865800865800866	0.432900432900433	0	0	3.8961038961039	0.432900432900433	0.865800865800866	0.432900432900433	0	0	0.432900432900433	0.432900432900433	0.865800865800866	58.8744588744589	0	0.432900432900433	0	0	7.79220779220779	0	0	0	0.432900432900433	0	0	0	0	7.35930735930736	0	0
518	532	"Cub Lake"	44.7	-84.95833	24	"AWI"	24	83	663	480	0	4.88599348534202	3.58306188925081	0.325732899022801	0.651465798045603	0.651465798045603	4.23452768729642	0.651465798045603	0	0	0	0	0.325732899022801	0	0	9.12052117263844	0	0.325732899022801	0	0	0.325732899022801	0	1.30293159609121	0	50.1628664495114	0.651465798045603	0.651465798045603	0	0	6.84039087947883	0	0	0	0	0	0	0	0.325732899022801	10.7491856677524	4.23452768729642	0
518	532	"Cub Lake"	44.7	-84.95833	28	"AWI"	28	91	718	563	0.29585798816568	7.98816568047337	0.887573964497041	0	2.07100591715976	0	7.69230769230769	0.887573964497041	0	0	0	0.591715976331361	0	0	0	6.50887573964497	1.18343195266272	0.591715976331361	0	0	0.591715976331361	0	0.887573964497041	0.591715976331361	41.7159763313609	0	0.29585798816568	0	0.29585798816568	6.21301775147929	0	0	0	0.29585798816568	0	0	0	0.29585798816568	15.9763313609467	4.14201183431953	0
518	532	"Cub Lake"	44.7	-84.95833	33	"AWI"	33	128	778	621	0	9.29368029739777	1.48698884758364	0	0.371747211895911	1.11524163568773	6.69144981412639	1.11524163568773	0	0	0	1.48698884758364	0.371747211895911	0	0	14.1263940520446	0.371747211895911	1.48698884758364	0.371747211895911	0	0	0	1.11524163568773	0	33.8289962825279	0.371747211895911	0	0	0	4.46096654275093	0	0	0	0	0	0	0	0.371747211895911	18.9591078066914	2.60223048327138	0
518	532	"Cub Lake"	44.7	-84.95833	35	"AWI"	35	144	791	636	0	6.26262626262626	2.02020202020202	0	0.606060606060606	0.404040404040404	10.7070707070707	0.202020202020202	0	0	0	0.808080808080808	0	0.202020202020202	0	11.5151515151515	0.606060606060606	0.202020202020202	0.202020202020202	0	0.606060606060606	0	1.61616161616162	0.606060606060606	28.4848484848485	0	0	0	0	4.44444444444444	0	0	0	0.404040404040404	0	0	0	0	26.2626262626263	3.83838383838384	0
518	532	"Cub Lake"	44.7	-84.95833	44	"AWI"	44	181	900	702	0	6.96969696969697	2.12121212121212	0.606060606060606	0	0.606060606060606	8.78787878787879	0.909090909090909	0	0	0	0.909090909090909	0.606060606060606	0	0	11.8181818181818	0.303030303030303	0.909090909090909	0	0	0.606060606060606	0.303030303030303	0.909090909090909	0.303030303030303	27.5757575757576	0	0	0	0	6.96969696969697	0	0	0	0	0	0	0	0	26.0606060606061	2.72727272727273	0
518	532	"Cub Lake"	44.7	-84.95833	52	"AWI"	52	297	958	749	0.453514739229025	4.98866213151927	0.680272108843537	0.226757369614512	0.453514739229025	0	6.80272108843537	0	0	0	0.226757369614512	0.680272108843537	0	0	0	9.97732426303855	0.90702947845805	0.226757369614512	0	0	0	0	1.58730158730159	0	42.1768707482993	0	0	0	0	3.85487528344671	0	0.226757369614512	0	0.226757369614512	0	0	0	0.680272108843537	23.5827664399093	2.04081632653061	0
