"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juniperus"	"Lamiaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
517	531	"Starniki"	50.26667	26.01667	12.5	"AWI"	12.5	174.5	583	409	0.701754385964912	0	0	1.05263157894737	0	1.40350877192982	0	0	4.56140350877193	0	0	0	0	0	0	1.40350877192982	0	12.6315789473684	0	0	0	0	0.350877192982456	0	0	0	0.350877192982456	0	5.6140350877193	63.859649122807	0	1.40350877192982	0	0	0	4.21052631578947	0	0	1.75438596491228	0	0	0	0	0	0.701754385964912	0	0
517	531	"Starniki"	50.26667	26.01667	25	"AWI"	25	486	1133	790	0	0.353356890459364	6.36042402826855	1.41342756183746	0	1.06007067137809	0	0	6.36042402826855	0	0	0	0.353356890459364	0	0	2.12014134275618	0	3.53356890459364	0	0	0	0.353356890459364	0	0	0	0	2.82685512367491	0	2.82685512367491	64.3109540636042	0	1.06007067137809	0	0	0	2.82685512367491	0.706713780918728	0	0.353356890459364	0.353356890459364	0.353356890459364	0.706713780918728	0	0	1.41342756183746	0.353356890459364	0
517	531	"Starniki"	50.26667	26.01667	37.5	"AWI"	37.5	801	1484.5	1166	0	0	0	1.3745704467354	0	0.687285223367698	0	0	2.06185567010309	0	0.343642611683849	0.343642611683849	0	0	0.343642611683849	1.3745704467354	0.343642611683849	5.84192439862543	0	0	0	0.687285223367698	0	0.343642611683849	0	0	0.687285223367698	0	4.12371134020619	71.8213058419244	0	4.12371134020619	0	0	0	1.71821305841924	1.71821305841924	0.343642611683849	0	0	0	0.343642611683849	0	0	0.687285223367698	0.687285223367698	0
517	531	"Starniki"	50.26667	26.01667	50	"AWI"	50	1188	1761	1517	0.348432055749129	0.348432055749129	5.57491289198606	1.39372822299652	0	0	0	0	2.78745644599303	0	0	0	0	0	0.348432055749129	2.78745644599303	0	3.83275261324042	0	0	0.348432055749129	0	0	0.348432055749129	0.348432055749129	0	0.348432055749129	0	4.52961672473868	69.3379790940767	1.04529616724739	2.09059233449477	0	0	0	1.74216027874564	0	0	1.04529616724739	0	0.348432055749129	0	0	0	0.696864111498258	0.348432055749129	0
517	531	"Starniki"	50.26667	26.01667	62.5	"AWI"	62.5	1740.5	1965.5	1825.5	0.364963503649635	0	4.01459854014599	0.72992700729927	0	0.72992700729927	0	0	5.47445255474453	0	0	0	0	0.364963503649635	0	1.45985401459854	0	2.55474452554745	0	0	0	0.364963503649635	0	0	0	0	0.364963503649635	0	2.55474452554745	74.8175182481752	0	1.82481751824817	0.364963503649635	0	0	2.55474452554745	0	0	0	0.364963503649635	0	0.72992700729927	0	0	0	0.364963503649635	0
517	531	"Starniki"	50.26667	26.01667	75	"AWI"	75	1898	2337	2094	0	0.68259385665529	5.11945392491468	1.02389078498294	0	0.341296928327645	0	0	5.11945392491468	0	0	0	0	0	0	3.41296928327645	0	7.50853242320819	0	0	0	0	0	0	0.341296928327645	0	0	0	1.70648464163823	60.0682593856655	0	0	0	0	0	7.16723549488055	1.36518771331058	0	0.341296928327645	0	0	0.341296928327645	0	0	4.77815699658703	0.68259385665529	0
517	531	"Starniki"	50.26667	26.01667	87.5	"AWI"	87.5	2117	2588	2349.5	0	0.326797385620915	4.57516339869281	0.65359477124183	0.326797385620915	1.63398692810458	0	0.326797385620915	6.86274509803922	0	0	0	0	0	0	2.28758169934641	0	9.80392156862745	0	0	0	0	0	0.980392156862745	0.326797385620915	0	0.980392156862745	0	2.61437908496732	58.4967320261438	0	0	0	0	0	6.20915032679739	0	0.326797385620915	0.326797385620915	0.65359477124183	0.326797385620915	0.980392156862745	0	0	0.65359477124183	0.326797385620915	0
517	531	"Starniki"	50.26667	26.01667	100	"AWI"	100	2386	2789	2610	0	0.335570469798658	5.70469798657718	1.00671140939597	0	2.01342281879195	0	0	5.70469798657718	0	0.335570469798658	0	0	0.335570469798658	0	3.69127516778524	0	7.04697986577181	0	0	0	0	0	0.335570469798658	0.671140939597315	0.335570469798658	0.335570469798658	0	2.3489932885906	61.0738255033557	0	0	0	0	0	6.04026845637584	0	0	0.671140939597315	0.671140939597315	0	0.335570469798658	0	0	0.671140939597315	0	0.335570469798658
517	531	"Starniki"	50.26667	26.01667	112.5	"AWI"	112.5	2620	3224	2906.5	0	0.326797385620915	5.55555555555556	0.980392156862745	0	0	0	0	7.18954248366013	0	0.326797385620915	0	0.65359477124183	0.326797385620915	0.326797385620915	3.59477124183007	0	8.82352941176471	0	0	0.326797385620915	0.326797385620915	0	0.65359477124183	0	0	0.326797385620915	0	1.96078431372549	58.4967320261438	0	0	0	0	0	4.57516339869281	0	0	0.980392156862745	1.30718954248366	0	1.30718954248366	0	0	1.30718954248366	0	0.326797385620915
517	531	"Starniki"	50.26667	26.01667	125	"AWI"	125	2873	3599	3219	0	0	4.1958041958042	0.34965034965035	0	2.0979020979021	0	0	4.89510489510489	0	0	0	0	0	0	2.7972027972028	0	4.89510489510489	0	0	0	0	0	0	0	0	0	0	1.74825174825175	66.4335664335664	0	0	0	0.699300699300699	0.34965034965035	8.39160839160839	0	0	0.699300699300699	0	0	1.04895104895105	0	0	1.3986013986014	0	0
