"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Amelanchier"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Ceanothus"	"Celastraceae"	"Celtis"	"Cephalanthus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Juglans"	"Lamiaceae"	"Larix"	"Liliaceae"	"Malvaceae"	"Melanthiaceae"	"Morus"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinaceae"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
1711	1768	"Moon Lake"	46.854858	-98.160882	1777.1	"AWI"	1777.1	4298.09999999999	5332.8	4893.1	1.74418604651163	0	0	0	0	0	0	75.5813953488372	0	0.581395348837209	0	0	0	0	0	0	0	0	0	0	0	1.74418604651163	6.3953488372093	0	0	0	0	0	0	0	2.32558139534884	0	0	0	0.581395348837209	0	0	0	0	0	1.74418604651163	0	0	0	0	1.74418604651163	0	0	0	0	0	6.3953488372093	0	0	0	0	0	0.581395348837209	0	0	0	0	0.581395348837209	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1801.6	"AWI"	1801.6	5045.6	5565	5331.4	0.808080808080808	0	3.63636363636364	0	0	0	0	55.959595959596	0	2.02020202020202	0	0	0	0	0	0	0	0	0	0	0	0.808080808080808	24.2424242424242	0	0	0	0	0	0	0	1.61616161616162	0	0	0.808080808080808	0.404040404040404	0	0	0	0	0	0.404040404040404	0.808080808080808	0	0	0	0	0	0	0	0	0	4.04040404040404	0	0	0	0	0	1.21212121212121	0.808080808080808	0	0	0	2.42424242424242	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	2216.7	"AWI"	2216.7	7727.99999999999	8273.3	7992.3	0	0	0	0	0	0	0	53.4320323014805	0	0.269179004037685	0	0	0	0	0	0	0	0	0	0	0.269179004037685	1.8842530282638	14.2664872139973	0	0	0	0	0	0	0	1.07671601615074	0	0	0	0.269179004037685	0	0.269179004037685	0	0	0	1.07671601615074	0	0	0	0	0	0	0	0	0.807537012113055	0	21.8034993270525	0	0	0	0	0	1.8842530282638	0.269179004037685	0.53835800807537	0	0	1.8842530282638	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	2242.2	"AWI"	2242.2	8103.6	9201.39999999999	8500.2	0	0	0	0	0	0	0	32.1554770318021	0	0.706713780918728	0	0	0	0	0	0	0	0.706713780918728	0	0	1.41342756183746	1.41342756183746	21.9081272084806	0	0	0	0	0	0	0	2.12014134275618	0	0	0	1.41342756183746	0	0	0	0	0	0.706713780918728	2.12014134275618	0	0	0	0	0	0	0	0	0	23.321554770318	0	0	0	0	0	4.24028268551237	0.706713780918728	0	0	0	7.06713780918728	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	2246.7	"AWI"	2246.7	8127.5	9438.49999999999	8591.3	0	0	0	0	0	0	0	37.962962962963	0	0.925925925925926	0	0	0	0	0	0	0	0	0	0	0	0.925925925925926	11.1111111111111	0	0	0	0	0	0	0	0	0	0	0	0.925925925925926	0	0	0	0	0	0.925925925925926	0	0	0	0	0	0	0	0	0	0	37.962962962963	0	0	0	0	0	1.85185185185185	0.925925925925926	0.925925925925926	0	0	5.55555555555556	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	2282.2	"AWI"	2282.2	8821	10568.8	9793.39999999999	0	0	0	0	0	0	0	26.6331658291457	0	0	0	0	0.50251256281407	0	1.00502512562814	0	0	0	0	0	6.03015075376884	1.50753768844221	17.5879396984925	0	0	0	0	0	0	0	2.01005025125628	0	0	0.50251256281407	0	0	0	0	0	0	2.01005025125628	7.03517587939699	0	0	0	0.50251256281407	0	0	0	5.52763819095477	0	8.5427135678392	0	0	0	0	0	3.51758793969849	1.50753768844221	1.00502512562814	0	0	14.572864321608	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	2286.7	"AWI"	2286.7	8863.7	10800.5	9952.99999999999	0	0	0	0	0	0	0	38.5714285714286	0	1.9047619047619	0	0	0.476190476190476	0	0.476190476190476	0	0	0	0	0	2.38095238095238	1.9047619047619	23.3333333333333	0	0	0	0	0	0	0	0.952380952380952	0	0	0	0	0	0	0	0	0	2.38095238095238	3.80952380952381	0	0	0	0	0	0	0	0	0	8.57142857142857	0	0	0	0	0	4.76190476190476	0	0	0	0	10.4761904761905	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1296	"AWI"	1296	-135	35	-43	0	0	4.81099656357388	0	0	0	0	38.1443298969072	0	4.81099656357388	0	0	1.3745704467354	0	0	0	0	0	0	0	2.74914089347079	0.687285223367698	15.1202749140893	0	0	0	0	0	0	0	1.3745704467354	0	0	0	0	0.687285223367698	0	0	0	0	0	0.687285223367698	0	0	0	0.687285223367698	0	0	0	0	0	11.6838487972509	0	0	0	0	0	4.81099656357388	0.687285223367698	0	0	0	11.6838487972509	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1304	"AWI"	1304	-105	69	-13	0	0	2.80373831775701	0	0	0	0	35.0467289719626	0	4.67289719626168	0	0	0.934579439252336	1.4018691588785	0	0	0.934579439252336	0	0	0	0.934579439252336	0.934579439252336	10.2803738317757	0	0	0	0	0	0	0	1.86915887850467	0	0	0	0	0	0	0	0	0	1.86915887850467	0.934579439252336	0	0	0	0	0	0	0	0	0	22.4299065420561	0	0	0	0	2.80373831775701	3.73831775700935	0	0	0	0	8.41121495327103	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1312	"AWI"	1312	-86	126	15	0	0	7.79220779220779	0	0	0	0	40.2597402597403	0	5.19480519480519	0	0	2.5974025974026	0	0	0	0	0	0	0	1.73160173160173	0	10.3896103896104	0	0	0	0	0	0	0	0.865800865800866	0	0	0	0	0	0	0	0	0	3.46320346320346	2.5974025974026	0	0	0	0	0	0	0	0	0	12.987012987013	0	0	0	0	0.865800865800866	3.46320346320346	0	0.865800865800866	0	0	6.06060606060606	0.865800865800866	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1320	"AWI"	1320	-74	190	43	0.515463917525773	0	0	0	0	0	1.54639175257732	39.1752577319588	0	3.09278350515464	4.63917525773196	0	0	0	0	0	0	0	0	0	1.03092783505155	2.06185567010309	23.1958762886598	0	0	0	0	0	0	0	4.12371134020619	0	0	0	0	0	0	0	0	0	2.06185567010309	3.09278350515464	0	0	0	0	0	0	0	0	0	11.8556701030928	0	0	0	0	0.515463917525773	0.515463917525773	0.515463917525773	0	0	0	2.06185567010309	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1324	"AWI"	1324	-70	225	58	0	0	0	0	0	0	0	28.9795918367347	0	1.63265306122449	1.42857142857143	0	0	0	0	0	0	0	0	0	0.816326530612245	2.04081632653061	14.6938775510204	0	0	0	0	0	0	0	0.816326530612245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.3469387755102	0	0	0	0	7.75510204081633	0	0	0	0	0.816326530612245	0.816326530612245	0	0	0	0	2.85714285714286	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1328	"AWI"	1328	-65	260	71	0	0	0	0	0	0	0	55.9386973180077	0	2.29885057471264	3.44827586206897	0	0.766283524904214	0	0	0	0	0	0	0	0	3.83141762452107	16.0919540229885	0	0	0	0	0	0	0	2.29885057471264	0	0	0	0.766283524904214	0	0	0	0	0	0	3.06513409961686	0	0	0	0	0	0	0	0	0	6.89655172413793	0	0	0	0	0.766283524904214	0	0	0.766283524904214	0	0	3.06513409961686	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1332	"AWI"	1332	-60	294	85	0	0	0	0	0.527704485488127	0	0	45.646437994723	0	5.27704485488127	0	0	0	0	0	0	0	0	0	0	0	3.69393139841689	18.9973614775726	0	0	0	0	0	0	0	2.11081794195251	0	0	1.05540897097625	0.527704485488127	0	0	0	0	0	2.11081794195251	0.527704485488127	0	0	0	0	0	0	0	0	0	7.9155672823219	0	0	0	0	2.11081794195251	4.22163588390501	0	0.527704485488127	0	0	4.74934036939314	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1336	"AWI"	1336	-49	315	100	0	0	3.49344978165939	0	0	0	0	56.7685589519651	0	3.49344978165939	0	0	0.436681222707424	0	0	0	0	0	0	0	1.74672489082969	0.873362445414847	12.6637554585153	0	0	0	0.436681222707424	0	0	0	1.74672489082969	0	0	0	0.873362445414847	0	0	0	0	0	0.873362445414847	0.436681222707424	0	0	0	0.436681222707424	0	0	0	0	0	8.73362445414847	0	0	0	0	0.436681222707424	1.31004366812227	1.31004366812227	3.05676855895197	0	0	0.873362445414847	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1340	"AWI"	1340	-35	324	115	0	0	7.25388601036269	0	0	0	0	45.3367875647668	0	3.10880829015544	0	0	0	0	0	0	0	0	0	0	0	0	29.0155440414508	0	0	0	0	0	0.518134715025907	0	0.518134715025907	0	0	0.518134715025907	0	0	0	0	0	0	1.03626943005181	0.259067357512953	0	0	0	0	0	0	0	0	0	6.73575129533679	0	0	0	0	0.518134715025907	1.55440414507772	1.03626943005181	0	0	0	2.59067357512953	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1344	"AWI"	1344	-19	337	132	0	0	0	0	0	0	0	59.8837209302326	0	6.3953488372093	0	0	0	0	0	0	0	0	0.581395348837209	0	0.581395348837209	0.581395348837209	15.1162790697674	0	0	0	0	0	0	0	0.581395348837209	0	0	0.581395348837209	0.581395348837209	0	0	0	0	0	1.16279069767442	1.74418604651163	0	0	0	0	0	0	0	0	0	7.55813953488372	0	0	0	0	0.581395348837209	0.581395348837209	1.16279069767442	0.581395348837209	0.581395348837209	0	1.16279069767442	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1348	"AWI"	1348	-6	348	149	0.529100529100529	0	0	0	0	0	0	55.026455026455	0	4.76190476190476	0	0	1.05820105820106	0	0.529100529100529	0	0	0	0	0	0	2.64550264550265	17.4603174603175	0	0	0	0	0	0	0	1.58730158730159	0	0	0	0	0	0	0	0	0	1.05820105820106	0	0	0	0	0	0	0	0	0	0	9.52380952380952	0	0	0	0	0	1.58730158730159	1.58730158730159	0	0	0	2.64550264550265	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1352	"AWI"	1352	3	354	166	0.392927308447937	0	3.92927308447937	0	0	0	0	36.9351669941061	0	4.32220039292731	0	0	0	0	0	0	0	0	0	0	0.392927308447937	0.392927308447937	23.1827111984283	0	0	0	0	0	0.392927308447937	0	1.96463654223969	1.57170923379175	0	0.392927308447937	0.392927308447937	0	0	0	0	0	3.53634577603143	2.55402750491159	0	0	0	0	0	0	0	0	0	14.5383104125737	0	0	0	0	0	1.17878192534381	0.392927308447937	0.785854616895874	0	0	2.75049115913556	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1356	"AWI"	1356	11	369	185	0	0	0	0	0	0	0	44.2424242424242	0	7.07070707070707	0	0	0	0	0	0	0.808080808080808	0	0	0	0.404040404040404	2.02020202020202	19.5959595959596	0	0	0	0	0	0	0	0.404040404040404	0	0	2.02020202020202	0.808080808080808	0	0	0	0	0	3.63636363636364	1.01010101010101	0	0	0	0	0	0	0	1.21212121212121	0	8.48484848484849	0	0	0	0	0.808080808080808	1.61616161616162	0.202020202020202	0	0	0	5.65656565656566	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1360	"AWI"	1360	17	385	202	0.817438692098093	0	0	0	0	0	0	50.9536784741144	0	4.90463215258856	0	0	0.544959128065395	0	0	0	0	0	0	0	1.08991825613079	0.544959128065395	16.8937329700272	0	0	0	0	0	0	0	0.544959128065395	0	0	0.544959128065395	0	0	0	1.08991825613079	0	0	1.08991825613079	0.272479564032698	0	0	0	0	0	0	0	0	0	10.8991825613079	0	0	0	0	0	3.26975476839237	2.17983651226158	0.544959128065395	0	0	3.81471389645777	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1368	"AWI"	1368	29	427	233	1.20481927710843	0	3.31325301204819	0	0	0	0	62.0481927710843	0	2.40963855421687	0	0	0	0.301204819277108	0	0	0	0	0	0	0.602409638554217	0.903614457831325	13.855421686747	0	0	0	0	0	0	0	0.903614457831325	0.301204819277108	0	0	0.301204819277108	0	0	0	0	0	0.903614457831325	1.80722891566265	0	0	0	0.301204819277108	0	0	0	0	0	6.62650602409639	0	0	0	0	0	0.301204819277108	0.903614457831325	0.301204819277108	0.301204819277108	0	2.40963855421687	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1376	"AWI"	1376	61	459	263	0.808625336927224	0	0	0	0	0	0	52.8301886792453	0	6.46900269541779	0	0	0.539083557951483	0	0	0	0	0	0	0	1.07816711590297	0.539083557951483	15.0943396226415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69541778975741	1.61725067385445	0	0	0	1.07816711590297	0	0	0	0	0	14.0161725067385	0	0	0	0	0.539083557951483	1.61725067385445	0	0	0	0	1.07816711590297	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1384	"AWI"	1384	113	473	293	0.379506641366224	0	4.17457305502846	0	0	0	0	40.2277039848197	0	1.89753320683112	0	0	0	0	0	0	0	0	0	0	0.759013282732448	0.759013282732448	28.0834914611006	0	0	0	0	0	0	0	2.65654648956357	0.379506641366224	0	0	0.379506641366224	0	0	0	0	0	2.65654648956357	1.70777988614801	0	0	0	0	0	0	0	0	0	9.4876660341556	0	0	0	0	0.759013282732448	1.89753320683112	0.379506641366224	0.379506641366224	0	0	3.03605313092979	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1392	"AWI"	1392	149	485	327	0.733496332518337	0	0	0	0	0	0	59.1687041564792	0	3.9119804400978	0	0	0	0	0.488997555012225	0	0	0	0	0	0	0	18.0929095354523	0	0	0	0	0	0	0	1.46699266503667	0	0	0.488997555012225	0.488997555012225	0	0	0	0	0	0.97799511002445	0	0	0	0	0.488997555012225	0	0	0	0	0	8.31295843520782	0	0	0	0	0	2.93398533007335	1.9559902200489	0	0.488997555012225	0	0	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1400	"AWI"	1400	175	511	361	2.30769230769231	0	3.58974358974359	0	0	0	0	49.2307692307692	0	1.53846153846154	0	0	0	0	0	0	0	0	0	0	0.512820512820513	2.05128205128205	22.0512820512821	0	0	0	0	0	0	0	1.02564102564103	0	0	0	0	0	0	0	0	0	1.53846153846154	3.33333333333333	0	0	0	0	0	0	0	0	0	9.23076923076923	0	0	0	0	0	1.53846153846154	0	0.512820512820513	0	0	1.53846153846154	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1408	"AWI"	1408	195	551	396	0	0	1.94174757281553	0	0	0	0.485436893203883	55.0970873786408	0	6.31067961165049	0	0	0	0	0	0	0	0	0	0	0	0	21.3592233009709	0	0	0	0	0	0	0	0.485436893203883	0.485436893203883	0	0	0	0	0	0	0	0	1.45631067961165	0	0	0	0	0	0	0	0	0	0	9.95145631067961	0	0	0	0	0	0.970873786407767	0	0	0	0	1.45631067961165	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1416	"AWI"	1416	238	575	428	0.578034682080925	0	6.35838150289017	0	0	0	0	41.0404624277457	0	12.7167630057803	0	0	0	0	0.578034682080925	0	0	0	0	0	0.578034682080925	0.578034682080925	19.0751445086705	0	0	0	0	0	0	0	1.73410404624277	0	0	0	0	0	0	0	0	0	4.6242774566474	0	0	0	0	0.578034682080925	0	0	0	0	0	7.51445086705202	0	0	0	0	0	1.73410404624277	0	0	0	0	2.3121387283237	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1424.3	"AWI"	1424.3	288.5	595.9	461.5	0.99009900990099	0	2.47524752475248	0	0	0	0	50.990099009901	0	4.45544554455445	0	0	0.495049504950495	0	0	0	0	0	0	0.495049504950495	0.495049504950495	1.48514851485149	21.7821782178218	0	0	0	0	0	0	0	0.99009900990099	0	0	0	0	0	0	0	0	0	0.99009900990099	2.47524752475248	0	0	0	0.495049504950495	0	0	0	0	0	8.41584158415842	0	0	0	0	0	1.48514851485149	0.99009900990099	0	0	0	0.495049504950495	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1432.8	"AWI"	1432.8	332.2	624	497.4	0.680272108843537	0	4.53514739229025	0	0	0	0	35.827664399093	0	4.53514739229025	0	0	0	0	0	0	0	0	0	0	1.36054421768707	0.453514739229025	28.7981859410431	0	0	0	0	0	0	0	2.26757369614512	0	0	0.90702947845805	0	0	0	0	0	0	1.8140589569161	2.94784580498866	0	0	0	0	0	0	0	3.17460317460317	0	6.80272108843537	0	0	0	0	1.36054421768707	0.453514739229025	1.8140589569161	0.453514739229025	0	0	1.8140589569161	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1441.3	"AWI"	1441.3	351.6	661.1	528.9	0.779220779220779	0	3.11688311688312	0	0	0	0	45.1948051948052	0	8.31168831168831	0	0	0	0	0.519480519480519	0	0	0	0	0	1.55844155844156	0	22.3376623376623	0	0	0	0	0	0	0	0.519480519480519	0	0	0	0	0	0	0	0	0	2.5974025974026	3.11688311688312	0	0	0	0	0	0	0	0	0	7.79220779220779	0	0	0	0	0	2.07792207792208	0	0	0	0	2.07792207792208	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1449.8	"AWI"	1449.8	370.6	708.6	555.4	0	0	0	0	0	0	0	61.1650485436893	0	3.23624595469256	0	0	0.647249190938511	0	0	0	0	0	0	0	0	0	13.5922330097087	0	0	0	0	0	0	0	2.58899676375405	0	0	0	0	0	0	0	0	0	0.647249190938511	2.58899676375405	0	0	0	0	0	0	0	0	0	7.11974110032362	0	0	0	0	0	2.58899676375405	3.23624595469256	0	0	0	2.58899676375405	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1458.3	"AWI"	1458.3	405.6	728.3	583.2	0.448430493273543	0	5.82959641255605	0	0.448430493273543	0	0	49.3273542600897	0	4.48430493273543	0	0	0	0	0	0	0	0	0	0	0.896860986547085	0	21.0762331838565	0	0	0	0	0	0	0	1.79372197309417	0	0	0	0	0	0	0	0	0	2.69058295964126	1.34529147982063	0	0	0	0	0	0	0	0	0	6.2780269058296	0	0	0	0	0	0.448430493273543	2.24215246636771	0	0	0	2.69058295964126	0	0	0
1711	1768	"Moon Lake"	46.854858	-98.160882	1466.8	"AWI"	1466.8	433.2	750.2	610.4	2.58064516129032	0	0	0	0.645161290322581	0	0	51.6129032258064	0	4.83870967741935	1.29032258064516	0	0	0	0	0	0	0	0	0	0.645161290322581	0.645161290322581	18.7096774193548	0	0	0	0	0	0	0	3.87096774193548	0	0	0	0	0	0	0	0	0	1.29032258064516	1.61290322580645	0	0	0	0	0	0	0	0	0	7.74193548387097	0	0	0	0	0.645161290322581	1.29032258064516	0.645161290322581	0.645161290322581	0	0	1.29032258064516	0	0	0
