"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Anacardiaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Ilex"	"Juglans"	"Lamiaceae"	"Liquidambar"	"Myrica"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhamnaceae"	"Rosaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"
505	518	"Cranberry Glades"	38.2	-80.28333	4	"AWI"	4	-105	219	12	0	1.01010101010101	1.34680134680135	0	0	0	0.336700336700337	0	15.4882154882155	0	3.03030303030303	3.03030303030303	0	0	0	0	0.673400673400673	2.35690235690236	5.05050505050505	1.34680134680135	0	0	0	0	0.336700336700337	0.336700336700337	0	1.68350168350168	6.73400673400673	12.7946127946128	0.673400673400673	0.336700336700337	2.02020202020202	0	36.3636363636364	0	0.336700336700337	0	0.673400673400673	0	0	0	2.35690235690236	1.68350168350168	0
505	518	"Cranberry Glades"	38.2	-80.28333	12	"AWI"	12	-71	764	163	0	0	3.36700336700337	0.336700336700337	0	0	0	0	21.8855218855219	0	1.34680134680135	4.71380471380471	0	2.35690235690236	0.673400673400673	0	1.34680134680135	3.36700336700337	3.36700336700337	0	0	1.34680134680135	0	0.336700336700337	0	0	0	1.68350168350168	4.71380471380471	3.03030303030303	0	0.673400673400673	1.01010101010101	0	37.7104377104377	0	0.336700336700337	0	0	0	0	0	5.72390572390572	0.673400673400673	0
505	518	"Cranberry Glades"	38.2	-80.28333	22	"AWI"	22	-27	1421	361	0	0	1.33779264214047	0	0	0	0	0	16.7224080267559	0	0.334448160535117	6.02006688963211	0	0	0	0	0.668896321070234	0.334448160535117	5.68561872909699	0	0	0	0.334448160535117	0	0.334448160535117	0	0	1.00334448160535	8.02675585284281	9.69899665551839	0	1.00334448160535	0.334448160535117	0	37.7926421404682	0	0	0	0	0	0.668896321070234	0	8.02675585284281	1.67224080267559	0
505	518	"Cranberry Glades"	38.2	-80.28333	42	"AWI"	42	138	2039	831	0	0	2.96052631578947	0.657894736842105	0	0	0	0	20.7236842105263	0	0	5.26315789473684	0	3.28947368421053	0	0	1.31578947368421	0.328947368421053	6.57894736842105	0.986842105263158	0	0	0	0	0	0	0	0.657894736842105	8.88157894736842	7.56578947368421	0	1.64473684210526	0	0	33.2236842105263	0	0	0	0	0	0.328947368421053	0	4.93421052631579	0.657894736842105	0
505	518	"Cranberry Glades"	38.2	-80.28333	64	"AWI"	64	429	2639	1359	0	0	5.59210526315789	0	0	0	0	0	13.1578947368421	0	0	8.55263157894737	0	3.28947368421053	0	0.328947368421053	0	0.328947368421053	4.93421052631579	0	0	0	0	0	0	0	0	1.31578947368421	6.90789473684211	12.8289473684211	0	0.657894736842105	0.328947368421053	0	37.5	0	0	0	0	0	0	0	3.61842105263158	0.657894736842105	0
505	518	"Cranberry Glades"	38.2	-80.28333	86	"AWI"	86	813	3210	1893	0	0	4.57516339869281	0	0	0	0	0	18.6274509803922	0	0	7.84313725490196	0	0.980392156862745	0.326797385620915	0	0.326797385620915	0.326797385620915	6.20915032679739	0	0	0	0	0	0	0	0	0.65359477124183	6.5359477124183	7.18954248366013	0	0.980392156862745	0	0	38.562091503268	0	0	0	0	0	0	0.65359477124183	5.55555555555556	0.65359477124183	0
505	518	"Cranberry Glades"	38.2	-80.28333	102	"AWI"	102	1107	3516	2270	0	0	4.47284345047923	0	0	0	0	0	15.3354632587859	0	0	9.26517571884984	0	1.91693290734824	0	0	1.91693290734824	1.91693290734824	5.43130990415335	0	0	0	0	0	0	0	0	1.2779552715655	5.43130990415335	12.4600638977636	0	1.2779552715655	0	0	35.1437699680511	0	0	0	0	0	0.319488817891374	0.319488817891374	2.55591054313099	0.958466453674121	0
505	518	"Cranberry Glades"	38.2	-80.28333	122	"AWI"	122	1559	3921	2757	0	0	2.30263157894737	0	0	0.328947368421053	0	0	23.3552631578947	0	0.328947368421053	6.57894736842105	0	0.328947368421053	0.328947368421053	0	0.657894736842105	1.31578947368421	3.94736842105263	0	0	1.64473684210526	0	0	0	0	0	0.657894736842105	8.55263157894737	9.86842105263158	0	0.986842105263158	0	0	34.5394736842105	0	0	0	0	0	0.328947368421053	0	3.61842105263158	0.328947368421053	0
505	518	"Cranberry Glades"	38.2	-80.28333	142	"AWI"	142	2013	4288	3226	0	0	8.30769230769231	0	0	0.923076923076923	0	0	19.3846153846154	0	0.307692307692308	3.69230769230769	0	1.53846153846154	0	0	1.53846153846154	0	3.38461538461538	1.84615384615385	0	0	0	0	0.307692307692308	0	0	0.615384615384615	8	10.7692307692308	0	1.23076923076923	0	0	35.0769230769231	0	0	0	0	0	0.615384615384615	0.307692307692308	1.53846153846154	0.307692307692308	0.307692307692308
505	518	"Cranberry Glades"	38.2	-80.28333	162	"AWI"	162	2464	4640	3676	0	0	20.891364902507	0.278551532033426	0	0	0.278551532033426	0	14.4846796657382	0.278551532033426	0	7.52089136490251	0	0.557103064066852	0	0	0.278551532033426	0	5.01392757660167	0	1.1142061281337	0	0	0	0	0	0	0.557103064066852	8.91364902506964	8.35654596100279	0	0.278551532033426	0	0	29.5264623955432	0	0	0	0	0	0.278551532033426	0.278551532033426	0.835654596100279	0.278551532033426	0
505	518	"Cranberry Glades"	38.2	-80.28333	182	"AWI"	182	2896	4983	4110	0	0	3.96039603960396	0	0	1.65016501650165	0.33003300330033	0	26.7326732673267	0	0	3.63036303630363	0	1.32013201320132	0	0	0.99009900990099	0	9.57095709570957	0	0	0	0	0	0	0.33003300330033	0	0.66006600660066	5.94059405940594	7.26072607260726	0	0.66006600660066	0.33003300330033	0	33.3333333333333	0	0	0	0	0	0.33003300330033	0	1.98019801980198	0.99009900990099	0
505	518	"Cranberry Glades"	38.2	-80.28333	202	"AWI"	202	3377	5276	4554	0	0	3.94736842105263	0	0	1.31578947368421	0	0	24.6710526315789	0	0	5.92105263157895	0	0.657894736842105	0.328947368421053	0	2.96052631578947	0.657894736842105	5.59210526315789	0	0	0	0	0.328947368421053	0	0	0	0.328947368421053	6.25	12.1710526315789	0	0.328947368421053	0.657894736842105	0	31.9078947368421	0	0	0	0	0	0.986842105263158	0.328947368421053	0.328947368421053	0.328947368421053	0
505	518	"Cranberry Glades"	38.2	-80.28333	222	"AWI"	222	3994	5535	4979	0	0	6.60660660660661	0.3003003003003	0	0.600600600600601	0	0	24.6246246246246	0	0	6.30630630630631	0	2.4024024024024	0	0	3.3033033033033	3.3033033033033	5.40540540540541	0	0	0	0	0	0	0	0	0.600600600600601	3.9039039039039	7.50750750750751	0	0.3003003003003	0	0	32.7327327327327	0	0.3003003003003	0	0	0.3003003003003	0.3003003003003	0.600600600600601	0.3003003003003	0.3003003003003	0
505	518	"Cranberry Glades"	38.2	-80.28333	227	"AWI"	227	4193	5591	5093	0	0	5.07462686567164	0	0	0	0.895522388059702	0	25.6716417910448	0	0	5.97014925373134	0	1.19402985074627	0.298507462686567	0	0.895522388059702	5.97014925373134	8.05970149253731	0	0	0	0	0	0	0	0	0	3.88059701492537	6.26865671641791	0	0	0	0	30.7462686567164	0	0.298507462686567	0	0	0	0.298507462686567	0	2.6865671641791	1.7910447761194	0
505	518	"Cranberry Glades"	38.2	-80.28333	232	"AWI"	232	4300	5658	5212	0	0	3.27868852459016	0	0	0	0	0	21.0382513661202	0	0.273224043715847	4.91803278688525	0	1.63934426229508	0	0	0.819672131147541	16.120218579235	5.73770491803279	0	0	0	0	0.546448087431694	0.273224043715847	0.819672131147541	0	0	4.0983606557377	6.83060109289618	0	0	0	0	26.5027322404372	0	0	0	0	0	0.273224043715847	0	6.55737704918033	0.273224043715847	0
505	518	"Cranberry Glades"	38.2	-80.28333	242	"AWI"	242	4825	5770	5423	0	0	2.89389067524116	0	0	0	0	0	16.3987138263666	0	0.643086816720257	4.82315112540193	0	2.89389067524116	0	0	0.964630225080386	3.53697749196141	7.39549839228296	0	0	0	0	0.643086816720257	0	0	0	0.643086816720257	2.89389067524116	9.32475884244373	0	1.60771704180064	0	0	30.5466237942122	0	0	0	0	0.321543408360129	0.321543408360129	0.321543408360129	12.8617363344051	0.964630225080386	0
505	518	"Cranberry Glades"	38.2	-80.28333	252	"AWI"	252	5363	5866	5629	0	1.42450142450142	10.2564102564103	0	0	0.284900284900285	0.284900284900285	0	15.0997150997151	0	4.27350427350427	3.41880341880342	0	2.84900284900285	0	0	2.27920227920228	2.84900284900285	5.12820512820513	0	0	0	0	0	0	0	0	0.56980056980057	1.13960113960114	7.40740740740741	0	0.56980056980057	0.56980056980057	0	25.9259259259259	0	0	0	0	0.284900284900285	0	0.284900284900285	14.2450142450142	0.854700854700855	0
