"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Carya"	"Ceanothus"	"Celtis"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Larix"	"Liliaceae"	"Liquidambar"	"Morus"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Vitaceae"
269	275	"Billy's Lake"	46.270324	-94.55197	180	"AWI"	180	-112	55	-26	0	0	13	2	0	4	0	38	0	0	0	0	0	1	1	0	3	0	0	0	0	1	0	0	1	0	0	0	2	5	101	0	0	7	0	2	27	0	0	0	0	1	0	0	1	2	0	2	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	184	"AWI"	184	-84	78	2	0	0	7	4	0	2	0	27	0	0	0	0	0	0	0	0	7	0	0	0	0	10	0	0	0	0	0	0	0	0	58	0	0	8	0	2	26	0	0	0	0	10	0	0	0	0	0	3	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	190	"AWI"	190	-53	119	45	0	0	12	7	0	4	0	32	0	0	0	0	0	0	1	0	6	0	0	0	0	8	0	0	0	0	0	1	9	3	88	0	0	13	0	0	45	0	0	0	0	5	0	0	1	0	0	2	0	1
269	275	"Billy's Lake"	46.270324	-94.55197	194	"AWI"	194	-42	155	74	0	0	9	6	0	9	0	46	0	0	0	1	0	0	0	1	6	0	0	0	0	4	0	0	0	0	0	0	3	0	105	0	0	8	0	0	37	0	0	0	0	3	0	0	0	0	0	0	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	200	"AWI"	200	-31	211	117	0	0	14	8	0	4	0	34	0	0	0	0	0	0	3	0	3	0	0	0	0	15	0	0	0	0	0	0	11	1	94	0	0	11	0	0	27	0	0	0	0	2	0	0	0	0	0	3	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	204	"AWI"	204	-25	250	147	0	0	14	4	0	9	0	43	0	0	0	0	0	0	2	0	9	0	0	0	0	16	0	0	0	0	0	0	11	1	101	0	0	8	0	2	31	0	0	0	0	4	0	0	0	0	0	2	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	210	"AWI"	210	-16	310	191	0	0	18	4	0	15	0	47	0	0	0	0	0	0	4	0	3	0	0	0	0	14	0	0	1	0	0	0	14	3	0	0	0	11	0	3	20	0	0	0	0	2	0	0	0	0	0	1	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	214	"AWI"	214	-12	351	219	0	0	19	1	0	5	0	22	0	0	0	1	1	0	2	0	4	0	0	0	0	9	0	0	0	0	1	0	9	0	113	0	0	2	0	1	15	0	0	0	0	2	0	0	1	0	0	2	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	220	"AWI"	220	-6	417	262	0	0	15	2	0	5	0	28	0	0	1	0	0	0	4	0	5	0	0	0	0	7	0	0	0	0	0	0	14	1	107	0	0	7	0	0	18	0	0	0	0	0	0	0	0	1	1	3	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	224	"AWI"	224	-3	461	291	0	0	28	3	0	15	0	95	0	0	0	0	0	0	7	0	3	0	0	0	0	19	0	0	0	0	0	0	25	2	208	0	0	14	0	3	80	0	0	0	0	2	0	0	2	2	0	7	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	230	"AWI"	230	4	529	335	0	0	9	1	0	3	0	44	0	0	0	0	0	0	0	0	5	0	0	0	0	9	0	0	0	0	0	0	8	1	0	0	0	7	0	0	24	0	0	0	0	4	0	0	0	0	0	5	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	234	"AWI"	234	9	573	364	0	0	16	2	0	13	0	64	0	0	0	0	0	0	0	0	2	0	0	0	0	16	0	0	0	0	0	0	8	0	89	0	0	11	0	0	32	0	0	0	0	1	0	0	0	0	0	2	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	240	"AWI"	240	95	630	431	0	0	13	0	0	7	0	47	0	0	0	0	0	0	2	0	3	0	0	0	0	3	0	0	0	0	0	0	7	2	0	0	0	9	0	0	48	0	0	0	0	0	0	0	0	0	0	3	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	244	"AWI"	244	172	667	481	0	0	17	1	1	11	0	41	0	0	0	0	0	0	3	0	2	0	0	0	0	5	0	0	0	0	0	0	3	2	92	0	1	12	0	0	39	0	0	0	0	0	0	0	3	0	0	1	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	246	"AWI"	246	212	686	506	0	0	46	4	0	13	0	69	0	0	0	0	0	0	3	0	9	0	0	0	0	21	0	0	0	0	0	0	3	3	198	0	0	32	0	1	100	0	0	0	0	2	0	0	1	2	0	6	0	1
269	275	"Billy's Lake"	46.270324	-94.55197	248	"AWI"	248	249	706	531	0	0	41	2	0	15	0	73	0	0	0	1	0	0	3	0	15	0	0	0	0	32	0	0	0	0	0	0	12	4	176	0	0	21	0	0	100	0	0	0	0	4	0	0	0	2	0	5	0	1
269	275	"Billy's Lake"	46.270324	-94.55197	250	"AWI"	250	287	728	557	0	0	17	3	0	6	0	32	0	0	0	0	0	0	2	0	8	0	0	0	0	10	0	0	1	0	0	0	5	1	92	0	0	12	0	0	52	0	0	0	0	3	0	0	0	0	0	5	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	254	"AWI"	254	362	769	607	0	0	11	0	0	7	0	28	0	0	0	0	0	0	3	0	2	0	0	0	0	3	0	0	0	0	0	0	5	0	78	0	0	16	0	0	37	0	0	0	0	1	0	0	0	1	0	0	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	260	"AWI"	260	467	835	681	0	0	10	3	0	8	0	25	0	0	0	0	0	0	5	0	6	0	0	0	0	13	0	0	0	0	0	0	4	1	87	0	0	4	0	0	41	0	0	0	0	2	0	0	0	0	0	6	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	264	"AWI"	264	536	882	730	0	0	25	5	0	8	0	24	0	0	0	0	0	0	6	0	4	0	0	0	0	3	0	0	0	0	0	0	1	1	93	0	0	13	0	0	45	0	0	0	0	1	0	0	0	2	0	5	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	270	"AWI"	270	622	952	806	0	0	5	3	0	11	0	22	0	0	0	0	0	0	4	0	8	0	0	0	0	3	0	0	0	0	0	0	7	1	60	0	0	20	0	0	42	0	0	0	0	3	0	0	0	0	0	3	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	274	"AWI"	274	675	1001	858	0	0	41	6	1	17	0	31	0	0	0	1	0	0	4	0	19	0	0	0	0	26	2	0	1	0	0	0	14	2	161	0	0	37	0	0	136	0	0	0	0	7	0	0	1	1	0	7	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	280	"AWI"	280	742	1082	937	0	0	11	1	0	14	0	21	0	0	0	0	0	1	5	0	6	0	0	0	0	9	0	0	0	0	0	0	9	0	70	0	0	16	0	2	58	0	0	0	0	2	0	0	0	0	1	4	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	284	"AWI"	284	782	1139	990	0	0	22	0	0	13	0	32	0	0	0	0	0	0	0	0	6	0	0	0	0	14	0	0	1	0	0	0	10	2	0	0	0	14	0	0	43	0	0	0	0	1	0	0	1	1	0	3	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	290	"AWI"	290	838	1229	1070	0	0	18	1	0	11	0	33	0	0	1	0	0	1	6	0	7	0	0	0	0	13	0	0	0	0	0	0	6	4	82	0	0	23	0	1	56	0	0	0	0	6	0	0	0	1	0	5	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	294	"AWI"	294	898	1263	1117	0	0	15	4	0	4	0	21	0	0	0	0	0	0	1	0	8	0	0	0	0	13	0	0	0	0	0	0	13	1	67	0	0	11	0	0	63	0	0	0	0	1	0	0	0	0	0	4	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	300	"AWI"	300	991	1296	1180	0	0	18	5	0	6	0	20	0	0	0	0	0	0	7	0	8	0	0	0	0	7	0	0	0	0	0	0	5	2	38	0	0	8	0	0	66	0	0	0	0	2	0	0	2	2	0	6	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	310	"AWI"	310	1084	1442	1284	0	0	22	3	0	7	0	29	0	0	0	0	2	0	6	0	14	0	0	0	0	10	0	0	0	0	0	0	6	1	0	0	1	19	0	2	53	0	0	0	0	3	0	0	1	0	0	4	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	320	"AWI"	320	1127	1624	1389	0	0	16	5	0	11	0	29	0	0	0	0	0	0	4	0	10	0	0	0	0	3	0	0	1	0	0	0	5	0	39	0	0	16	0	2	56	0	0	0	0	0	0	0	0	1	0	4	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	330	"AWI"	330	1156	1814	1493	0	0	15	3	0	10	0	19	0	0	0	0	0	1	4	0	7	0	0	0	0	10	0	0	2	0	0	0	13	1	0	0	0	10	0	1	59	0	0	0	0	1	0	0	0	0	0	4	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	340	"AWI"	340	1179	2019	1600	0	0	23	2	0	11	0	30	0	0	0	0	0	0	2	0	10	0	0	0	0	7	0	0	1	0	0	0	11	0	40	0	1	13	0	0	94	1	0	0	0	2	0	0	0	1	0	3	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	350	"AWI"	350	1245	2167	1699	0	0	41	0	0	6	0	42	1	0	0	0	0	0	6	0	5	0	0	0	0	10	0	0	0	0	0	0	10	0	41	0	0	21	0	1	63	0	0	0	0	6	0	0	0	0	0	6	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	370	"AWI"	370	1567	2217	1878	3	0	25	2	0	16	0	48	0	0	0	1	0	0	3	0	2	0	0	0	0	9	0	0	1	0	0	0	10	2	44	0	0	19	0	4	109	0	0	0	0	1	0	0	0	0	0	6	0	2
269	275	"Billy's Lake"	46.270324	-94.55197	400	"AWI"	400	1912	2396	2160	0	0	12	4	0	19	0	27	0	0	0	0	0	1	5	1	9	0	0	0	0	9	0	0	0	0	0	0	10	2	38	0	0	40	0	3	66	0	0	0	0	9	0	2	0	1	0	1	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	415	"AWI"	415	2049	2561	2306	1	0	39	1	0	11	0	28	0	0	0	0	0	0	6	0	15	0	0	0	0	18	0	0	0	0	0	0	22	1	0	0	0	48	0	8	97	0	0	0	0	4	0	1	0	1	0	4	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	430	"AWI"	430	2118	2853	2434	0	0	12	2	0	17	0	26	0	0	0	0	0	0	3	0	8	0	0	0	0	3	0	0	1	0	0	0	10	0	33	0	1	76	0	0	61	0	0	0	0	2	0	0	0	1	0	4	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	450	"AWI"	450	2164	3291	2606	0	0	16	5	0	15	0	46	0	0	1	0	0	0	1	0	6	0	0	0	0	8	0	0	0	0	0	0	14	0	27	0	0	18	0	5	106	0	0	0	0	2	0	0	0	0	0	5	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	470	"AWI"	470	2311	3547	2808	0	0	22	5	0	18	0	33	0	0	1	1	0	0	3	0	17	0	0	0	0	10	0	0	1	0	0	0	6	0	19	0	1	60	0	12	64	0	0	0	0	3	1	0	0	0	0	5	0	1
269	275	"Billy's Lake"	46.270324	-94.55197	490	"AWI"	490	2418	3689	3033	0	0	7	3	0	17	0	22	0	0	0	0	0	1	2	0	10	0	0	0	0	7	0	0	0	0	0	0	5	4	14	0	0	96	0	2	68	0	0	0	0	2	0	0	1	2	0	5	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	510	"AWI"	510	2511	3944	3249	0	0	13	3	0	22	0	14	0	0	0	1	0	0	2	0	13	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	45	0	1	64	0	0	1	0	5	0	0	0	0	0	4	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	530	"AWI"	530	2781	4067	3454	0	0	11	4	0	27	0	12	0	0	0	0	0	0	1	1	18	0	0	0	0	4	0	0	0	0	0	0	2	5	0	0	0	32	0	6	52	0	0	0	0	4	0	0	1	0	0	3	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	550	"AWI"	550	2986	4178	3666	0	0	15	3	0	21	0	8	0	0	0	0	0	0	3	0	8	0	0	0	0	3	0	0	0	0	0	0	3	2	0	0	0	52	0	1	65	0	0	0	0	4	0	0	0	0	0	3	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	560	"AWI"	560	3075	4252	3775	0	0	20	7	0	38	0	12	0	0	0	0	0	0	1	0	17	1	0	0	0	11	0	0	0	0	0	0	3	0	20	0	0	89	0	0	49	0	0	0	0	2	0	0	0	1	0	3	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	570	"AWI"	570	3141	4354	3881	1	0	19	4	0	50	0	7	0	0	1	0	0	0	0	0	19	0	0	0	0	15	0	0	0	0	0	0	4	0	31	0	1	89	0	3	41	0	0	0	0	0	0	1	0	0	0	0	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	590	"AWI"	590	3723	4441	4094	0	0	16	5	0	38	0	12	0	0	0	0	0	0	0	0	15	0	0	0	0	6	0	0	0	0	0	0	3	2	0	0	0	70	0	2	51	0	0	0	0	2	0	1	0	0	0	2	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	610	"AWI"	610	4038	4649	4334	0	0	17	6	0	35	0	2	0	0	0	0	0	0	1	0	15	0	0	0	0	4	0	0	0	0	0	0	3	1	0	0	0	56	0	1	47	0	0	0	0	1	0	0	0	1	0	2	0	1
269	275	"Billy's Lake"	46.270324	-94.55197	630	"AWI"	630	4185	5079	4564	0	0	11	6	0	34	0	6	0	0	0	0	0	0	3	2	20	0	0	0	0	9	0	0	0	0	0	0	1	2	0	0	0	53	0	6	48	0	0	1	0	5	0	0	1	0	0	5	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	640	"AWI"	640	4262	5216	4708	0	0	9	6	0	71	0	10	0	0	0	0	0	0	1	0	15	0	0	0	0	6	0	0	0	0	0	0	3	4	22	0	0	86	0	8	52	0	0	0	0	3	0	0	0	1	0	9	0	1
269	275	"Billy's Lake"	46.270324	-94.55197	650	"AWI"	650	4327	5391	4851	0	0	0	5	0	25	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	151	0	3	39	0	0	0	0	5	0	0	0	0	0	2	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	660	"AWI"	660	4375	5644	4975	1	0	2	5	0	57	0	3	0	0	0	0	0	0	1	1	7	0	0	0	0	10	0	0	0	0	0	0	3	2	0	0	0	38	0	1	60	0	0	0	0	5	0	0	0	0	0	2	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	670	"AWI"	670	4407	5908	5101	0	0	5	5	0	45	0	13	0	0	0	0	0	0	1	1	15	0	1	0	0	12	0	0	0	1	0	0	3	0	0	0	0	27	0	3	43	0	0	2	0	3	0	2	0	0	0	6	0	1
269	275	"Billy's Lake"	46.270324	-94.55197	690	"AWI"	690	4603	6293	5358	0	0	8	10	0	45	0	3	0	0	0	0	0	0	2	0	8	0	0	0	0	4	0	0	0	0	0	0	1	1	0	0	1	33	0	3	44	0	0	0	0	1	0	0	0	0	0	5	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	700	"AWI"	700	4731	6373	5508	0	0	10	6	0	36	0	5	0	0	0	0	0	0	3	1	23	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	50	0	0	34	0	0	0	0	0	0	1	0	0	0	1	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	715	"AWI"	715	4882	6502	5731	0	0	4	6	0	72	0	4	0	0	0	0	0	0	0	1	34	0	0	0	0	12	0	0	0	0	0	1	5	3	0	0	0	50	0	4	30	0	0	0	0	3	0	0	0	0	0	7	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	730	"AWI"	730	4986	6677	5951	0	0	7	6	0	57	0	3	0	0	0	0	0	0	1	1	12	0	0	0	0	6	0	0	0	0	0	1	6	0	21	0	0	52	0	17	40	0	0	0	0	8	0	0	0	0	0	10	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	750	"AWI"	750	5383	6837	6206	0	0	3	8	0	47	0	5	0	0	0	0	0	1	2	0	25	0	0	0	0	15	0	0	0	0	0	0	3	1	21	0	1	58	0	3	31	0	0	0	0	7	0	0	0	1	0	4	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	770	"AWI"	770	5895	6944	6462	0	0	5	8	0	83	0	7	0	0	0	0	0	0	1	3	39	0	0	0	0	7	0	0	0	0	0	0	6	1	0	0	0	52	0	3	23	0	0	0	0	6	0	0	0	0	0	7	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	790	"AWI"	790	6215	7115	6736	0	0	4	9	0	60	0	5	0	0	0	0	0	3	6	0	10	0	0	0	0	10	0	0	0	0	0	0	6	1	0	0	0	52	0	6	31	0	0	0	0	1	0	0	0	0	0	6	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	800	"AWI"	800	6593	7205	6918	0	0	2	13	0	52	0	8	0	0	0	0	0	0	3	0	12	0	0	0	0	8	0	0	0	0	0	0	1	0	13	0	2	41	0	3	28	0	0	0	0	8	0	0	0	0	0	9	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	815	"AWI"	815	6865	7650	7218	1	0	1	6	0	33	0	7	0	0	0	0	0	1	1	1	9	0	0	0	0	20	0	0	0	0	0	0	4	1	0	0	0	38	0	7	47	0	0	0	0	4	0	0	0	0	0	3	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	830	"AWI"	830	6955	8466	7489	0	0	4	9	0	74	0	8	0	0	0	1	0	0	1	0	17	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	46	0	4	43	0	0	0	0	1	0	0	0	0	0	6	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	850	"AWI"	850	7077	9508	7868	0	0	4	12	0	62	0	1	0	0	0	1	0	0	2	1	9	0	0	0	0	4	0	0	0	0	0	0	4	0	18	0	0	39	0	3	20	0	0	0	0	5	0	0	0	0	0	9	0	1
269	275	"Billy's Lake"	46.270324	-94.55197	870	"AWI"	870	7393	9763	8371	0	0	5	14	1	85	0	6	0	0	0	0	0	0	5	1	10	0	0	0	0	3	0	0	0	0	0	0	4	2	0	0	1	36	0	5	49	0	0	0	0	5	0	0	0	0	0	4	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	890	"AWI"	890	7553	10240	8855	0	0	3	10	0	42	0	5	0	0	0	0	0	0	2	0	10	0	0	0	0	19	0	0	0	0	0	0	1	0	0	0	0	37	0	2	34	0	0	0	0	4	0	1	0	0	0	6	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	900	"AWI"	900	7619	10602	9053	1	0	6	17	0	98	0	6	0	0	0	0	0	1	5	0	16	0	0	0	0	9	0	0	0	0	0	0	4	0	51	0	0	51	0	0	57	0	0	0	0	20	0	0	0	0	0	8	0	1
269	275	"Billy's Lake"	46.270324	-94.55197	910	"AWI"	910	7865	10817	9265	0	0	8	15	1	52	0	8	0	0	0	0	0	0	2	1	15	0	0	0	0	14	0	0	0	0	0	0	2	2	0	0	0	33	0	1	20	0	0	0	0	9	0	0	0	0	0	7	0	0
269	275	"Billy's Lake"	46.270324	-94.55197	915	"AWI"	915	8010	10857	9384	1	0	0	11	0	68	0	6	0	0	0	0	0	0	2	1	5	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	22	0	3	9	0	0	0	0	7	0	0	1	0	0	1	0	0
