"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Cannabaceae"	"Carya"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Indeterminable"	"Isoëtes"	"Juglans"	"Larix"	"Malvaceae"	"Moraceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sambucus"	"Taxus"	"Thalictrum"	"Tsuga"	"Ulmus"	"Urticaceae"
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	2	"AWI"	2	-80	306	59	3.65853658536585	0	0	0	0	0	7.92682926829268	0.304878048780488	0	0.304878048780488	0	0	0	1.52439024390244	0	0.609756097560976	0	0	0.304878048780488	0	0	11.5853658536585	0	0.304878048780488	0	0	0	0	0	62.8048780487805	7.6219512195122	2.74390243902439	0	0.304878048780488	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	6	"AWI"	6	14	883	320	3.88978930307942	0	1.13452188006483	0	0.324149108589951	0	6.32090761750405	0	0	0	0	0	0	0	0	0.162074554294976	0	0	0	0	0.486223662884927	7.61750405186386	0	0.972447325769854	0	0	0	0	0	70.5024311183144	6.80713128038898	1.78282009724473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	10	"AWI"	10	122	1191	624	3.06748466257669	0	0	0	0	0	8.1799591002045	0	0	0	0	0	0	0.81799591002045	0	0.204498977505113	0	0	0	0	0.613496932515337	8.79345603271984	0	0.81799591002045	0	0	0	0	0	69.9386503067485	5.72597137014315	1.6359918200409	0	0.204498977505113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	14	"AWI"	14	381	1354	938	2.97176820208024	0	0	0	0.148588410104012	0	4.30906389301634	0	0	0	0	0	0	0.148588410104012	0	0.148588410104012	0.148588410104012	0	0	0	0.891530460624071	7.87518573551263	0	0.297176820208024	0	0	0	0	0	73.9970282317979	6.68647845468054	1.48588410104012	0	0.297176820208024	0	0	0.148588410104012	0.148588410104012	0	0.297176820208024	0	0	0	0	0	0	0	0
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	18	"AWI"	18	846	1509	1205	2.11360634081902	0	0	0	0	0	3.96301188903567	0	0	0	0	0	0	0	0	0.396301188903567	0	0	0	0	0.264200792602378	6.86922060766182	0	0.924702774108322	0	0	0.132100396301189	0	0.132100396301189	78.5997357992074	4.88771466314399	1.45310435931308	0	0.132100396301189	0	0	0	0	0	0	0.132100396301189	0	0	0	0	0	0	0
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	22	"AWI"	22	1269	1677	1455	2.33196159122085	0	0	0	0	0	5.07544581618656	0	0	0	0	0	0	0.411522633744856	0	0.274348422496571	0	0	0	0	0.137174211248285	9.46502057613169	0	1.37174211248285	0	0	0.137174211248285	0.137174211248285	0	74.7599451303155	4.6639231824417	1.09739368998628	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137174211248285	0	0
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	26	"AWI"	26	1422	2013	1673	4.73061760840999	0	0	0	0.131406044678055	0	3.54796320630749	0	0	0	0	0	0	0	0	0.26281208935611	0	0	0	0	0.26281208935611	4.86202365308804	0	0.657030223390276	0	0	0	0	0	78.8436268068331	5.25624178712221	1.1826544021025	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26281208935611	0	0
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	30	"AWI"	30	1512	2305	1850	3.48258706467662	0.165837479270315	0	0.165837479270315	0	0	2.48756218905473	0	0	0	0	0	0	0.165837479270315	0	0.33167495854063	0	0	0	0	0.33167495854063	4.31177446102819	0	1.16086235489221	0	0	0	0	0	77.6119402985075	7.79436152570481	1.65837479270315	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33167495854063	0	0
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	34	"AWI"	34	1655	2483	2048	2.2680412371134	0.103092783505155	0	0	0.103092783505155	0	3.09278350515464	0	0	0	0	0	0	0.206185567010309	0	0	0	0.103092783505155	0	0	0.309278350515464	4.32989690721649	0	0.618556701030928	0	0	0.103092783505155	0	0	81.4432989690722	5.36082474226804	1.64948453608247	0	0.206185567010309	0	0	0	0	0	0	0	0	0	0	0	0.103092783505155	0	0
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	38	"AWI"	38	1820	2660	2237	2.20125786163522	0.157232704402516	0	0	0.314465408805031	0	8.33333333333333	0	0	0	0	0	0	0.157232704402516	0	0.157232704402516	0	0	0	0	0.157232704402516	4.08805031446541	0	0.628930817610063	0	0	0	0	0.314465408805031	72.6415094339623	6.13207547169811	3.93081761006289	0	0.157232704402516	0	0	0	0	0	0.157232704402516	0.157232704402516	0	0	0	0	0.314465408805031	0	0
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	42	"AWI"	42	2030	2822	2418	3.79464285714286	0	0	0	0	0	6.47321428571429	0	0	0	0	0	0	0.223214285714286	0	0	0	0	0	0	1.11607142857143	3.79464285714286	0	0.446428571428571	0	0	0	0	0	75.4464285714286	6.91964285714286	1.5625	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223214285714286	0	0
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	46	"AWI"	46	2273	3005	2606	3.90516039051604	0.139470013947001	2.09205020920502	0	0	0	6.41562064156206	0	0	0	0	0.139470013947001	0	0.139470013947001	0	0	0	0	0	0	0.418410041841004	9.20502092050209	0	0.97629009762901	0	0	0	0	0	69.1771269177127	5.71827057182706	1.25523012552301	0	0	0	0	0	0	0	0	0.139470013947001	0	0	0	0	0.139470013947001	0.139470013947001	0
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	50	"AWI"	50	2436	3284	2813	3.71747211895911	0.123915737298637	0	0	0	0	6.93928128872367	0	0	0	0	0.247831474597274	0	0	0	0	0	0	0	0	0.247831474597274	4.46096654275093	0	0.867410161090459	0	0	0	0	0.123915737298637	76.5799256505576	4.95662949194548	1.61090458488228	0	0.123915737298637	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	54	"AWI"	54	2606	3548	3046	6.12244897959184	0	0	0	0.170068027210884	0	7.6530612244898	0	0	0	0	0	0	0.170068027210884	0	0.170068027210884	0	0	0	0	0.850340136054422	4.93197278911565	0	0.510204081632653	0	0	0	0	0.170068027210884	68.5374149659864	7.99319727891157	2.04081632653061	0	0	0	0	0	0	0.170068027210884	0.170068027210884	0.340136054421769	0	0	0	0	0	0	0
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	58	"AWI"	58	2789	3795	3284	2.8735632183908	0.191570881226054	0	0	0.191570881226054	0	9.57854406130268	0	0	0	0	0	0	0.383141762452107	0	0	0	0	0	0	0.957854406130268	9.19540229885057	0	0.191570881226054	0	0	0	0	0	63.6015325670498	12.0689655172414	0	0	0.191570881226054	0	0	0.191570881226054	0	0	0	0.191570881226054	0.191570881226054	0	0	0	0	0	0
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	62	"AWI"	62	3009	4002	3519	5.75539568345324	0	0	0	0.143884892086331	0	7.33812949640288	0	0	0	0	0	0	0	0	0	0	0	0	0	0.431654676258993	6.76258992805755	0	0.143884892086331	0	0	0	0	0.143884892086331	75.6834532374101	3.16546762589928	0	0	0	0	0	0	0	0	0	0	0.143884892086331	0	0	0	0.287769784172662	0	0
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	66	"AWI"	66	3236	4201	3749	3.34448160535117	0	0	0	0.334448160535117	0	13.8795986622074	0	0	0	0	0.167224080267559	0	0.167224080267559	0	0	0	0	0	0	1.17056856187291	7.85953177257525	0	0.668896321070234	0	0	0	0	0	67.8929765886288	3.84615384615385	0	0	0.167224080267559	0	0	0.501672240802676	0	0	0	0	0	0	0	0	0	0	0
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	70	"AWI"	70	3466	4368	3989	3.55648535564854	0	3.13807531380753	0	0.209205020920502	0	9.20502092050209	0	0	0	0	0	0	0	0	0	0	0	0	0	0.836820083682008	8.78661087866109	0	0.418410041841004	0	0	0	0	0	67.7824267782427	4.60251046025105	0	0	0.627615062761506	0	0	0	0	0	0	0	0.418410041841004	0	0	0	0.209205020920502	0.209205020920502	0
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	74	"AWI"	74	3876	4485	4191	2.32919254658385	0	0	0	0	0	14.1304347826087	0	0	0	0	0	0.15527950310559	1.24223602484472	0	0	0	0	0.15527950310559	0	0	12.4223602484472	0	0.31055900621118	0	0	0	0	0	66.304347826087	2.63975155279503	0	0	0.31055900621118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	78	"AWI"	78	4036	4776	4400	5.02008032128514	0	0.602409638554217	0	0.200803212851406	0	5.62248995983936	0	0	0	0	0	0	0.301204819277108	0	0	0	0	0	0	1.60642570281124	5.42168674698795	0	0.401606425702811	0	0	0	0	0	64.859437751004	13.0522088353414	2.51004016064257	0	0.100401606425703	0	0	0.100401606425703	0	0	0	0.100401606425703	0	0	0	0	0.100401606425703	0	0
1712	1769	"18 [Moraine Lake]"	52.26667	-58.05	82	"AWI"	82	4184	5085	4592	3.90804597701149	0.229885057471264	2.29885057471264	0	0	0	8.27586206896552	0	0	0	0	0	0	0.229885057471264	0	0	0	0	0	0	0.919540229885057	10.5747126436782	0	0.229885057471264	0	0	0	0	0.229885057471264	68.6206896551724	3.79310344827586	0	0	0.344827586206897	0	0	0.114942528735632	0	0	0	0	0	0	0	0	0.114942528735632	0.114942528735632	0
