"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Asteraceae"	"Brassicaceae"	"Cactaceae"	"Campanulaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Gentianaceae"	"Geraniaceae"	"Isoëtes"	"Lamiaceae"	"Malvaceae"	"Myrica"	"Plantaginaceae"	"Poaceae"	"Podocarpus"	"Polylepis"	"Ranunculaceae"	"Scrophulariaceae"	"Solanaceae"
523	537	"Cumbre Unduavi"	-16.35	-68.04167	5	"AWI"	5	-121	88	-19	10.2040816326531	0	0	0	0	0	0	0	61.2244897959184	0	0	2.04081632653061	0	4.08163265306122	0	2.04081632653061	2.04081632653061	0	12.2448979591837	4.08163265306122	0	0	0	2.04081632653061
523	537	"Cumbre Unduavi"	-16.35	-68.04167	10	"AWI"	10	-98	210	23	8.51063829787234	0	4.25531914893617	0	0	0	0	2.12765957446809	17.0212765957447	0	0	12.7659574468085	0	14.8936170212766	0	4.25531914893617	6.38297872340426	6.38297872340426	10.6382978723404	4.25531914893617	0	0	8.51063829787234	0
523	537	"Cumbre Unduavi"	-16.35	-68.04167	15	"AWI"	15	-57	249	75	3.5	0	0	0	0	0	0	0.5	65.5	0.5	0	1	0	1	0	1.5	1.5	15.5	5.5	3.5	0	0	0	0.5
523	537	"Cumbre Unduavi"	-16.35	-68.04167	20	"AWI"	20	-35	316	124	2.60869565217391	0	0	0	0	0	0	2.17391304347826	82.1739130434783	0	0.434782608695652	2.17391304347826	0	1.73913043478261	0	1.30434782608696	0.434782608695652	1.30434782608696	3.47826086956522	1.73913043478261	0	0	0	0.434782608695652
523	537	"Cumbre Unduavi"	-16.35	-68.04167	25	"AWI"	25	14	350	176	1.69491525423729	0	0	0	0	0	3.38983050847458	1.69491525423729	44.0677966101695	0	0	10.1694915254237	0	10.1694915254237	0	3.38983050847458	0	0	23.728813559322	0	0	0	0	1.69491525423729
523	537	"Cumbre Unduavi"	-16.35	-68.04167	30	"AWI"	30	44	403	226	1.08695652173913	0	0	0	1.08695652173913	0	0	2.17391304347826	44.5652173913043	0	0	22.8260869565217	0	3.26086956521739	0	4.34782608695652	0	2.17391304347826	17.3913043478261	1.08695652173913	0	0	0	0
523	537	"Cumbre Unduavi"	-16.35	-68.04167	35	"AWI"	35	110	431	277	0.952380952380952	0	0	0	0	0	0	5.71428571428571	34.2857142857143	0.952380952380952	0	7.61904761904762	0	0.952380952380952	0	17.1428571428571	1.9047619047619	0	27.6190476190476	0.952380952380952	0	0	0	1.9047619047619
523	537	"Cumbre Unduavi"	-16.35	-68.04167	40	"AWI"	40	147	475	329	0	0	0	57.6687116564417	0	0	0	0.306748466257669	15.0306748466258	0	0	19.9386503067485	0	0	0	0.613496932515337	0.306748466257669	0.613496932515337	3.68098159509202	0.613496932515337	0	0	0	1.22699386503067
523	537	"Cumbre Unduavi"	-16.35	-68.04167	45	"AWI"	45	219	506	404	0	0	0	0	0	0	0.333333333333333	0	87.6666666666667	0	0	1.66666666666667	0	0	0	0	0	0	10	0.333333333333333	0	0	0	0
523	537	"Cumbre Unduavi"	-16.35	-68.04167	50	"AWI"	50	266	642	463	0	0	0	0	0	0	2.22222222222222	2.22222222222222	64.4444444444444	1.11111111111111	0	18.8888888888889	0	0.555555555555556	0	1.11111111111111	0	0	8.88888888888889	0.555555555555556	0	0	0	0
