"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ericales"	"Lamiaceae"	"Liliaceae"	"Orobanchaceae"	"Papaveraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"
1126	1161	"Jack London Lake"	70.89417	179.62361	1	"AWI"	1	-30	704	307	3.03830911492734	0	0.132100396301189	0	5.28401585204756	3.5667107001321	4.22721268163805	0	0.264200792602378	0	2.24570673712021	0.132100396301189	0	0	0.132100396301189	0	0.792602377807133	0	74.9009247027741	0.528401585204756	0	0.132100396301189	2.11360634081902	0	0	0	1.58520475561427	0	0.528401585204756	0.396301188903567
1126	1161	"Jack London Lake"	70.89417	179.62361	3	"AWI"	3	403	1891	1080	3.51288056206089	0.117096018735363	0	0	2.69320843091335	0	2.92740046838408	0	0	0.936768149882904	7.02576112412178	0.117096018735363	0	0	0	0	0	0	75.0585480093677	0	0	0.234192037470726	3.27868852459016	0	0	0	3.74707259953162	0.351288056206089	0	0
1126	1161	"Jack London Lake"	70.89417	179.62361	5	"AWI"	5	1585	2220	1905	0.793650793650794	0.132275132275132	0	0.132275132275132	3.57142857142857	4.89417989417989	6.87830687830688	0	0.132275132275132	0.793650793650794	1.58730158730159	1.19047619047619	0	0	0.264550264550265	0	0.396825396825397	0	71.5608465608466	0.264550264550265	0	0.264550264550265	2.64550264550265	0	0	0	2.91005291005291	0.396825396825397	0.396825396825397	0.793650793650794
1126	1161	"Jack London Lake"	70.89417	179.62361	8	"AWI"	8	2083	3139	2491	1.36054421768707	0.113378684807256	0	0	3.17460317460317	0	4.08163265306122	4.53514739229025	0.113378684807256	0.226757369614512	5.32879818594104	0.340136054421769	0	0	0.340136054421769	0	0.340136054421769	0	73.3560090702948	0	0	0.113378684807256	2.72108843537415	0	0.113378684807256	0	2.60770975056689	0.340136054421769	0.566893424036281	0.226757369614512
1126	1161	"Jack London Lake"	70.89417	179.62361	11	"AWI"	11	2478	3672	3105	0.462249614791988	0	0	0	0.462249614791988	3.08166409861325	5.85516178736518	0	0.154083204930663	0.924499229583975	3.6979969183359	0.770416024653313	0	0	0.924499229583975	0	0.308166409861325	0	78.8906009244992	0.462249614791988	0	0	1.07858243451464	0	0	0	2.00308166409861	0.308166409861325	0.462249614791988	0.154083204930663
1126	1161	"Jack London Lake"	70.89417	179.62361	14	"AWI"	14	3251	4061	3656	1.14464099895942	0	0	0	0.416233090530697	0	2.49739854318418	4.0582726326743	0.104058272632674	0.416233090530697	8.32466181061394	0.520291363163372	0	0	0.312174817898023	0	0.208116545265349	0	73.4651404786681	0.104058272632674	0	0.208116545265349	3.85015608740895	0	0	0	3.32986472424558	0.104058272632674	0.416233090530697	0.520291363163372
1126	1161	"Jack London Lake"	70.89417	179.62361	17	"AWI"	17	3984	5219	4472	2.3945267958951	0	0	0	1.02622576966933	4.33295324971494	5.13112884834664	0	0.114025085518814	0.114025085518814	0.684150513112885	0.912200684150513	0.114025085518814	0	1.25427594070696	0	0	0	80.6157354618016	0.114025085518814	0	0	1.14025085518814	0	0	0	1.25427594070696	0.228050171037628	0.570125427594071	0
1126	1161	"Jack London Lake"	70.89417	179.62361	20	"AWI"	20	4598	6481	5668	1.92539109506619	0.120336943441637	0	0	1.08303249097473	0	3.12876052948255	1.68471720818291	0	0.601684717208183	6.85920577617329	0.72202166064982	0	0.120336943441637	0.481347773766546	0	0.120336943441637	0	77.2563176895307	0.120336943441637	0	0.120336943441637	1.323706377858	0	0	0	3.24909747292419	0.601684717208183	0.481347773766546	0
1126	1161	"Jack London Lake"	70.89417	179.62361	23	"AWI"	23	6072	6816	6550	1.62513542795233	0	0	0	1.30010834236186	0	3.14192849404117	0	0	0.325027085590466	2.38353196099675	1.08342361863489	0	0.108342361863489	0.541711809317443	0	0.216684723726977	0	86.02383531961	0	0	0.108342361863489	1.84182015167931	0	0	0	0.325027085590466	0.325027085590466	0.650054171180932	0
1126	1161	"Jack London Lake"	70.89417	179.62361	26	"AWI"	26	6670	7156	6908	0.960384153661465	0	0	0	2.76110444177671	0	3.72148859543818	3.60144057623049	0.360144057623049	0.360144057623049	8.5234093637455	0.240096038415366	0	0.120048019207683	0.480192076830732	0	0.240096038415366	0.120048019207683	71.9087635054022	0.120048019207683	0	0.360144057623049	2.28091236494598	0	0	0	2.52100840336134	0.360144057623049	0.840336134453782	0.120048019207683
