"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Cyperaceae"	"Elaeagnaceae"	"Elaeagnus"	"Ericales"	"Fabaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"
970	1001	"Hail Lake"	60.03333	-129.01667	93	"AWI"	93	1364	2722	2165	3	0	0	0	0	0	0	35	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	101	"AWI"	101	1584	2841	2368	2	0	0	0	0	0	0	33	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	109	"AWI"	109	1892	2970	2556	0	0	0	0	0	0	0	21	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	117	"AWI"	117	2346	3034	2722	2	0	0	0	0	2	1	48	0	0	0	0	2	0	0	0	0	0	2	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	125	"AWI"	125	2687	3155	2919	1	0	0	0	0	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	126	"AWI"	126	2739	3173	2948	1	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	130	"AWI"	130	2884	3306	3073	1	0	0	0	0	2	0	42	0	0	0	0	3	0	0	0	0	0	1	0	4	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	138	"AWI"	138	2969	3838	3300	1	0	0	0	0	2	0	34	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	146	"AWI"	146	3116	4212	3570	0	0	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	158	"AWI"	158	3248	4857	3987	2	0	0	0	0	2	0	15	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	166	"AWI"	166	3518	5012	4254	1	0	0	0	0	0	1	45	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	174	"AWI"	174	3630	5229	4536	1	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	182	"AWI"	182	4041	5385	4803	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	190	"AWI"	190	4373	5501	5099	1	0	0	0	0	1	0	21	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
970	1001	"Hail Lake"	60.03333	-129.01667	198	"AWI"	198	4906	5644	5364	1	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	206	"AWI"	206	5397	5867	5623	3	0	0	0	0	2	0	32	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	214	"AWI"	214	5564	6381	5859	1	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	218	"AWI"	218	5626	6461	5980	2	0	0	0	0	0	6	45	0	0	0	0	2	0	0	0	0	0	2	0	9	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	222	"AWI"	222	5671	6621	6090	0	0	0	0	0	2	0	59	0	0	0	0	2	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	226	"AWI"	226	5708	6829	6189	2	0	0	0	0	3	0	37	0	0	0	0	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	230	"AWI"	230	5767	7014	6289	4	0	0	0	0	3	0	70	0	0	0	0	1	0	0	0	0	0	1	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	234	"AWI"	234	5867	7097	6410	1	0	0	0	0	6	0	44	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	238	"AWI"	238	5939	7207	6530	1	0	1	0	0	3	0	65	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	242	"AWI"	242	5977	7365	6638	0	0	0	0	0	6	0	54	0	0	0	0	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	2	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	246	"AWI"	246	6023	7555	6745	0	0	0	0	0	5	0	73	0	0	0	0	6	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	11	1	0	0	1	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	254	"AWI"	254	6205	7732	6924	1	0	0	0	0	4	0	68	0	0	1	0	3	0	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	262	"AWI"	262	6318	7948	7105	0	0	1	0	0	5	1	74	0	0	0	0	3	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	270	"AWI"	270	6474	8114	7292	0	0	0	0	0	4	0	88	0	0	0	0	4	0	0	0	0	0	1	0	17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	278	"AWI"	278	6587	8328	7490	0	0	0	0	0	6	0	107	0	0	0	0	5	0	0	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	3	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	286	"AWI"	286	6811	8524	7686	0	0	0	0	0	4	0	78	0	1	0	0	4	0	0	0	0	0	1	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	294	"AWI"	294	7012	8675	7891	0	0	0	1	0	7	2	70	0	0	0	0	6	0	0	0	0	0	2	0	18	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0	1
970	1001	"Hail Lake"	60.03333	-129.01667	302	"AWI"	302	7209	8853	8085	0	0	0	0	0	6	0	23	0	0	1	0	2	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	3	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	310	"AWI"	310	7430	8968	8289	0	0	0	0	0	4	0	31	0	0	0	1	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	1	0	0	1	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	318	"AWI"	318	7587	9125	8482	0	0	0	0	0	5	0	74	0	0	0	0	3	0	0	0	0	0	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	326	"AWI"	326	7835	9204	8685	0	0	0	0	0	4	1	51	0	0	0	0	1	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	2	0	0	1	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	334	"AWI"	334	8007	9342	8903	0	0	0	0	0	11	0	35	0	0	0	0	5	0	0	0	0	0	3	0	18	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	2	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	342	"AWI"	342	8521	9399	9073	0	0	0	0	0	8	1	39	0	0	1	0	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	356	"AWI"	356	9038	9517	9359	0	0	0	0	0	12	0	64	0	0	0	0	8	0	0	0	0	0	1	0	28	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	41	1	0	0	1	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	364	"AWI"	364	9162	9640	9463	0	0	0	0	0	8	2	32	0	0	1	0	6	0	0	0	0	0	2	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	0	0	0	1	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	372	"AWI"	372	9260	9785	9550	0	0	0	0	0	4	1	38	0	0	0	0	5	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	1	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	380	"AWI"	380	9375	9847	9627	0	0	0	0	0	11	0	50	0	0	0	0	4	0	0	0	0	0	1	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	396	"AWI"	396	9575	9999	9772	0	0	0	0	0	3	0	25	0	1	0	0	3	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	404	"AWI"	404	9631	10086	9850	0	0	0	0	0	6	1	26	0	0	0	0	4	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	8	1	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	412	"AWI"	412	9719	10127	9908	0	0	0	0	0	8	1	14	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	420	"AWI"	420	9759	10172	9964	0	0	0	0	0	7	1	61	0	0	0	0	2	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	428	"AWI"	428	9817	10248	10017	0	0	0	0	0	6	0	49	0	0	0	0	3	0	0	0	0	0	1	0	39	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	432	"AWI"	432	9841	10294	10043	0	0	0	0	0	1	0	48	0	0	0	0	2	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	45	0	0	0	1	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	436	"AWI"	436	9860	10353	10065	0	0	0	0	0	7	0	51	0	0	0	0	5	0	0	0	0	0	2	0	11	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	440	"AWI"	440	9875	10423	10090	0	0	0	0	0	12	0	75	0	0	0	0	13	0	0	0	0	0	3	0	30	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	444	"AWI"	444	9910	10456	10114	0	0	0	0	0	6	2	85	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	18	2	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	452	"AWI"	452	9969	10538	10159	0	0	0	2	0	12	0	105	0	0	0	0	8	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	23	4	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	456	"AWI"	456	9992	10582	10183	0	0	0	0	0	16	1	118	0	0	0	0	7	0	0	0	0	0	9	0	7	1	0	2	0	0	0	0	6	0	0	0	0	1	0	0	0	83	2	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	460	"AWI"	460	10066	10631	10250	0	0	0	0	0	9	1	116	0	0	0	0	11	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	93	2	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	464	"AWI"	464	10137	10692	10353	0	0	0	0	0	28	2	156	0	0	0	0	9	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	37	2	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	468	"AWI"	468	10187	10767	10450	0	0	0	1	0	35	1	142	0	0	0	0	12	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	20	2	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	472	"AWI"	472	10215	10879	10544	0	0	0	0	0	17	1	141	0	0	0	0	9	0	0	0	0	0	8	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	40	8	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	476	"AWI"	476	10277	11011	10629	0	0	0	0	0	27	5	116	0	0	0	0	10	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	22	1	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	480	"AWI"	480	10411	11064	10714	0	0	0	1	0	21	4	87	0	0	1	0	16	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	484	"AWI"	484	10478	11178	10808	0	0	0	0	0	29	3	109	0	0	0	0	13	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	488	"AWI"	488	10538	11388	10905	2	0	1	0	0	25	2	51	0	0	0	0	14	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	13	0	0	0	0	1	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	492	"AWI"	492	10575	11630	10993	2	0	0	0	0	20	0	54	0	0	0	0	12	0	1	0	0	1	19	0	0	0	0	1	0	0	11	0	8	0	0	0	0	0	0	0	0	18	0	0	0	0	4	0	1	0
970	1001	"Hail Lake"	60.03333	-129.01667	496	"AWI"	496	10633	11766	11084	3	0	0	0	0	44	3	71	0	0	0	0	21	3	1	0	0	0	8	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	34	0	0	0	0	1	0	0	1
970	1001	"Hail Lake"	60.03333	-129.01667	500	"AWI"	500	10685	11891	11173	0	0	1	0	0	21	0	29	0	0	0	0	12	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	26	0	0	1	0	1	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	502	"AWI"	502	10704	11976	11217	0	0	1	0	0	40	0	28	0	0	0	0	12	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	503	"AWI"	503	10713	12019	11234	1	0	2	0	0	55	1	65	0	0	0	0	7	2	0	0	0	0	8	0	1	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	505	"AWI"	505	10732	12092	11276	1	0	1	0	0	71	0	62	2	0	0	0	6	0	1	0	0	0	8	0	0	1	0	0	1	0	0	0	26	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	511	"AWI"	511	10788	12392	11395	1	0	3	0	0	76	1	76	0	0	0	0	13	0	1	0	0	0	5	0	0	0	0	0	1	1	0	0	33	0	0	0	0	1	0	0	0	86	1	0	1	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	512	"AWI"	512	10804	12407	11416	1	0	1	0	0	30	1	41	0	0	0	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	515	"AWI"	515	10856	12480	11480	3	0	0	0	1	37	1	29	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	36	0	0	0	0	4	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	516	"AWI"	516	10871	12507	11502	2	0	0	0	0	28	0	27	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	1	40	0	0	0	0	2	0	0	1
970	1001	"Hail Lake"	60.03333	-129.01667	518	"AWI"	518	10899	12585	11542	5	0	4	0	0	57	0	18	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	520	"AWI"	520	10926	12653	11581	1	0	0	0	0	34	1	14	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	16	0	0	0	0	1	0	0	0	10	0	0	0	0	5	0	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	524	"AWI"	524	10955	12803	11666	4	0	1	0	0	14	0	19	1	0	0	1	6	0	3	0	0	1	9	1	1	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	14	0	0	0	0	6	1	0	0
970	1001	"Hail Lake"	60.03333	-129.01667	528	"AWI"	528	10990	12978	11747	4	0	1	0	0	3	0	18	0	0	0	0	2	0	4	0	0	0	10	0	1	0	0	0	0	0	21	0	7	0	0	0	0	0	0	0	0	8	0	0	0	0	9	1	0	0
