"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Ceanothus"	"Celastraceae"	"Celtis"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Hypoxidaceae"	"Indeterminable"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Maclura"	"Melanthiaceae"	"Morus"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"	"Zanthoxylum"
824	850	"French Lake"	44.945278	-94.421536	610	"AWI"	610	-141	18	-57	0	0	0	0	0	0	2.77349768875193	0	0	2.77349768875193	0	0	0	4.9306625577812	0	0	0	0	0	0.924499229583975	6.77966101694915	0	0	0	0	0	0	2.4653312788906	0	0	5.54699537750385	0	0	2.4653312788906	0	0	0	0	0.924499229583975	0	0	7.08782742681048	0	6.93374422187981	0.308166409861325	0	0	0	0	0	36.6718027734977	0	0.308166409861325	0	0	0.924499229583975	3.08166409861325	0	0	0	2.4653312788906	0	12.6348228043143	0	0	0	0
824	850	"French Lake"	44.945278	-94.421536	620	"AWI"	620	-104	85	-15	0	1.79977502812149	0	0	0	0	5.17435320584927	0	0	4.04949381327334	0	0	0	4.38695163104612	0	0	0	0	0.224971878515186	1.79977502812149	6.2992125984252	0	0	0	0	0	0	4.27446569178853	0	0	2.02474690663667	0	0.899887514060743	2.24971878515186	0	0.224971878515186	0.449943757030371	0	0.449943757030371	0	0	6.07424071991001	0.449943757030371	7.31158605174353	0.449943757030371	0.899887514060743	0	0	0	0	34.8706411698538	0	0.224971878515186	0.224971878515186	0	0	2.92463442069741	0	0	0	2.92463442069741	0.112485939257593	9.22384701912261	0	0	0	0
824	850	"French Lake"	44.945278	-94.421536	630	"AWI"	630	-79	170	25	0.246305418719212	0	0	0	0	0	2.70935960591133	0	0	3.44827586206897	0	0	0	3.69458128078818	0.246305418719212	0	0	0	0.246305418719212	1.23152709359606	7.38916256157635	0	0	0	0	0	0	3.69458128078818	0	0	3.20197044334975	0	0	1.23152709359606	0	0	0.492610837438424	0	0.985221674876847	0	0	8.12807881773399	0.369458128078818	5.78817733990148	0	0.492610837438424	0	0	0	0	33.4975369458128	0	0	0	0	0.738916256157635	3.44827586206897	0	0	0.738916256157635	3.94088669950739	0.246305418719212	13.7931034482759	0	0	0	0
824	850	"French Lake"	44.945278	-94.421536	640	"AWI"	640	-38	206	75	0	0	0	0	0	0	4.35280641466208	0	0	2.97823596792669	0	0	0	3.89461626575029	0	0	0	0	0	1.3745704467354	2.97823596792669	0	0	0	0	0	0	3.89461626575029	0	0	1.1454753722795	0	2.74914089347079	2.29095074455899	0	0.229095074455899	0	0	0.229095074455899	0	0	8.47651775486827	0	6.98739977090493	0	0.229095074455899	0	0	0	0	40.3207331042383	0	0	0.229095074455899	0	0.229095074455899	2.97823596792669	0	0	0.687285223367698	4.81099656357388	0	8.93470790378007	0	0	0	0
824	850	"French Lake"	44.945278	-94.421536	650	"AWI"	650	-1	254	123	0	0	2.5028441410694	0	0	0	6.14334470989761	0	0	2.73037542662116	0	0	0	4.09556313993174	0	0	0	0	0.227531285551763	1.59271899886234	4.3230944254835	0	0	0	0.227531285551763	0	0	0	0	0	1.13765642775882	0	2.73037542662116	6.59840728100114	0	0.227531285551763	0.227531285551763	0	0.227531285551763	0	0	10.0113765642776	0.568828213879408	4.77815699658703	0.455062571103527	0	0	0	0	0	38.452787258248	0	0	0	0	0	0.910125142207053	0	0.227531285551763	0.455062571103527	4.3230944254835	0	6.8259385665529	0	0	0	0
824	850	"French Lake"	44.945278	-94.421536	655	"AWI"	655	20	267	155	0	0	1.92307692307692	0	0	0.174825174825175	4.54545454545455	0	0	3.4965034965035	0	0	0	2.62237762237762	0	0	0	0	0.174825174825175	3.67132867132867	6.29370629370629	0	0	0	0.174825174825175	0	0	3.67132867132867	0	0	1.3986013986014	0	0	2.44755244755245	0	0.262237762237762	0	0	0.34965034965035	0	0	11.013986013986	0.262237762237762	5.50699300699301	0	0.34965034965035	0	0	0	0	38.4615384615385	0	0.174825174825175	0.699300699300699	0	0.174825174825175	1.04895104895105	0	0.34965034965035	0.174825174825175	3.93356643356643	0.524475524475524	6.11888111888112	0	0	0	0
824	850	"French Lake"	44.945278	-94.421536	660	"AWI"	660	35	288	183	0	0	0	0	0	0.194552529182879	5.25291828793774	0	0	5.44747081712062	0	0	0	3.89105058365759	0	0	0	0	0.583657587548638	2.33463035019455	5.44747081712062	0	0	0	0	0	0	0	0	0	2.91828793774319	0	1.75097276264591	1.94552529182879	0	0	0	0	0.194552529182879	0.194552529182879	0	9.14396887159533	0.486381322957198	5.73929961089494	0	0.389105058365759	0	0	0	0	40.272373540856	0	0.194552529182879	0.194552529182879	0	0	1.36186770428016	0	0.389105058365759	0.194552529182879	3.50194552529183	0	7.97665369649805	0	0	0	0
824	850	"French Lake"	44.945278	-94.421536	665	"AWI"	665	46	333	205	0	0	0	0	0	0.319488817891374	5.27156549520767	0	0	3.6741214057508	0	0	0	5.67092651757189	0	0	0	0	0.159744408945687	2.07667731629393	4.31309904153355	0	0	0	0	0	0.159744408945687	1.2779552715655	0	0	1.91693290734824	0	3.03514376996805	1.2779552715655	0	0.319488817891374	0	0	0.319488817891374	0	0	7.98722044728434	0.0798722044728434	7.98722044728434	0	0.159744408945687	0	0	0	0	42.1725239616613	0	0	0.319488817891374	0	0	0.798722044728434	0	0.159744408945687	0.479233226837061	3.83386581469649	0.479233226837061	5.75079872204473	0	0	0	0
824	850	"French Lake"	44.945278	-94.421536	680	"AWI"	680	113	447	294	0	0	0	0	0	0.332225913621262	5.81395348837209	0	0	3.65448504983389	0	0	0	3.48837209302326	0	0	0	0	0.332225913621262	1.16279069767442	6.31229235880399	0	0	0	0.166112956810631	0	0	1.66112956810631	0	0	0.996677740863787	0	0	2.15946843853821	0	0.166112956810631	0	0	0.498338870431894	0	0	8.63787375415282	0.498338870431894	7.72425249169435	0	0.332225913621262	0	0	0	0	46.6777408637874	0	0.166112956810631	0.332225913621262	0	0	0.664451827242525	0	0.166112956810631	0.498338870431894	2.6578073089701	0.913621262458472	3.98671096345515	0	0	0	0
824	850	"French Lake"	44.945278	-94.421536	690	"AWI"	690	175	507	351	0	0	1.77462289263531	0	0	0	4.61401952085182	0	0	2.66193433895297	0	0	0	2.12954747116238	0	0	0	0	0	0.709849157054126	7.09849157054126	0	0	0	0	0	0	1.41969831410825	0	0	1.77462289263531	0	0	3.3717834960071	0	0	0	0	0.354924578527063	0	0.177462289263531	9.40550133096717	0.798580301685892	10.3815439219166	0	0.887311446317657	0	0	0	0	42.413487133984	0	0	0.532386867790595	0	0.177462289263531	1.24223602484472	0	0	0.177462289263531	3.99290150842946	0.532386867790595	3.3717834960071	0	0	0	0
