"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Ceanothus"	"Chrysolepis"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Grossulariaceae"	"Indeterminable"	"Isoëtes"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rumex"	"Salix"	"Santalaceae"	"Sarcobataceae"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tsuga"
231	234	"Barrett Lake"	37.59583	-119.00833	0	"AWI"	0	-150	16	-59	3.05676855895197	0.218340611353712	0.218340611353712	0	3.7117903930131	0	0	0	0.436681222707424	0	0	0	0	0	0.436681222707424	0.218340611353712	0.218340611353712	0	0	1.52838427947598	6.33187772925764	0	0	0	0	74.8908296943231	0	0.218340611353712	0	0	0	0.873362445414847	0	0	0	0	0	0.218340611353712	0	0	0.218340611353712	0	0	7.20524017467249
231	234	"Barrett Lake"	37.59583	-119.00833	5	"AWI"	5	-85	297	52	1.66112956810631	0.332225913621262	0.830564784053156	0	3.15614617940199	0	0	0	0.166112956810631	0	0	0.166112956810631	0	0	0	0	0	0.166112956810631	0	0.664451827242525	12.1262458471761	0	0	0	0	72.2591362126246	0	0.498338870431894	0	0	0	0.664451827242525	0	0.166112956810631	0	0	0	0.332225913621262	0	0.332225913621262	0	0.166112956810631	0	6.31229235880399
231	234	"Barrett Lake"	37.59583	-119.00833	10	"AWI"	10	-11	449	184	1.67224080267559	0.501672240802676	0.501672240802676	0	4.34782608695652	0	0	0	0	0	0	0	0	0	0.501672240802676	0	0	0.167224080267559	0	1.33779264214047	23.9130434782609	0	0	0	0.167224080267559	60.8695652173913	0.167224080267559	0.668896321070234	0	0	0	0	0	0	0	0	0	0.334448160535117	0	0.167224080267559	0	0	0	4.68227424749164
231	234	"Barrett Lake"	37.59583	-119.00833	15	"AWI"	15	88	573	321	1.28755364806867	0.715307582260372	0.858369098712446	0	2.28898426323319	0	0	0	0	0	0	0	0	0	0.429184549356223	0.143061516452074	0.143061516452074	0	0	0.715307582260372	19.31330472103	0.143061516452074	0	0	0	68.2403433476395	0	0.572246065808298	0	0	0	0.143061516452074	0	0.286123032904149	0	0	0	0.286123032904149	0	0.143061516452074	0	0	0	4.29184549356223
231	234	"Barrett Lake"	37.59583	-119.00833	20	"AWI"	20	218	675	454	2.06185567010309	0.441826215022091	0.294550810014728	0	2.06185567010309	0	0	0	0	0	0	0.589101620029455	0.294550810014728	0	0.294550810014728	0.294550810014728	0	0	0	0	18.4094256259205	0	0	0	0	68.1885125184094	0	0	0.441826215022091	0	0	0.441826215022091	0	0	0	0	0	0	0	0.294550810014728	0	0	0	5.89101620029455
231	234	"Barrett Lake"	37.59583	-119.00833	25	"AWI"	25	391	776	577	2.05128205128205	0.683760683760684	0.512820512820513	0.170940170940171	4.78632478632479	0	0	0	0.170940170940171	0	0	0	0.341880341880342	0	0.341880341880342	0.170940170940171	0	0	0	0.854700854700855	16.4102564102564	0	0	0	0	69.7435897435897	0	0.170940170940171	0	0	0	0.170940170940171	0	0.170940170940171	0	0	0	0.341880341880342	0	0	0	0	0	2.90598290598291
231	234	"Barrett Lake"	37.59583	-119.00833	27	"AWI"	27	499	817	631	2.31729055258467	0.17825311942959	0.53475935828877	0.17825311942959	3.03030303030303	0	0	0	0.17825311942959	0	0	0.17825311942959	0	0	0.17825311942959	0	0	0.17825311942959	0	0.53475935828877	8.37789661319073	0	0	0	0	76.8270944741533	0	0.35650623885918	0	0	0	0	0	0.17825311942959	0	0	0	0	0.17825311942959	0.17825311942959	0	0	0	6.41711229946524
231	234	"Barrett Lake"	37.59583	-119.00833	32	"AWI"	32	597	969	754	3.85487528344671	0	0.226757369614512	0	4.30839002267574	0	0	0	0	0	0	0	0	0	0.453514739229025	0.680272108843537	0	0	0	0.453514739229025	8.39002267573696	0	0	0	0	70.7482993197279	0	0.226757369614512	0	0	0	0.90702947845805	0	0	0	0	0	0	0	0	0	0	0	9.75056689342404
231	234	"Barrett Lake"	37.59583	-119.00833	37	"AWI"	37	691	1138	878	1.8018018018018	0.225225225225225	0.900900900900901	0	5.18018018018018	0	0	0	0	0	0	0.675675675675676	0	0	0.675675675675676	0.675675675675676	0	0	0	0.900900900900901	2.7027027027027	0	0	0	0	76.5765765765766	0	0	0	0	0	0.675675675675676	0	0	0	0	0	0	0	0.225225225225225	0	0	0	8.78378378378378
231	234	"Barrett Lake"	37.59583	-119.00833	42	"AWI"	42	801	1296	1003	1.74291938997821	0.435729847494553	0.65359477124183	0.217864923747277	5.01089324618736	0	0	0	0	0	0	0.65359477124183	0	0	1.08932461873638	0.217864923747277	0	0	0	0.217864923747277	5.88235294117647	0	0	0	0	76.0348583877996	0	0.217864923747277	0	0	0	0.217864923747277	0	0	0	0	0	0	0	0.217864923747277	0	0	0	7.18954248366013
231	234	"Barrett Lake"	37.59583	-119.00833	44	"AWI"	44	845	1357	1056	2.29445506692161	0.191204588910134	0.382409177820268	0	3.82409177820268	0	0	0	0.191204588910134	0	0	0.573613766730402	0.382409177820268	0	0.191204588910134	0.573613766730402	0	0	0	0.956022944550669	4.39770554493308	0	0	0	0	76.8642447418738	0	0.191204588910134	0	0	0	0.191204588910134	0	0.191204588910134	0	0	0	0	0	0.382409177820268	0	0	0	8.22179732313576
231	234	"Barrett Lake"	37.59583	-119.00833	48	"AWI"	48	989	1569	1231	2.86396181384248	0.715990453460621	0.954653937947494	0	4.77326968973747	0	0	0	0	0	0	0.238663484486874	0	0	0.238663484486874	0.238663484486874	0.238663484486874	0	0	0.715990453460621	4.05727923627685	0	0	0	0	73.9856801909308	0	0.238663484486874	0	0	0	0.238663484486874	0	0	0	0	0	0.238663484486874	0	0.477326968973747	0	0	0	9.78520286396181
231	234	"Barrett Lake"	37.59583	-119.00833	53	"AWI"	53	1150	2128	1549	3.30578512396694	0	0.330578512396694	0	3.63636363636364	0	0	0	0.165289256198347	0	0	0.330578512396694	0	0	0.165289256198347	0.330578512396694	0	0	0	0.991735537190083	4.79338842975207	0	0	0	0	80.1652892561983	0	0	0	0	0	0.495867768595041	0	0	0	0	0	0	0	0.165289256198347	0	0	0	5.12396694214876
231	234	"Barrett Lake"	37.59583	-119.00833	58	"AWI"	58	1373	2742	1952	2.321083172147	0.193423597678917	0.773694390715667	0	4.44874274661509	0	0	0	0.193423597678917	0	0	0	0.193423597678917	0	0.580270793036751	0.386847195357834	0	0.193423597678917	0	0.967117988394584	7.54352030947776	0	0	0	0	74.0812379110251	0	0.386847195357834	0	0	0	0	0	0	0	0	0	0.193423597678917	0.386847195357834	0	0	0	0	7.15667311411992
231	234	"Barrett Lake"	37.59583	-119.00833	63	"AWI"	63	1658	3233	2372	2.69299820466786	0.359066427289048	0	0	5.2064631956912	0	0	0	0	0	0	0.179533213644524	0.179533213644524	0	0.359066427289048	0.179533213644524	0	0	0	1.43626570915619	4.84739676840215	0	0	0	0	79.7127468581688	0	0.179533213644524	0	0	0	0.179533213644524	0	0	0	0	0	0.179533213644524	0.179533213644524	0.359066427289048	0	0	0	3.77019748653501
