"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Juglans"	"Larix"	"Nyssa"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Quercus"	"Rumex"	"Salix"	"Tilia"	"Tsuga"	"Ulmus"
661	679	"Demont Lake"	43.48	-85	10	"AWI"	10	-85	110	10	0	5.55555555555556	1.85185185185185	0	0	12.962962962963	0	0	0	22.2222222222222	0	0	0	3.7037037037037	0	3.7037037037037	0	3.7037037037037	3.7037037037037	5.55555555555556	0	12.962962962963	12.962962962963	0	3.7037037037037	0	0	7.40740740740741
661	679	"Demont Lake"	43.48	-85	29	"AWI"	29	-46	326	123	0	0	0	3.65853658536585	0	34.1463414634146	4.8780487804878	1.21951219512195	0	1.21951219512195	0	0	1.21951219512195	2.4390243902439	0	1.21951219512195	0	0	4.8780487804878	23.1707317073171	0	4.8780487804878	10.9756097560976	3.65853658536585	2.4390243902439	0	0	0
661	679	"Demont Lake"	43.48	-85	42	"AWI"	42	-32	491	200	0	2.04081632653061	4.08163265306122	2.55102040816327	2.04081632653061	15.8163265306122	9.69387755102041	2.04081632653061	0	1.53061224489796	2.04081632653061	0	5.61224489795918	2.55102040816327	0	0	0	3.57142857142857	3.57142857142857	18.8775510204082	2.04081632653061	4.08163265306122	9.18367346938776	2.04081632653061	2.04081632653061	0	2.04081632653061	2.55102040816327
661	679	"Demont Lake"	43.48	-85	60	"AWI"	60	-15	714	308	0.738007380073801	1.8450184501845	2.2140221402214	0	0.3690036900369	0	1.4760147601476	1.4760147601476	0	4.7970479704797	0	0.738007380073801	7.01107011070111	2.5830258302583	1.1070110701107	1.1070110701107	0	1.4760147601476	13.2841328413284	33.9483394833948	0	1.4760147601476	18.0811808118081	0	0.738007380073801	0	3.690036900369	1.8450184501845
661	679	"Demont Lake"	43.48	-85	65	"AWI"	65	22	761	343	0	3	0.5	2	1.5	2	6.5	1	0	1.5	0	0	3	3	0.5	1	0	2.5	4	40.5	0	2.5	22	0	0	0	0	3
661	679	"Demont Lake"	43.48	-85	70	"AWI"	70	104	786	387	0	3.18181818181818	0.454545454545455	0	0.454545454545455	4.54545454545455	7.27272727272727	0.454545454545455	0	1.81818181818182	0	0	6.36363636363636	3.18181818181818	0	0	0	0.909090909090909	6.36363636363636	29.5454545454545	0	3.18181818181818	24.0909090909091	0	1.36363636363636	0	0.909090909090909	5.90909090909091
661	679	"Demont Lake"	43.48	-85	75	"AWI"	75	173	808	428	0	2.63157894736842	1.05263157894737	1.05263157894737	1.57894736842105	0	3.68421052631579	0.526315789473684	0	2.63157894736842	0	0	3.15789473684211	3.15789473684211	0	1.05263157894737	0	3.68421052631579	1.57894736842105	32.1052631578947	0	2.63157894736842	33.6842105263158	0	0	0.526315789473684	0	5.26315789473684
661	679	"Demont Lake"	43.48	-85	80	"AWI"	80	237	839	470	0	3.76712328767123	1.71232876712329	0	0.342465753424658	2.05479452054794	4.45205479452055	0.342465753424658	0	5.13698630136986	0	0	3.76712328767123	1.71232876712329	0	0	0	1.71232876712329	3.76712328767123	35.6164383561644	0	1.71232876712329	27.7397260273973	0	1.02739726027397	0	1.71232876712329	3.42465753424658
661	679	"Demont Lake"	43.48	-85	85	"AWI"	85	285	866	513	0	3.64583333333333	0.520833333333333	0.520833333333333	0.520833333333333	2.60416666666667	4.16666666666667	0	0	3.125	0	0	4.6875	0.520833333333333	0	1.04166666666667	0	4.16666666666667	1.5625	36.4583333333333	0	1.5625	31.25	0	0	0	0.520833333333333	3.125
661	679	"Demont Lake"	43.48	-85	90	"AWI"	90	319	907	557	0	1.87793427230047	1.40845070422535	0.938967136150235	0.469483568075117	0.938967136150235	3.75586854460094	0.469483568075117	0	2.34741784037559	0	0	2.34741784037559	1.40845070422535	0	0	0	3.28638497652582	1.87793427230047	38.9671361502347	0	0.469483568075117	32.3943661971831	0	0.938967136150235	0	0.469483568075117	5.63380281690141
661	679	"Demont Lake"	43.48	-85	95	"AWI"	95	352	966	600	0	1.40845070422535	0	0.704225352112676	2.11267605633803	0	5.63380281690141	0	0	28.169014084507	0	0	3.52112676056338	1.40845070422535	0	7.04225352112676	0	0	2.11267605633803	16.1971830985916	0	21.830985915493	3.52112676056338	0	0.704225352112676	0	1.40845070422535	4.22535211267606
661	679	"Demont Lake"	43.48	-85	100	"AWI"	100	378	1035	645	0	3.74331550802139	2.13903743315508	1.06951871657754	0	1.06951871657754	1.60427807486631	1.60427807486631	0	3.74331550802139	0	0	3.74331550802139	5.3475935828877	0.53475935828877	0.53475935828877	0	3.20855614973262	0.53475935828877	27.807486631016	0	1.60427807486631	35.8288770053476	0	0.53475935828877	0	0	5.3475935828877
661	679	"Demont Lake"	43.48	-85	105	"AWI"	105	406	1091	689	0	5.06912442396313	1.84331797235023	0.921658986175115	0.460829493087558	1.38248847926267	2.76497695852535	0	0	3.2258064516129	0	0	5.99078341013825	3.68663594470046	0.460829493087558	0	0	1.84331797235023	0.460829493087558	36.8663594470046	0	3.2258064516129	24.4239631336406	0	1.84331797235023	0.921658986175115	0	4.60829493087558
661	679	"Demont Lake"	43.48	-85	110	"AWI"	110	430	1169	731	0	1.58730158730159	0	1.05820105820106	0	0	4.23280423280423	0.529100529100529	0	3.7037037037037	0	0	3.17460317460317	3.17460317460317	0	0.529100529100529	0	2.64550264550265	0	47.0899470899471	0	1.05820105820106	26.984126984127	0	0.529100529100529	0	0.529100529100529	3.17460317460317
661	679	"Demont Lake"	43.48	-85	115	"AWI"	115	454	1254	775	0	3.24675324675325	0	0.324675324675325	0	0	4.22077922077922	0.974025974025974	0	1.62337662337662	0	0	3.57142857142857	4.22077922077922	0	0.649350649350649	0	1.94805194805195	1.94805194805195	50.3246753246753	0	0.974025974025974	22.0779220779221	0	0.974025974025974	0	0	2.92207792207792
661	679	"Demont Lake"	43.48	-85	120	"AWI"	120	471	1338	817	0	0	1.86046511627907	0	0	6.51162790697674	3.72093023255814	0.930232558139535	0	3.25581395348837	0	0	4.65116279069767	3.72093023255814	0	0	0	0	0	36.2790697674419	0	1.3953488372093	30.6976744186047	0	1.3953488372093	0.930232558139535	0	4.65116279069767
661	679	"Demont Lake"	43.48	-85	125	"AWI"	125	494	1425	860	0	2.45098039215686	0	0.980392156862745	0.490196078431373	0	2.45098039215686	0.980392156862745	0	3.92156862745098	0	0	4.41176470588235	5.88235294117647	0	0	0	1.47058823529412	0	35.2941176470588	0	0.490196078431373	32.3529411764706	0	0.490196078431373	0.490196078431373	0	7.84313725490196
661	679	"Demont Lake"	43.48	-85	130	"AWI"	130	557	1500	938	0	3.01507537688442	0.50251256281407	0.50251256281407	0.50251256281407	0	3.01507537688442	0.50251256281407	0	2.01005025125628	0	0	5.0251256281407	1.00502512562814	0	0.50251256281407	0	4.02010050251256	3.01507537688442	43.7185929648241	0	0.50251256281407	25.1256281407035	0	0	0	0	7.03517587939699
661	679	"Demont Lake"	43.48	-85	135	"AWI"	135	617	1589	1028	0	6.38297872340426	0.709219858156028	0	0.709219858156028	3.54609929078014	2.83687943262411	0	0	11.3475177304965	0	0	7.80141843971631	4.25531914893617	0	4.25531914893617	0	1.41843971631206	6.38297872340426	13.4751773049645	0	10.6382978723404	17.7304964539007	0	0	0	3.54609929078014	4.9645390070922
661	679	"Demont Lake"	43.48	-85	140	"AWI"	140	659	1700	1115	0	2.45098039215686	1.47058823529412	0	0	1.47058823529412	3.43137254901961	1.47058823529412	0	1.96078431372549	0	0	3.43137254901961	3.92156862745098	1.47058823529412	0	0	3.43137254901961	0	33.3333333333333	0	1.96078431372549	34.3137254901961	0	0.490196078431373	0	0	5.3921568627451
661	679	"Demont Lake"	43.48	-85	145	"AWI"	145	684	1813	1200	0	4.92610837438424	1.47783251231527	0	0	1.47783251231527	5.41871921182266	0	0	0.985221674876847	0	0	6.89655172413793	1.97044334975369	0.492610837438424	0	0	3.94088669950739	1.47783251231527	23.1527093596059	0	0	36.9458128078818	0	0	0.492610837438424	0	10.3448275862069
661	679	"Demont Lake"	43.48	-85	150	"AWI"	150	711	1963	1281	0	3.84615384615385	0.961538461538462	0.480769230769231	0	0	3.84615384615385	3.36538461538462	0	2.88461538461538	0	0	3.84615384615385	5.28846153846154	1.44230769230769	0	0	3.36538461538462	0	26.9230769230769	0	3.36538461538462	36.0576923076923	0	0	0.480769230769231	0	3.84615384615385
661	679	"Demont Lake"	43.48	-85	180	"AWI"	180	849	2996	1742	0	8.42105263157895	1.05263157894737	0	0	0	8.94736842105263	0	0	0	0	0	3.68421052631579	12.1052631578947	0	0	0	1.57894736842105	0	32.1052631578947	0	0	26.8421052631579	0	0.526315789473684	0	0	4.73684210526316
661	679	"Demont Lake"	43.48	-85	195	"AWI"	195	1002	3369	1973	0	1.53846153846154	0.512820512820513	0.512820512820513	0	1.53846153846154	4.61538461538462	3.07692307692308	0	4.1025641025641	0	0	4.1025641025641	2.05128205128205	0	1.02564102564103	0	1.02564102564103	0.512820512820513	41.025641025641	0	5.12820512820513	23.0769230769231	0	0	0.512820512820513	0.512820512820513	5.12820512820513
661	679	"Demont Lake"	43.48	-85	210	"AWI"	210	1268	3463	2236	0	5.71428571428571	0.476190476190476	0	0	0	2.85714285714286	3.33333333333333	0	0	0	0	7.14285714285714	6.66666666666667	0	0	0	1.42857142857143	0.952380952380952	39.5238095238095	0	0.476190476190476	23.3333333333333	0	0	0	0	8.09523809523809
661	679	"Demont Lake"	43.48	-85	225	"AWI"	225	1438	3589	2512	0	5.44554455445545	2.47524752475248	0.99009900990099	0.495049504950495	1.98019801980198	4.45544554455445	1.48514851485149	0	0	0.495049504950495	0	14.3564356435644	2.97029702970297	0	0.99009900990099	0	1.48514851485149	0	23.2673267326733	0	1.48514851485149	22.7722772277228	0	0.495049504950495	0	0.495049504950495	13.8613861386139
661	679	"Demont Lake"	43.48	-85	240	"AWI"	240	1556	3794	2780	0	7.47663551401869	0	0.467289719626168	0	0	3.73831775700935	2.33644859813084	0	0	0	0	20.0934579439252	0.467289719626168	0	0	0	1.86915887850467	2.33644859813084	25.7009345794392	0	0	24.2990654205607	0	0.934579439252336	0.467289719626168	0	9.81308411214953
661	679	"Demont Lake"	43.48	-85	255	"AWI"	255	1727	4065	3014	0	3.82165605095541	0.955414012738854	0	0	1.27388535031847	2.54777070063694	0.955414012738854	0	2.22929936305732	0	0	10.828025477707	3.18471337579618	0.636942675159236	0.636942675159236	0	4.14012738853503	0	19.1082802547771	0	2.54777070063694	36.624203821656	0	1.59235668789809	0.955414012738854	0	7.96178343949045
661	679	"Demont Lake"	43.48	-85	285	"AWI"	285	2657	4182	3485	0	8.21917808219178	0.91324200913242	0.91324200913242	0.91324200913242	0	3.19634703196347	0.45662100456621	0	0	0.45662100456621	0	23.7442922374429	5.02283105022831	1.36986301369863	0	0	3.19634703196347	0	19.1780821917808	0	0	20.0913242009132	0	0	1.36986301369863	0	10.958904109589
661	679	"Demont Lake"	43.48	-85	300	"AWI"	300	2967	4282	3748	0	4.8780487804878	0	0.975609756097561	1.46341463414634	0	1.95121951219512	0	0.975609756097561	0	0	0	15.609756097561	4.39024390243902	0	0	0	3.41463414634146	0	23.9024390243902	0	0	33.1707317073171	0	1.46341463414634	1.46341463414634	0	6.34146341463415
661	679	"Demont Lake"	43.48	-85	315	"AWI"	315	3188	4477	4009	0	2.67558528428094	0.668896321070234	0	1.00334448160535	2.67558528428094	2.67558528428094	1.00334448160535	0	3.01003344481605	0	0	5.35117056856187	2.34113712374582	0	0	0	3.34448160535117	0.668896321070234	22.4080267558528	0	5.68561872909699	41.4715719063545	0	0.334448160535117	0.334448160535117	0.668896321070234	3.67892976588629
661	679	"Demont Lake"	43.48	-85	330	"AWI"	330	3791	4564	4212	0	2.92682926829268	1.46341463414634	0.975609756097561	0.48780487804878	0.975609756097561	2.92682926829268	0.48780487804878	0	0	0	0	2.92682926829268	2.92682926829268	0	0	0	2.92682926829268	0.975609756097561	15.609756097561	0	0.48780487804878	58.5365853658537	0	0.48780487804878	0	0	4.8780487804878
661	679	"Demont Lake"	43.48	-85	345	"AWI"	345	4128	4789	4440	0	4.65116279069767	0	0.930232558139535	1.3953488372093	2.32558139534884	2.7906976744186	0.465116279069767	0	0	0	0	10.6976744186047	7.44186046511628	0	0	0	3.72093023255814	0	13.0232558139535	0	0.465116279069767	39.0697674418605	0	0.465116279069767	1.86046511627907	0	10.6976744186047
661	679	"Demont Lake"	43.48	-85	360	"AWI"	360	4232	5326	4650	0	7.54716981132075	0.471698113207547	0	0	0	1.88679245283019	1.41509433962264	0	0.471698113207547	0	0	9.90566037735849	8.49056603773585	0.943396226415094	0	0	1.88679245283019	0	16.5094339622642	0	0	35.377358490566	0	0	1.88679245283019	0	13.2075471698113
661	679	"Demont Lake"	43.48	-85	375	"AWI"	375	4282	5997	4845	2.89017341040462	8.67052023121387	0	0	2.3121387283237	1.15606936416185	0	2.89017341040462	0	3.46820809248555	0	0	13.2947976878613	2.3121387283237	0	0	0.578034682080925	2.89017341040462	0	11.5606936416185	0	13.2947976878613	19.6531791907514	0	0.578034682080925	2.89017341040462	1.73410404624277	9.82658959537572
661	679	"Demont Lake"	43.48	-85	390	"AWI"	390	4462	6255	5080	0	7.57575757575758	0	0	0	0	1.51515151515152	1.01010101010101	0.505050505050505	0.505050505050505	0	0	22.2222222222222	6.56565656565657	0	0	0	2.52525252525253	0	17.6767676767677	0	0	28.7878787878788	0	0.505050505050505	0	0	10.6060606060606
661	679	"Demont Lake"	43.48	-85	405	"AWI"	405	4571	6411	5327	0	2.24215246636771	0.448430493273543	0	0.448430493273543	0	2.24215246636771	0.896860986547085	0.448430493273543	0	0	0	12.5560538116592	4.03587443946188	0	0	0	2.24215246636771	0	18.8340807174888	0	0	46.1883408071749	0	0.448430493273543	0.896860986547085	0	8.07174887892377
661	679	"Demont Lake"	43.48	-85	420	"AWI"	420	4648	6687	5553	0	3.96039603960396	0	0.495049504950495	0.495049504950495	1.48514851485149	2.47524752475248	0.495049504950495	0	0	0	0	4.95049504950495	7.42574257425743	0.495049504950495	0	0	0	0	11.8811881188119	0	0.495049504950495	50	0	1.48514851485149	1.98019801980198	0	11.8811881188119
661	679	"Demont Lake"	43.48	-85	435	"AWI"	435	4702	7037	5764	0	7.72532188841202	0.429184549356223	0	1.28755364806867	1.71673819742489	0.429184549356223	2.57510729613734	0.429184549356223	3.00429184549356	0	0	12.4463519313305	6.86695278969957	0.429184549356223	0	0	2.57510729613734	0	13.3047210300429	0	8.58369098712446	23.6051502145923	0	1.71673819742489	0.429184549356223	0.429184549356223	12.0171673819742
661	679	"Demont Lake"	43.48	-85	450	"AWI"	450	4905	7264	5973	0	5.77777777777778	0	0	0	0	2.22222222222222	0	0	0	0	0	14.2222222222222	10.2222222222222	0	0	0	1.33333333333333	0	12	0	0.888888888888889	27.1111111111111	0	0.444444444444444	2.66666666666667	0	23.1111111111111
661	679	"Demont Lake"	43.48	-85	480	"AWI"	480	5303	7517	6458	0	6.37254901960784	0	0	0	0	2.94117647058824	1.47058823529412	0.490196078431373	0	0	0	10.7843137254902	8.82352941176471	0	0	0	2.45098039215686	0	6.86274509803922	0	0	38.7254901960784	0	0	1.47058823529412	0	19.6078431372549
661	679	"Demont Lake"	43.48	-85	495	"AWI"	495	5419	7696	6700	0	2.32558139534884	0	0	1.93798449612403	0	0	0	0	3.10077519379845	0	0	14.3410852713178	3.10077519379845	0.387596899224806	0	0	2.71317829457364	0	9.30232558139535	0	9.30232558139535	24.4186046511628	0	0	0.775193798449612	0	28.2945736434109
661	679	"Demont Lake"	43.48	-85	510	"AWI"	510	5661	7879	6897	0	3.41463414634146	0.975609756097561	0	0.975609756097561	0	2.4390243902439	0	0.975609756097561	1.95121951219512	0	0	10.2439024390244	12.6829268292683	0	0.48780487804878	0	2.92682926829268	0	7.31707317073171	0	0	34.6341463414634	0	1.95121951219512	0.975609756097561	0	18.0487804878049
661	679	"Demont Lake"	43.48	-85	525	"AWI"	525	6107	7951	7084	0	1.8348623853211	1.37614678899083	0.458715596330275	0	0	1.37614678899083	0	0	0	0.917431192660551	0	15.1376146788991	5.5045871559633	0.458715596330275	0	0	1.8348623853211	0	9.1743119266055	0	0	47.2477064220183	0	0.458715596330275	0.917431192660551	1.37614678899083	11.9266055045872
661	679	"Demont Lake"	43.48	-85	540	"AWI"	540	6507	8048	7272	0	4.40528634361234	0.440528634361234	0	0.440528634361234	0	3.08370044052863	0.440528634361234	0	0	0	0	12.3348017621145	4.40528634361234	0	0	0	3.52422907488987	0	19.3832599118943	0	0	32.15859030837	0	0.440528634361234	2.20264317180617	0.881057268722467	15.8590308370044
661	679	"Demont Lake"	43.48	-85	555	"AWI"	555	6813	8189	7486	0	5.78947368421053	0.526315789473684	0.526315789473684	0	0	0.526315789473684	1.05263157894737	0	1.05263157894737	0	0	6.31578947368421	3.68421052631579	0.526315789473684	0	0	3.68421052631579	0	16.3157894736842	0	3.68421052631579	28.4210526315789	0	0.526315789473684	2.63157894736842	0.526315789473684	24.2105263157895
661	679	"Demont Lake"	43.48	-85	575	"AWI"	575	7351	8496	7859	0	4.44444444444444	0	0	2.22222222222222	1.77777777777778	5.33333333333333	0.444444444444444	0	0	0	0	1.33333333333333	2.22222222222222	0	0	0	8.88888888888889	0	16	0	0	38.6666666666667	0	0.888888888888889	4	0.444444444444444	13.3333333333333
