"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Brassicaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cephalanthus"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Larix"	"Liquidambar"	"Myrica"	"Nyssa"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"
1611	1663	"Loon Pond"	45.03333	-68.2	965.5	"AWI"	965.5	-134.5	25.5	-44.5	0.386100386100386	0	5.01930501930502	0	0.386100386100386	0	0	45.5598455598456	0	0	0	0	0	0	1.93050193050193	6.17760617760618	0.386100386100386	0	1.15830115830116	0	7.33590733590734	0	0	0	1.93050193050193	0	0.386100386100386	0	0	0	0.772200772200772	12.7413127413127	0	0	0	3.08880308880309	0	0	6.94980694980695	0	0	0	0.386100386100386	0	0	0	0	4.63320463320463	0.772200772200772	0	0
1611	1663	"Loon Pond"	45.03333	-68.2	974.5	"AWI"	974.5	-82.5	132.5	19.5	0	0	5.17799352750809	0	0.323624595469256	0	0	57.2815533980583	0.323624595469256	0	0	0.647249190938511	0.323624595469256	0.323624595469256	3.23624595469256	1.94174757281553	0	0	1.29449838187702	0	6.14886731391586	0	0	0	0.647249190938511	0	0.323624595469256	0.323624595469256	0.323624595469256	0	1.29449838187702	11.9741100323625	0	0.323624595469256	0	0	0	0	0.323624595469256	0	0	0	3.23624595469256	0.970873786407767	0	0	0	3.23624595469256	0	0	0
1611	1663	"Loon Pond"	45.03333	-68.2	984.5	"AWI"	984.5	-19.5	205.5	95.5	0	0	0	0.37593984962406	0	0	0	51.8796992481203	0.37593984962406	0.37593984962406	0	1.12781954887218	0	0	0.37593984962406	0.37593984962406	0	0	0	0	9.77443609022556	0	0	0	0	0	0	0	0	0	0.75187969924812	16.9172932330827	0	0	0	0	0	0	3.7593984962406	0	0	0	2.25563909774436	0	0	0	0.37593984962406	11.2781954887218	0	0	0
1611	1663	"Loon Pond"	45.03333	-68.2	994.5	"AWI"	994.5	97	278	168	0	0	0	0	0	0	0	0	0	0	0	0	0.735294117647059	0	4.41176470588235	1.47058823529412	0	0	0	0	22.7941176470588	0	1.47058823529412	0	0	0	0.735294117647059	0.735294117647059	0	0	2.94117647058824	23.5294117647059	0	0	0	0	0.735294117647059	0	13.2352941176471	0	0	0	0	1.47058823529412	0	0	0	24.2647058823529	1.47058823529412	0	0
1611	1663	"Loon Pond"	45.03333	-68.2	1000	"AWI"	1000	184	683	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65486725663717	0.884955752212389	0.884955752212389	0	0.884955752212389	0	33.6283185840708	0	0.884955752212389	0	0	0	0	0	0	0	1.76991150442478	16.8141592920354	0	0	0	0	0	0	7.9646017699115	0	0	0	0	0	0	0	0	30.9734513274336	2.65486725663717	0	0
1611	1663	"Loon Pond"	45.03333	-68.2	1004.5	"AWI"	1004.5	218	1124	623.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12359550561798	0	0	1.12359550561798	0	32.5842696629214	0	0	0	0	0	0	0	0	1.12359550561798	0	14.6067415730337	0	0	0	0	0	0	14.6067415730337	0	0	0	0	3.37078651685393	0	0	0	31.4606741573034	0	0	0
1611	1663	"Loon Pond"	45.03333	-68.2	1010	"AWI"	1010	597	1267	901	0	0	0	0	0	0	0	31.7647058823529	0.392156862745098	0.392156862745098	0	0	0	0	0	1.17647058823529	0	0	0	0	8.62745098039216	0	0	0.392156862745098	0	0	0	0	0	0	0.392156862745098	5.09803921568627	0	0	0	0	0	0	2.35294117647059	0	0	0	0	0	0	0	0	48.6274509803922	0.784313725490196	0	0
1611	1663	"Loon Pond"	45.03333	-68.2	1020	"AWI"	1020	1196	1898	1506	0	0	0	0	0	0	0	0	0.763358778625954	0	0	0	0	0	0	1.52671755725191	0.763358778625954	0	0	0	35.1145038167939	0	0	0.763358778625954	0	0	0	0	0	0	1.52671755725191	7.63358778625954	0	0	0	0	0	0	15.2671755725191	0	0	0	0	1.52671755725191	0	0	0	33.587786259542	1.52671755725191	0	0
1611	1663	"Loon Pond"	45.03333	-68.2	1030	"AWI"	1030	1545	3165	2193	2.16216216216216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62162162162162	0	0	1.08108108108108	0	23.7837837837838	0	0	0	0	0	1.62162162162162	0	0	0	1.08108108108108	6.48648648648649	0	0	0	0	0	0	4.32432432432432	0	0	0	0	0	0	0	0	56.2162162162162	1.62162162162162	0	0
1611	1663	"Loon Pond"	45.03333	-68.2	1040	"AWI"	1040	2129	3968	2995	0	0	0	0.581395348837209	1.16279069767442	0	0	0	0	0	0	0	0	0	0.581395348837209	2.32558139534884	0	0	0.581395348837209	0	27.3255813953488	0	0	0	0	0	0	0	0	0	0	1.16279069767442	0	0	0	0	0	0	7.55813953488372	0	0	0	0	0.581395348837209	0	0	0	58.1395348837209	0	0	0
