"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Fraxinus"	"Juglans"	"Lamiaceae"	"Larix"	"Liliaceae"	"Myrica"	"Ostrya.Carpinus"	"Phellodendron"	"Picea"	"Pinus"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"
1680	1736	"Mereya River, Lagoon Terrace Exposure S4000(30)"	46.61667	142.91667	540	"AWI"	540	7562	10505	8761	8.40336134453782	31.0924369747899	0	0.840336134453782	3.36134453781513	0.840336134453782	0	0	0	0	5.04201680672269	0	12.6050420168067	0	0	0	0	0	0	0	0	0	0	0	5.04201680672269	0	0	22.6890756302521	3.36134453781513	0	0	0	0	6.72268907563025
1680	1736	"Mereya River, Lagoon Terrace Exposure S4000(30)"	46.61667	142.91667	560	"AWI"	560	7683	10733	8953	1.40845070422535	7.88732394366197	0.28169014084507	0.845070422535211	3.94366197183099	1.40845070422535	22.5352112676056	0.28169014084507	0	0	7.32394366197183	0	30.9859154929577	0	0	0.845070422535211	0	0	0	0	0.28169014084507	0	8.45070422535211	0	2.8169014084507	0	0.845070422535211	5.91549295774648	0.845070422535211	2.25352112676056	0	0	0	0.845070422535211
1680	1736	"Mereya River, Lagoon Terrace Exposure S4000(30)"	46.61667	142.91667	640	"AWI"	640	8251	11632	9701	1.09090909090909	10.5454545454545	0.363636363636364	0.363636363636364	3.63636363636364	1.45454545454545	48	1.45454545454545	0	1.09090909090909	1.81818181818182	0	14.1818181818182	0	0	0	0	0	0	0	0	0	0	0	0.727272727272727	0	0	8	3.27272727272727	0	0	0	0	4
1680	1736	"Mereya River, Lagoon Terrace Exposure S4000(30)"	46.61667	142.91667	700	"AWI"	700	8702	12311	10280	0.852878464818763	9.80810234541578	0	0.213219616204691	1.49253731343284	1.06609808102345	26.865671641791	1.06609808102345	0	1.49253731343284	5.97014925373134	0.213219616204691	21.3219616204691	0	0	0.852878464818763	0	0.213219616204691	0	0	0	0	7.67590618336887	0	2.3454157782516	0	0	12.7931769722815	1.49253731343284	1.49253731343284	0	0.852878464818763	0	1.91897654584222
1680	1736	"Mereya River, Lagoon Terrace Exposure S4000(30)"	46.61667	142.91667	720	"AWI"	720	8825	12569	10473	0.48661800486618	10.9489051094891	0	0.48661800486618	1.94647201946472	1.70316301703163	39.9026763990268	1.70316301703163	0.48661800486618	0	8.02919708029197	0	10.9489051094891	0	0	0.48661800486618	0	0	0	0	0	0	2.91970802919708	0	9.7323600973236	0.48661800486618	0.24330900243309	6.32603406326034	0.48661800486618	1.21654501216545	0.24330900243309	0	0	1.21654501216545
1680	1736	"Mereya River, Lagoon Terrace Exposure S4000(30)"	46.61667	142.91667	760	"AWI"	760	9157	13023	10874	1.85185185185185	15.7407407407407	0	0	5.55555555555556	5.55555555555556	0	0	0	1.85185185185185	9.25925925925926	0	30.5555555555556	0	0	0	0	0	0	0	0	0	0	0	6.48148148148148	0	0	15.7407407407407	0	0	0	0	0	7.40740740740741
1680	1736	"Mereya River, Lagoon Terrace Exposure S4000(30)"	46.61667	142.91667	800	"AWI"	800	9466	13388	11279	0.260416666666667	7.29166666666667	0.78125	0	4.16666666666667	1.30208333333333	22.1354166666667	0	0.260416666666667	0.260416666666667	3.90625	0	39.0625	0	0	0.520833333333333	0	0	0	0	0	0	5.46875	0	1.5625	0	0.78125	6.51041666666667	1.82291666666667	1.5625	0	0	0	2.34375
1680	1736	"Mereya River, Lagoon Terrace Exposure S4000(30)"	46.61667	142.91667	880	"AWI"	880	10162	14248	12039	1.47275405007364	14.4329896907216	0	0.441826215022091	2.50368188512518	0.883652430044183	29.160530191458	0.147275405007364	0	1.03092783505155	14.7275405007364	0	17.5257731958763	0	0	0.441826215022091	0	0.147275405007364	0	0	0	0.147275405007364	3.53460972017673	0	4.56553755522828	0	0.294550810014728	5.3019145802651	1.32547864506627	0.736377025036819	0	0.441826215022091	0	0.736377025036819
1680	1736	"Mereya River, Lagoon Terrace Exposure S4000(30)"	46.61667	142.91667	900	"AWI"	900	10336	14462	12229	1.03092783505155	23.7113402061856	1.03092783505155	0.515463917525773	0.515463917525773	3.60824742268041	0	3.09278350515464	0.515463917525773	1.54639175257732	3.09278350515464	0	41.2371134020619	0	0	1.54639175257732	0	0	0	0	0	0	0	0	2.06185567010309	0	1.54639175257732	0	8.24742268041237	3.60824742268041	0	1.54639175257732	0	1.54639175257732
1680	1736	"Mereya River, Lagoon Terrace Exposure S4000(30)"	46.61667	142.91667	1340	"AWI"	1340	14208	18791	16419	0.531914893617021	73.936170212766	0.531914893617021	1.06382978723404	1.06382978723404	2.65957446808511	0	3.72340425531915	0	0	1.06382978723404	0	3.19148936170213	0	0	0	0	0.531914893617021	0	0	0	0	0	7.97872340425532	0.531914893617021	0	1.59574468085106	0	1.59574468085106	0	0	0	0	0
1680	1736	"Mereya River, Lagoon Terrace Exposure S4000(30)"	46.61667	142.91667	1400	"AWI"	1400	14771	19337	17008	0	49.5454545454545	0.454545454545455	0.454545454545455	0	5	0	1.81818181818182	0.454545454545455	0.909090909090909	20	0	7.72727272727273	0	0	0	6.36363636363636	0	0.454545454545455	0	0	0	0	0	4.54545454545455	0.909090909090909	0	0	1.36363636363636	0	0	0	0	0
1680	1736	"Mereya River, Lagoon Terrace Exposure S4000(30)"	46.61667	142.91667	1440	"AWI"	1440	15154	19735	17389	10.5105105105105	27.9279279279279	0.15015015015015	1.2012012012012	3.3033033033033	2.85285285285285	9.30930930930931	1.8018018018018	0	0	4.8048048048048	0	0.3003003003003	0	0	0.15015015015015	0	0.15015015015015	0	0	0	0	21.9219219219219	0	6.60660660660661	0	0	2.55255255255255	1.95195195195195	3.75375375375375	0	0.15015015015015	0	0.600600600600601
1680	1736	"Mereya River, Lagoon Terrace Exposure S4000(30)"	46.61667	142.91667	130	"AWI"	130	932	1375	1144	11.2478031634446	2.28471001757469	0	0	1.05448154657293	0.527240773286467	0	0	8.96309314586995	0	0	0	0.351493848857645	58.3479789103691	0	0	0	0	0	0.175746924428822	0	0.175746924428822	12.1265377855888	0	3.33919156414763	0	0	0.527240773286467	0.527240773286467	0	0	0	0.175746924428822	0.175746924428822
1680	1736	"Mereya River, Lagoon Terrace Exposure S4000(30)"	46.61667	142.91667	140	"AWI"	140	988	1606	1253	16.4705882352941	1.17647058823529	0	0	0.588235294117647	0.588235294117647	0	0	0	0	2.35294117647059	0	0	68.8235294117647	0	0	0	0	0	0	0	0	0	0	4.70588235294118	0	0	1.17647058823529	3.52941176470588	0	0	0	0.588235294117647	0
1680	1736	"Mereya River, Lagoon Terrace Exposure S4000(30)"	46.61667	142.91667	170	"AWI"	170	1402	3034	2153	10.3448275862069	3.44827586206897	0	0	1.14942528735632	3.44827586206897	0	0	1.14942528735632	0	1.14942528735632	0	0	72.4137931034483	0	0	0	0	0	1.14942528735632	0	0	0	0	2.29885057471264	0	0	2.29885057471264	1.14942528735632	0	0	0	0	0
1680	1736	"Mereya River, Lagoon Terrace Exposure S4000(30)"	46.61667	142.91667	200	"AWI"	200	2293	4509	3293	4.57516339869281	6.27450980392157	0.915032679738562	0.392156862745098	0.65359477124183	0.915032679738562	0	0	0	0.915032679738562	0.784313725490196	0	0	69.6732026143791	0	0.130718954248366	0	0	0	0.522875816993464	0	0	4.44444444444444	0	1.43790849673203	0	0	4.31372549019608	2.22222222222222	1.30718954248366	0	0	0.130718954248366	0.392156862745098
1680	1736	"Mereya River, Lagoon Terrace Exposure S4000(30)"	46.61667	142.91667	240	"AWI"	240	4718	6086	5440	2.51968503937008	5.82677165354331	2.36220472440945	0	0.78740157480315	0.78740157480315	0	0	0	0	0.15748031496063	0	0.15748031496063	73.2283464566929	0	0	0	0	0	0.47244094488189	0	0	4.25196850393701	0	0.31496062992126	0	2.20472440944882	4.88188976377953	1.5748031496063	0	0	0	0	0.47244094488189
1680	1736	"Mereya River, Lagoon Terrace Exposure S4000(30)"	46.61667	142.91667	260	"AWI"	260	5303	6273	5815	14.1361256544503	37.696335078534	1.57068062827225	2.61780104712042	2.61780104712042	3.66492146596859	0	0	0	0	2.09424083769634	0.523560209424084	1.57068062827225	0	0	0	0	0	1.04712041884817	0	0	0	0	0	5.23560209424084	0	0.523560209424084	14.1361256544503	2.09424083769634	8.37696335078534	0	0	0.523560209424084	1.57068062827225
