"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Indeterminable"	"Juniperus"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Pseudotsuga"	"Quercus"	"Ranunculaceae"	"Rhamnaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Sarcobataceae"	"Saxifragaceae"	"Thalictrum"	"Ulmaceae"
273	279	"Blacktail Pond"	44.955512	-110.601798	0	"AWI"	0	-106	62	-21	0	0	0	0	0.933125972006221	0	0.31104199066874	0	0	0	0	0	0	0	0.31104199066874	0.31104199066874	0	0.777604976671851	96.4230171073095	0	0	0	0.933125972006221	0	0	0	0	0	0	0	0	0	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	10	"AWI"	10	37	628	269	4.81927710843374	0	4.81927710843374	0	24.0963855421687	0	2.40963855421687	0	0	14.4578313253012	0	0	0	0	7.2289156626506	12.0481927710843	0	18.0722891566265	0	4.81927710843374	0	0	4.81927710843374	0	0	0	0	0	0	2.40963855421687	0	0	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	20	"AWI"	20	252	955	587	0	0.31496062992126	0.94488188976378	0	9.76377952755906	0	0	0	0	1.5748031496063	0	0	0	0	0	0.31496062992126	0	4.09448818897638	80.7874015748032	0.31496062992126	0	0	0.62992125984252	0.62992125984252	0	0.31496062992126	0	0	0	0.31496062992126	0	0	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	30	"AWI"	30	540	1201	901	0	0	4.44444444444444	0	20	17.7777777777778	0	0	0	20	0	0	0	0	0	13.3333333333333	0	17.7777777777778	0	2.22222222222222	0	0	0	0	0	0	0	0	0	2.22222222222222	0	2.22222222222222	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	38	"AWI"	38	915	1355	1145	0	0.315955766192733	0	0	4.42338072669826	2.8436018957346	0	0	0	0.631911532385466	0.315955766192733	0	0	0	0.315955766192733	0.947867298578199	0	0.947867298578199	87.9936808846761	0	0	0	0.947867298578199	0.315955766192733	0	0	0	0	0	0	0	0	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	48	"AWI"	48	1163	1867	1454	0	3.77358490566038	8.80503144654088	0	50.314465408805	0	0	0	0	5.0314465408805	0	0	0	0	0	10.062893081761	0	10.6918238993711	0	8.80503144654088	0	0	0	0	0	0	0	0	0	1.25786163522013	0	1.25786163522013	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	50	"AWI"	50	1197	1998	1513	0	0	11.2	0	65.6	0	0.8	0	0	0.8	0	0	0	0	0.8	3.2	0	4.8	0	8	0	0	0.8	0	0	0	0	0	0.8	1.6	0	1.6	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	60	"AWI"	60	1416	2454	1846	0	0	3.51906158357771	0	26.6862170087977	0	0.879765395894428	0	0	0.586510263929619	0	0	0	0	0	0.879765395894428	0	3.0791788856305	58.5043988269795	1.75953079178886	0	0	0.293255131964809	0	0	0.293255131964809	0	0	0	0.293255131964809	0.293255131964809	2.63929618768328	0.293255131964809	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	70	"AWI"	70	1656	2886	2183	0.862068965517241	0.862068965517241	6.89655172413793	0	63.7931034482759	0	5.17241379310345	0	0	0	0	0	0.862068965517241	0	0.862068965517241	4.31034482758621	0	0.862068965517241	0	5.17241379310345	0	0	1.72413793103448	0	0	0	0	0	0	4.31034482758621	0	4.31034482758621	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	80	"AWI"	80	1913	3277	2514	0	0.292397660818713	4.09356725146199	0	16.0818713450292	0	1.75438596491228	0	0	0.292397660818713	0	0	0	0	0.292397660818713	0.584795321637427	0	0.292397660818713	75.1461988304094	0.584795321637427	0	0	0	0	0	0.292397660818713	0	0	0	0	0	0.292397660818713	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	90	"AWI"	90	2203	3661	2860	0	0.72202166064982	7.94223826714801	0	62.8158844765343	0	3.6101083032491	0	0	2.16606498194946	0	0	0	0	3.6101083032491	1.44404332129964	0	1.80505415162455	0	9.38628158844765	0	0	0	0.72202166064982	0	0	0	0	0	0.72202166064982	0	5.05415162454874	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	100	"AWI"	100	2472	4026	3205	0.292825768667643	0.292825768667643	4.099560761347	0	28.696925329429	0	2.34260614934114	0	0	0.585651537335286	0	0	0.292825768667643	0	0.878477306002928	1.17130307467057	0	0.732064421669107	58.8579795021962	0.878477306002928	0	0	0	0	0	0.292825768667643	0	0	0	0	0	0.585651537335286	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	110	"AWI"	110	2760	4370	3546	0	1.91387559808612	8.61244019138756	0	65.0717703349282	0	7.6555023923445	0	0	0	0	0	0	0	0	1.91387559808612	0	4.30622009569378	0	3.82775119617225	0	0	0	0.956937799043062	0	0	0	0	0	1.91387559808612	0	3.82775119617225	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	120	"AWI"	120	3056	4738	3885	0	2.39520958083832	4.79041916167665	1.19760479041916	74.251497005988	0	2.39520958083832	0	0	0	0	0	0	0	2.39520958083832	1.19760479041916	0	1.79640718562874	0	2.39520958083832	0	0	2.39520958083832	2.39520958083832	0	0	0	0	0	1.19760479041916	0	1.19760479041916	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	127	"AWI"	127	3293	4978	4123	0	0	0	0	78.0487804878049	0	3.65853658536585	0	0	0	0	0	0	0	1.21951219512195	0	0	2.4390243902439	0	0	0	0	3.65853658536585	0	0	0	0	0	0	6.09756097560976	0	2.4390243902439	2.4390243902439	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	130	"AWI"	130	3378	5100	4231	0	0.921658986175115	10.1382488479263	0	58.9861751152074	0	4.60829493087558	0	0	4.60829493087558	0	0	0	0	0.921658986175115	2.76497695852535	0	5.99078341013825	0	6.45161290322581	0	0	0.921658986175115	0.921658986175115	0	0	0	0	0	0.921658986175115	0.921658986175115	0.921658986175115	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	140	"AWI"	140	3689	5433	4557	0	0.290275761973875	3.77358490566038	0	22.3512336719884	0	2.90275761973875	0	0	0.290275761973875	0	0	0	0.290275761973875	0	1.1611030478955	0	1.59651669085631	64.1509433962264	0.870827285921626	0	0	0	0.290275761973875	0	0	0.290275761973875	0	0	0.870827285921626	0	0.870827285921626	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	150	"AWI"	150	4000	5748	4889	0	0	6.9164265129683	0	61.0951008645533	0	4.03458213256484	0	0	1.15273775216138	0	0	0	0	1.15273775216138	1.72910662824208	0	12.9682997118156	0	6.34005763688761	0	0	0	0	0	0	0	0	0	2.30547550432277	0	2.30547550432277	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	160	"AWI"	160	4356	6076	5231	0	0	15.6133828996283	0	68.4014869888476	0	5.94795539033457	0	0	1.48698884758364	0	0	0	0	0	3.71747211895911	0	1.11524163568773	0	0.743494423791822	0	0	0	0	0	0	0	0	0	0	0.743494423791822	2.23048327137546	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	170	"AWI"	170	4707	6389	5572	0	0.819672131147541	10.655737704918	0	57.3770491803279	0	7.37704918032787	0	0	1.63934426229508	0	0	0.819672131147541	0	1.63934426229508	2.45901639344262	0	3.27868852459016	0	5.73770491803279	0	0	0	0.819672131147541	0	0	0	0	0	6.55737704918033	0	0.819672131147541	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	180	"AWI"	180	5068	6695	5918	0	0	1.99714693295292	0	19.6861626248217	0	1.71184022824536	0	0	0.570613409415121	0	0	0	0	0.855920114122682	1.71184022824536	0	1.28388017118402	68.4736091298145	1.14122681883024	0	0	0	0	0	0	0.285306704707561	0	0	0.285306704707561	0	1.99714693295292	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	210	"AWI"	210	6215	7536	6920	0	0	2.99319727891156	0	17.1428571428571	1.08843537414966	0.272108843537415	0	0	2.17687074829932	0	0	0	0	0	2.99319727891156	0	2.58503401360544	68.2993197278912	2.17687074829932	0	0	0	0	0	0	0	0	0	0.272108843537415	0	0	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	220	"AWI"	220	6642	7825	7260	0	0	15.1162790697674	0	54.6511627906977	0	5.81395348837209	0	0	2.32558139534884	0	0	0	0	1.16279069767442	3.48837209302326	0	4.65116279069767	0	3.48837209302326	0	0	0	1.16279069767442	1.16279069767442	0	0	0	0	0	1.16279069767442	5.81395348837209	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	230	"AWI"	230	7101	8095	7581	0	0	22.3463687150838	0	58.1005586592179	0	3.35195530726257	0	0	1.11731843575419	0	0	0	0	0	5.58659217877095	0	1.67597765363128	0	2.23463687150838	0	0	0	0	0	0	0	0	0	2.23463687150838	0	3.35195530726257	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	240	"AWI"	240	7570	8498	7941	0	1.51515151515152	12.1212121212121	0	71.2121212121212	0	4.54545454545455	0	0	0	0	0	0	0	0	3.03030303030303	0	4.54545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03030303030303	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	260	"AWI"	260	8197	9690	8839	0	0	3.40557275541796	0	8.97832817337461	0	0	0	0	0	0	0	0	0	0	0.309597523219814	0	0.619195046439629	86.0681114551084	0.309597523219814	0	0	0	0	0	0	0	0	0	0	0	0.309597523219814	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	270	"AWI"	270	8544	10201	9290	0	0	14.2857142857143	0	44.4444444444444	0	6.34920634920635	0	0	0	0	0	0	0	1.58730158730159	1.58730158730159	0	22.2222222222222	0	3.17460317460317	0	0	0	0	0	0	0	0	0	0	1.58730158730159	4.76190476190476	0	0	0
273	279	"Blacktail Pond"	44.955512	-110.601798	280	"AWI"	280	8906	10705	9770	0	0	3.52422907488987	0	16.1527165932452	0	2.6431718061674	0	0	0.881057268722467	0	0	0	0	0.293685756240822	0.293685756240822	0	0.146842878120411	71.3656387665198	2.05580029368576	0	0	0	0	0	0	0	0	0	2.05580029368576	0	0.293685756240822	0	0.293685756240822	0
273	279	"Blacktail Pond"	44.955512	-110.601798	290	"AWI"	290	9305	11179	10231	0	0	11.4832535885167	0	65.0717703349282	0	3.82775119617225	0	0	1.91387559808612	0.956937799043062	0	0	0	0	1.91387559808612	0	1.43540669856459	0	5.74162679425837	0	0	0	0	0.956937799043062	0	0	0	0	2.87081339712919	0	2.87081339712919	0	0	0.956937799043062
