"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Campanulaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ericales"	"Fagus"	"Indeterminable"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"
1109	1142	"Iglutalik Lake"	66.135	-66.08333	0	"AWI"	0	-149	17	-67	7.14285714285714	0.37593984962406	0	0	4.13533834586466	0.37593984962406	0.75187969924812	24.0601503759398	9.3984962406015	0	2.63157894736842	0	3.38345864661654	1.8796992481203	29.6992481203008	0	0	0	0	16.1654135338346	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	2	"AWI"	2	-84	192	40	5.81818181818182	0.363636363636364	0	0	0.727272727272727	0.363636363636364	0.363636363636364	22.5454545454545	14.9090909090909	0	1.09090909090909	0	1.81818181818182	2.18181818181818	34.9090909090909	0	0	0	0	14.9090909090909	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	4	"AWI"	4	-58	413	144	6.13718411552347	0.72202166064982	0	0	1.80505415162455	0	0.72202166064982	22.0216606498195	7.5812274368231	0	2.88808664259928	0	2.52707581227437	1.44404332129964	35.0180505415162	0	0	0	0	19.1335740072202	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	6	"AWI"	6	-40	644	248	5.65371024734982	0	0	1.06007067137809	2.47349823321555	0	0	15.1943462897526	22.9681978798587	0	3.53356890459364	0	2.12014134275618	1.06007067137809	32.5088339222615	0	0	0	0	13.4275618374558	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	8	"AWI"	8	-22	877	352	6.41509433962264	0	0	0	1.50943396226415	0	0	21.1320754716981	10.188679245283	0	2.26415094339623	0	3.77358490566038	3.77358490566038	29.811320754717	0	0	0	0	21.1320754716981	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	10	"AWI"	10	-6	1111	457	5.45454545454545	1.09090909090909	0	0	2.18181818181818	0	0	14.9090909090909	17.8181818181818	0	4.72727272727273	0	3.27272727272727	2.54545454545455	29.4545454545455	0	0	0	0	18.5454545454545	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	12	"AWI"	12	9	1343	560	6.18181818181818	0	0	0	1.09090909090909	0	0	21.4545454545455	12.3636363636364	0	1.45454545454545	0	2.18181818181818	3.63636363636364	37.8181818181818	0	0	0	0	13.8181818181818	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	14	"AWI"	14	26	1580	666	5.2434456928839	0.374531835205993	0	0	0.749063670411985	0	0	16.4794007490637	14.9812734082397	0	0.749063670411985	0	4.11985018726592	2.99625468164794	37.0786516853933	0	0	0	0	17.2284644194757	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	16	"AWI"	16	40	1814	771	8.300395256917	0	0	0	1.97628458498024	0	0	18.1818181818182	13.4387351778656	0	1.58102766798419	0	3.95256916996047	3.95256916996047	28.8537549407115	0	0	0	0.395256916996047	19.3675889328063	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	18	"AWI"	18	54	2049	876	6.41509433962264	0	0	0	2.64150943396226	0	0.377358490566038	19.2452830188679	16.6037735849057	0	0.377358490566038	0	3.0188679245283	2.26415094339623	34.3396226415094	0	0	0	0	14.7169811320755	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	20	"AWI"	20	131	2223	981	8.72727272727273	0	0	0	2.90909090909091	0	0.727272727272727	19.6363636363636	20.7272727272727	0	4.72727272727273	0.727272727272727	1.45454545454545	2.54545454545455	23.2727272727273	0	0	0	0	14.5454545454545	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	22	"AWI"	22	318	2268	1102	11.3138686131387	0	0.72992700729927	0	2.55474452554745	0	0	15.6934306569343	16.7883211678832	0	0.72992700729927	0.364963503649635	1.45985401459854	2.55474452554745	18.978102189781	0	0	0	0	28.8321167883212	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	24	"AWI"	24	485	2311	1226	6.43939393939394	0.378787878787879	0	0	4.54545454545455	0	0	18.1818181818182	15.9090909090909	0	4.16666666666667	0	2.27272727272727	1.51515151515152	26.5151515151515	0	0	0	0	20.0757575757576	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	26	"AWI"	26	631	2373	1353	12.1212121212121	0	0	0	3.78787878787879	0	0	15.530303030303	12.5	0	1.13636363636364	0	1.51515151515152	1.51515151515152	25	0	0	0	0	26.8939393939394	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	28	"AWI"	28	756	2433	1483	8.61423220973783	0.749063670411985	0	0	2.62172284644195	0	0	11.2359550561798	18.3520599250936	0	2.62172284644195	0	2.24719101123596	1.12359550561798	34.0823970037453	0	0	0	0	18.3520599250936	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	30	"AWI"	30	871	2501	1612	8.72727272727273	0	0	0	2.18181818181818	0	0	16.3636363636364	17.0909090909091	0	1.45454545454545	0	4	3.63636363636364	24	0	0	0	0	22.5454545454545	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	32	"AWI"	32	970	2579	1742	5.75539568345324	1.43884892086331	0	0	2.51798561151079	0	0	24.1007194244604	13.3093525179856	0	5.03597122302158	0	1.79856115107914	3.23741007194245	26.2589928057554	0	0	0	0	16.5467625899281	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	34	"AWI"	34	1058	2668	1871	11.4814814814815	0	0	0	4.07407407407407	0	0.740740740740741	18.5185185185185	9.25925925925926	0	2.96296296296296	0	4.44444444444444	4.44444444444444	28.5185185185185	0	0	0	0	15.5555555555556	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	36	"AWI"	36	1138	2799	2001	14.0684410646388	0.380228136882129	0	0	4.56273764258555	0	0	18.2509505703422	12.5475285171103	0	1.90114068441065	0	2.28136882129278	4.18250950570342	19.3916349809886	0	0	0	0	22.4334600760456	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	38	"AWI"	38	1203	2940	2129	11.3553113553114	0.366300366300366	0.732600732600733	0	5.12820512820513	0	0.732600732600733	14.6520146520147	10.2564102564103	0	1.83150183150183	0	2.56410256410256	3.2967032967033	31.1355311355311	0	0	0	0	17.2161172161172	0.732600732600733
1109	1142	"Iglutalik Lake"	66.135	-66.08333	40	"AWI"	40	1407	3034	2257	12.0996441281139	1.42348754448399	0	0	2.13523131672598	0	0	13.1672597864769	13.5231316725979	0	2.13523131672598	0	2.49110320284698	3.55871886120996	27.4021352313167	0	0	0	0	22.0640569395018	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	42	"AWI"	42	1660	3099	2385	13.1386861313869	0.72992700729927	0	0	3.28467153284672	0	0	12.7737226277372	15.3284671532847	0	1.45985401459854	0	3.28467153284672	1.82481751824817	16.7883211678832	0	0	0	0	31.3868613138686	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	44	"AWI"	44	1874	3188	2519	19.7802197802198	0.732600732600733	0	0	4.76190476190476	0	0	8.79120879120879	20.5128205128205	0.732600732600733	2.56410256410256	0	2.1978021978022	4.02930402930403	7.32600732600733	0	0	0	0	28.2051282051282	0.366300366300366
1109	1142	"Iglutalik Lake"	66.135	-66.08333	46	"AWI"	46	2052	3294	2665	22.1428571428571	0.357142857142857	0	0	4.64285714285714	0	0	17.5	11.7857142857143	0	3.57142857142857	0	4.64285714285714	1.78571428571429	14.6428571428571	0	0.357142857142857	0	0	18.5714285714286	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	48	"AWI"	48	2180	3426	2812	18.9285714285714	1.42857142857143	0	0	3.21428571428571	0.357142857142857	0.714285714285714	16.7857142857143	18.2142857142857	0	3.57142857142857	0	2.85714285714286	2.14285714285714	19.2857142857143	0	0	0	0	12.5	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	50	"AWI"	50	2285	3622	2955	10.3942652329749	1.0752688172043	0	0	2.1505376344086	0	0	27.5985663082437	17.921146953405	0	2.5089605734767	0.716845878136201	2.5089605734767	2.1505376344086	18.6379928315412	0	0	0	0	14.336917562724	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	52	"AWI"	52	2360	3856	3096	13.1868131868132	0	0	0	5.12820512820513	0	0.366300366300366	16.4835164835165	20.8791208791209	0	4.02930402930403	0	1.46520146520147	2.93040293040293	17.5824175824176	0	0.366300366300366	0	0	16.1172161172161	1.46520146520147
1109	1142	"Iglutalik Lake"	66.135	-66.08333	54	"AWI"	54	2421	4131	3236	10.8108108108108	0.772200772200772	0	0	1.15830115830116	0	0	25.0965250965251	16.6023166023166	0	1.15830115830116	0	1.54440154440154	2.7027027027027	24.7104247104247	0	0	0	0.386100386100386	14.2857142857143	0.772200772200772
1109	1142	"Iglutalik Lake"	66.135	-66.08333	56	"AWI"	56	2469	4419	3373	19.2028985507246	1.08695652173913	0	0	5.07246376811594	0	0	17.7536231884058	13.768115942029	0	5.07246376811594	0	2.17391304347826	1.81159420289855	23.9130434782609	0	0	0	0	10.1449275362319	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	58	"AWI"	58	2508	4726	3506	15.1291512915129	0	0	0	3.3210332103321	0	0	25.4612546125461	9.22509225092251	0	1.4760147601476	0.738007380073801	2.2140221402214	4.0590405904059	24.3542435424354	0	0	0	0	14.0221402214022	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	60	"AWI"	60	2692	4774	3617	8.92857142857143	0	0	0	5.71428571428571	0	0	26.4285714285714	11.4285714285714	0	2.5	0	2.5	2.85714285714286	23.2142857142857	0	0	0	0	16.4285714285714	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	62	"AWI"	62	2825	4823	3737	15.0943396226415	0	0	0	4.52830188679245	0	0	23.3962264150943	9.81132075471698	0	0.377358490566038	0.754716981132076	3.77358490566038	3.39622641509434	23.0188679245283	0	0	0	0	15.8490566037736	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	64	"AWI"	64	2955	4877	3865	11.5044247787611	0.530973451327434	0	0	2.30088495575221	0.530973451327434	0.530973451327434	23.8938053097345	11.5044247787611	0	6.54867256637168	0	1.23893805309735	2.30088495575221	23.716814159292	0	0	0	0	15.2212389380531	0.176991150442478
1109	1142	"Iglutalik Lake"	66.135	-66.08333	66	"AWI"	66	3077	4940	3986	12.5448028673835	0.716845878136201	0.3584229390681	0	4.6594982078853	0	0	22.5806451612903	14.336917562724	0	1.4336917562724	0.716845878136201	3.2258064516129	5.73476702508961	15.7706093189964	0	0	0	0	17.921146953405	0
1109	1142	"Iglutalik Lake"	66.135	-66.08333	68	"AWI"	68	3173	5004	4114	18.3453237410072	0	0	0	2.51798561151079	0	0	25.1798561151079	19.0647482014388	0	3.59712230215827	0	2.87769784172662	3.23741007194245	15.4676258992806	0	0	0	0	9.71223021582734	0
