"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Diapensiaceae"	"Ericales"	"Fabaceae"	"Gentianaceae"	"Indeterminable"	"Isoëtes"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"
1355	1390	"Joe Lake"	66.76667	-157.21667	115	"AWI"	115	9524	10704	10108	13.0952380952381	0	0	0	1.48809523809524	0	51.4880952380952	0	0	0.297619047619048	16.3690476190476	0	0	0	0	0.297619047619048	0.892857142857143	0	0	0	0	0	0	0	0	0	10.4166666666667	0	0	0	0	0	0	0	0	5.65476190476191	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	120	"AWI"	120	9763	10979	10421	17.9245283018868	0	0	0	0.943396226415094	0	49.3710691823899	0	0	0	12.5786163522013	0	0	0	0	0.628930817610063	1.57232704402516	0	0	0	0	0	0	0	0	0	12.5786163522013	0	0	0	0	0	0	0	0	4.40251572327044	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	130	"AWI"	130	10459	11617	10980	8.10126582278481	0	0	0	2.27848101265823	0	62.2784810126582	0.253164556962025	0	0.253164556962025	13.1645569620253	0	0	0	0	0.759493670886076	0.506329113924051	0	0	0	0	0	0	0	0	0	5.31645569620253	0	0	0	0	0	0	0	0	7.08860759493671	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	140	"AWI"	140	10745	12562	11485	2.9673590504451	0	0	0	0.890207715133531	0	63.7982195845697	0	0	0	13.353115727003	0	0	0	0	0.593471810089021	1.78041543026706	0.29673590504451	0	0	0.29673590504451	0	0	0	0	0	10.6824925816024	0	0	0	0	0	0	0	0	5.34124629080119	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	150	"AWI"	150	10959	13355	11979	0	0	0	0	1.18694362017804	0	72.106824925816	0	0	0.29673590504451	7.41839762611276	0	0	0	0	0	3.56083086053412	0	0	0	0	0	0	0	0	0	9.19881305637982	0	0	0	0	0	0	0	0.29673590504451	5.93471810089021	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	160	"AWI"	160	11345	13763	12485	0.273224043715847	0	0	0	0.273224043715847	0	81.6939890710383	0	0	0	5.46448087431694	0	0	0	0	0	3.27868852459016	0	0	0	0	0	0	0	0	0	5.46448087431694	0	0	0	0	0	0	0	0	3.55191256830601	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	170	"AWI"	170	11786	14256	12970	1.02564102564103	0	0	0	1.53846153846154	0	68.2051282051282	0	0	0	8.71794871794872	0	0	0	0	0.769230769230769	5.12820512820513	0.512820512820513	0	0	0	0	0	0	0	0	8.46153846153846	0	0	0	0	0	0	0	0	5.64102564102564	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	180	"AWI"	180	12090	14708	13483	0	0	0	0	0.728155339805825	0	64.5631067961165	0	0	0	7.52427184466019	0	0	0	0	0.242718446601942	9.70873786407767	0.485436893203883	0	0	0	0	0	0	0	0	8.49514563106796	0	0	0	0	0	0	0	0	8.25242718446602	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	190	"AWI"	190	12687	14889	13973	0.657894736842105	0	0	0	1.31578947368421	0	53.9473684210526	0	0	0	12.5	0	0	0	0	0	8.55263157894737	0	0	0	0	0	0	0	0	0	9.53947368421053	0	0	0	0	0	0	0	0	13.4868421052632	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	200	"AWI"	200	13421	15128	14437	1.02040816326531	0	0	0	3.40136054421769	0	49.6598639455782	0	0	0.680272108843537	13.6054421768707	0	0	0	0	1.36054421768707	0	0	0	0	0	0	0	0	0	0	11.9047619047619	0	0	0	0	0	0	0	0	18.3673469387755	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	210	"AWI"	210	14223	15395	14974	1.14503816793893	0	0	0	2.67175572519084	0	59.9236641221374	0	0	0.381679389312977	8.3969465648855	0	0	0	0	0	0	0	0	0	0.381679389312977	0	0	0	0	0	14.1221374045802	0	0	0	0	0	0	0	0	12.9770992366412	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	220	"AWI"	220	14429	15545	15117	0.649350649350649	0	0	0	3.57142857142857	0	61.038961038961	0	0	0	10.0649350649351	0	0	0	0	1.62337662337662	0	0	0	0	0	0	0	0	0	0	10.0649350649351	0	0	0	0	0	0	0	0	12.987012987013	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	230	"AWI"	230	14613	15742	15281	0.321543408360129	0	0	0	5.46623794212219	0	52.411575562701	0	0	0	10.2893890675241	0	0	0	0	0.321543408360129	0	0	0	0	0	0	0	0	0	0	11.5755627009646	0	0	0	0	0	0	0	0	19.6141479099678	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	240	"AWI"	240	14757	15995	15467	0	0	0	0	4.86322188449848	0	48.0243161094225	0	0	0	8.51063829787234	0	0	0	0	0.60790273556231	0	0	0	0	0	0	0	0	0	0	14.8936170212766	0	0	0	0	0	0	0	0	23.1003039513678	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	250	"AWI"	250	14989	16121	15658	0	0	0	0	3.63036303630363	0	48.8448844884488	0	0	0.33003300330033	14.8514851485149	0	0	0	0	0.66006600660066	0	0	0	0	0	0	0	0	0	0	20.7920792079208	0	0	0	0	0	0	0	0	10.8910891089109	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	260	"AWI"	260	15265	16266	15841	0	0	0	0	0.5249343832021	0	55.1181102362205	0	0	0.26246719160105	12.5984251968504	0	0	0	0	0	0	0	0	0	0.26246719160105	0	0	0	0	0	24.9343832020997	0	0	0	0	0	0	0	0.5249343832021	5.7742782152231	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	270	"AWI"	270	15456	16423	16025	0	0.29940119760479	0	0	0.598802395209581	0	57.4850299401198	0.29940119760479	0	0.29940119760479	17.6646706586826	0	0	0	0	0.598802395209581	0	0	0	0	0	0	0	0	0	0	11.9760479041916	0	0	0	0	0	0	0	0	10.7784431137725	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	280	"AWI"	280	15546	16537	16133	0	0	0	0	1.92837465564738	0	49.5867768595041	0	0	0.275482093663912	18.732782369146	0	0	0	0	1.10192837465565	0	0	0	0	0	0	0	0	0	0	19.8347107438017	0	0	0	0	0	0	0	0.275482093663912	8.26446280991736	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	290	"AWI"	290	15621	16664	16224	0	0.50251256281407	0	0	1.50753768844221	0	66.5829145728643	0	0	0	16.5829145728643	0	0	0	0	0.251256281407035	0	0	0	0	0	0	0	0	0	0	6.78391959798995	0	0	0	0	0	0	0	0.251256281407035	7.28643216080402	0	0.251256281407035
1355	1390	"Joe Lake"	66.76667	-157.21667	300	"AWI"	300	15682	16776	16300	0	0	0	0	2.66990291262136	0	39.8058252427184	0	0	0.242718446601942	18.4466019417476	0	0	0	0	0.242718446601942	0	0	0	0	0	0	0	0	0	0	32.2815533980583	0	0	0	0	0	0	0	0.485436893203883	5.8252427184466	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	310	"AWI"	310	15750	16875	16387	0	0	0	0	1.33333333333333	0	61	0	0	0	15.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.6666666666667	0	0	0	0	0	0	0	0	6.33333333333333	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	320	"AWI"	320	15812	16980	16476	0	0	0	0	1.22850122850123	0	50.6142506142506	0	0	0	35.6265356265356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.37100737100737	0	0	0	0	0	0	0	0	5.15970515970516	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	330	"AWI"	330	15869	17097	16560	0	0	0	0	0.917431192660551	0	49.2354740061162	0	0	0.305810397553517	28.4403669724771	0	0	0	0	0.305810397553517	0	0	0	0.305810397553517	0	0	0	0	0	0	10.3975535168196	0	0	0	0	0	0	0	0	10.0917431192661	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	340	"AWI"	340	15929	17176	16649	0.544959128065395	0	0	0	0.817438692098093	0	65.1226158038147	0	0	0	13.3514986376022	0	0	0	0	0.544959128065395	0	0	0	0	0	0	0	0	0	0	10.0817438692098	0	0	0	0	0	0	0	0	9.53678474114441	0	0
1355	1390	"Joe Lake"	66.76667	-157.21667	350	"AWI"	350	15998	17262	16731	0	0	0	0	1.65562913907285	0	60.2649006622517	0	0	0.33112582781457	18.5430463576159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.60927152317881	0	0	0	0	0	0	0	0	9.27152317880795	0	1.32450331125828
1355	1390	"Joe Lake"	66.76667	-157.21667	360	"AWI"	360	16044	17333	16812	0	0.337837837837838	0	0	4.05405405405405	0	57.0945945945946	0	0	0	22.2972972972973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.78378378378378	0	0	0	0	0	0	0	0	7.09459459459459	0	0.337837837837838
1355	1390	"Joe Lake"	66.76667	-157.21667	370	"AWI"	370	16134	17417	16926	0	0.626304801670146	0	0	5.21920668058455	0	13.1524008350731	0	0	0.417536534446764	36.1169102296451	0.208768267223382	0	0	0	1.04384133611691	0	0	0	0	0	0	0	0	0	0	18.7891440501044	0	0	0	0	0	0	0	0	21.5031315240083	0	2.92275574112735
1355	1390	"Joe Lake"	66.76667	-157.21667	380	"AWI"	380	16337	17567	17083	0.212539851222104	0.425079702444208	0	0	6.69500531349628	0	2.33793836344315	0.212539851222104	0	0.637619553666312	37.7258235919235	0	0	0	0	1.91285866099894	0	0	0	0	0	0	0	0	0	0	31.0308182784272	0	0	0	0	0	0	0	0.106269925611052	17.1094580233794	0	1.59404888416578
1355	1390	"Joe Lake"	66.76667	-157.21667	390	"AWI"	390	16575	17792	17287	0.191938579654511	0.191938579654511	0	0	7.48560460652591	0	0	0.191938579654511	0	0.383877159309021	40.6909788867562	0	0	0	0	1.53550863723608	0	0	0	0	0	0	0	0	0	0	31.0940499040307	0	0	0	0	0	0	0	0	16.5067178502879	0	1.72744721689059
1355	1390	"Joe Lake"	66.76667	-157.21667	400	"AWI"	400	16937	17901	17495	12.2916666666667	0	0	0	4.58333333333333	0	18.125	0.625	0	0.208333333333333	30	0	0	0	0	1.875	0	0	0	0	0.208333333333333	0	0	0	0	0	19.7916666666667	0	0	0	0	0	0	0	0.625	10	0	1.66666666666667
1355	1390	"Joe Lake"	66.76667	-157.21667	410	"AWI"	410	17367	18079	17760	0	0.193050193050193	0	0	11.969111969112	2.12355212355212	0.772200772200772	0.193050193050193	0	0.772200772200772	23.9382239382239	0	0	0	0	1.93050193050193	0	0	0	0	0	0	0	0	0.193050193050193	0	45.3667953667954	0	0	0	0.193050193050193	0	0	0	0	10.8108108108108	0	1.54440154440154
1355	1390	"Joe Lake"	66.76667	-157.21667	420	"AWI"	420	17646	18540	18095	0.209205020920502	0.418410041841004	0	0	7.11297071129707	0	6.06694560669456	0.627615062761506	0	3.34728033472803	29.2887029288703	0	0	0	0.209205020920502	1.46443514644351	0	0	0	0	0	0	0	0	0	0	40.3765690376569	0	0	0	0	0	0	0	0	9.6234309623431	0	1.25523012552301
1355	1390	"Joe Lake"	66.76667	-157.21667	430	"AWI"	430	18208	23285	19987	0.203252032520325	0.203252032520325	0	0	5.89430894308943	0	13.2113821138211	0.40650406504065	0	1.21951219512195	37.6016260162602	0	0	0	0	1.42276422764228	0	0	0	0	0	0	0	0.40650406504065	0	0	33.130081300813	0	0	0	0	0	0	0	0	5.08130081300813	0	1.21951219512195
1355	1390	"Joe Lake"	66.76667	-157.21667	440	"AWI"	440	19568	26454	22341	0.399201596806387	0	0	0	3.79241516966068	0	18.3632734530938	0.598802395209581	0	1.59680638722555	34.7305389221557	0	0	0	0	1.79640718562874	0	0	0	0	0	0	0	0	0	0	31.5369261477046	0	0	0	0	0	0	0	0.798403193612774	4.99001996007984	0	1.39720558882236
1355	1390	"Joe Lake"	66.76667	-157.21667	450	"AWI"	450	20791	28727	25362	0.773694390715667	0.580270793036751	0	0	6.57640232108317	0	20.889748549323	0.773694390715667	0	0.967117988394584	31.1411992263056	0	0	0	0	0.967117988394584	0	0	0	0	0	0	0	0	0	0	32.1083172147002	0	0	0	0	0	0	0	0	3.67504835589942	0	1.54738878143133
1355	1390	"Joe Lake"	66.76667	-157.21667	460	"AWI"	460	26113	29200	27832	0.391389432485323	0.391389432485323	0	0	2.73972602739726	0	18.0039138943249	0.195694716242661	0	1.36986301369863	34.0508806262231	0	0	0	0	0.195694716242661	0	0	0	0	0	0	0	0.782778864970646	0	0	35.0293542074364	0	0	0	0	0	0	0	0.391389432485323	5.0880626223092	0	1.36986301369863
1355	1390	"Joe Lake"	66.76667	-157.21667	470	"AWI"	470	28200	29918	29307	0	0.180505415162455	0	0	4.33212996389892	0	30.3249097472924	0	0	1.62454873646209	32.4909747292419	0	0	0	0	0.72202166064982	0	0	0	0	0	0	0	0	0	0	23.6462093862816	0	0	0	0	0	0	0	0.180505415162455	5.05415162454874	0	1.44404332129964
1355	1390	"Joe Lake"	66.76667	-157.21667	490	"AWI"	490	29194	30609	29961	0	0	0	0	1.21951219512195	0	25.4065040650407	0.40650406504065	0	1.21951219512195	35.5691056910569	0	0	0	0	1.42276422764228	0	0	0	0	0	0.203252032520325	0	0	0	0	26.219512195122	0	0	0	0	0	0	0	0.813008130081301	6.91056910569106	0	0.609756097560976
1355	1390	"Joe Lake"	66.76667	-157.21667	500	"AWI"	500	29609	30981	30322	0.214132762312634	0	0	0	4.06852248394004	0	18.6295503211991	0.642398286937901	0	0.856531049250535	35.5460385438972	0	0	0	0	1.07066381156317	0	0	0	0	0	0	0	0	0	0	25.9100642398287	0	0	0	0.214132762312634	0	0	0	0.856531049250535	10.4925053533191	0	1.49892933618844
1355	1390	"Joe Lake"	66.76667	-157.21667	510	"AWI"	510	29896	31843	30733	0	0.192307692307692	0.384615384615385	0	3.46153846153846	0	22.8846153846154	0	0	0.769230769230769	37.6923076923077	0	0	0	0	0.961538461538462	0	0	0	0	0	0.192307692307692	0	0	0	0	24.8076923076923	0	0	0	0	0	0	0	0.192307692307692	6.34615384615385	0	2.11538461538462
1355	1390	"Joe Lake"	66.76667	-157.21667	520	"AWI"	520	30257	32542	31165	0.206185567010309	0	0	0	3.91752577319588	0	17.9381443298969	0.412371134020619	0	0.412371134020619	32.9896907216495	0	0	0	0	0.824742268041237	0	0	0	0	0	0	0	0	0	0	32.5773195876289	0	0	0	0	0	0	0	0.412371134020619	8.24742268041237	0	2.06185567010309
1355	1390	"Joe Lake"	66.76667	-157.21667	530	"AWI"	530	30532	33299	31569	0	0.213219616204691	0	0	5.75692963752665	0	19.8294243070362	0.639658848614073	0	0.852878464818763	29.637526652452	0	0	0	0	1.27931769722815	0	0	0	0	0	0	0	0	0	0	32.409381663113	0	0	0	0	0	0	0	0	6.18336886993603	0	3.19829424307036
1355	1390	"Joe Lake"	66.76667	-157.21667	540	"AWI"	540	30777	34157	31972	0.178890876565295	0	0	0	3.7567084078712	0	19.8568872987478	0.35778175313059	0	0.536672629695885	32.737030411449	0	0	0	0	0.715563506261181	0	0	0	0	0	0	0	0	0	0	33.9892665474061	0	0	0	0	0	0	0	0	6.61896243291592	0	1.25223613595707
1355	1390	"Joe Lake"	66.76667	-157.21667	550	"AWI"	550	31197	34597	32413	0	0.421052631578947	0	0	4.21052631578947	0	23.5789473684211	0.842105263157895	0	0.842105263157895	31.1578947368421	0	0	0	0	0.210526315789474	0	0	0	0	0	0	0	0	0	0	29.6842105263158	0	0	0	0	0	0	0	0	7.78947368421053	0	1.26315789473684
1355	1390	"Joe Lake"	66.76667	-157.21667	560	"AWI"	560	31577	35158	32793	0.198412698412698	0.198412698412698	0	0	3.37301587301587	0	23.015873015873	0.992063492063492	0	0.793650793650794	33.531746031746	0	0	0	0	0.793650793650794	0	0	0	0	0	0	0	0	0	0	29.3650793650794	0	0	0	0	0	0	0	0.198412698412698	7.34126984126984	0	0.198412698412698
1355	1390	"Joe Lake"	66.76667	-157.21667	570	"AWI"	570	31872	35624	33139	0.202020202020202	0	0	0	4.64646464646465	0	28.6868686868687	0.808080808080808	0	0.808080808080808	29.4949494949495	0	0	0	0	1.21212121212121	0	0	0	0	0.202020202020202	0	0	0	0	0	27.0707070707071	0	0	0	0	0	0	0	0.202020202020202	5.05050505050505	0	1.61616161616162
1355	1390	"Joe Lake"	66.76667	-157.21667	580	"AWI"	580	32153	35896	33434	0	0	0	0	4.13385826771654	0	24.4094488188976	0	0	0.393700787401575	31.2992125984252	0	0	0	0	0.590551181102362	0	0	0	0	0	0	0	0	0	0	32.2834645669291	0	0	0	0	0	0	0	0.196850393700787	5.70866141732284	0	0.984251968503937
1355	1390	"Joe Lake"	66.76667	-157.21667	590	"AWI"	590	32497	36251	33828	0.208768267223382	0	0	0	4.80167014613779	0	30.6889352818372	0	0	1.04384133611691	23.1732776617954	0	0	0	0	0.835073068893528	0	0	0.208768267223382	0	0.417536534446764	0	0	0	0	0	29.8538622129436	0	0	0	0	0	0	0	0.417536534446764	4.80167014613779	0	3.54906054279749
1355	1390	"Joe Lake"	66.76667	-157.21667	600	"AWI"	600	32733	36797	34282	0.4149377593361	0	0	0	5.80912863070539	0	33.8174273858921	0.20746887966805	0	1.45228215767635	25.103734439834	0	0	0	0	0.4149377593361	0	0	0	0	0	0.4149377593361	0	0	0	0	25.7261410788382	0	0	0	0	0	0	0	0.4149377593361	3.7344398340249	0	2.4896265560166
1355	1390	"Joe Lake"	66.76667	-157.21667	610	"AWI"	610	33131	37210	34805	0.359712230215827	0	0	0	2.87769784172662	0	30.2158273381295	0.359712230215827	0	0.179856115107914	37.410071942446	0	0	0	0	1.2589928057554	0	0	0	0	0	0	0	0	0	0	19.6043165467626	0	0	0	0	0	0	0	0	6.47482014388489	0	1.2589928057554
1355	1390	"Joe Lake"	66.76667	-157.21667	620	"AWI"	620	33521	37773	35324	0.412371134020619	0	0	0	3.91752577319588	0	32.1649484536082	0	0	0.206185567010309	29.0721649484536	0	0	0	0	0.412371134020619	0	0	0	0	0	0	0	0	0	0	27.8350515463918	0	0	0	0	0	0	0	0	4.74226804123711	0	1.23711340206186
1355	1390	"Joe Lake"	66.76667	-157.21667	630	"AWI"	630	33890	38344	35846	0.207900207900208	0	0	0	4.15800415800416	0	28.6902286902287	0.207900207900208	0	0	26.8191268191268	0	0	0	0	0.831600831600832	0	0	0.415800415800416	0	0	0.207900207900208	0	0	0	0	30.977130977131	0	0	0	0	0	0	0	0	5.82120582120582	0	1.66320166320166
1355	1390	"Joe Lake"	66.76667	-157.21667	640	"AWI"	640	34307	38810	36379	0.4149377593361	0	0	0	3.94190871369295	0	30.4979253112033	0.622406639004149	0	0.622406639004149	34.4398340248963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.1618257261411	0	0	0	0	0	0	0	0	7.67634854771784	0	0.622406639004149
1355	1390	"Joe Lake"	66.76667	-157.21667	660	"AWI"	660	35080	39901	37433	0.305810397553517	0	0	0.101936799184506	5.30071355759429	0	26.7074413863405	0.713557594291539	0	0	34.9643221202854	0	0	0	0	0.917431192660551	0	0	0	0	0.101936799184506	0	0	0	0	0	26.0958205912334	0	0	0	0	0	0	0	0.101936799184506	3.97553516819572	0	0.713557594291539
1355	1390	"Joe Lake"	66.76667	-157.21667	670	"AWI"	670	35637	40305	37950	0.189753320683112	0	0	0	1.13851992409867	0	40.607210626186	0.189753320683112	0	0.379506641366224	37.0018975332068	0	0	0	0	0.379506641366224	0	0	0	0	0	0	0	0	0	0	13.4724857685009	0	0	0	0	0	0	0	0.189753320683112	5.88235294117647	0	0.569259962049336
1355	1390	"Joe Lake"	66.76667	-157.21667	680	"AWI"	680	36084	40725	38441	0	0	0	0	1.03950103950104	0	36.7983367983368	0.415800415800416	0	0.623700623700624	38.045738045738	0	0	0	0	0.207900207900208	0	0	0	0	0	0	0	0.831600831600832	0	0	15.8004158004158	0	0	0	0	0	0	0	0.207900207900208	5.40540540540541	0	0.623700623700624
1355	1390	"Joe Lake"	66.76667	-157.21667	700	"AWI"	700	37057	41627	39472	0	0.204918032786885	0	0	3.07377049180328	0	30.5327868852459	1.4344262295082	0	0.614754098360656	34.4262295081967	0	0	0	0	2.25409836065574	0	0	0	0	0	0	0	0	0	0	18.6475409836066	0	0	0	0	0	0	0	0.819672131147541	6.55737704918033	0	1.4344262295082
1355	1390	"Joe Lake"	66.76667	-157.21667	710	"AWI"	710	37592	42013	39972	0.198412698412698	0	0	0	3.37301587301587	1.98412698412698	22.8174603174603	0.198412698412698	0	0.595238095238095	36.9047619047619	0	0	0	0	0.595238095238095	0	0	0	0	0	0	0	0	0	0	23.015873015873	0	0	0	0	0	0	0	0	8.33333333333333	0	1.98412698412698
1355	1390	"Joe Lake"	66.76667	-157.21667	720	"AWI"	720	38025	42470	40485	0.413223140495868	0	0	0	2.89256198347107	0	33.2644628099174	1.2396694214876	0	0.206611570247934	35.1239669421488	0	0	0	0	2.27272727272727	0	0	0	0	0	0	0	0	0.206611570247934	0	17.5619834710744	0	0	0	0	0	0	0	0	6.19834710743802	0	0.619834710743802
1355	1390	"Joe Lake"	66.76667	-157.21667	730	"AWI"	730	38760	42848	40977	0.203252032520325	0.203252032520325	0	0	1.42276422764228	0	38.6178861788618	0	0	0.203252032520325	32.520325203252	0	0	0	0	0.609756097560976	0	0	0	0	0	0	0	0	0	0	14.2276422764228	0	0	0	0	0	0	0	0.203252032520325	10.7723577235772	0	1.01626016260163
