"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Betulaceae"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Gentianaceae"	"Lamiaceae"	"Larix"	"Liliaceae"	"Montiaceae"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"
1124	1158	"Jack London Lake"	62.16667	149.5	99	"AWI"	99	9801	11096	10417	39.2405063291139	0.316455696202532	0	0	0	47.1518987341772	0	0	0	0	0	2.53164556962025	3.79746835443038	0	0	0	0	0.316455696202532	0	0	0	0	0	3.48101265822785	0	0	0.316455696202532	0.632911392405063	0	0	0	0.632911392405063	0.316455696202532	1.26582278481013	0
1124	1158	"Jack London Lake"	62.16667	149.5	105	"AWI"	105	9906	11316	10597	45.1111111111111	0	0	0	0	48.6666666666667	0.222222222222222	0	0	0	0	0.666666666666667	1.55555555555556	0	0	0	0.888888888888889	0	0	0.222222222222222	0	0	0	2	0	0	0	0	0	0	0	0.222222222222222	0.222222222222222	0.222222222222222	0
1124	1158	"Jack London Lake"	62.16667	149.5	111	"AWI"	111	9970	11643	10763	43.3249370277078	0	0	0	0	51.1335012594458	0.251889168765743	0	0	0.251889168765743	0.251889168765743	0.251889168765743	1.25944584382872	0	0.251889168765743	0	0.503778337531486	0.755667506297229	0	0	0	0	0	0.755667506297229	0	0	0	0	0	0	0.251889168765743	0.251889168765743	0	0	0.503778337531486
1124	1158	"Jack London Lake"	62.16667	149.5	117	"AWI"	117	10181	11763	10940	49.6894409937888	0	0	0	0	45.3416149068323	0	0	0	0	0	1.86335403726708	0.31055900621118	0	0	0	0.31055900621118	0	0	0	0	0	0	1.24223602484472	0	0	0.62111801242236	0	0	0	0	0.31055900621118	0	0.31055900621118	0
1124	1158	"Jack London Lake"	62.16667	149.5	123	"AWI"	123	10347	11867	11124	41.6666666666667	0	0	0	0	54.4117647058823	0	0	0	0.245098039215686	0	0.245098039215686	0.490196078431373	0	0	0	0.245098039215686	0	0.245098039215686	0.735294117647059	0	0	0	0.980392156862745	0	0	0.245098039215686	0.245098039215686	0	0	0	0	0.245098039215686	0	0
1124	1158	"Jack London Lake"	62.16667	149.5	132	"AWI"	132	10552	12138	11387	41.4364640883978	0	0	0	0	51.6574585635359	0	0	0	0	0	0.552486187845304	1.10497237569061	0	0	0	1.10497237569061	0.552486187845304	0	0.828729281767956	0	0	0	1.38121546961326	0	0	0.552486187845304	0	0	0	0	0.276243093922652	0	0.276243093922652	0.276243093922652
1124	1158	"Jack London Lake"	62.16667	149.5	138	"AWI"	138	10827	12209	11558	44.3148688046647	0	0	0	0	49.8542274052478	0	0	0	0	0	1.16618075801749	1.74927113702624	0	0	0	0.291545189504373	0	0	0	0	0	0	2.04081632653061	0	0	0	0	0	0	0	0.583090379008746	0	0	0
1124	1158	"Jack London Lake"	62.16667	149.5	145	"AWI"	145	11064	12342	11772	41.1444141689373	0	0.272479564032698	0	0	52.5885558583106	0.272479564032698	0	0	0	0	0.272479564032698	0.544959128065395	0	0	0	0.272479564032698	0	0	0.272479564032698	0	0	0	3.26975476839237	0	0	0	0	0	0	0	0.544959128065395	0.544959128065395	0	0
1124	1158	"Jack London Lake"	62.16667	149.5	149	"AWI"	149	11156	12455	11893	57.5070821529745	0	0	0	0	36.5439093484419	0	0	0	0	0	1.41643059490085	0.28328611898017	0	0	0	0	0	0	0	0	0	0	1.98300283286119	0	0	0	0	0	0.28328611898017	0	1.69971671388102	0.28328611898017	0	0
1124	1158	"Jack London Lake"	62.16667	149.5	151	"AWI"	151	11197	12476	11924	68.4073107049608	0	0	0	0	23.7597911227154	0	0	0	0.261096605744125	0	1.0443864229765	0.261096605744125	0	0	0	1.0443864229765	0	0	0.522193211488251	0	0	0	3.39425587467363	0	0	0	0	0	0	0	1.0443864229765	0	0	0.261096605744125
1124	1158	"Jack London Lake"	62.16667	149.5	156	"AWI"	156	11287	12534	11998	49.822695035461	0	0.177304964539007	0	0	37.0567375886525	0	0	0	0.354609929078014	0	1.24113475177305	3.19148936170213	0.177304964539007	0.177304964539007	0.354609929078014	0.177304964539007	0	0.177304964539007	0.177304964539007	0	0	0	5.85106382978723	0	0	0.177304964539007	0.177304964539007	0	0	0	0.354609929078014	0.177304964539007	0.177304964539007	0
1124	1158	"Jack London Lake"	62.16667	149.5	159	"AWI"	159	11324	12569	12040	12.2314049586777	0.165289256198347	0.165289256198347	0	0	62.1487603305785	0	0	0	0.330578512396694	0	4.95867768595041	1.65289256198347	0.165289256198347	0	0.330578512396694	0	0	0	0	0	0	0	7.60330578512397	0	0	0.165289256198347	0	0	0.165289256198347	0	9.25619834710744	0.330578512396694	0.165289256198347	0.165289256198347
1124	1158	"Jack London Lake"	62.16667	149.5	169	"AWI"	169	11439	12759	12172	8.9622641509434	0	0.471698113207547	0	1.41509433962264	6.13207547169811	0	0	0	3.77358490566038	0	12.7358490566038	0.943396226415094	0.943396226415094	0.471698113207547	0	0	0	0	0	0	0	0.943396226415094	46.6981132075472	0	0	0.471698113207547	0.943396226415094	0	0	1.88679245283019	7.54716981132075	0.471698113207547	2.83018867924528	2.35849056603774
1124	1158	"Jack London Lake"	62.16667	149.5	179	"AWI"	179	11565	12892	12302	15.9817351598174	0	1.82648401826484	0	0	8.67579908675799	0	0	0	0.91324200913242	0	8.21917808219178	0.91324200913242	0	0.91324200913242	0	0	0.45662100456621	0	0	0	0	0.45662100456621	39.2694063926941	0	0	3.65296803652968	1.82648401826484	0	0	0.91324200913242	1.82648401826484	1.82648401826484	7.30593607305936	5.02283105022831
1124	1158	"Jack London Lake"	62.16667	149.5	187	"AWI"	187	11650	13035	12399	35.2941176470588	0	0.420168067226891	0	1.68067226890756	31.5126050420168	0.840336134453782	0.420168067226891	0	1.26050420168067	0	2.10084033613445	2.10084033613445	0	0	0	0	0	0	0	0	0	0	17.6470588235294	0	0	0	0	0	0	0	4.6218487394958	0	0	2.10084033613445
1124	1158	"Jack London Lake"	62.16667	149.5	211	"AWI"	211	12012	13337	12703	20.8121827411168	0	0.50761421319797	0	0	18.2741116751269	4.56852791878173	0	0	1.52284263959391	1.52284263959391	0.50761421319797	1.52284263959391	0	0	0	0	0	0	0	0	0	0	36.0406091370558	0	0	0	0.50761421319797	0	0.50761421319797	0	2.53807106598985	1.52284263959391	3.04568527918782	6.5989847715736
1124	1158	"Jack London Lake"	62.16667	149.5	220	"AWI"	220	12124	13436	12819	34.2281879194631	0.671140939597315	0.671140939597315	0	1.34228187919463	32.2147651006711	0.671140939597315	0	0	2.01342281879195	0	0.671140939597315	3.35570469798658	0	0	0	0	0.671140939597315	0	0	0	0	0	7.38255033557047	0	0	1.34228187919463	0	0	0	1.34228187919463	6.04026845637584	1.34228187919463	1.34228187919463	4.69798657718121
1124	1158	"Jack London Lake"	62.16667	149.5	229	"AWI"	229	12255	13538	12934	20.4545454545455	0	1.13636363636364	0	0	28.9772727272727	1.70454545454545	0	0	1.70454545454545	0	0.568181818181818	5.11363636363636	0	0.568181818181818	0	0	0.568181818181818	0	0	0	0	0	17.6136363636364	0	0	0	2.27272727272727	0	0	0	3.40909090909091	1.13636363636364	5.68181818181818	9.09090909090909
1124	1158	"Jack London Lake"	62.16667	149.5	238	"AWI"	238	12365	13636	13052	30.7692307692308	0	0.591715976331361	0	0	25.4437869822485	0	0.591715976331361	0	2.9585798816568	0	1.18343195266272	7.10059171597633	1.18343195266272	0	0	0	0	0	0	0	0	0	17.1597633136095	0	0	0	1.18343195266272	0	0	0	3.55029585798817	2.9585798816568	0	5.32544378698225
1124	1158	"Jack London Lake"	62.16667	149.5	247	"AWI"	247	12522	13739	13167	36.2068965517241	0	0.862068965517241	0	0.862068965517241	30.6034482758621	4.74137931034483	0	0	2.1551724137931	0.862068965517241	1.29310344827586	2.58620689655172	0	0.431034482758621	0	0	0	0	0	0	0	0	10.3448275862069	0	0	0	1.29310344827586	0	0	0	3.87931034482759	0.431034482758621	0	3.44827586206897
1124	1158	"Jack London Lake"	62.16667	149.5	256	"AWI"	256	12685	13821	13284	29.8136645962733	0	1.24223602484472	0	0	30.4347826086957	2.48447204968944	0.62111801242236	0	0.62111801242236	0.62111801242236	0.62111801242236	4.96894409937888	0	0.62111801242236	0	0	0	0	0	0	0	0	18.6335403726708	0	0	0	1.24223602484472	0	0	0	4.96894409937888	0.62111801242236	0	2.48447204968944
1124	1158	"Jack London Lake"	62.16667	149.5	265	"AWI"	265	12839	13937	13395	32.7380952380952	0	0.595238095238095	0	0	30.3571428571429	4.16666666666667	0.595238095238095	0	1.19047619047619	0	1.19047619047619	2.38095238095238	0	0	0	0	0	0	0	0	0	0	11.9047619047619	0	0	0.595238095238095	0.595238095238095	0	0	0	5.95238095238095	1.78571428571429	0	5.95238095238095
1124	1158	"Jack London Lake"	62.16667	149.5	274	"AWI"	274	13001	14009	13501	29.2134831460674	0	1.12359550561798	0	1.12359550561798	29.7752808988764	6.74157303370786	1.12359550561798	0	1.12359550561798	0	0.561797752808989	5.61797752808989	0	0	0	0	1.12359550561798	0	0	0	0	0	7.30337078651685	0	0	1.68539325842697	1.12359550561798	0	0	0	5.61797752808989	0	1.68539325842697	5.0561797752809
1124	1158	"Jack London Lake"	62.16667	149.5	295	"AWI"	295	13345	14310	13774	32.618025751073	0	0	0	0	34.3347639484979	3.86266094420601	0.429184549356223	0	0.429184549356223	0.429184549356223	0.429184549356223	4.29184549356223	0.429184549356223	0	0	0	0	0	0	0	0	0	13.7339055793991	0	0	0	1.28755364806867	0	0	0	3.86266094420601	0.429184549356223	0.429184549356223	3.00429184549356
1124	1158	"Jack London Lake"	62.16667	149.5	304	"AWI"	304	13449	14452	13895	39.0532544378698	0	0.591715976331361	0	0	33.7278106508876	4.73372781065089	0	0	0.591715976331361	0	0	7.10059171597633	0	0	0	0	0.591715976331361	0	0	0	0	0	4.73372781065089	0	0	0.591715976331361	1.77514792899408	0	0	0	2.36686390532544	1.77514792899408	0	2.36686390532544
1124	1158	"Jack London Lake"	62.16667	149.5	313	"AWI"	313	13527	14606	14019	37.5690607734807	0	0.552486187845304	0	0	35.9116022099448	1.65745856353591	0	0	1.10497237569061	0	0	3.86740331491713	0.552486187845304	0.552486187845304	0	0	0	0.552486187845304	0.552486187845304	0	0	0	9.39226519337017	0	0	0	2.20994475138122	0	0	0	1.65745856353591	2.20994475138122	0	1.65745856353591
1124	1158	"Jack London Lake"	62.16667	149.5	322	"AWI"	322	13637	14758	14143	33.8095238095238	0	0.476190476190476	0	0.952380952380952	29.0476190476191	0.476190476190476	0.476190476190476	0	0.952380952380952	0	0.476190476190476	1.9047619047619	0.952380952380952	0	0	0	0.476190476190476	0	0.476190476190476	0	0	0	17.1428571428571	0	0	0.476190476190476	0.952380952380952	0	0	1.9047619047619	2.38095238095238	2.38095238095238	1.42857142857143	2.85714285714286
1124	1158	"Jack London Lake"	62.16667	149.5	331	"AWI"	331	13741	14907	14269	37.0967741935484	0	0.537634408602151	0	1.0752688172043	26.8817204301075	3.2258064516129	0	0	1.61290322580645	1.0752688172043	1.0752688172043	4.3010752688172	0	0	0	0	0	0	0	0	0	0	14.5161290322581	0	0	0	1.0752688172043	0	0	1.0752688172043	1.61290322580645	0.537634408602151	0.537634408602151	3.76344086021505
1124	1158	"Jack London Lake"	62.16667	149.5	340	"AWI"	340	13847	15033	14392	44.0251572327044	0	1.88679245283019	0	0	33.9622641509434	1.25786163522013	0	0	1.25786163522013	0	0	3.77358490566038	0	0	0	0	0	0	0	0	0	0	6.91823899371069	0	0	0	0.628930817610063	0	0	0	2.51572327044025	1.88679245283019	0	1.88679245283019
1124	1158	"Jack London Lake"	62.16667	149.5	349	"AWI"	349	13936	15146	14513	39.1061452513966	0	0	0	0	31.8435754189944	1.67597765363128	0	0	0	0	0	10.0558659217877	0	0	0	0	0	0.558659217877095	0	0	0	0	3.35195530726257	0	0	0	3.91061452513966	0	0	0	2.79329608938547	1.67597765363128	1.67597765363128	3.35195530726257
1124	1158	"Jack London Lake"	62.16667	149.5	358	"AWI"	358	14052	15265	14643	46.2765957446808	0	1.06382978723404	0	0	28.7234042553192	1.59574468085106	0.531914893617021	0	1.06382978723404	0	0.531914893617021	5.31914893617021	0	0	0	0	0.531914893617021	0	0	0	0	0	5.85106382978723	0	0	0	1.06382978723404	0	0	0	1.59574468085106	2.65957446808511	1.06382978723404	2.12765957446809
1124	1158	"Jack London Lake"	62.16667	149.5	367	"AWI"	367	14165	15368	14776	37.3333333333333	0	0.666666666666667	0	0	37.3333333333333	0.666666666666667	0.666666666666667	0	1.33333333333333	0	0.666666666666667	7.33333333333333	1.33333333333333	0	0	0	0	0	0	0	0	0	6	0	0	0.666666666666667	0.666666666666667	0	0	0.666666666666667	1.33333333333333	1.33333333333333	1.33333333333333	0.666666666666667
1124	1158	"Jack London Lake"	62.16667	149.5	385	"AWI"	385	14419	15580	15012	47.9876160990712	0	0.309597523219814	0	0	41.4860681114551	0	0.309597523219814	0	0.309597523219814	0	0	2.47678018575851	0	0	0	0	0	0	0	0	0	0	2.47678018575851	0	0	0	0.619195046439629	0	0	0	1.54798761609907	1.23839009287926	0	1.23839009287926
1124	1158	"Jack London Lake"	62.16667	149.5	394	"AWI"	394	14547	15692	15132	42.8571428571429	0	0.595238095238095	0	0	40.4761904761905	0	0	0	1.19047619047619	0	0.595238095238095	5.95238095238095	0	0	0	0	0.595238095238095	0	0	0	0	0	1.78571428571429	0	0	0	0	0	0	0	3.57142857142857	0.595238095238095	0.595238095238095	1.19047619047619
1124	1158	"Jack London Lake"	62.16667	149.5	403	"AWI"	403	14716	15771	15254	54.4303797468354	0	0	0	0	33.5443037974684	0	0	0	0.632911392405063	0	0	3.16455696202532	0.632911392405063	0	0	0	0	0	0	0	0	0	1.26582278481013	0	0	0	0.632911392405063	0	0	0	1.26582278481013	0	1.26582278481013	3.16455696202532
1124	1158	"Jack London Lake"	62.16667	149.5	412	"AWI"	412	14871	15871	15379	48.9010989010989	0	0	0	0	37.9120879120879	0	0	0	0.549450549450549	0	0	5.49450549450549	0.549450549450549	0	0	0	0	0	0	0	0	0	3.2967032967033	0	0	0	0.549450549450549	0	0	0	1.0989010989011	1.0989010989011	0	0.549450549450549
1124	1158	"Jack London Lake"	62.16667	149.5	421	"AWI"	421	15079	15948	15492	36.9047619047619	0	0	0	0	44.047619047619	1.19047619047619	0	0	0.595238095238095	0	0.595238095238095	6.54761904761905	0	0	0	0	0	0	0	0	0	0	3.57142857142857	0	0	0	0	0	0	0	1.78571428571429	0.595238095238095	1.19047619047619	2.97619047619048
1124	1158	"Jack London Lake"	62.16667	149.5	430	"AWI"	430	15232	16055	15617	51.4124293785311	0	1.69491525423729	0	0	29.3785310734463	0.564971751412429	0	0	1.12994350282486	0	0.564971751412429	3.95480225988701	0	0	0	0	2.25988700564972	0	0	0	0	0	3.95480225988701	0	0	0	0.564971751412429	0	0	0.564971751412429	0.564971751412429	1.12994350282486	0.564971751412429	1.69491525423729
1124	1158	"Jack London Lake"	62.16667	149.5	439	"AWI"	439	15339	16281	15768	38.6075949367089	0	0	0	0	29.746835443038	1.89873417721519	1.26582278481013	0	0.632911392405063	0	1.26582278481013	8.86075949367089	0	0	0	0	0.632911392405063	0	0	0	0	0	7.59493670886076	0	0	0	0	0	0.632911392405063	0	0.632911392405063	4.43037974683544	1.26582278481013	2.53164556962025
1124	1158	"Jack London Lake"	62.16667	149.5	448	"AWI"	448	15415	16635	15901	49.7777777777778	0	0	0	0	32	4.88888888888889	0.444444444444444	0	0.888888888888889	0	0	5.33333333333333	0	0	0	0	0.888888888888889	0	0	0	0	0	1.33333333333333	0	0	0.888888888888889	0.444444444444444	0	0	0	0.888888888888889	0.888888888888889	0	1.33333333333333
1124	1158	"Jack London Lake"	62.16667	149.5	454	"AWI"	454	15483	16757	16004	46.5573770491803	0	0.327868852459016	0	0.655737704918033	32.7868852459016	0.983606557377049	0	0	1.63934426229508	0	0.327868852459016	7.86885245901639	0.327868852459016	0.327868852459016	0	0	0	0	0	0	0	0	2.29508196721311	0	0	0	1.31147540983607	0	0	0.327868852459016	2.62295081967213	0.655737704918033	0.655737704918033	0.327868852459016
1124	1158	"Jack London Lake"	62.16667	149.5	460	"AWI"	460	15537	16929	16103	34.010152284264	0	0	0	0	32.48730964467	3.04568527918782	0.50761421319797	0	0.50761421319797	0	2.53807106598985	10.1522842639594	0.50761421319797	1.01522842639594	0	0	0	0	0	0	0	0	5.0761421319797	0	0	0	0.50761421319797	0	0	1.01522842639594	1.52284263959391	1.52284263959391	0.50761421319797	5.0761421319797
1124	1158	"Jack London Lake"	62.16667	149.5	469	"AWI"	469	15627	17206	16251	43.3898305084746	0	0	0	0	35.5932203389831	1.35593220338983	0.338983050847458	0	1.01694915254237	0	0.677966101694915	5.08474576271187	0	1.01694915254237	0	0	0.338983050847458	0	0	0	0	0.338983050847458	4.06779661016949	0	0	0	0.677966101694915	0	0	0.338983050847458	2.71186440677966	0.677966101694915	0	2.3728813559322
1124	1158	"Jack London Lake"	62.16667	149.5	472	"AWI"	472	15662	17277	16302	36.9369369369369	0	0	26.7267267267267	0	25.8258258258258	0	0	0	0	0	0.3003003003003	2.4024024024024	0	0.3003003003003	0	0	0	0	0.3003003003003	0	0	0	4.2042042042042	0	0	0	1.5015015015015	0	0	0	0	0	0	1.5015015015015
1124	1158	"Jack London Lake"	62.16667	149.5	517	"AWI"	517	16153	18465	17078	18.2741116751269	0	0.50761421319797	43.1472081218274	0	25.3807106598985	1.01522842639594	0	0	0.50761421319797	0	0	7.61421319796954	1.01522842639594	0	0	0	0	0	0	0	0	0	1.01522842639594	0	0	0	0.50761421319797	0	0	0	0	0	0	1.01522842639594
1124	1158	"Jack London Lake"	62.16667	149.5	541	"AWI"	541	16440	19053	17496	31.2217194570136	0	0	39.8190045248869	0	19.0045248868778	0	0	0	1.80995475113122	0	0	5.88235294117647	0.452488687782805	0	0	0	0	0.452488687782805	0	0	0	0	1.35746606334842	0	0	0	0	0	0	0	0	0	0	0
1124	1158	"Jack London Lake"	62.16667	149.5	559	"AWI"	559	16632	19418	17811	28.5087719298246	0	0	32.0175438596491	0	23.6842105263158	0	0.43859649122807	0	1.31578947368421	0	0	9.64912280701754	0	0	0	0	0	0	0	0	0	0	2.19298245614035	0	0	0	0.43859649122807	0	0	0	0.87719298245614	0	0	0.87719298245614
