"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Indeterminable"	"Isoëtes"	"Larix"	"Liliaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tofieldiaceae"
1571	1617	"Lateral Pond"	65.94222	-135.51417	40	"AWI"	40	1152	4530	2678	0	390	0	0	0	0	0	256	0	0	0	0	0	0	0	73	1	0	0	24	0	2	0	9	0	0	192	0	0	8	0	0	0	0	0	0	0	0	0	6	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	44	"AWI"	44	1449	4729	2960	0	1168	0	0	0	11	0	976	0	0	1	0	0	0	0	252	3	0	0	12	0	0	0	7	0	0	722	3	0	65	0	0	16	0	0	0	0	0	3	39	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	48	"AWI"	48	1636	5021	3258	0	454	0	0	0	5	0	326	0	0	0	0	0	0	0	75	1	0	0	14	0	2	0	3	0	0	206	0	0	19	0	0	2	0	0	0	0	0	3	7	0	0	8
1571	1617	"Lateral Pond"	65.94222	-135.51417	52	"AWI"	52	1866	5240	3558	0	1096	0	0	0	8	0	851	0	0	1	0	0	0	0	231	3	0	0	10	0	0	0	3	0	0	677	15	0	45	0	0	9	0	0	0	0	0	0	61	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	56	"AWI"	56	2131	5480	3847	1	353	0	0	0	1	0	303	0	0	0	0	0	0	2	63	0	0	0	13	0	2	0	1	0	0	294	5	0	8	0	0	1	0	0	0	0	0	1	22	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	60	"AWI"	60	2317	5797	4143	0	0	0	0	0	8	0	1009	1	0	0	0	0	0	18	196	0	0	0	2	0	0	0	0	2	0	649	7	0	30	0	0	6	0	0	0	0	0	0	49	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	64	"AWI"	64	2644	5973	4443	0	273	0	0	0	3	0	230	0	0	0	0	0	0	0	76	0	0	0	8	0	4	0	0	0	0	160	5	0	9	0	0	0	0	0	0	0	0	1	17	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	68	"AWI"	68	2856	6228	4749	0	841	0	0	0	7	0	581	2	1	0	0	0	0	0	208	2	0	0	10	0	0	0	0	0	0	631	0	0	27	0	0	2	0	0	0	0	1	1	48	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	72	"AWI"	72	3185	6453	5024	0	355	0	0	0	0	0	257	1	0	0	0	0	0	0	58	0	0	0	3	0	5	0	0	0	0	167	0	0	6	0	0	3	0	0	0	0	0	0	16	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	76	"AWI"	76	3539	6601	5304	0	995	0	5	0	6	0	854	0	0	0	0	0	0	0	204	2	0	0	3	0	0	0	0	0	0	473	0	0	27	0	0	5	0	0	0	0	0	1	31	0	1	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	80	"AWI"	80	3776	6865	5594	0	0	0	0	0	3	0	200	0	0	0	0	0	0	0	27	2	0	0	11	0	0	0	5	0	0	151	1	0	11	0	0	1	0	0	0	0	0	0	7	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	84	"AWI"	84	4155	6992	5862	0	1078	1	2	0	6	0	822	0	0	0	1	0	0	0	225	4	0	0	6	0	0	0	8	0	0	401	0	0	49	0	0	2	0	0	0	0	0	2	21	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	88	"AWI"	88	4415	7185	6151	0	467	0	0	1	0	0	360	0	0	0	0	0	0	1	68	1	0	0	10	0	2	0	1	0	0	224	1	0	16	0	0	4	0	0	0	0	0	0	9	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	92	"AWI"	92	4763	7374	6424	0	1686	0	0	0	5	0	1169	0	0	0	0	0	0	0	406	3	0	0	9	0	0	0	7	0	0	711	0	0	83	0	0	0	0	0	0	0	0	1	48	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	96	"AWI"	96	5212	7456	6721	0	379	0	0	0	1	0	342	1	0	0	0	0	0	0	117	1	0	0	5	0	1	0	7	1	0	288	2	0	25	0	0	2	0	0	0	0	0	1	18	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	100	"AWI"	100	5517	7615	7016	0	723	0	0	0	5	0	885	1	0	0	0	0	0	2	277	4	0	0	10	0	0	0	7	3	0	440	0	0	61	0	0	3	0	0	0	0	0	0	37	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	104	"AWI"	104	6347	7675	7254	0	196	0	0	0	1	0	218	0	0	0	0	0	0	0	71	0	0	0	2	0	1	0	4	0	0	146	0	0	21	0	0	0	0	0	0	0	0	0	14	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	108	"AWI"	108	7133	7752	7489	0	576	0	0	1	17	0	1057	0	0	0	0	0	0	0	295	1	0	0	8	0	0	0	12	0	0	495	0	0	59	0	0	0	0	0	0	0	0	0	59	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	112	"AWI"	112	7464	7911	7679	0	137	0	0	0	3	0	191	0	0	0	0	0	0	0	64	1	0	0	0	0	1	0	1	0	0	153	0	0	13	0	0	0	0	0	0	0	0	0	9	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	116	"AWI"	116	7539	8167	7794	0	169	0	0	0	28	0	1472	0	0	0	0	0	0	0	289	1	0	0	1	0	0	0	10	0	0	309	0	0	20	0	0	0	0	0	0	0	0	0	117	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	120	"AWI"	120	7583	8506	7903	0	0	0	0	0	4	0	367	0	0	0	0	0	0	1	72	0	0	0	0	0	0	0	3	1	0	90	0	0	11	0	0	0	0	0	0	0	0	0	20	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	124	"AWI"	124	7698	8623	8030	0	151	0	0	0	22	0	1217	0	0	0	0	0	0	0	229	3	0	0	2	0	0	0	5	1	0	356	0	0	12	0	0	0	0	0	0	0	0	1	74	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	128	"AWI"	128	7762	8815	8156	0	45	0	0	0	8	0	426	0	0	0	0	0	0	0	90	0	0	0	4	0	1	1	5	0	0	108	0	0	12	0	0	0	0	0	0	0	1	0	29	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	132	"AWI"	132	7891	8988	8277	0	227	0	0	0	22	0	1498	0	0	0	0	0	0	0	321	0	0	0	3	0	0	0	7	1	0	503	0	0	17	0	0	0	0	0	0	0	0	3	90	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	136	"AWI"	136	8029	9144	8403	0	196	0	0	0	4	0	397	0	0	0	0	0	0	0	84	1	0	0	3	0	1	0	1	0	0	128	0	0	9	0	0	1	0	0	0	0	0	0	23	0	1	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	140	"AWI"	140	8117	9376	8533	0	0	1	0	0	20	0	1569	1	0	0	0	0	0	3	169	0	0	0	7	0	0	0	2	0	0	327	0	0	15	0	0	3	0	0	0	0	1	2	79	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	144	"AWI"	144	8379	9968	9008	0	66	0	0	0	5	0	504	0	0	1	1	0	0	0	100	2	0	0	2	0	0	0	1	1	0	155	0	0	6	0	0	6	0	0	0	0	0	0	30	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	148	"AWI"	148	8496	11014	9423	0	175	1	0	0	17	0	1393	0	0	0	0	0	0	0	317	2	0	0	17	0	0	0	3	0	0	384	0	0	25	0	0	24	0	0	0	0	0	0	73	0	0	1
1571	1617	"Lateral Pond"	65.94222	-135.51417	152	"AWI"	152	8717	11754	9859	0	52	0	0	0	13	0	346	0	0	0	0	0	0	4	76	1	0	0	5	0	0	0	4	0	0	89	0	0	7	0	0	1	0	0	0	0	0	0	18	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	156	"AWI"	156	8936	12085	10334	0	214	1	0	0	50	0	3181	2	0	0	1	0	0	0	351	1	0	0	0	0	0	1	3	0	0	406	0	0	52	0	0	5	0	0	0	0	0	0	143	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	160	"AWI"	160	9089	12688	10777	0	0	0	0	0	9	0	448	0	0	0	0	0	1	0	76	0	0	0	1	0	0	0	1	0	0	50	0	0	9	0	0	4	0	0	0	0	0	1	26	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	164	"AWI"	164	9532	12913	11222	0	77	0	0	0	44	0	2171	4	0	1	1	0	0	0	281	0	0	0	6	0	0	0	3	0	0	322	0	0	41	0	0	8	0	0	0	0	0	0	119	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	168	"AWI"	168	9782	13314	11693	0	6	0	0	0	24	0	671	3	0	0	0	0	0	0	42	0	0	0	4	0	1	0	0	0	0	7	0	0	15	0	0	0	0	0	0	0	0	1	32	0	1	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	172	"AWI"	172	10309	13664	12141	0	130	0	0	0	28	0	2056	4	0	0	0	0	0	0	316	1	0	0	6	0	0	0	5	0	0	534	0	0	49	0	0	8	0	0	0	0	0	0	110	0	1	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	176	"AWI"	176	10755	13856	12608	0	4	0	0	0	12	0	475	2	0	0	0	0	0	0	42	0	0	0	4	0	0	0	0	0	0	2	0	0	12	0	0	0	0	0	0	0	0	0	40	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	180	"AWI"	180	11052	14252	13121	0	0	0	0	0	28	0	1351	3	0	0	2	0	0	0	171	0	0	0	1	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	76	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	182	"AWI"	182	11624	14322	13294	0	0	1	0	0	7	0	521	0	0	0	0	0	0	0	77	1	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	2	46	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	184	"AWI"	184	12198	14410	13464	0	0	0	0	1	40	0	744	1	0	0	1	0	0	0	176	0	0	0	2	2	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	6	182	0	1	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	186	"AWI"	186	12756	14510	13638	0	0	1	0	0	22	0	94	0	0	0	1	0	0	0	224	0	0	0	8	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	118	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	188	"AWI"	188	13259	14627	13807	0	0	1	0	0	37	0	46	2	0	0	2	0	0	0	193	0	0	0	6	0	0	3	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	2	137	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	190	"AWI"	190	13587	14800	14005	0	0	1	0	0	51	0	11	3	0	0	2	0	0	0	263	0	0	0	4	0	0	0	0	0	0	0	0	19	135	0	0	1	0	0	0	0	0	4	133	0	1	1
1571	1617	"Lateral Pond"	65.94222	-135.51417	192	"AWI"	192	13722	14991	14176	0	0	0	0	0	34	0	5	5	0	0	0	0	0	0	175	0	0	0	7	0	0	0	0	0	0	1	1	15	121	0	0	0	0	0	0	0	0	2	134	0	1	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	194	"AWI"	194	13807	15227	14355	0	0	1	0	0	37	0	2	3	0	0	0	0	0	0	179	0	0	0	3	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	143	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	196	"AWI"	196	13869	15553	14514	0	0	1	0	0	34	0	1	0	0	0	2	0	0	0	120	0	0	0	3	0	0	0	0	0	0	1	0	15	199	2	0	0	0	0	0	0	0	0	129	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	198	"AWI"	198	13914	15927	14674	0	2	1	0	0	40	0	2	4	0	0	4	0	0	0	120	0	0	0	7	0	0	0	0	0	0	0	0	17	199	0	0	1	0	0	0	0	0	0	116	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	200	"AWI"	200	13956	16330	14824	0	0	4	0	0	52	0	4	14	0	0	2	0	0	0	178	0	0	0	22	0	0	0	0	0	0	1	0	18	199	0	0	0	0	0	0	0	0	0	140	9	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	202	"AWI"	202	14125	16419	15014	0	0	4	0	0	53	0	1	4	0	0	2	0	0	1	146	0	0	0	8	0	0	0	0	0	0	0	0	41	253	0	0	0	0	0	0	0	0	0	164	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	204	"AWI"	204	14244	16531	15219	0	0	2	0	0	34	0	2	5	0	0	2	0	0	0	98	0	0	0	10	0	0	0	0	0	0	2	0	22	197	0	0	0	0	0	0	0	0	0	94	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	206	"AWI"	206	14322	16686	15431	0	0	0	0	0	52	0	0	5	0	0	0	0	0	0	119	0	0	0	11	0	0	1	0	0	0	0	0	24	253	0	0	0	0	0	0	0	0	0	115	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	208	"AWI"	208	14389	16891	15614	0	0	0	0	0	60	0	2	7	0	0	1	0	0	0	152	0	0	0	15	0	0	0	0	0	0	2	0	0	312	4	0	0	0	0	0	0	0	0	80	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	210	"AWI"	210	14451	17145	15795	0	0	2	0	0	55	0	7	10	0	0	0	0	0	0	199	0	0	0	20	0	0	0	0	0	0	3	0	20	391	2	0	0	0	10	0	0	0	0	75	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	212	"AWI"	212	14704	17220	15968	0	0	0	0	0	33	0	4	3	0	0	5	0	0	0	148	0	0	0	6	0	0	1	0	0	0	1	0	27	249	0	0	0	0	0	0	0	0	0	45	0	1	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	214	"AWI"	214	14902	17297	16157	0	4	1	0	0	53	0	3	4	0	0	5	0	0	0	195	0	0	0	19	0	0	1	0	0	0	3	0	26	332	0	0	0	0	0	0	0	0	0	75	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	216	"AWI"	216	15049	17412	16347	0	2	2	0	0	56	0	3	4	0	0	9	0	0	0	147	0	0	0	9	0	0	1	0	0	0	1	0	21	353	0	0	0	0	0	0	0	0	0	80	0	1	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	218	"AWI"	218	15186	17549	16540	0	0	4	0	0	52	0	2	3	0	0	6	0	0	0	173	0	0	0	14	0	0	0	0	0	0	0	0	14	332	0	0	0	0	0	0	0	0	0	23	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	220	"AWI"	220	15275	17755	16722	0	0	3	0	0	34	0	0	5	0	0	4	0	0	0	131	0	0	0	9	1	0	0	0	0	0	1	0	18	253	0	0	0	0	0	0	0	0	0	22	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	222	"AWI"	222	15496	17812	16847	0	0	1	0	0	34	0	0	3	0	0	10	0	0	0	161	0	0	0	9	0	0	0	0	0	0	0	0	21	327	0	0	0	0	0	0	0	0	0	29	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	224	"AWI"	224	15674	17874	16975	0	0	2	0	0	52	0	2	6	0	0	4	0	0	0	130	0	0	0	2	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	17	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	226	"AWI"	226	15829	17953	17096	0	3	4	0	0	63	0	5	9	0	0	1	0	0	0	224	0	0	0	18	0	0	2	0	0	0	2	0	20	292	0	0	1	0	0	0	0	0	0	42	0	0	1
1571	1617	"Lateral Pond"	65.94222	-135.51417	230	"AWI"	230	16025	18202	17361	0	0	2	0	0	92	0	22	4	0	0	4	0	0	0	182	0	0	0	15	0	0	0	0	0	0	2	0	0	417	0	0	0	0	0	0	0	0	0	39	0	1	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	232	"AWI"	232	16149	18251	17423	0	0	2	0	0	74	0	3	7	0	0	4	0	0	0	178	0	0	0	6	0	0	0	0	0	0	1	0	0	254	0	0	0	0	0	0	0	0	0	9	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	234	"AWI"	234	16241	18302	17484	0	0	5	0	0	60	0	5	5	0	0	4	0	0	0	222	0	0	0	14	0	0	1	1	0	0	5	0	0	251	0	0	0	0	0	0	0	0	0	30	0	0	1
1571	1617	"Lateral Pond"	65.94222	-135.51417	236	"AWI"	236	16327	18378	17548	0	0	3	0	0	68	0	6	5	0	0	7	0	0	0	220	0	0	0	2	0	0	0	0	0	0	3	0	0	269	0	0	0	0	0	0	0	0	0	16	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	238	"AWI"	238	16398	18458	17603	0	0	2	0	0	87	0	5	7	0	0	7	0	0	0	216	0	0	0	10	0	0	1	0	0	0	2	0	16	229	10	0	0	0	0	0	0	0	0	29	0	1	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	240	"AWI"	240	16450	18545	17665	0	0	1	0	0	90	0	2	19	0	0	3	0	0	2	206	0	0	0	27	0	0	1	0	0	1	2	0	15	282	0	0	1	0	0	0	0	0	0	31	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	242	"AWI"	242	16593	18595	17722	0	2	0	0	0	64	0	6	6	0	0	11	0	0	0	166	0	0	0	13	0	0	1	0	0	0	1	0	14	220	0	0	0	0	0	0	0	0	0	23	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	244	"AWI"	244	16677	18669	17780	0	0	3	0	0	70	0	7	4	0	0	4	0	0	0	254	0	0	0	18	0	0	0	0	1	0	1	0	18	271	0	0	0	0	0	0	0	0	0	28	0	1	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	246	"AWI"	246	16770	18739	17836	0	4	1	0	0	68	0	1	3	0	0	7	0	0	0	175	0	0	0	8	0	0	1	0	0	0	2	0	15	235	4	3	0	0	0	0	0	0	0	23	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	248	"AWI"	248	16842	18837	17901	0	0	4	0	0	74	0	2	3	0	0	2	0	0	1	189	0	0	0	20	0	0	0	0	0	0	2	0	15	238	0	0	0	0	0	0	0	0	0	23	0	1	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	250	"AWI"	250	16900	18923	17963	0	3	4	0	0	61	0	5	5	0	0	2	0	0	1	168	0	0	0	5	0	0	0	0	0	0	3	0	21	203	0	0	0	0	0	0	0	0	0	17	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	252	"AWI"	252	17006	18968	18021	0	2	0	0	0	83	0	4	6	0	0	5	0	0	0	171	0	0	0	7	0	0	0	0	0	1	3	0	0	257	0	0	0	0	0	0	0	0	0	25	0	2	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	254	"AWI"	254	17138	19050	18083	0	3	4	0	0	66	0	2	2	0	0	5	0	0	0	175	0	0	0	11	0	0	0	0	0	0	3	0	18	294	0	0	0	0	0	0	0	0	0	16	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	256	"AWI"	256	17234	19102	18142	0	0	4	0	0	75	0	4	2	0	0	2	0	0	0	135	0	0	0	12	0	0	0	0	0	0	3	0	22	271	0	0	0	0	0	0	0	0	0	18	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	258	"AWI"	258	17334	19183	18200	0	0	1	0	0	79	0	0	6	0	0	2	0	0	0	110	0	0	0	16	0	0	0	0	0	0	0	0	15	251	2	0	0	0	0	0	0	0	0	12	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	260	"AWI"	260	17389	19257	18258	0	0	0	0	0	68	0	2	5	0	0	1	0	0	0	145	0	0	0	15	0	0	0	0	0	0	5	0	13	230	0	0	0	1	0	0	0	0	0	16	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	262	"AWI"	262	17525	19318	18317	0	0	1	0	0	70	0	2	7	0	0	2	0	0	0	133	0	0	0	9	0	0	1	0	0	0	1	0	0	198	0	0	0	0	0	0	0	0	0	19	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	264	"AWI"	264	17664	19365	18374	0	0	0	0	0	66	0	1	0	0	0	5	0	0	1	165	0	0	0	7	0	0	2	0	0	0	2	0	0	294	0	0	0	0	0	0	0	0	0	6	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	266	"AWI"	266	17785	19425	18431	0	0	1	0	0	52	0	2	3	0	0	2	0	0	1	109	0	0	0	13	0	0	0	1	0	0	4	0	0	314	0	0	0	0	0	0	0	0	0	11	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	268	"AWI"	268	17873	19498	18489	0	3	3	0	0	55	0	0	2	0	0	4	0	0	0	166	0	0	0	22	0	0	2	0	0	0	3	0	0	345	0	0	0	0	0	0	0	0	0	11	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	270	"AWI"	270	17948	19580	18555	0	0	4	0	0	112	0	10	7	0	0	5	0	0	0	109	0	0	0	35	0	0	1	0	0	0	15	0	0	215	0	0	0	0	0	0	0	0	0	12	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	272	"AWI"	272	18108	19672	18654	0	8	7	0	0	207	0	9	3	0	0	1	0	0	0	111	0	0	0	9	0	0	0	0	0	0	8	0	0	159	0	0	0	0	0	0	0	0	0	11	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	274	"AWI"	274	18198	19769	18762	0	0	3	0	0	172	0	9	9	0	0	1	0	0	0	121	0	0	0	45	0	0	0	0	0	0	8	0	0	126	0	0	0	0	0	0	0	0	0	9	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	276	"AWI"	276	18266	19938	18867	0	8	8	0	0	155	8	19	1	0	0	3	0	0	0	101	0	0	0	29	0	0	0	0	0	0	11	0	0	184	0	0	0	0	0	0	0	0	0	9	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	278	"AWI"	278	18309	20115	18961	0	0	2	0	0	238	0	5	6	0	0	1	0	0	1	113	0	0	0	21	0	0	0	0	0	0	5	0	0	110	0	0	0	0	0	0	0	0	0	13	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	280	"AWI"	280	18344	20365	19055	0	0	7	0	0	229	0	3	11	0	0	1	0	0	0	113	0	0	0	4	0	0	0	0	0	0	2	0	0	107	0	0	0	0	0	0	0	0	0	10	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	282	"AWI"	282	18450	20504	19191	0	0	8	0	0	199	0	10	7	0	0	3	0	0	0	107	0	0	0	23	0	0	0	0	0	0	5	0	0	148	0	0	0	0	0	0	0	0	0	12	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	284	"AWI"	284	18528	20691	19332	0	9	7	0	0	169	0	17	10	0	0	3	0	0	0	71	0	0	0	10	0	0	0	0	0	0	17	0	0	169	0	0	0	0	0	0	0	0	0	24	0	0	0
1571	1617	"Lateral Pond"	65.94222	-135.51417	286	"AWI"	286	18591	20973	19459	0	14	9	0	0	127	0	39	5	0	0	4	0	0	0	47	0	0	0	38	0	0	2	0	0	0	26	0	0	167	0	0	0	0	0	0	0	0	0	8	0	1	0
