"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cactaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Celtis"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Elaeagnus"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Heliotropium"	"Indeterminable"	"Iridaceae"	"Isoëtes"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Maclura"	"Malvaceae"	"Morus"	"Myricaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinaceae"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Sarcobataceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Vitaceae"
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	428	"AWI"	428	541	2165	1248	0	0	0	0	0	1	39	0	0	0	0	0	0	1	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	448	"AWI"	448	982	2604	1781	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	50	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.5	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	464	"AWI"	464	1472	2935	2199	0	0	0	0	0	0	19	0	1	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	478	"AWI"	478	1906	3244	2613	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	18	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	496	"AWI"	496	2831	4363	3451	0	0	0	0	0	0	15	0	0	0	1	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	512	"AWI"	512	3376	5889	4594	0	0	0	0	0	0	11	0	0	0	0	3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	54	0	0	0	2	0	0	0	0	27	0	0	0	0	0	2	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	520	"AWI"	520	3514	7093	5164	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	528	"AWI"	528	4089	7646	5717	0	0	0	0	0	0	20	0	4	0	0	1	1	1	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	544	"AWI"	544	4737	8401	6962	0	0	0	0	0	0	6	0	1	0	0	11.5	2	0	0	1	0	1	0	0	5	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	12	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	5	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	560	"AWI"	560	7228	8710	8090	0	0	0	0	0	0	18	0	0	0	0	4.5	0	1	0	1	0	0	0	0	18	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	8	0	0	0	0	0	3.5	4.5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	568	"AWI"	568	8290	8991	8656	0	0	0	0	0	0	17	0	3	0	0	8.5	0	1	0	0	0	0	0	1	23	0	0	0	0	4	0	0	0	0	96	0	0	2	3	0	0	0	0	10	0	0	0	0	0	0	1	19.5	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	576	"AWI"	576	8401	9051	8733	0	0	0	0	1	0	13	0	1	0	0	2	0	0	1	2	0	0	0	0	15	0	0	0	0	7	0	0	0	0	80	0	0	0	2	0	0	0	0	17	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	586	"AWI"	586	8511	9127	8807	1	0	0	0	0	1	28	0	1	0	1	3	0	0	0	2	0	1	0	0	29	0	0	0	0	4	0	0	0	0	43	0	0	0	1	0	0	0	0	3	0	0	0	0	3	0	0	27.5	0	0	0	0	0	0	2	0	0	1	0	1	0	0	1	0	0	0	2	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	592	"AWI"	592	8557	9191	8849	1	0	0	0	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	68	0	0	0	0	0	0	0	0	8	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	608	"AWI"	608	8736	9315	8978	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	9	0	0	0	0	63	0	0	0	2	0	0	0	0	5.5	0	0	0	0	4	6.5	1.5	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	5	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	616	"AWI"	616	8800	9426	9051	0	0	0	0	0	1	96.5	0	2	0	0	0	0	1	0	1	0	0	0	4	47	0	0	0	0	0	0	0	0	0	31	0	0	0	2	0	0	0	0	1	0	0	0	0	5	7.5	1.5	37.5	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	14	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	624	"AWI"	624	8874	9604	9177	0	0	0	0	0	0	84	0	4	0	0	0	0	0	0	1	0	0	0	0	52	0	0	0	0	0	0	0	0	0	23	0	0	0	15	0	0	0	0	0	0	0	0	0	5	9.5	1.5	23.5	0	1	0	0	0	0	4	0	0	1	0	0	1	0	1	0	0	0	25	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	632	"AWI"	632	8914	9851	9295	0	0	0	0	0	1	73.5	0	1	0	1	0	0	0	0	0	0	1	0	1	36	0	0	0	0	0	0	0	0	0	39	0	0	0	1	0	0	0	0	0	0	0	0	0	5	8	0.5	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	0	19	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	640	"AWI"	640	8995	10068	9409	0	0	0	0	0	3	70	0	2	0	0	0	0	0	0	0	0	0	0	2	32	0	0	0	1	0	0	0	0	0	41	1	0	0	4	0	0	0	0	0	0	0	0	0	5	7.5	5	22.5	0	0	0	0	0	0	12	0	0	3	0	0	0	0	3	0	0	0	24	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	656	"AWI"	656	9152	10313	9682	0	0	0	0	0	0	116	0	3	0	0	0	0	1	0	0	0	1	0	2	77	0	0	0	0	0	0	0	0	0	34	0	0	0	6	0	0	0	0	0	0	0	0	0	6	7.5	0.5	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	3	0	1	0	57	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	672	"AWI"	672	9356	10520	9938	0	0	0	0	0	0	53	0	4	0	0	0	0	0	0	1	0	0	0	4	51	0	1	0	0	0	0	0	0	0	33	0	0	0	3	0	0	0	0	0	0	0	0	0	6	16.5	3.5	15.5	0	0	0	0	0	0	8	0	0	1	0	0	3	0	2	0	1	0	19	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	688	"AWI"	688	9573	10734	10190	1	0	0	0	0	0	39	0	2	0	0	0	0	1	0	2	0	0	0	1	63	0	0	0	0	0	0	0	0	0	25	0	0	0	1	0	0	0	0	0	0	0	0	0	4	6	2	0	0	0	0	0	0	3	7	0	1	0	0	0	2	0	2	0	0	0	21	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	700	"AWI"	700	9779	10848	10377	0	0	0	0	0	1	94	0	5	0	0	0	0	0	0	0	0	1	0	1	91	0	0	0	0	0	0	0	0	0	29	0	0	0	8	0	0	0	0	0	0	0	0	0	7	11.5	2.5	0	0	1	0	0	0	0	28	0	0	0	0	1	2	0	4	0	0	1	36	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	708	"AWI"	708	9913	10947	10496	1	0	0	0	0	0	60	0	2	0	2	0	0	5	0	0	0	2	0	3	83	0	0	0	0	0	0	0	0	0	13	0	0	0	6	0	0	0	0	0	0	0	0	0	11	21.5	0.5	33	0	0	0	0	0	8	19	0	0	1	0	1	3	0	2	0	2	0	9	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	716	"AWI"	716	10193	10988	10604	0	0	0	0	0	0	100	0	7	0	2	0	0	1	0	3	0	4	0	4	75	0	0	0	2	1	0	0	0	0	43	0	0	0	10	0	0	0	0	0	1	0	0	0	6	36	0	20.5	0	2	0	0	0	9	18	0	0	3	1	0	4	0	2	0	0	0	28	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	724	"AWI"	724	10390	11050	10724	2	0	0	0	0	2	61	0	9	0	0	0	0	0	0	3	0	1	0	7	81	0	0	0	0	0	0	0	0	0	40	0	0	0	7	0	0	0	0	0	0	0	0	0	21	8.5	4	0	0	0	0	0	0	11	16	0	0	2	0	0	3	0	5	0	0	0	21	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	728	"AWI"	728	10450	11101	10782	0	0	0	0	0	0	50	0	7	0	0	0	0	0	0	5	0	0	0	8	45	0	0	0	0	0	0	0	0	0	27	0	0	0	4	0	0	0	0	0	2	0	0	0	15	6.5	0	0	0	0	0	0	0	0	36	0	0	0	1	0	4	0	0	0	0	0	54	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	740	"AWI"	740	10587	11198	10908	1	0	0	0	0	1	67	0	6	0	0	0	0	2	0	1	0	0	0	6	84	0	0	0	0	0	0	0	0	0	27	0	0	0	9	0	0	0	0	0	1	0	0	0	11	5	3.5	0	0	0	0	0	0	23	22	0	0	1	0	0	4	0	3	0	1	0	15	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	748	"AWI"	748	10647	11297	10991	0	0	0	0	0	1	66	0	10	0	0	0	0	3	0	1	0	0	0	3	67	0	0	0	0	0	0	0	0	0	27	0	0	0	8	0	0	0	0	0	0	0	0	0	13	16	0.5	28	0	2	0	0	0	21	8	0	0	0	0	0	6	0	2	0	3	0	17	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	756	"AWI"	756	10735	11381	11067	0	0	0	0	0	1	82	0	5	0	0	0	0	2	0	0	0	5	0	1	59	0	0	0	0	0	0	0	0	0	13	0	0	0	11	0	0	0	0	0	0	0	0	0	8	13	0.5	16	0	0	0	0	0	11	12	0	0	1	0	2	3	0	0	0	0	0	17	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	764	"AWI"	764	10823	11439	11142	0	0	0	0	0	1	96	0	6	0	3	0	0	0	0	0	0	1	0	3	89	0	0	0	0	0	0	0	0	0	22	0	1	0	10	0	1	0	0	0	3	0	0	0	16	11.5	0	26.5	0	0	0	0	0	18	16	0	1	1	0	0	2	0	1	0	0	0	16	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	772	"AWI"	772	10896	11524	11221	0	0	0	0	0	0	54	0	9	0	0	0	0	0	0	2	0	2	0	2	71	0	0	0	0	0	0	0	0	0	21	0	0	0	19	0	0	1	0	0	0	0	0	0	7	17	1.5	0	0	0	0	0	0	25	22	0	0	1	0	0	6	1	2	0	0	0	20	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	780	"AWI"	780	11011	11588	11287	0	0	0	0	0	0	125	0	4	0	1	0	0	2	0	0	0	1	0	4	123	0	0	0	0	0	0	0	0	0	13	0	0	0	16	0	0	0	0	0	0	0	0	1	9	19.5	0.5	0	0	0	0	0	0	37	24	0	0	1	1	2	4	0	2	0	1	0	43	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	796	"AWI"	796	11210	11710	11416	0	0	0	0	0	0	79	0	9	0	0	0	0	4	0	1	0	2	0	4	69	2	0	0	0	0	0	0	0	0	36	0	0	0	21	0	1	0	0	0	0	0	0	0	11	40.5	6.5	27.5	0	0	0	0	0	15	16	0	0	3	1	0	6	0	1	0	3	0	29	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	812	"AWI"	812	11272	11802	11495	0	0	0	0	0	0	109.5	0	12	0	0	0	0	3	0	0	0	1	0	5	126	0	0	0	0	0	0	0	0	0	27	0	0	0	23	0	2	0	0	0	1	0	0	0	16	23	1	16	1	1	0	0	0	19	13	0	0	2	1	0	13	0	2	0	0	1	21	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	828	"AWI"	828	11327	11923	11572	2	0	0	0	0	0	87	0	8	0	0	0	0	1	0	1	0	0	0	7	115	0	0	0	0	0	0	0	0	0	17	0	0	0	14	0	0	0	0	0	0	0	0	0	6	27	0.5	0	0	0	0	0	0	15	18	0	0	0	2	0	10	0	1	0	2	0	17	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	844	"AWI"	844	11382	12053	11649	0	0	0	0	0	1	74	0	8	0	0	0	0	5	0	0	0	1	0	13	53	0	0	0	0	0	0	0	0	0	26	0	0	0	30	0	0	0	0	0	0	0	0	0	2	30	2.5	0	0	0	0	0	0	45	15	0	0	6	2	0	19	0	0	0	4	1	21	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	860	"AWI"	860	11458	12141	11726	0	0	0	0	0	1	74	0	12	0	0	0	0	3	1	0	0	0	0	13	91	0	0	0	0	0	0	0	0	0	46	0	0	0	20	0	0	0	0	0	0	0	0	0	3	71.5	0	34	0	0	0	0	0	39	16	0	1	1	0	0	15	0	1	0	1	0	8	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	868	"AWI"	868	11496	12202	11770	1	0	0	0	0	0	113	0	3	0	1	0	0	4	0	0	0	0	0	4	52	0	0	0	0	0	0	0	0	0	32	0	0	0	20	0	0	0	0	0	0	0	0	0	4	37.5	0	0	2	0	0	0	0	47	10	0	0	1	4	1	15	0	2	0	2	0	10	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	873	"AWI"	873	11542	12230	11815	0	0	0	0	0	0	110	0	5	0	0	0	0	2	0	0	0	0	0	5	68	0	0	0	0	0	0	0	0	0	29	0	0	0	25	0	0	0	0	0	0	0	0	0	3	41.5	0.5	18	0	0	0	0	0	35	5	0	0	1	0	1	16	0	0	0	5	0	5	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	887	"AWI"	887	11613	12346	11944	3	0	0	0	0	0	140.5	0	7	0	0	0	0	4	0	0	0	0	0	6	106	0	0	0	0	0	0	0	0	0	19	0	0	0	20	0	0	0	0	0	0	0	0	0	4	93	1	23.5	0	0	0	0	0	18	6	0	0	2	0	0	9	0	1	0	8	0	12	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	900	"AWI"	900	11746	12426	12086	0	0	0	0	0	0	160	0	9	0	0	0	0	2	0	0	0	0	0	4	65	4	0	0	0	0	0	0	0	0	29	0	0	0	17	0	0	0	0	0	0	0	0	0	4	70.5	0	21.5	0	0	0	0	0	28	14	0	0	3	6	0	11	0	3	0	2	0	10	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	916	"AWI"	916	11929	12586	12305	0	0	0	0	0	0	106.5	0	4	0	0	0	0	0	0	0	0	0	1	4	69	3	0	0	0	0	0	0	0	0	26	0	0	0	25	0	0	0	1	0	0	0	0	0	3	92	4	23.5	0	0	0	0	0	30	8	0	0	1	4	0	7	0	0	0	4	0	2	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	924	"AWI"	924	12039	12769	12453	0	0	0	0	0	0	149.5	0	10	0	0	0	0	0	0	1	0	0	0	5	87	5	0	0	0	0	0	0	0	0	29	0	0	0	18	0	1	0	0	0	0	0	0	0	8	113	0.5	34	0	0	0	0	0	58	7	0	0	4	3	0	12	0	4	0	5	0	4	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	936	"AWI"	936	12158	13257	12656	1	0	0	0	0	2	151	0	1	0	0	0	0	3	0	0	0	0	0	6	134	0	0	0	0	0	0	0	0	0	38	0	0	0	45	0	0	0	0	0	0	0	0	0	12	101	0	16	0	0	0	0	0	43	9	0	0	1	5	1	12	0	0	0	3	0	3	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	944	"AWI"	944	12391	13368	12847	1	0	0	0	0	1	198	0	4	0	1	0	0	2	0	0	0	0	0	1	61	0	0	0	0	0	0	0	0	0	22	0	0	0	19	0	0	0	0	0	0	0	0	0	5	60.5	0	7.5	0	0	0	0	0	38	6	0	0	4	2	0	7	0	1	0	3	0	2	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	952	"AWI"	952	12512	13553	13044	0	0	0	0	0	0	208	0	4	0	0	0	0	4	0	1	0	0	0	6	91	0	0	0	0	0	0	0	32	0	40	0	0	0	35	0	0	0	0	0	0	0	0	0	11	92.5	2	8	1	0	0	0	0	57	5	0	0	2	2	0	19	0	0	0	6	0	5	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	956	"AWI"	956	12545	13675	13134	1	0	0	0	0	0	283	0	4	0	1	0	0	6	0	0	0	0	0	5	105	0	0	0	0	0	0	1	0	0	33	0	0	0	24	0	0	1	0	0	0	0	0	0	12	71	0	13.5	0	0	0	0	0	126	8	0	0	3	2	0	12	0	3	0	11	0	5	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	960	"AWI"	960	12664	13778	13223	0	0	0	0	1	1	160	0	4	0	0	0	0	23	0	0	0	1	0	21	97	0	0	0	0	0	0	0	0	0	33	0	0	0	35	0	0	1	0	0	0	0	0	0	16	55.5	0	0	0	2	0	0	0	144	11	0	1	7	0	1	39	0	2	0	18	0	16	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	964	"AWI"	964	12846	13839	13309	0	0	0	0	0	0	133	0	4	0	0	0	0	8	0	1	0	0	0	3	86	0	0	0	0	0	0	0	0	0	31	0	0	0	28	0	0	0	0	0	0	0	0	0	13	143.5	0.5	11	0	1	0	0	0	148	7	0	0	5	1	0	11	0	2	0	9	0	7	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	968	"AWI"	968	12975	13906	13401	0	0	0	0	0	0	75	0	7	0	0	0	0	11	0	0	0	1	0	3	66	0	0	0	0	0	0	0	0	0	28	0	0	0	56	0	2	0	0	0	0	0	0	0	9	494	0	19.5	0	0	0	0	0	80	11	0	0	2	0	0	5	0	2	0	9	0	5	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	974	"AWI"	974	13124	14044	13547	0	0	0	0	0	0	62	0	3	0	0	0	0	2	0	4	0	1	0	4	46	0	0	0	0	0	0	0	0	0	35	0	0	0	27	0	0	0	0	0	0	0	0	0	3	132	4.5	0	0	0	0	0	0	96	5	0	0	4	0	0	7	0	1	0	4	0	0	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	977	"AWI"	977	13164	14156	13615	1	0	0	0	0	1	111	0	1	0	1	0	0	9	0	0	1	0	0	1	65	0	0	0	0	0	0	0	0	0	38.5	0	0	0	35	0	0	0	0	0	0	0	0	0	4	544.5	0	0	3	0	0	0	0	32	10	0	0	4	1	0	9	0	1	0	4	1	1	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	985	"AWI"	985	13271	14475	13788	1	0	0	0	0	0	129	0	5	1	3	0	0	8	0	1	2	0	0	2	78	0	0	0	0	0	0	0	0	0	63	0	1	0	55	0	0	0	0	0	0	0	0	0	5	457	5.5	0	4	0	0	0	0	57	5	0	0	9	0	1	22	0	1	0	3	0	5	0	0	0
500	513	"Cottonwood Lake (Su)"	44.833484	-99.91166	988	"AWI"	988	13305	14571	13850	0	0	0	0	0	0	53	0	2	0	0	0	0	0	0	1	0	0	0	0	41	0	0	0	0	0	0	0	0	0	46	0	0	0	30	0	0	0	0	0	0	1	0	0	9	429	6	10	2	0	0	0	0	44	6	0	0	4	0	1	12	0	0	0	1	0	0	0	0	0
